time,value
201,251.99
202,251.92
203,251.94
204,252.11
205,252.33
206,252.29
207,252.23
208,252.23
209,252.27
210,252.23
211,252.21
212,252.57
213,252.59
214,252.67
215,252.64
216,252.65
217,252.75
218,252.78
219,252.84
220,252.92
221,253.02
222,253.03
223,253.09
224,253.17
225,253.20
226,253.31
227,253.38
228,253.52
229,253.55
230,253.66
231,253.68
232,253.64
233,253.74
234,253.64
235,253.67
236,253.73
237,253.88
238,253.86
239,253.72
240,253.83
241,253.98
242,253.97
243,254.14
244,254.15
245,254.20
246,254.34
247,254.30
248,254.45
249,254.55
250,254.61
251,254.57
252,254.67
253,254.73
254,254.93
255,254.83
256,254.78
257,254.62
258,254.69
259,254.85
260,255.00
261,255.04
262,255.05
263,255.13
264,255.19
265,255.14
266,255.15
267,255.05
268,255.03
269,255.29
270,255.13
271,255.19
272,255.17
273,255.23
274,255.26
275,255.19
276,255.30
277,255.31
278,255.31
279,255.43
280,255.45
281,255.49
282,255.57
283,255.64
284,255.67
285,255.80
286,255.76
287,255.77
288,255.91
289,255.88
290,255.98
291,255.86
292,255.81
293,256.02
294,255.91
295,255.92
296,256.08
297,256.04
298,256.07
299,256.06
300,256.09
301,256.18
302,256.24
303,256.36
304,256.39
305,256.35
306,256.49
307,256.45
308,256.53
309,256.62
310,256.64
311,256.77
312,256.84
313,256.74
314,256.80
315,256.93
316,256.82
317,256.91
318,256.90
319,257.01
320,256.98
321,256.93
322,256.89
323,257.02
324,257.07
325,257.10
326,257.15
327,257.13
328,257.16
329,257.29
330,257.33
331,257.11
332,257.26
333,257.24
334,257.11
335,257.17
336,257.18
337,257.22
338,257.26
339,257.30
340,257.66
341,257.57
342,257.41
343,257.54
344,257.59
345,257.63
346,257.62
347,257.55
348,257.52
349,257.42
350,257.24
351,257.21
352,257.40
353,257.42
354,257.39
355,257.47
356,257.44
357,257.50
358,257.40
359,257.54
360,257.58
361,257.58
362,257.51
363,257.56
364,257.49
365,257.50
366,257.50
367,257.54
368,257.59
369,257.58
370,257.53
371,257.53
372,257.52
373,257.50
374,257.44
375,257.44
376,257.57
377,257.62
378,257.47
379,257.42
380,257.55
381,257.65
382,257.63
383,257.64
384,257.69
385,257.76
386,257.85
387,257.91
388,258.01
389,258.01
390,258.15
391,258.09
392,258.10
393,258.18
394,258.30
395,258.25
396,258.25
397,258.31
398,258.24
399,258.34
400,258.27
401,258.26
402,258.21
403,258.25
404,258.21
405,258.32
406,258.33
407,258.35
408,258.36
409,258.19
410,258.33
411,258.25
412,258.29
413,258.47
414,258.38
415,258.50
416,258.60
417,258.56
418,258.44
419,258.57
420,258.67
421,258.78
422,258.63
423,258.85
424,259.03
425,258.90
426,259.13
427,258.93
428,258.98
429,259.05
430,259.03
431,258.97
432,259.09
433,259.12
434,259.17
435,259.16
436,259.15
437,259.24
438,259.21
439,259.22
440,259.19
441,259.17
442,259.12
443,259.11
444,259.05
445,259.07
446,258.97
447,259.12
448,259.05
449,259.05
450,258.95
451,258.87
452,258.93
453,259.03
454,259.01
455,259.12
456,259.23
457,259.23
458,259.25
459,259.35
460,259.41
461,259.43
462,259.46
463,259.39
464,259.43
465,259.41
466,259.48
467,259.49
468,259.45
469,259.48
470,259.42
471,259.60
472,259.56
473,259.68
474,259.69
475,259.79
476,259.78
477,259.88
478,259.95
479,259.52
480,259.45
481,259.31
482,259.24
483,258.76
484,258.72
485,258.56
486,258.44
487,258.33
488,258.17
489,258.09
490,257.74
491,257.53
492,257.40
493,257.41
494,257.25
495,257.16
496,257.19
497,257.10
498,256.89
499,256.81
500,256.66
501,256.79
502,256.57
503,256.53
504,256.50
505,256.35
506,256.33
507,256.23
508,256.24
509,256.11
510,256.07
511,256.02
512,255.97
513,255.91
514,255.84
515,255.77
516,255.78
517,255.74
518,255.72
519,255.73
520,255.64
521,255.65
522,255.52
523,255.47
524,255.46
525,255.40
526,255.36
527,255.21
528,255.12
529,254.99
530,254.97
531,254.96
532,254.90
533,254.90
534,254.78
