time,value
527,345.78
528,345.70
529,345.82
530,345.78
531,345.67
532,345.67
533,345.59
534,345.45
535,345.20
536,345.02
537,344.98
538,344.81
539,344.77
540,344.76
541,344.58
542,344.52
543,344.51
544,344.51
545,344.22
546,344.16
547,344.04
548,344.09
549,344.00
550,344.00
551,343.80
552,343.78
553,343.65
554,343.57
555,343.46
556,343.52
557,343.45
558,343.33
559,343.33
560,343.24
561,343.22
562,343.13
563,343.02
564,342.94
565,343.12
566,343.16
567,343.15
568,342.89
569,342.95
570,342.88
571,342.88
572,342.65
573,342.66
574,342.57
575,342.52
576,342.47
577,342.51
578,342.43
579,342.24
580,342.28
581,342.27
582,342.17
583,342.09
584,342.18
585,342.15
586,342.08
587,342.10
588,342.13
589,341.75
590,341.68
591,341.93
592,341.58
593,341.51
594,341.55
595,341.74
596,341.63
597,341.55
598,341.62
599,341.64
600,341.51
601,341.37
602,341.30
603,341.33
604,341.40
605,341.42
606,341.47
607,341.40
608,341.12
609,341.24
610,341.20
611,341.08
612,341.20
613,341.00
614,341.05
615,341.09
616,341.10
617,341.03
618,341.00
619,340.98
620,340.94
621,340.86
622,340.80
623,340.72
624,340.60
625,340.59
626,340.53
627,340.53
628,340.54
629,340.51
630,340.53
631,340.63
632,340.52
633,340.42
634,340.39
635,340.47
636,340.59
637,340.48
638,340.48
