time,value
293,249.89
294,250.00
295,250.11
296,250.18
297,250.25
298,250.16
299,250.24
300,250.19
301,250.39
302,250.41
303,250.37
304,250.73
305,250.70
306,250.38
307,250.47
308,250.59
309,250.66
310,250.62
311,250.81
312,250.85
313,250.83
314,250.89
315,250.82
316,250.78
317,251.00
318,251.17
319,250.98
320,251.03
321,251.03
322,251.15
323,251.19
324,251.18
325,251.13
326,251.12
327,251.32
328,251.31
329,251.16
330,251.24
331,251.22
332,251.36
333,251.43
334,251.49
335,251.51
336,251.42
337,251.56
338,251.45
339,251.59
340,251.60
341,251.53
342,251.66
343,251.75
344,251.92
345,251.98
346,251.96
347,251.96
348,251.94
349,251.94
350,251.97
351,252.08
352,252.01
353,252.10
354,252.07
355,252.14
356,252.10
357,252.19
358,252.19
359,252.18
360,252.17
361,252.21
362,252.14
363,252.31
364,252.35
365,252.35
366,252.31
367,252.34
368,252.48
369,252.52
370,252.49
371,252.49
372,252.47
373,252.55
374,252.58
375,252.59
376,252.64
377,252.50
378,252.62
379,252.62
380,252.72
381,252.81
382,252.84
383,252.92
384,253.07
385,253.11
386,253.06
387,253.13
388,253.26
389,253.19
390,253.29
391,253.33
392,253.38
393,253.42
394,253.48
395,253.54
396,253.58
397,253.60
398,253.51
399,253.52
400,253.64
401,253.59
402,253.58
403,253.48
404,253.49
405,253.46
406,253.58
407,253.55
408,253.54
409,253.54
410,253.59
411,253.74
412,253.81
413,253.69
414,253.72
415,253.73
416,253.64
417,253.79
418,253.68
419,253.80
420,253.82
421,253.91
422,253.95
423,254.02
424,253.99
425,254.00
426,253.98
427,254.00
428,253.91
429,253.96
430,253.88
431,253.91
432,253.89
433,254.00
434,254.10
435,254.08
436,253.96
437,253.98
438,254.01
439,254.01
440,254.00
441,254.03
442,254.24
443,254.27
444,254.24
445,254.25
446,254.33
447,254.22
448,254.17
449,254.07
450,254.25
451,254.35
452,254.39
453,254.30
454,254.39
455,254.18
456,254.29
457,254.21
458,254.28
459,254.32
460,254.42
461,254.35
462,254.34
463,254.37
464,254.40
465,254.36
466,254.40
467,254.45
468,254.52
469,254.48
470,254.53
471,254.52
472,254.51
473,254.54
474,254.65
475,254.59
476,254.65
477,254.75
478,254.73
479,254.78
480,254.77
481,254.71
482,254.56
483,254.83
484,254.50
485,254.40
486,253.95
487,253.38
488,253.23
489,253.17
490,253.08
491,252.92
492,252.92
493,252.87
494,252.84
495,252.73
496,252.57
497,252.50
498,252.28
499,252.37
500,252.32
501,252.22
502,252.02
503,252.04
504,252.05
505,251.87
506,251.74
507,251.67
508,251.55
509,251.42
510,251.35
511,251.29
512,251.16
513,251.13
514,250.90
515,250.76
516,250.84
517,250.67
518,250.70
519,250.56
520,250.58
521,250.57
522,250.41
523,250.14
524,250.12
525,249.93
526,249.86
527,249.71
528,249.76
529,249.71
530,249.67
531,249.67
532,249.66
533,249.64
534,249.52
