time,value
428,256.48
429,256.57
430,256.56
431,256.66
432,256.68
433,256.71
434,256.76
435,256.76
436,256.81
437,256.73
438,256.86
439,256.90
440,256.90
441,256.93
442,256.83
443,256.84
444,256.84
445,256.71
446,256.74
447,256.67
448,256.62
449,256.72
450,256.76
451,256.74
452,256.71
453,256.66
454,256.72
455,256.74
456,256.71
457,256.76
458,256.66
459,256.81
460,256.86
461,256.85
462,256.85
463,256.85
464,256.99
465,256.93
466,257.00
467,256.98
468,256.82
469,256.84
470,256.92
471,256.94
472,256.96
473,256.93
474,256.96
475,257.11
476,257.15
477,257.20
478,257.17
479,257.05
480,257.00
481,256.99
482,256.91
483,256.86
484,256.85
485,256.94
486,257.05
487,256.89
488,257.08
489,257.00
490,256.65
491,256.13
492,256.12
493,256.04
494,256.02
495,255.87
496,255.96
497,255.65
498,255.49
499,255.28
500,255.24
501,255.10
502,254.85
503,254.82
504,254.69
505,254.65
506,254.70
507,254.58
508,254.60
509,254.71
510,254.73
511,254.71
512,254.56
513,254.54
514,254.45
515,254.29
516,254.17
517,254.22
518,254.26
519,254.05
520,253.86
521,253.88
522,254.02
523,253.92
524,253.77
525,253.81
526,253.73
527,253.75
528,253.72
529,253.52
530,253.43
531,253.39
532,253.42
533,253.30
534,253.21
535,253.02
536,252.99
537,253.00
538,252.81
539,252.74
540,252.60
541,252.51
542,252.41
543,252.35
544,252.29
545,252.13
546,252.07
547,252.03
548,252.02
549,251.94
550,251.93
551,251.96
552,251.85
553,251.72
554,251.70
555,251.61
556,251.62
557,251.61
558,251.53
559,251.47
560,251.31
561,251.29
562,251.33
563,251.23
564,251.25
565,251.24
566,251.14
567,251.08
568,251.14
569,251.04
570,250.98
571,251.00
572,251.05
573,250.86
574,250.74
575,250.85
576,250.80
577,250.85
578,250.80
579,250.65
580,250.58
581,250.65
582,250.52
583,250.54
584,250.47
585,250.41
586,250.35
587,250.32
588,250.22
589,250.20
590,250.11
591,250.18
592,250.11
593,250.10
594,250.00
595,249.99
596,249.90
597,249.81
598,249.91
599,249.74
600,249.77
601,249.82
602,249.73
603,249.54
604,249.71
605,249.59
606,249.63
607,249.56
608,249.44
609,249.36
610,249.30
611,249.42
612,249.30
613,249.29
614,249.09
615,249.09
616,248.86
617,248.86
618,248.90
619,248.81
620,248.82
621,248.68
622,248.72
623,248.74
624,248.70
625,248.62
626,248.65
627,248.58
628,248.38
629,248.32
630,248.28
631,248.20
632,248.22
633,248.23
634,248.34
635,248.23
636,248.28
637,248.17
638,248.11
639,248.12
640,248.11
641,248.01
642,247.94
643,247.99
644,247.89
645,247.84
646,247.81
647,247.79
648,247.76
649,247.83
650,247.80
651,247.67
652,247.59
653,247.64
654,247.64
655,247.61
656,247.61
657,247.52
658,247.49
659,247.49
660,247.56
661,247.54
662,247.46
663,247.45
664,247.41
665,247.15
666,247.17
667,247.01
668,246.93
669,246.97
670,246.95
671,246.95
672,246.91
673,247.03
674,247.03
675,246.90
676,246.82
677,246.70
678,246.69
679,246.67
680,246.71
681,246.66
682,246.65
683,246.62
684,246.64
685,246.53
686,246.45
687,246.47
688,246.38
689,246.44
690,246.49
691,246.51
692,246.35
693,246.30
694,246.20
695,246.11
696,246.14
697,245.89
698,245.95
699,245.98
700,246.06
701,246.00
702,246.02
703,245.98
704,245.96
705,246.02
706,245.88
707,245.80
708,245.88
709,245.99
710,245.86
711,245.89
712,245.80
713,245.95
714,245.80
715,245.74
716,245.87
717,245.80
718,245.70
719,245.77
720,245.72
721,245.76
722,245.77
723,245.77
724,245.63
725,245.37
726,245.31
727,245.38
728,245.53
729,245.45
730,245.55
731,245.51
732,245.49
733,245.24
734,245.14
735,245.05
736,245.07
737,244.99
738,244.98
739,244.97
740,244.97
741,244.86
742,245.01
743,244.89
744,244.90
745,244.93
746,244.88
747,244.86
748,244.60
749,244.57
750,244.45
751,244.61
752,244.58
753,244.47
754,244.42
755,244.37
756,244.35
757,244.39
758,244.42
759,244.33
760,244.34
761,244.27
762,244.19
763,244.21
764,244.14
765,244.05
766,244.01
767,244.06
768,243.96
769,244.03
770,244.08
771,244.12
772,243.95
773,243.89
774,243.88
775,243.96
776,243.95
777,243.85
778,243.82
779,243.90
780,243.87
781,243.62
782,243.61
783,243.69
784,243.57
785,243.68
786,243.60
787,243.50
788,243.47
789,243.48
790,243.44
791,243.49
792,243.49
793,243.57
794,243.47
795,243.60
796,243.48
797,243.60
798,243.73
799,243.63
800,243.62
801,243.52
802,243.43
803,243.31
804,243.39
805,243.45
806,243.35
807,243.29
808,243.38
809,243.40
810,243.25
811,243.20
812,243.18
813,243.16
814,243.08
815,243.05
816,242.92
817,243.05
818,243.07
819,243.11
820,243.10
821,243.04
822,242.79
823,242.77
824,242.68
825,242.61
826,242.68
827,242.67
828,242.61
829,242.57
830,242.72
831,242.67
832,242.42
833,242.32
834,242.31
835,242.27
836,242.25
837,242.18
838,242.09
839,242.16
840,242.29
841,242.20
842,241.99
843,241.99
844,242.08
845,242.20
846,242.07
847,242.01
848,241.96
849,241.89
850,241.86
851,241.77
852,241.92
853,241.88
854,241.87
855,241.63
856,241.62
857,241.70
858,241.73
859,241.73
860,241.68
861,241.49
862,241.61
863,241.64
864,241.70
865,241.53
866,241.50
867,241.45
868,241.49
869,241.53
870,241.44
871,241.41
872,241.34
873,241.27
874,241.16
875,241.23
876,241.29
877,241.43
878,241.44
879,241.35
880,241.30
881,241.26
882,241.26
883,241.34
884,241.29
885,241.34
886,241.37
887,241.28
888,241.23
889,241.36
890,241.27
891,241.31
892,241.23
893,241.11
894,240.90
895,240.91
896,240.96
897,240.86
898,240.95
899,241.03
900,241.08
901,241.18
902,241.09
903,241.15
904,241.16
905,241.16
906,241.16
907,241.21
908,241.31
909,241.20
910,241.25
911,241.21
