time,value
500,347.57
501,347.68
502,347.66
503,347.60
504,347.65
505,347.68
506,347.69
507,347.68
508,347.72
509,347.68
510,347.63
511,347.57
512,347.48
513,347.44
514,347.56
515,347.54
516,347.11
517,346.99
518,346.91
519,346.67
520,346.49
521,346.37
522,346.38
523,346.30
524,346.24
525,346.07
526,346.08
527,345.97
528,345.96
529,345.93
530,345.95
531,345.82
532,345.79
533,345.64
534,345.56
535,345.66
536,345.57
537,345.52
538,345.22
539,345.39
540,343.40
541,345.09
542,345.08
543,345.12
544,345.11
545,345.30
546,345.14
547,345.09
548,345.15
549,341.48
550,344.39
551,344.67
552,344.64
553,344.61
554,344.72
555,344.68
556,344.62
557,344.41
558,344.41
559,344.52
560,344.55
561,344.49
562,344.32
563,344.27
564,344.31
565,344.25
566,344.28
567,344.20
568,344.03
569,344.04
570,344.00
571,343.84
572,343.89
573,343.87
574,343.63
575,343.77
576,343.68
577,343.85
578,343.80
579,343.79
580,343.67
581,343.71
582,343.70
583,343.64
584,343.72
585,343.77
