Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
130,360.12,359.09,360.32,361.81,361.5,363.17,360.79,361.97,359.17,339.04,348.2,313.462920601257,334.837383818808,334.837383818808,334.837383818808,334.837383818808,334.837383818808,334.837383818808,334.837383818808,334.837383818808,334.837383818808,376.779888617099,0.1575,25900,3,0.98
131,360.11,359.09,360.31,361.81,361.5,363.18,360.84,362.0,359.21,339.07,348.17,313.502765198985,334.88158528918,334.88158528918,334.88158528918,334.88158528918,334.88158528918,334.88158528918,334.88158528918,334.88158528918,334.88158528918,376.824090087471,0.1575,25900,3,0.98
132,360.09,359.06,360.28,361.81,361.5,363.18,360.88,362.02,359.23,339.11,348.19,313.542605579696,334.925782673342,334.925782673342,334.925782673342,334.925782673342,334.925782673342,334.925782673342,334.925782673342,334.925782673342,334.925782673342,376.868287471632,0.1575,25900,3,0.98
133,360.08,358.99,360.27,361.81,361.5,363.16,360.89,361.99,359.23,339.15,348.16,313.582441743164,334.969975970892,334.969975970892,334.969975970892,334.969975970892,334.969975970892,334.969975970892,334.969975970892,334.969975970892,334.969975970892,376.912480769183,0.1575,25900,3,0.98
134,360.06,358.99,360.29,361.8,361.5,363.15,360.92,361.89,359.25,339.2,348.09,313.62227368916,335.014165181432,335.014165181432,335.014165181432,335.014165181432,335.014165181432,335.014165181432,335.014165181432,335.014165181432,335.014165181432,376.956669979723,0.1575,25900,3,0.98
135,360.07,358.97,360.29,361.8,361.47,363.12,360.91,361.87,359.31,339.27,348.11,313.662101417457,335.058350304561,335.058350304561,335.058350304561,335.058350304561,335.058350304561,335.058350304561,335.058350304561,335.058350304561,335.058350304561,377.000855102852,0.1575,25900,3,0.98
136,360.13,358.93,360.27,361.79,361.46,363.12,360.91,361.88,359.45,339.33,348.1,313.701924927828,335.10253133988,335.10253133988,335.10253133988,335.10253133988,335.10253133988,335.10253133988,335.10253133988,335.10253133988,335.10253133988,377.045036138171,0.1575,25900,3,0.98
137,360.18,358.92,360.27,361.8,361.46,363.14,360.92,361.9,359.53,339.39,348.17,313.741744220048,335.14670828699,335.14670828699,335.14670828699,335.14670828699,335.14670828699,335.14670828699,335.14670828699,335.14670828699,335.14670828699,377.08921308528,0.1575,25900,3,0.98
138,360.24,358.9,360.26,361.8,361.45,363.14,360.94,361.89,359.59,339.42,348.15,313.781559293888,335.190881145489,335.190881145489,335.190881145489,335.190881145489,335.190881145489,335.190881145489,335.190881145489,335.190881145489,335.190881145489,377.13338594378,0.1575,25900,3,0.98
139,360.26,358.87,360.24,361.81,361.45,363.15,360.91,361.87,359.62,339.45,348.24,313.821370149122,335.235049914981,335.235049914981,335.235049914981,335.235049914981,335.235049914981,335.235049914981,335.235049914981,335.235049914981,335.235049914981,377.177554713272,0.1575,25900,3,0.98
140,360.28,358.86,360.22,361.84,361.46,363.17,360.91,361.86,359.65,339.49,348.21,313.861176785525,335.279214595065,335.279214595065,335.279214595065,335.279214595065,335.279214595065,335.279214595065,335.279214595065,335.279214595065,335.279214595065,377.221719393356,0.1575,25900,3,0.98
141,360.3,358.86,360.2,361.86,361.47,363.16,360.94,361.89,359.66,339.52,348.29,313.900979202869,335.323375185344,335.323375185344,335.323375185344,335.323375185344,335.323375185344,335.323375185344,335.323375185344,335.323375185344,335.323375185344,377.265879983635,0.1575,25900,3,0.98
142,360.32,358.88,360.19,361.86,361.47,363.17,360.97,361.97,359.64,339.54,348.3,313.940777400929,335.367531685418,335.367531685418,335.367531685418,335.367531685418,335.367531685418,335.367531685418,335.367531685418,335.367531685418,335.367531685418,377.310036483708,0.1575,25900,3,0.98
143,360.35,358.88,360.18,361.83,361.49,363.19,361.0,362.05,359.58,339.57,348.26,313.98057137948,335.411684094889,335.411684094889,335.411684094889,335.411684094889,335.411684094889,335.411684094889,335.411684094889,335.411684094889,335.411684094889,377.354188893179,0.1575,25900,3,0.98
144,360.36,358.94,360.18,361.84,361.5,363.19,361.06,362.11,359.43,339.61,348.28,314.020361138295,335.455832413358,335.455832413358,335.455832413358,335.455832413358,335.455832413358,335.455832413358,335.455832413358,335.455832413358,335.455832413358,377.398337211649,0.1575,25900,3,0.98
145,360.36,358.93,360.19,361.82,361.52,363.19,361.17,362.17,359.34,339.65,348.26,314.060146677149,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,377.442481438719,0.1575,25900,3,0.98
146,360.34,358.94,360.19,361.82,361.51,363.19,361.23,362.17,359.31,339.65,348.3,314.099927995817,335.544116775702,335.544116775702,335.544116775702,335.544116775702,335.544116775702,335.544116775702,335.544116775702,335.544116775702,335.544116775702,377.486621573992,0.1575,25900,3,0.98
147,360.28,358.97,360.18,361.78,361.51,363.17,361.26,362.16,359.28,339.68,348.42,314.139705094074,335.58825281878,335.58825281878,335.58825281878,335.58825281878,335.58825281878,335.58825281878,335.58825281878,335.58825281878,335.58825281878,377.530757617071,0.1575,25900,3,0.98
148,360.2,358.95,360.18,361.78,361.5,363.16,361.26,362.24,359.31,339.72,348.57,314.179477971694,335.632384769265,335.632384769265,335.632384769265,335.632384769265,335.632384769265,335.632384769265,335.632384769265,335.632384769265,335.632384769265,377.574889567556,0.1575,25900,3,0.98
149,360.12,358.93,360.2,361.79,361.49,363.15,361.28,362.3,359.42,339.76,348.55,314.219246628454,335.676512626761,335.676512626761,335.676512626761,335.676512626761,335.676512626761,335.676512626761,335.676512626761,335.676512626761,335.676512626761,377.619017425052,0.1575,25900,3,0.98
150,360.09,358.92,360.21,361.82,361.48,363.14,361.3,362.32,359.56,339.83,348.43,314.259011064129,335.72063639087,335.72063639087,335.72063639087,335.72063639087,335.72063639087,335.72063639087,335.72063639087,335.72063639087,335.72063639087,377.66314118916,0.1575,25900,3,0.98
151,360.08,358.91,360.23,361.85,361.48,363.13,361.34,362.32,359.69,339.9,348.44,314.298771278493,335.764756061194,335.764756061194,335.764756061194,335.764756061194,335.764756061194,335.764756061194,335.764756061194,335.764756061194,335.764756061194,377.707260859485,0.1575,25900,3,0.98
152,360.09,358.92,360.24,361.87,361.48,363.12,361.35,362.31,359.79,339.95,348.54,314.338527271323,335.808871637337,335.808871637337,335.808871637337,335.808871637337,335.808871637337,335.808871637337,335.808871637337,335.808871637337,335.808871637337,377.751376435628,0.1575,25900,3,0.98
153,360.13,358.93,360.26,361.89,361.48,363.1,361.39,362.35,359.86,340.02,348.51,314.378279042395,335.852983118903,335.852983118903,335.852983118903,335.852983118903,335.852983118903,335.852983118903,335.852983118903,335.852983118903,335.852983118903,377.795487917194,0.1575,25900,3,0.98
154,360.14,358.91,360.27,361.91,361.47,363.1,361.42,362.4,359.86,340.04,348.47,314.418026591485,335.897090505495,335.897090505495,335.897090505495,335.897090505495,335.897090505495,335.897090505495,335.897090505495,335.897090505495,335.897090505495,377.839595303786,0.1575,25900,3,0.98
155,360.14,358.89,360.29,361.91,361.5,363.13,361.45,362.43,359.85,340.08,348.5,314.45776991837,335.941193796716,335.941193796716,335.941193796716,335.941193796716,335.941193796716,335.941193796716,335.941193796716,335.941193796716,335.941193796716,377.883698595007,0.1575,25900,3,0.98
156,360.15,358.86,360.32,361.92,361.51,363.16,361.48,362.47,359.8,340.1,348.55,314.497509022826,335.985292992171,335.985292992171,335.985292992171,335.985292992171,335.985292992171,335.985292992171,335.985292992171,335.985292992171,335.985292992171,377.927797790461,0.1575,25900,3,0.98
157,360.14,358.79,360.32,361.93,361.51,363.19,361.5,362.45,359.71,340.15,348.48,314.537243904628,336.029388091463,336.029388091463,336.029388091463,336.029388091463,336.029388091463,336.029388091463,336.029388091463,336.029388091463,336.029388091463,377.971892889753,0.1575,25900,3,0.98
158,360.15,358.72,360.33,361.95,361.52,363.21,361.52,362.41,359.59,340.18,348.51,314.576974563556,336.073479094197,336.073479094197,336.073479094197,336.073479094197,336.073479094197,336.073479094197,336.073479094197,336.073479094197,336.073479094197,378.015983892487,0.1575,25900,3,0.98
159,360.17,358.66,360.34,361.97,361.53,363.23,361.52,362.26,359.53,340.19,348.47,314.616700999384,336.117565999975,336.117565999975,336.117565999975,336.117565999975,336.117565999975,336.117565999975,336.117565999975,336.117565999975,336.117565999975,378.060070798266,0.1575,25900,3,0.98
160,360.18,358.62,360.33,361.99,361.52,363.26,361.53,362.08,359.51,340.21,348.55,314.656423211891,336.161648808406,336.161648808406,336.161648808406,336.161648808406,336.161648808406,336.161648808406,336.161648808406,336.161648808406,336.161648808406,378.104153606696,0.1575,25900,3,0.98
161,360.14,358.62,360.32,361.99,361.54,363.28,361.53,362.03,359.52,340.24,348.62,314.696141200855,336.205727519091,336.205727519091,336.205727519091,336.205727519091,336.205727519091,336.205727519091,336.205727519091,336.205727519091,336.205727519091,378.148232317381,0.1575,25900,3,0.98
162,360.09,358.64,360.34,361.99,361.55,363.3,361.54,362.03,359.58,340.3,348.78,314.735854966051,336.249802131637,336.249802131637,336.249802131637,336.249802131637,336.249802131637,336.249802131637,336.249802131637,336.249802131637,336.249802131637,378.192306929927,0.1575,25900,3,0.98
163,360.05,358.62,360.34,361.99,361.55,363.31,361.55,362.02,359.63,340.37,348.78,314.775564507258,336.293872645647,336.293872645647,336.293872645647,336.293872645647,336.293872645647,336.293872645647,336.293872645647,336.293872645647,336.293872645647,378.236377443938,0.1575,25900,3,0.98
164,360.04,358.59,360.33,361.98,361.55,363.33,361.56,362.0,359.62,340.42,348.64,314.815269824255,336.337939060728,336.337939060728,336.337939060728,336.337939060728,336.337939060728,336.337939060728,336.337939060728,336.337939060728,336.337939060728,378.280443859019,0.1575,25900,3,0.98
165,360.01,358.57,360.3,361.97,361.55,363.34,361.58,362.03,359.59,340.46,348.73,314.854970916818,336.382001376486,336.382001376486,336.382001376486,336.382001376486,336.382001376486,336.382001376486,336.382001376486,336.382001376486,336.382001376486,378.324506174776,0.1575,25900,3,0.98
166,360.03,358.6,360.29,361.95,361.58,363.35,361.59,362.09,359.5,340.47,348.65,314.894667784727,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,378.368564390815,0.1575,25900,3,0.98
167,360.03,358.62,360.28,361.93,361.6,363.35,361.6,362.17,359.41,340.49,348.67,314.93436042776,336.47011370845,336.47011370845,336.47011370845,336.47011370845,336.47011370845,336.47011370845,336.47011370845,336.47011370845,336.47011370845,378.412618506741,0.1575,25900,3,0.98
168,360.06,358.68,360.28,361.92,361.61,363.34,361.59,362.21,359.32,340.52,348.79,314.974048845695,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,378.456668522159,0.1575,25900,3,0.98
169,360.09,358.74,360.29,361.92,361.64,363.33,361.58,362.19,359.3,340.55,348.84,315.013733038311,336.558209638388,336.558209638388,336.558209638388,336.558209638388,336.558209638388,336.558209638388,336.558209638388,336.558209638388,336.558209638388,378.500714436678,0.1575,25900,3,0.98
170,360.11,358.8,360.3,361.93,361.65,363.32,361.56,362.19,359.36,340.56,348.79,315.053413005387,336.602251451612,336.602251451612,336.602251451612,336.602251451612,336.602251451612,336.602251451612,336.602251451612,336.602251451612,336.602251451612,378.544756249903,0.1575,25900,3,0.98
171,360.12,358.83,360.31,361.98,361.64,363.31,361.58,362.2,359.51,340.61,348.89,315.093088746702,336.646289163149,336.646289163149,336.646289163149,336.646289163149,336.646289163149,336.646289163149,336.646289163149,336.646289163149,336.646289163149,378.588793961439,0.1575,25900,3,0.98
172,360.13,358.81,360.3,361.99,361.64,363.31,361.58,362.22,359.65,340.66,348.87,315.132760262036,336.690322772604,336.690322772604,336.690322772604,336.690322772604,336.690322772604,336.690322772604,336.690322772604,336.690322772604,336.690322772604,378.632827570895,0.1575,25900,3,0.98
173,360.15,358.79,360.3,362.02,361.63,363.3,361.57,362.21,359.7,340.69,348.78,315.172427551167,336.734352279585,336.734352279585,336.734352279585,336.734352279585,336.734352279585,336.734352279585,336.734352279585,336.734352279585,336.734352279585,378.676857077876,0.1575,25900,3,0.98
174,360.17,358.79,360.31,362.05,361.63,363.29,361.58,362.18,359.72,340.74,348.89,315.212090613876,336.778377683699,336.778377683699,336.778377683699,336.778377683699,336.778377683699,336.778377683699,336.778377683699,336.778377683699,336.778377683699,378.72088248199,0.1575,25900,3,0.98
175,360.18,358.77,360.3,362.06,361.63,363.31,361.58,362.2,359.75,340.74,348.77,315.251749449942,336.822398984553,336.822398984553,336.822398984553,336.822398984553,336.822398984553,336.822398984553,336.822398984553,336.822398984553,336.822398984553,378.764903782843,0.1575,25900,3,0.98
176,360.18,358.78,360.3,362.05,361.61,363.33,361.58,362.23,359.81,340.75,348.88,315.291404059146,336.866416181754,336.866416181754,336.866416181754,336.866416181754,336.866416181754,336.866416181754,336.866416181754,336.866416181754,336.866416181754,378.808920980044,0.1575,25900,3,0.98
177,360.21,358.8,360.3,362.05,361.61,363.35,361.57,362.28,359.87,340.76,348.87,315.331054441266,336.910429274909,336.910429274909,336.910429274909,336.910429274909,336.910429274909,336.910429274909,336.910429274909,336.910429274909,336.910429274909,378.8529340732,0.1575,25900,3,0.98
178,360.24,358.83,360.3,362.05,361.61,363.37,361.56,362.36,359.96,340.78,349.0,315.370700596085,336.954438263628,336.954438263628,336.954438263628,336.954438263628,336.954438263628,336.954438263628,336.954438263628,336.954438263628,336.954438263628,378.896943061918,0.1575,25900,3,0.98
179,360.25,358.86,360.3,362.05,361.61,363.38,361.54,362.42,360.07,340.8,348.93,315.410342523383,336.998443147517,336.998443147517,336.998443147517,336.998443147517,336.998443147517,336.998443147517,336.998443147517,336.998443147517,336.998443147517,378.940947945807,0.1575,25900,3,0.98
180,360.25,358.9,360.31,362.06,361.61,363.4,361.45,362.47,360.23,340.87,349.02,315.449980222939,337.042443926184,337.042443926184,337.042443926184,337.042443926184,337.042443926184,337.042443926184,337.042443926184,337.042443926184,337.042443926184,378.984948724475,0.1575,25900,3,0.98
181,360.26,358.92,360.32,362.06,361.62,363.42,361.1,362.51,360.37,340.98,348.95,315.489613694535,337.086440599238,337.086440599238,337.086440599238,337.086440599238,337.086440599238,337.086440599238,337.086440599238,337.086440599238,337.086440599238,379.028945397529,0.1575,25900,3,0.98
182,360.23,358.93,360.32,362.07,361.62,363.42,360.84,362.53,360.42,341.06,349.03,315.529242937952,337.130433166288,337.130433166288,337.130433166288,337.130433166288,337.130433166288,337.130433166288,337.130433166288,337.130433166288,337.130433166288,379.072937964578,0.1575,25900,3,0.98
183,360.19,358.93,360.33,362.08,361.62,363.43,360.68,362.51,360.47,341.14,348.98,315.568867952971,337.17442162694,337.17442162694,337.17442162694,337.17442162694,337.17442162694,337.17442162694,337.17442162694,337.17442162694,337.17442162694,379.116926425231,0.1575,25900,3,0.98
184,360.15,358.91,360.33,362.09,361.62,363.43,360.61,362.46,360.52,341.17,348.95,315.608488739374,337.218405980806,337.218405980806,337.218405980806,337.218405980806,337.218405980806,337.218405980806,337.218405980806,337.218405980806,337.218405980806,379.160910779097,0.1575,25900,3,0.98
185,360.09,358.87,360.33,362.12,361.62,363.43,360.6,362.4,360.55,341.19,348.94,315.648105296942,337.262386227493,337.262386227493,337.262386227493,337.262386227493,337.262386227493,337.262386227493,337.262386227493,337.262386227493,337.262386227493,379.204891025784,0.1575,25900,3,0.98
186,360.05,358.84,360.33,362.14,361.63,363.42,360.61,362.37,360.57,341.21,348.9,315.687717625456,337.306362366611,337.306362366611,337.306362366611,337.306362366611,337.306362366611,337.306362366611,337.306362366611,337.306362366611,337.306362366611,379.248867164902,0.1575,25900,3,0.98
187,360.03,358.84,360.34,362.14,361.63,363.41,360.67,362.36,360.58,341.22,348.98,315.7273257247,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,379.292839196059,0.1575,25900,3,0.98
188,360.02,358.85,360.34,362.13,361.64,363.4,360.73,362.36,360.59,341.21,349.04,315.766929594454,337.394302320576,337.394302320576,337.394302320576,337.394302320576,337.394302320576,337.394302320576,337.394302320576,337.394302320576,337.394302320576,379.336807118867,0.1575,25900,3,0.98
189,360.02,358.87,360.37,362.13,361.66,363.4,360.85,362.37,360.63,341.22,348.96,315.806529234501,337.438266134642,337.438266134642,337.438266134642,337.438266134642,337.438266134642,337.438266134642,337.438266134642,337.438266134642,337.438266134642,379.380770932933,0.1575,25900,3,0.98
190,360.04,358.88,360.41,362.14,361.67,363.41,360.97,362.39,360.65,341.2,349.01,315.846124644624,337.482225839577,337.482225839577,337.482225839577,337.482225839577,337.482225839577,337.482225839577,337.482225839577,337.482225839577,337.482225839577,379.424730637868,0.1575,25900,3,0.98
191,360.06,358.87,360.44,362.15,361.69,363.43,361.07,362.43,360.66,341.18,349.02,315.885715824605,337.526181434992,337.526181434992,337.526181434992,337.526181434992,337.526181434992,337.526181434992,337.526181434992,337.526181434992,337.526181434992,379.468686233282,0.1575,25900,3,0.98
192,360.06,358.88,360.48,362.15,361.7,363.44,361.11,362.47,360.65,341.18,349.14,315.925302774227,337.570132920495,337.570132920495,337.570132920495,337.570132920495,337.570132920495,337.570132920495,337.570132920495,337.570132920495,337.570132920495,379.512637718785,0.1575,25900,3,0.98
193,360.06,358.88,360.51,362.13,361.7,363.44,361.03,362.53,360.64,341.17,348.98,315.964885493274,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,379.556585093989,0.1575,25900,3,0.98
194,360.09,358.89,360.53,362.11,361.71,363.47,360.9,362.58,360.62,341.16,349.03,316.004463981527,337.658023560211,337.658023560211,337.658023560211,337.658023560211,337.658023560211,337.658023560211,337.658023560211,337.658023560211,337.658023560211,379.600528358502,0.1575,25900,3,0.98
195,360.12,358.92,360.55,362.11,361.71,363.48,360.81,362.56,360.61,341.2,349.14,316.04403823877,337.701962713645,337.701962713645,337.701962713645,337.701962713645,337.701962713645,337.701962713645,337.701962713645,337.701962713645,337.701962713645,379.644467511935,0.1575,25900,3,0.98
196,360.19,358.97,360.59,362.12,361.71,363.49,360.79,362.54,360.61,341.25,349.06,316.083608264788,337.74589775561,337.74589775561,337.74589775561,337.74589775561,337.74589775561,337.74589775561,337.74589775561,337.74589775561,337.74589775561,379.6884025539,0.1575,25900,3,0.98
197,360.27,359.01,360.61,362.13,361.71,363.5,360.81,362.54,360.62,341.3,349.1,316.123174059363,337.789828685718,337.789828685718,337.789828685718,337.789828685718,337.789828685718,337.789828685718,337.789828685718,337.789828685718,337.789828685718,379.732333484009,0.1575,25900,3,0.98
198,360.31,359.04,360.62,362.14,361.69,363.48,360.76,362.57,360.69,341.36,349.12,316.16273562228,337.833755503581,337.833755503581,337.833755503581,337.833755503581,337.833755503581,337.833755503581,337.833755503581,337.833755503581,337.833755503581,379.776260301871,0.1575,25900,3,0.98
199,360.25,358.99,360.6,362.14,361.64,363.46,360.73,362.61,360.77,341.36,349.15,316.202292953321,337.877678208808,337.877678208808,337.877678208808,337.877678208808,337.877678208808,337.877678208808,337.877678208808,337.877678208808,337.877678208808,379.820183007099,0.1575,25900,3,0.98
200,360.17,358.9,360.59,362.11,361.61,363.45,360.74,362.63,360.83,341.38,349.17,316.241846052273,337.921596801013,337.921596801013,337.921596801013,337.921596801013,337.921596801013,337.921596801013,337.921596801013,337.921596801013,337.921596801013,379.864101599303,0.1575,25900,3,0.98
201,360.12,358.85,360.59,362.09,361.59,363.44,360.75,362.62,360.89,341.38,349.12,316.281394918919,337.965511279806,337.965511279806,337.965511279806,337.965511279806,337.965511279806,337.965511279806,337.965511279806,337.965511279806,337.965511279806,379.908016078097,0.1575,25900,3,0.98
202,360.07,358.81,360.58,362.09,361.57,363.43,360.75,362.59,360.92,341.39,349.13,316.320939553043,338.0094216448,338.0094216448,338.0094216448,338.0094216448,338.0094216448,338.0094216448,338.0094216448,338.0094216448,338.0094216448,379.951926443091,0.1575,25900,3,0.98
203,360.05,358.75,360.58,362.1,361.56,363.42,360.72,362.58,360.94,341.38,349.19,316.360479954431,338.053327895608,338.053327895608,338.053327895608,338.053327895608,338.053327895608,338.053327895608,338.053327895608,338.053327895608,338.053327895608,379.995832693899,0.1575,25900,3,0.98
204,360.02,358.69,360.59,362.11,361.57,363.4,360.68,362.54,360.91,341.36,349.18,316.400016122866,338.09723003184,338.09723003184,338.09723003184,338.09723003184,338.09723003184,338.09723003184,338.09723003184,338.09723003184,338.09723003184,380.039734830131,0.1575,25900,3,0.98
205,359.97,358.69,360.59,362.14,361.56,363.37,360.67,362.52,360.85,341.31,349.18,316.439548058136,338.141128053111,338.141128053111,338.141128053111,338.141128053111,338.141128053111,338.141128053111,338.141128053111,338.141128053111,338.141128053111,380.083632851401,0.1575,25900,3,0.98
206,359.88,358.72,360.61,362.17,361.6,363.36,360.73,362.53,360.7,341.28,349.21,316.479075760023,338.185021959031,338.185021959031,338.185021959031,338.185021959031,338.185021959031,338.185021959031,338.185021959031,338.185021959031,338.185021959031,380.127526757322,0.1575,25900,3,0.98
207,359.84,358.77,360.64,362.19,361.63,363.35,360.82,362.53,360.5,341.24,349.25,316.518599228315,338.228911749215,338.228911749215,338.228911749215,338.228911749215,338.228911749215,338.228911749215,338.228911749215,338.228911749215,338.228911749215,380.171416547506,0.1575,25900,3,0.98
208,359.84,358.79,360.64,362.23,361.65,363.33,360.89,362.53,360.39,341.21,349.2,316.558118462797,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,380.215302221566,0.1575,25900,3,0.98
209,359.86,358.8,360.66,362.26,361.66,363.31,360.95,362.49,360.36,341.2,349.13,316.597633463253,338.316678980825,338.316678980825,338.316678980825,338.316678980825,338.316678980825,338.316678980825,338.316678980825,338.316678980825,338.316678980825,380.259183779116,0.1575,25900,3,0.98
210,359.87,358.83,360.67,362.27,361.69,363.31,360.98,362.46,360.37,341.18,349.16,316.637144229471,338.360556421477,338.360556421477,338.360556421477,338.360556421477,338.360556421477,338.360556421477,338.360556421477,338.360556421477,338.360556421477,380.303061219768,0.1575,25900,3,0.98
211,359.87,358.84,360.68,362.29,361.7,363.31,360.92,362.46,360.39,341.17,349.25,316.676650761237,338.404429744847,338.404429744847,338.404429744847,338.404429744847,338.404429744847,338.404429744847,338.404429744847,338.404429744847,338.404429744847,380.346934543137,0.1575,25900,3,0.98
212,359.9,358.83,360.7,362.29,361.72,363.31,360.8,362.41,360.41,341.17,349.3,316.716153058335,338.448298950545,338.448298950545,338.448298950545,338.448298950545,338.448298950545,338.448298950545,338.448298950545,338.448298950545,338.448298950545,380.390803748836,0.1575,25900,3,0.98
213,359.94,358.82,360.72,362.29,361.74,363.33,360.62,362.26,360.41,341.17,349.27,316.755651120555,338.492164038189,338.492164038189,338.492164038189,338.492164038189,338.492164038189,338.492164038189,338.492164038189,338.492164038189,338.492164038189,380.434668836479,0.1575,25900,3,0.98
214,359.98,358.82,360.73,362.29,361.74,363.34,360.49,362.21,360.36,341.16,349.27,316.795144947682,338.53602500739,338.53602500739,338.53602500739,338.53602500739,338.53602500739,338.53602500739,338.53602500739,338.53602500739,338.53602500739,380.478529805681,0.1575,25900,3,0.98
215,360.02,358.82,360.74,362.28,361.75,363.36,360.4,362.2,360.32,341.17,349.27,316.834634539502,338.579881857764,338.579881857764,338.579881857764,338.579881857764,338.579881857764,338.579881857764,338.579881857764,338.579881857764,338.579881857764,380.522386656054,0.1575,25900,3,0.98
216,360.07,358.86,360.77,362.29,361.78,363.38,360.29,362.22,360.22,341.18,349.43,316.874119895803,338.623734588924,338.623734588924,338.623734588924,338.623734588924,338.623734588924,338.623734588924,338.623734588924,338.623734588924,338.623734588924,380.566239387215,0.1575,25900,3,0.98
217,360.13,358.9,360.82,362.31,361.81,363.4,360.26,362.29,360.07,341.2,349.45,316.913601016371,338.667583200487,338.667583200487,338.667583200487,338.667583200487,338.667583200487,338.667583200487,338.667583200487,338.667583200487,338.667583200487,380.610087998777,0.1575,25900,3,0.98
218,360.14,358.92,360.86,362.33,361.84,363.42,360.26,362.35,360.03,341.22,349.48,316.953077900996,338.711427692065,338.711427692065,338.711427692065,338.711427692065,338.711427692065,338.711427692065,338.711427692065,338.711427692065,338.711427692065,380.653932490356,0.1575,25900,3,0.98
219,360.16,358.94,360.86,362.34,361.85,363.43,360.26,362.43,360.0,341.23,349.43,316.992550549463,338.755268063275,338.755268063275,338.755268063275,338.755268063275,338.755268063275,338.755268063275,338.755268063275,338.755268063275,338.755268063275,380.697772861565,0.1575,25900,3,0.98
220,360.17,358.92,360.87,362.37,361.86,363.45,360.23,362.49,360.0,341.24,349.38,317.03201896156,338.799104313731,338.799104313731,338.799104313731,338.799104313731,338.799104313731,338.799104313731,338.799104313731,338.799104313731,338.799104313731,380.741609112021,0.1575,25900,3,0.98
221,360.17,358.93,360.87,362.4,361.86,363.45,360.2,362.49,360.0,341.22,349.41,317.071483137076,338.842936443049,338.842936443049,338.842936443049,338.842936443049,338.842936443049,338.842936443049,338.842936443049,338.842936443049,338.842936443049,380.785441241339,0.1575,25900,3,0.98
222,360.13,358.94,360.89,362.41,361.87,363.43,360.2,362.48,360.01,341.24,349.46,317.110943075799,338.886764450844,338.886764450844,338.886764450844,338.886764450844,338.886764450844,338.886764450844,338.886764450844,338.886764450844,338.886764450844,380.829269249134,0.1575,25900,3,0.98
223,360.1,358.95,360.9,362.43,361.88,363.44,360.25,362.48,360.02,341.25,349.39,317.150398777516,338.930588336732,338.930588336732,338.930588336732,338.930588336732,338.930588336732,338.930588336732,338.930588336732,338.930588336732,338.930588336732,380.873093135023,0.1575,25900,3,0.98
224,360.07,358.89,360.91,362.44,361.88,363.44,360.36,362.48,360.04,341.27,349.44,317.189850242016,338.974408100329,338.974408100329,338.974408100329,338.974408100329,338.974408100329,338.974408100329,338.974408100329,338.974408100329,338.974408100329,380.916912898619,0.1575,25900,3,0.98
225,360.03,358.81,360.9,362.42,361.89,363.44,360.45,362.49,360.04,341.32,349.46,317.229297469088,339.018223741251,339.018223741251,339.018223741251,339.018223741251,339.018223741251,339.018223741251,339.018223741251,339.018223741251,339.018223741251,380.960728539541,0.1575,25900,3,0.98
226,360.01,358.79,360.9,362.41,361.89,363.44,360.48,362.53,360.0,341.31,349.47,317.268740458521,339.062035259113,339.062035259113,339.062035259113,339.062035259113,339.062035259113,339.062035259113,339.062035259113,339.062035259113,339.062035259113,381.004540057404,0.1575,25900,3,0.98
227,360.01,358.79,360.93,362.41,361.9,363.45,360.55,362.57,359.97,341.32,349.55,317.308179210104,339.105842653534,339.105842653534,339.105842653534,339.105842653534,339.105842653534,339.105842653534,339.105842653534,339.105842653534,339.105842653534,381.048347451824,0.1575,25900,3,0.98
228,360.02,358.82,360.97,362.42,361.9,363.46,360.65,362.6,359.97,341.3,349.39,317.347613723625,339.149645924128,339.149645924128,339.149645924128,339.149645924128,339.149645924128,339.149645924128,339.149645924128,339.149645924128,339.149645924128,381.092150722419,0.1575,25900,3,0.98
229,360.04,358.84,361.0,362.41,361.91,363.48,360.72,362.61,360.02,341.28,349.48,317.387043998873,339.193445070513,339.193445070513,339.193445070513,339.193445070513,339.193445070513,339.193445070513,339.193445070513,339.193445070513,339.193445070513,381.135949868804,0.1575,25900,3,0.98
