Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
226,361.0,360.42,360.71,361.23,360.63,362.6,359.92,360.32,354.49,321.63,197.77,329.614529920028,348.778389268054,348.778389268054,348.778389268054,348.778389268054,348.778389268054,348.778389268054,348.778389268054,348.778389268054,348.778389268054,390.720894066345,0.1575,25900,3,0.76
227,361.0,360.41,360.7,361.21,360.61,362.59,359.92,360.32,354.48,321.67,198.18,329.65674077367,348.824627469952,348.824627469952,348.824627469952,348.824627469952,348.824627469952,348.824627469952,348.824627469952,348.824627469952,348.824627469952,390.767132268243,0.1575,25900,3,0.76
228,360.98,360.41,360.68,361.19,360.6,362.58,359.91,360.33,354.44,321.69,198.49,329.698947787341,348.870862029632,348.870862029632,348.870862029632,348.870862029632,348.870862029632,348.870862029632,348.870862029632,348.870862029632,348.870862029632,390.813366827922,0.1575,25900,3,0.76
229,360.98,360.4,360.66,361.17,360.57,362.56,359.91,360.33,354.39,321.67,198.87,329.741150960751,348.917092946658,348.917092946658,348.917092946658,348.917092946658,348.917092946658,348.917092946658,348.917092946658,348.917092946658,348.917092946658,390.859597744948,0.1575,25900,3,0.76
230,360.97,360.4,360.65,361.16,360.55,362.54,359.9,360.36,354.35,321.65,199.19,329.783350293607,348.963320220598,348.963320220598,348.963320220598,348.963320220598,348.963320220598,348.963320220598,348.963320220598,348.963320220598,348.963320220598,390.905825018888,0.1575,25900,3,0.76
231,360.96,360.39,360.64,361.14,360.53,362.52,359.9,360.35,354.31,321.61,199.46,329.825545785619,349.009543851017,349.009543851017,349.009543851017,349.009543851017,349.009543851017,349.009543851017,349.009543851017,349.009543851017,349.009543851017,390.952048649308,0.1575,25900,3,0.76
232,360.95,360.38,360.64,361.13,360.51,362.51,359.89,360.18,354.28,321.58,199.72,329.867737436495,349.055763837483,349.055763837483,349.055763837483,349.055763837483,349.055763837483,349.055763837483,349.055763837483,349.055763837483,349.055763837483,390.998268635774,0.1575,25900,3,0.76
233,360.92,360.37,360.62,361.12,360.49,362.5,359.89,360.04,354.22,321.57,200.17,329.909925245944,349.101980179562,349.101980179562,349.101980179562,349.101980179562,349.101980179562,349.101980179562,349.101980179562,349.101980179562,349.101980179562,391.044484977852,0.1575,25900,3,0.76
234,360.88,360.34,360.6,361.12,360.47,362.49,359.87,360.03,354.26,321.6,200.51,329.952109213676,349.148192876821,349.148192876821,349.148192876821,349.148192876821,349.148192876821,349.148192876821,349.148192876821,349.148192876821,349.148192876821,391.090697675111,0.1575,25900,3,0.76
235,360.84,360.3,360.58,361.1,360.45,362.47,359.86,360.01,354.45,321.68,200.63,329.994289339399,349.194401928826,349.194401928826,349.194401928826,349.194401928826,349.194401928826,349.194401928826,349.194401928826,349.194401928826,349.194401928826,391.136906727116,0.1575,25900,3,0.76
236,360.81,360.27,360.55,361.09,360.44,362.46,359.83,359.97,354.58,321.74,200.99,330.036465622823,349.240607335145,349.240607335145,349.240607335145,349.240607335145,349.240607335145,349.240607335145,349.240607335145,349.240607335145,349.240607335145,391.183112133435,0.1575,25900,3,0.76
237,360.78,360.25,360.54,361.08,360.42,362.45,359.8,359.96,354.68,321.8,201.21,330.078638063658,349.286809095344,349.286809095344,349.286809095344,349.286809095344,349.286809095344,349.286809095344,349.286809095344,349.286809095344,349.286809095344,391.229313893635,0.1575,25900,3,0.76
238,360.77,360.22,360.52,361.06,360.4,362.44,359.76,359.97,354.73,321.86,201.68,330.120806661613,349.333007208992,349.333007208992,349.333007208992,349.333007208992,349.333007208992,349.333007208992,349.333007208992,349.333007208992,349.333007208992,391.275512007282,0.1575,25900,3,0.76
239,360.75,360.2,360.49,361.04,360.39,362.42,359.71,360.0,354.76,321.9,201.95,330.162971416397,349.379201675655,349.379201675655,349.379201675655,349.379201675655,349.379201675655,349.379201675655,349.379201675655,349.379201675655,349.379201675655,391.321706473946,0.1575,25900,3,0.76
240,360.74,360.19,360.49,361.01,360.38,362.4,359.68,360.02,354.77,321.95,202.19,330.205132327722,349.425392494902,349.425392494902,349.425392494902,349.425392494902,349.425392494902,349.425392494902,349.425392494902,349.425392494902,349.425392494902,391.367897293192,0.1575,25900,3,0.76
241,360.72,360.16,360.46,361.01,360.36,362.4,359.64,360.05,354.74,322.01,202.36,330.247289395297,349.471579666298,349.471579666298,349.471579666298,349.471579666298,349.471579666298,349.471579666298,349.471579666298,349.471579666298,349.471579666298,391.414084464589,0.1575,25900,3,0.76
242,360.7,360.14,360.43,361.0,360.34,362.39,359.63,360.06,354.69,322.1,202.59,330.289442618831,349.517763189414,349.517763189414,349.517763189414,349.517763189414,349.517763189414,349.517763189414,349.517763189414,349.517763189414,349.517763189414,391.460267987704,0.1575,25900,3,0.76
243,360.67,360.11,360.4,360.99,360.31,362.37,359.63,360.08,354.69,322.19,202.87,330.331591998037,349.563943063816,349.563943063816,349.563943063816,349.563943063816,349.563943063816,349.563943063816,349.563943063816,349.563943063816,349.563943063816,391.506447862106,0.1575,25900,3,0.76
244,360.67,360.08,360.38,360.96,360.3,362.35,359.64,360.1,354.74,322.24,203.12,330.373737532623,349.610119289072,349.610119289072,349.610119289072,349.610119289072,349.610119289072,349.610119289072,349.610119289072,349.610119289072,349.610119289072,391.552624087362,0.1575,25900,3,0.76
245,360.64,360.05,360.36,360.95,360.28,362.33,359.65,360.11,354.79,322.29,203.3,330.415879222301,349.65629186475,349.65629186475,349.65629186475,349.65629186475,349.65629186475,349.65629186475,349.65629186475,349.65629186475,349.65629186475,391.598796663041,0.1575,25900,3,0.76
246,360.61,360.01,360.33,360.93,360.27,362.31,359.65,360.12,354.84,322.32,203.61,330.458017066781,349.70246079042,349.70246079042,349.70246079042,349.70246079042,349.70246079042,349.70246079042,349.70246079042,349.70246079042,349.70246079042,391.644965588711,0.1575,25900,3,0.76
247,360.59,359.97,360.32,360.92,360.26,362.29,359.65,360.13,354.88,322.35,203.92,330.500151065774,349.748626065649,349.748626065649,349.748626065649,349.748626065649,349.748626065649,349.748626065649,349.748626065649,349.748626065649,349.748626065649,391.691130863939,0.1575,25900,3,0.76
248,360.57,359.95,360.3,360.89,360.24,362.26,359.65,360.13,354.91,322.36,204.15,330.542281218992,349.794787690006,349.794787690006,349.794787690006,349.794787690006,349.794787690006,349.794787690006,349.794787690006,349.794787690006,349.794787690006,391.737292488296,0.1575,25900,3,0.76
249,360.54,359.93,360.27,360.88,360.22,362.25,359.65,360.14,354.91,322.34,204.38,330.584407526145,349.840945663059,349.840945663059,349.840945663059,349.840945663059,349.840945663059,349.840945663059,349.840945663059,349.840945663059,349.840945663059,391.783450461349,0.1575,25900,3,0.76
250,360.51,359.9,360.24,360.86,360.2,362.23,359.64,360.15,354.89,322.3,204.52,330.626529986945,349.887099984378,349.887099984378,349.887099984378,349.887099984378,349.887099984378,349.887099984378,349.887099984378,349.887099984378,349.887099984378,391.829604782668,0.1575,25900,3,0.76
251,360.47,359.89,360.22,360.84,360.17,362.22,359.63,360.15,354.88,322.28,204.8,330.668648601103,349.93325065353,349.93325065353,349.93325065353,349.93325065353,349.93325065353,349.93325065353,349.93325065353,349.93325065353,349.93325065353,391.875755451821,0.1575,25900,3,0.76
252,360.43,359.88,360.17,360.82,360.15,362.19,359.61,360.12,354.81,322.29,205.06,330.710763368331,349.979397670087,349.979397670087,349.979397670087,349.979397670087,349.979397670087,349.979397670087,349.979397670087,349.979397670087,349.979397670087,391.921902468377,0.1575,25900,3,0.76
253,360.4,359.88,360.14,360.8,360.11,362.18,359.6,360.05,354.72,322.28,205.33,330.75287428834,350.025541033615,350.025541033615,350.025541033615,350.025541033615,350.025541033615,350.025541033615,350.025541033615,350.025541033615,350.025541033615,391.968045831906,0.1575,25900,3,0.76
254,360.38,359.88,360.11,360.77,360.1,362.16,359.6,359.98,354.63,322.28,205.75,330.794981360843,350.071680743686,350.071680743686,350.071680743686,350.071680743686,350.071680743686,350.071680743686,350.071680743686,350.071680743686,350.071680743686,392.014185541976,0.1575,25900,3,0.76
255,360.38,359.88,360.09,360.76,360.09,362.16,359.59,359.93,354.55,322.27,205.96,330.837084585551,350.117816799867,350.117816799867,350.117816799867,350.117816799867,350.117816799867,350.117816799867,350.117816799867,350.117816799867,350.117816799867,392.060321598158,0.1575,25900,3,0.76
256,360.37,359.86,360.07,360.73,360.07,362.13,359.57,359.79,354.51,322.24,158.91,330.879183962177,350.16394920173,350.16394920173,350.16394920173,350.16394920173,350.16394920173,350.16394920173,350.16394920173,350.16394920173,350.16394920173,392.106454000021,0.1575,25900,3,0.76
257,360.36,359.85,360.05,360.71,360.06,362.11,359.56,359.56,354.5,322.21,178.57,330.921279490432,350.210077948843,350.210077948843,350.210077948843,350.210077948843,350.210077948843,350.210077948843,350.210077948843,350.210077948843,350.210077948843,392.152582747134,0.1575,25900,3,0.76
258,360.34,359.84,360.04,360.68,360.03,362.09,359.55,359.49,354.47,322.17,206.73,330.963371170029,350.256203040777,350.256203040777,350.256203040777,350.256203040777,350.256203040777,350.256203040777,350.256203040777,350.256203040777,350.256203040777,392.198707839067,0.1575,25900,3,0.76
259,360.32,359.82,360.02,360.65,360.01,362.07,359.53,359.51,354.45,322.12,206.55,331.005459000681,350.302324477101,350.302324477101,350.302324477101,350.302324477101,350.302324477101,350.302324477101,350.302324477101,350.302324477101,350.302324477101,392.244829275391,0.1575,25900,3,0.76
260,360.29,359.79,360.0,360.63,359.97,362.06,359.43,359.57,354.39,322.07,207.23,331.0475429821,350.348442257385,350.348442257385,350.348442257385,350.348442257385,350.348442257385,350.348442257385,350.348442257385,350.348442257385,350.348442257385,392.290947055676,0.1575,25900,3,0.76
261,360.26,359.74,359.98,360.61,359.95,362.04,359.35,359.63,354.32,322.04,207.11,331.089623114,350.3945563812,350.3945563812,350.3945563812,350.3945563812,350.3945563812,350.3945563812,350.3945563812,350.3945563812,350.3945563812,392.337061179491,0.1575,25900,3,0.76
262,360.23,359.71,359.97,360.61,359.93,362.03,359.32,359.68,354.29,321.99,207.7,331.131699396093,350.440666848116,350.440666848116,350.440666848116,350.440666848116,350.440666848116,350.440666848116,350.440666848116,350.440666848116,350.440666848116,392.383171646407,0.1575,25900,3,0.76
263,360.2,359.7,359.97,360.58,359.91,362.01,359.31,359.71,354.29,321.96,196.57,331.173771828092,350.486773657704,350.486773657704,350.486773657704,350.486773657704,350.486773657704,350.486773657704,350.486773657704,350.486773657704,350.486773657704,392.429278455994,0.1575,25900,3,0.76
264,360.18,359.68,359.96,360.56,359.9,361.99,359.29,359.71,354.26,321.9,199.17,331.21584040971,350.532876809533,350.532876809533,350.532876809533,350.532876809533,350.532876809533,350.532876809533,350.532876809533,350.532876809533,350.532876809533,392.475381607824,0.1575,25900,3,0.76
265,360.16,359.66,359.95,360.54,359.88,361.98,359.28,359.71,354.22,321.84,194.14,331.257905140661,350.578976303175,350.578976303175,350.578976303175,350.578976303175,350.578976303175,350.578976303175,350.578976303175,350.578976303175,350.578976303175,392.521481101466,0.1575,25900,3,0.76
266,360.14,359.64,359.93,360.52,359.87,361.96,359.26,359.71,354.14,321.75,209.3,331.299966020659,350.625072138201,350.625072138201,350.625072138201,350.625072138201,350.625072138201,350.625072138201,350.625072138201,350.625072138201,350.625072138201,392.567576936492,0.1575,25900,3,0.76
267,360.12,359.62,359.91,360.5,359.85,361.94,359.24,359.72,354.02,321.66,208.42,331.342023049417,350.671164314182,350.671164314182,350.671164314182,350.671164314182,350.671164314182,350.671164314182,350.671164314182,350.671164314182,350.671164314182,392.613669112472,0.1575,25900,3,0.76
268,360.09,359.61,359.9,360.49,359.83,361.92,359.22,359.72,353.83,321.56,208.68,331.384076226649,350.717252830688,350.717252830688,350.717252830688,350.717252830688,350.717252830688,350.717252830688,350.717252830688,350.717252830688,350.717252830688,392.659757628978,0.1575,25900,3,0.76
269,360.06,359.57,359.87,360.47,359.82,361.9,359.21,359.7,353.58,321.42,208.66,331.426125552068,350.763337687291,350.763337687291,350.763337687291,350.763337687291,350.763337687291,350.763337687291,350.763337687291,350.763337687291,350.763337687291,392.705842485582,0.1575,25900,3,0.76
270,360.04,359.55,359.84,360.45,359.79,361.89,359.19,359.58,353.41,321.27,208.81,331.468171025389,350.809418883563,350.809418883563,350.809418883563,350.809418883563,350.809418883563,350.809418883563,350.809418883563,350.809418883563,350.809418883563,392.751923681853,0.1575,25900,3,0.76
271,360.02,359.54,359.83,360.43,359.78,361.86,359.19,359.41,353.36,321.19,209.11,331.510212646325,350.855496419074,350.855496419074,350.855496419074,350.855496419074,350.855496419074,350.855496419074,350.855496419074,350.855496419074,350.855496419074,392.798001217365,0.1575,25900,3,0.76
272,360.01,359.54,359.81,360.42,359.77,361.85,359.18,359.31,353.32,321.09,209.31,331.552250414593,350.901570293397,350.901570293397,350.901570293397,350.901570293397,350.901570293397,350.901570293397,350.901570293397,350.901570293397,350.901570293397,392.844075091687,0.1575,25900,3,0.76
273,359.98,359.52,359.79,360.39,359.75,361.83,359.16,359.29,353.19,320.99,209.48,331.594284329905,350.947640506103,350.947640506103,350.947640506103,350.947640506103,350.947640506103,350.947640506103,350.947640506103,350.947640506103,350.947640506103,392.890145304393,0.1575,25900,3,0.76
274,359.97,359.51,359.78,360.38,359.74,361.82,359.14,359.27,353.04,320.9,209.82,331.636314391976,350.993707056764,350.993707056764,350.993707056764,350.993707056764,350.993707056764,350.993707056764,350.993707056764,350.993707056764,350.993707056764,392.936211855054,0.1575,25900,3,0.76
275,359.95,359.48,359.76,360.35,359.72,361.8,359.13,359.23,352.96,320.81,210.19,331.678340600522,351.039769944952,351.039769944952,351.039769944952,351.039769944952,351.039769944952,351.039769944952,351.039769944952,351.039769944952,351.039769944952,392.982274743242,0.1575,25900,3,0.76
276,359.93,359.45,359.73,360.33,359.7,361.78,359.12,359.19,352.94,320.73,210.35,331.720362955256,351.08582917024,351.08582917024,351.08582917024,351.08582917024,351.08582917024,351.08582917024,351.08582917024,351.08582917024,351.08582917024,393.02833396853,0.1575,25900,3,0.76
277,359.92,359.43,359.72,360.32,359.68,361.77,359.11,359.06,353.01,320.69,210.63,331.762381455895,351.131884732199,351.131884732199,351.131884732199,351.131884732199,351.131884732199,351.131884732199,351.131884732199,351.131884732199,351.131884732199,393.074389530489,0.1575,25900,3,0.76
278,359.89,359.39,359.71,360.3,359.67,361.75,359.09,358.91,353.1,320.65,211.04,331.804396102152,351.177936630401,351.177936630401,351.177936630401,351.177936630401,351.177936630401,351.177936630401,351.177936630401,351.177936630401,351.177936630401,393.120441428692,0.1575,25900,3,0.76
279,359.85,359.33,359.67,360.27,359.63,361.73,359.06,358.83,353.13,320.63,211.01,331.846406893745,351.223984864421,351.223984864421,351.223984864421,351.223984864421,351.223984864421,351.223984864421,351.223984864421,351.223984864421,351.223984864421,393.166489662711,0.1575,25900,3,0.76
280,359.81,359.28,359.64,360.25,359.61,361.7,358.99,358.79,353.23,320.62,211.02,331.888413830387,351.270029433829,351.270029433829,351.270029433829,351.270029433829,351.270029433829,351.270029433829,351.270029433829,351.270029433829,351.270029433829,393.21253423212,0.1575,25900,3,0.76
281,359.78,359.24,359.62,360.22,359.6,361.67,358.95,358.77,353.26,320.61,211.31,331.930416911795,351.316070338199,351.316070338199,351.316070338199,351.316070338199,351.316070338199,351.316070338199,351.316070338199,351.316070338199,351.316070338199,393.25857513649,0.1575,25900,3,0.76
282,359.76,359.2,359.6,360.21,359.58,361.64,358.9,358.76,353.14,320.59,211.62,331.972416137683,351.362107577104,351.362107577104,351.362107577104,351.362107577104,351.362107577104,351.362107577104,351.362107577104,351.362107577104,351.362107577104,393.304612375395,0.1575,25900,3,0.76
283,359.73,359.17,359.58,360.18,359.55,361.62,358.85,358.76,352.97,320.58,211.89,332.014411507769,351.408141150118,351.408141150118,351.408141150118,351.408141150118,351.408141150118,351.408141150118,351.408141150118,351.408141150118,351.408141150118,393.350645948408,0.1575,25900,3,0.76
284,359.69,359.14,359.55,360.16,359.55,361.6,358.79,358.79,352.85,320.56,211.75,332.056403021769,351.454171056812,351.454171056812,351.454171056812,351.454171056812,351.454171056812,351.454171056812,351.454171056812,351.454171056812,351.454171056812,393.396675855102,0.1575,25900,3,0.76
285,359.68,359.11,359.53,360.14,359.52,361.56,358.7,358.85,352.8,320.55,212.23,332.098390679397,351.50019729676,351.50019729676,351.50019729676,351.50019729676,351.50019729676,351.50019729676,351.50019729676,351.50019729676,351.50019729676,393.44270209505,0.1575,25900,3,0.76
286,359.64,359.09,359.5,360.12,359.5,361.54,358.63,358.88,352.8,320.56,212.52,332.14037448037,351.546219869536,351.546219869536,351.546219869536,351.546219869536,351.546219869536,351.546219869536,351.546219869536,351.546219869536,351.546219869536,393.488724667826,0.1575,25900,3,0.76
287,359.6,359.06,359.46,360.09,359.48,361.52,358.6,358.87,352.8,320.6,213.04,332.182354424406,351.592238774713,351.592238774713,351.592238774713,351.592238774713,351.592238774713,351.592238774713,351.592238774713,351.592238774713,351.592238774713,393.534743573003,0.1575,25900,3,0.76
288,359.56,359.04,359.43,360.08,359.46,361.5,358.64,358.93,352.89,320.65,213.4,332.224330511221,351.638254011865,351.638254011865,351.638254011865,351.638254011865,351.638254011865,351.638254011865,351.638254011865,351.638254011865,351.638254011865,393.580758810156,0.1575,25900,3,0.76
289,359.62,359.15,359.47,360.11,359.49,361.52,358.87,359.21,353.21,320.73,213.62,332.26630274053,351.684265580566,351.684265580566,351.684265580566,351.684265580566,351.684265580566,351.684265580566,351.684265580566,351.684265580566,351.684265580566,393.626770378857,0.1575,25900,3,0.76
290,359.71,359.3,359.54,360.17,359.54,361.57,359.13,359.43,353.62,320.86,214.26,332.308271112051,351.73027348039,351.73027348039,351.73027348039,351.73027348039,351.73027348039,351.73027348039,351.73027348039,351.73027348039,351.73027348039,393.672778278681,0.1575,25900,3,0.76
291,359.82,359.47,359.61,360.28,359.64,361.66,359.41,359.72,354.04,321.01,214.56,332.350235625501,351.776277710911,351.776277710911,351.776277710911,351.776277710911,351.776277710911,351.776277710911,351.776277710911,351.776277710911,351.776277710911,393.718782509201,0.1575,25900,3,0.76
292,359.95,359.63,359.71,360.41,359.73,361.78,359.65,359.96,354.46,321.19,214.74,332.392196280598,351.822278271703,351.822278271703,351.822278271703,351.822278271703,351.822278271703,351.822278271703,351.822278271703,351.822278271703,351.822278271703,393.764783069993,0.1575,25900,3,0.76
293,360.08,359.8,359.82,360.54,359.85,361.91,359.88,360.13,354.88,321.4,215.09,332.434153077057,351.86827516234,351.86827516234,351.86827516234,351.86827516234,351.86827516234,351.86827516234,351.86827516234,351.86827516234,351.86827516234,393.81077996063,0.1575,25900,3,0.76
294,360.22,359.97,359.93,360.68,359.99,362.05,360.1,360.23,355.31,321.62,215.19,332.476106014597,351.914268382397,351.914268382397,351.914268382397,351.914268382397,351.914268382397,351.914268382397,351.914268382397,351.914268382397,351.914268382397,393.856773180687,0.1575,25900,3,0.76
295,360.35,360.12,360.04,360.83,360.11,362.2,360.28,360.43,355.72,321.84,215.4,332.518055092935,351.960257931448,351.960257931448,351.960257931448,351.960257931448,351.960257931448,351.960257931448,351.960257931448,351.960257931448,351.960257931448,393.902762729739,0.1575,25900,3,0.76
296,360.48,360.24,360.13,361.0,360.23,362.35,360.44,360.68,356.11,322.08,215.82,332.560000311789,352.006243809069,352.006243809069,352.006243809069,352.006243809069,352.006243809069,352.006243809069,352.006243809069,352.006243809069,352.006243809069,393.948748607359,0.1575,25900,3,0.76
297,360.67,360.43,360.28,361.09,360.45,362.46,360.67,360.86,356.58,322.45,216.0,332.601941670876,352.052226014833,352.052226014833,352.052226014833,352.052226014833,352.052226014833,352.052226014833,352.052226014833,352.052226014833,352.052226014833,393.994730813124,0.1575,25900,3,0.76
298,360.86,360.6,360.43,361.25,360.65,362.61,360.93,361.13,356.93,322.8,216.41,332.643879169915,352.098204548317,352.098204548317,352.098204548317,352.098204548317,352.098204548317,352.098204548317,352.098204548317,352.098204548317,352.098204548317,394.040709346607,0.1575,25900,3,0.76
299,360.98,360.68,360.52,361.39,360.78,362.76,361.09,361.38,357.12,323.02,216.64,332.685812808624,352.144179409094,352.144179409094,352.144179409094,352.144179409094,352.144179409094,352.144179409094,352.144179409094,352.144179409094,352.144179409094,394.086684207385,0.1575,25900,3,0.76
300,361.1,360.75,360.61,361.54,360.91,362.92,361.25,361.62,357.27,323.23,216.93,332.72774258672,352.190150596741,352.190150596741,352.190150596741,352.190150596741,352.190150596741,352.190150596741,352.190150596741,352.190150596741,352.190150596741,394.132655395032,0.1575,25900,3,0.76
301,361.22,360.82,360.69,361.67,361.04,363.06,361.35,361.83,357.43,323.43,217.21,332.769668503922,352.236118110833,352.236118110833,352.236118110833,352.236118110833,352.236118110833,352.236118110833,352.236118110833,352.236118110833,352.236118110833,394.178622909124,0.1575,25900,3,0.76
302,361.33,360.91,360.75,361.8,361.15,363.2,361.45,361.99,357.55,323.61,217.39,332.811590559949,352.282081950945,352.282081950945,352.282081950945,352.282081950945,352.282081950945,352.282081950945,352.282081950945,352.282081950945,352.282081950945,394.224586749235,0.1575,25900,3,0.76
303,361.44,360.98,360.82,361.93,361.27,363.35,361.54,362.14,357.66,323.77,217.7,332.85350875452,352.328042116653,352.328042116653,352.328042116653,352.328042116653,352.328042116653,352.328042116653,352.328042116653,352.328042116653,352.328042116653,394.270546914943,0.1575,25900,3,0.76
304,361.54,361.07,360.89,362.01,361.38,363.43,361.64,362.21,357.75,323.93,217.9,332.895423087352,352.373998607532,352.373998607532,352.373998607532,352.373998607532,352.373998607532,352.373998607532,352.373998607532,352.373998607532,352.373998607532,394.316503405822,0.1575,25900,3,0.76
305,361.7,361.17,360.98,362.11,361.54,363.54,361.82,362.33,357.88,324.17,218.24,332.937333558165,352.419951423159,352.419951423159,352.419951423159,352.419951423159,352.419951423159,352.419951423159,352.419951423159,352.419951423159,352.419951423159,394.36245622145,0.1575,25900,3,0.76
306,361.83,361.23,361.07,362.22,361.68,363.66,362.05,362.49,358.0,324.42,218.5,332.979240166678,352.465900563109,352.465900563109,352.465900563109,352.465900563109,352.465900563109,352.465900563109,352.465900563109,352.465900563109,352.465900563109,394.4084053614,0.1575,25900,3,0.76
307,361.89,361.25,361.12,362.31,361.76,363.78,362.21,362.66,358.07,324.6,218.84,333.02114291261,352.51184602696,352.51184602696,352.51184602696,352.51184602696,352.51184602696,352.51184602696,352.51184602696,352.51184602696,352.51184602696,394.45435082525,0.1575,25900,3,0.76
308,361.95,361.26,361.19,362.41,361.83,363.88,362.34,362.82,358.14,324.79,219.07,333.063041795681,352.557787814286,352.557787814286,352.557787814286,352.557787814286,352.557787814286,352.557787814286,352.557787814286,352.557787814286,352.557787814286,394.500292612576,0.1575,25900,3,0.76
309,362.01,361.29,361.28,362.48,361.91,363.97,362.5,362.98,358.24,324.99,219.37,333.104936815609,352.603725924664,352.603725924664,352.603725924664,352.603725924664,352.603725924664,352.603725924664,352.603725924664,352.603725924664,352.603725924664,394.546230722955,0.1575,25900,3,0.76
310,362.07,361.31,361.34,362.55,361.97,364.06,362.62,363.11,358.38,325.23,219.61,333.146827972115,352.649660357672,352.649660357672,352.649660357672,352.649660357672,352.649660357672,352.649660357672,352.649660357672,352.649660357672,352.649660357672,394.592165155962,0.1575,25900,3,0.76
311,362.11,361.34,361.4,362.59,362.03,364.12,362.72,363.17,358.55,325.46,219.75,333.188715264918,352.695591112884,352.695591112884,352.695591112884,352.695591112884,352.695591112884,352.695591112884,352.695591112884,352.695591112884,352.695591112884,394.638095911175,0.1575,25900,3,0.76
312,362.17,361.38,361.45,362.64,362.08,364.19,362.8,363.26,358.77,325.73,220.12,333.230598693738,352.74151818988,352.74151818988,352.74151818988,352.74151818988,352.74151818988,352.74151818988,352.74151818988,352.74151818988,352.74151818988,394.68402298817,0.1575,25900,3,0.76
313,362.21,361.43,361.51,362.69,362.15,364.26,362.88,363.33,359.01,325.99,220.31,333.272478258296,352.787441588235,352.787441588235,352.787441588235,352.787441588235,352.787441588235,352.787441588235,352.787441588235,352.787441588235,352.787441588235,394.729946386525,0.1575,25900,3,0.76
314,362.28,361.51,361.57,362.73,362.23,364.33,362.99,363.42,359.36,326.39,220.45,333.31435395831,352.833361307526,352.833361307526,352.833361307526,352.833361307526,352.833361307526,352.833361307526,352.833361307526,352.833361307526,352.833361307526,394.775866105816,0.1575,25900,3,0.76
315,362.36,361.6,361.63,362.76,362.31,364.38,363.07,363.48,359.71,326.83,220.71,333.356225793503,352.879277347331,352.879277347331,352.879277347331,352.879277347331,352.879277347331,352.879277347331,352.879277347331,352.879277347331,352.879277347331,394.821782145621,0.1575,25900,3,0.76
316,362.39,361.67,361.67,362.79,362.36,364.45,363.12,363.53,359.93,327.12,221.03,333.398093763592,352.925189707226,352.925189707226,352.925189707226,352.925189707226,352.925189707226,352.925189707226,352.925189707226,352.925189707226,352.925189707226,394.867694505517,0.1575,25900,3,0.76
317,362.42,361.74,361.69,362.81,362.4,364.51,363.17,363.62,360.14,327.4,221.27,333.439957868301,352.97109838679,352.97109838679,352.97109838679,352.97109838679,352.97109838679,352.97109838679,352.97109838679,352.97109838679,352.97109838679,394.913603185081,0.1575,25900,3,0.76
318,362.45,361.79,361.73,362.83,362.43,364.56,363.21,363.66,360.36,327.68,221.37,333.481818107349,353.0170033856,353.0170033856,353.0170033856,353.0170033856,353.0170033856,353.0170033856,353.0170033856,353.0170033856,353.0170033856,394.959508183891,0.1575,25900,3,0.76
319,362.5,361.82,361.76,362.85,362.47,364.61,363.23,363.7,360.56,327.96,221.57,333.523674480456,353.062904703234,353.062904703234,353.062904703234,353.062904703234,353.062904703234,353.062904703234,353.062904703234,353.062904703234,353.062904703234,395.005409501524,0.1575,25900,3,0.76
320,362.54,361.85,361.78,362.89,362.5,364.65,363.22,363.74,360.76,328.23,221.8,333.565526987345,353.108802339269,353.108802339269,353.108802339269,353.108802339269,353.108802339269,353.108802339269,353.108802339269,353.108802339269,353.108802339269,395.05130713756,0.1575,25900,3,0.76
321,362.57,361.86,361.81,362.92,362.54,364.7,363.18,363.75,360.93,328.51,222.14,333.607375627737,353.154696293284,353.154696293284,353.154696293284,353.154696293284,353.154696293284,353.154696293284,353.154696293284,353.154696293284,353.154696293284,395.097201091574,0.1575,25900,3,0.76
322,362.62,361.87,361.85,362.95,362.57,364.74,363.14,363.75,361.09,328.77,222.86,333.649220401351,353.200586564856,353.200586564856,353.200586564856,353.200586564856,353.200586564856,353.200586564856,353.200586564856,353.200586564856,353.200586564856,395.143091363146,0.1575,25900,3,0.76
323,362.66,361.87,361.87,362.97,362.59,364.77,363.13,363.73,361.22,329.04,222.35,333.691061307911,353.246473153564,353.246473153564,353.246473153564,353.246473153564,353.246473153564,353.246473153564,353.246473153564,353.246473153564,353.246473153564,395.188977951854,0.1575,25900,3,0.76
324,362.68,361.88,361.92,363.0,362.62,364.82,363.18,363.7,361.37,329.46,222.63,333.732898347136,353.292356058986,353.292356058986,353.292356058986,353.292356058986,353.292356058986,353.292356058986,353.292356058986,353.292356058986,353.292356058986,395.234860857276,0.1575,25900,3,0.76
325,362.68,361.88,361.95,363.02,362.64,364.84,363.23,363.73,361.46,329.83,222.89,333.77473151875,353.338235280701,353.338235280701,353.338235280701,353.338235280701,353.338235280701,353.338235280701,353.338235280701,353.338235280701,353.338235280701,395.280740078991,0.1575,25900,3,0.76
