Time,TC1_tip,TC2,TC3,TC4,TC5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
37,361.07,360.52,360.96,361.34,351.9,320.208497491611,342.329032721766,342.329032721766,342.329032721766,342.241319115022,340.772601365219,340.651161244402,340.651161244402,340.651161244402,340.651161244402,353.027683441019,0.084,25900,25,0.98
38,361.08,360.55,361.0,361.43,352.01,320.284049475842,342.413037702869,342.413037702869,342.413037702869,342.328327764187,340.861174923177,340.739790921356,340.739790921356,340.739790921356,340.739790921356,353.116313117973,0.084,25900,25,0.98
39,361.11,360.59,361.06,361.5,352.11,320.359568810613,342.497008533364,342.497008533364,342.497008533364,342.415324373115,340.949736623601,340.828408879194,340.828408879194,340.828408879194,340.828408879194,353.204931075811,0.084,25900,25,0.98
40,361.13,360.63,361.11,361.6,352.21,320.435055507803,342.580945223944,342.580945223944,342.580945223944,342.502308956422,341.038286459602,340.917015109471,340.917015109471,340.917015109471,340.917015109471,353.293537306088,0.084,25900,25,0.98
41,361.15,360.66,361.15,361.71,352.28,320.510509579291,342.664847785305,342.664847785305,342.664847785305,342.589275789112,341.126824424433,341.005609603901,341.005609603901,341.005609603901,341.005609603901,353.382131800518,0.084,25900,25,0.98
42,361.16,360.72,361.18,361.81,352.34,320.585931036961,342.748716228146,342.748716228146,342.748716228146,342.676226611242,341.215350511494,341.094192354363,341.094192354363,341.094192354363,341.094192354363,353.47071455098,0.084,25900,25,0.98
43,361.18,360.78,361.22,361.91,352.4,320.661319892693,342.832550563168,342.832550563168,342.832550563168,342.763165469026,341.303864714326,341.182763352893,341.182763352893,341.182763352893,341.182763352893,353.55928554951,0.084,25900,25,0.98
44,361.22,360.87,361.29,362.0,352.49,320.736676158371,342.916559556846,342.91681999807,342.917080439294,342.850092376561,341.39236702661,341.271322591683,341.271322591683,341.271322591683,341.271322591683,353.6478447883,0.084,25900,25,0.98
45,361.25,360.94,361.36,362.08,352.58,320.81199984588,343.00091062486,343.001900769891,343.002890914922,342.937007347816,341.480857442167,341.359870063083,341.359870063083,341.359870063083,341.359870063083,353.7363922597,0.084,25900,25,0.98
46,361.25,360.99,361.42,362.13,352.64,320.887290967108,343.085232515237,343.086958428657,343.088684342077,343.023910396634,341.569335954955,341.448405759595,341.448405759595,341.448405759595,341.448405759595,353.824927956212,0.084,25900,25,0.98
47,361.26,361.04,361.47,362.18,352.73,320.962832863583,343.169444048771,343.171417426763,343.173390804755,343.109506229346,341.657124478482,341.536275094861,341.536275094861,341.536275094861,341.536275094861,353.912797291478,0.084,25900,25,0.98
48,361.26,361.07,361.52,362.21,352.81,321.038504036654,343.253580743632,343.255526171555,343.257471599478,343.194350873033,341.744510339018,341.623755272056,341.623755272056,341.623755272056,341.623755272056,354.000277468672,0.084,25900,25,0.98
49,361.26,361.1,361.57,362.25,352.9,321.114146764777,343.337687963367,343.339605441691,343.341522920015,343.279152331748,341.831870224348,341.711209883909,341.711209883909,341.711209883909,341.711209883909,354.087732080526,0.084,25900,25,0.98
50,361.26,361.12,361.61,362.29,352.99,321.189761059352,343.421765722627,343.423655256974,343.425544791321,343.363921466276,341.919204080265,341.798638874007,341.798638874007,341.798638874007,341.798638874007,354.175161070624,0.084,25900,25,0.98
51,361.26,361.15,361.65,362.33,353.08,321.265346931735,343.505814035963,343.507675637045,343.509537238128,343.448660678049,342.006511852944,341.886042186331,341.886042186331,341.886042186331,341.886042186331,354.262564382948,0.084,25900,25,0.98
52,361.27,361.18,361.7,362.37,353.16,321.340904393163,343.589832917846,343.591666601529,343.593500285213,343.533369977344,342.09379348911,341.973419765419,341.973419765419,341.973419765419,341.973419765419,354.349941962036,0.084,25900,25,0.98
53,361.27,361.23,361.78,362.39,353.28,321.416433454782,343.673822382662,343.675628169979,343.677433957295,343.618049374532,342.181048935972,342.060771556307,342.060771556307,342.060771556307,342.060771556307,354.437293752924,0.084,25900,25,0.98
54,361.28,361.3,361.86,362.42,353.38,321.491934127682,343.7577824447,343.759560361807,343.761338278913,343.702692718117,342.26827814114,342.148097504443,342.148097504443,342.148097504443,342.148097504443,354.52461970106,0.084,25900,25,0.98
55,361.31,361.34,361.92,362.48,353.42,321.567406422858,343.841713118167,343.84346319637,343.845213274573,343.787296476757,342.355481827085,342.235397555786,342.235397555786,342.235397555786,342.235397555786,354.611919752403,0.084,25900,25,0.98
56,361.33,361.35,361.96,362.51,353.45,321.642850351203,343.925614417187,343.92733669298,343.929058968772,343.871870380621,342.442660904798,342.32267165681,342.32267165681,342.32267165681,342.32267165681,354.699193853427,0.084,25900,25,0.98
57,361.36,361.38,362.02,362.55,353.48,321.718265923553,344.009486355792,344.011180870813,344.012875385834,343.956414440652,342.529813584145,342.409919754407,342.409919754407,342.409919754407,342.409919754407,354.786441951024,0.084,25900,25,0.98
58,361.39,361.41,362.06,362.6,353.5,321.793653150651,344.093328947931,344.094995748993,344.096662550055,344.04092866792,342.616939814576,342.497141795973,342.497141795973,342.497141795973,342.497141795973,354.87366399259,0.084,25900,25,0.98
59,361.39,361.44,362.11,362.64,353.49,321.869012043159,344.177142207468,344.178781346556,344.180420485645,344.125412643159,342.704039545996,342.584337729367,342.584337729367,342.584337729367,342.584337729367,354.960859925983,0.084,25900,25,0.98
60,361.39,361.47,362.16,362.69,353.46,321.944342611659,344.260926148182,344.262537682457,344.264149216733,344.209851119847,342.791112728768,342.671507502919,342.671507502919,342.671507502919,342.671507502919,355.048029699536,0.084,25900,25,0.98
61,361.39,361.5,362.21,362.74,353.45,322.019644866645,344.34468078377,344.34626477559,344.34784876741,344.294259815294,342.878159313736,342.758651065451,342.758651065451,342.758651065451,342.758651065451,355.135173262068,0.084,25900,25,0.98
62,361.4,361.59,362.26,362.78,353.48,322.094918818565,344.428406127836,344.429962644696,344.431519161557,344.378638741092,342.965179252114,342.845768366166,342.845768366166,342.845768366166,342.845768366166,355.222290562783,0.084,25900,25,0.98
63,361.42,361.68,362.33,362.82,353.49,322.17016447774,344.512102193914,344.513631308537,344.51516042316,344.46298790912,343.052172495688,342.932859354847,342.932859354847,342.932859354847,342.932859354847,355.309381551463,0.084,25900,25,0.98
64,361.44,361.75,362.38,362.84,353.5,322.24538185445,344.595768995445,344.597270785719,344.598772575992,344.547307331155,343.139138996606,343.019923981652,343.019923981652,343.019923981652,343.019923981652,355.396446178269,0.084,25900,25,0.98
65,361.45,361.81,362.42,362.87,353.54,322.320570958883,344.679406545793,344.680881094794,344.682355643794,344.631584613619,343.226078707499,343.106962197233,343.106962197233,343.106962197233,343.106962197233,355.48348439385,0.084,25900,25,0.98
66,361.46,361.87,362.45,362.89,353.58,322.395731801149,344.763014858238,344.764462254242,344.765909650245,344.715828233736,343.312991581454,343.193973952705,343.193973952705,343.193973952705,343.193973952705,355.570496149322,0.084,25900,25,0.98
67,361.49,361.92,362.49,362.9,353.64,322.470864391301,344.846593945975,344.848014282422,344.849434618869,344.800042163876,343.399877571951,343.280959199592,343.280959199592,343.280959199592,343.280959199592,355.657481396209,0.084,25900,25,0.98
68,361.52,361.99,362.55,362.94,353.67,322.545968739286,344.930143822126,344.931537197672,344.932930573218,344.884226416548,343.486736632988,343.367917889941,343.367917889941,343.367917889941,343.367917889941,355.744440086558,0.084,25900,25,0.98
69,361.55,362.04,362.59,362.96,353.72,322.621044855016,345.01366449972,345.015031018177,345.016397536633,344.968381004151,343.573568718915,343.454849976165,343.454849976165,343.454849976165,343.454849976165,355.831372172782,0.084,25900,25,0.98
70,361.56,362.09,362.63,362.99,353.77,322.696092748289,345.097155991721,345.098495762115,345.09983553251,345.052496338857,343.660373784613,343.541755411215,343.541755411215,343.541755411215,343.541755411215,355.918277607832,0.084,25900,25,0.98
71,361.6,362.17,362.69,363.03,353.79,322.771112428849,345.180618311003,345.181931447553,345.183244584102,345.136575049637,343.747151785354,343.628634148447,343.628634148447,343.628634148447,343.628634148447,356.005156345064,0.084,25900,25,0.98
72,361.65,362.23,362.75,363.07,353.71,322.846103906386,345.264051470361,345.265338092438,345.266624714516,345.220624155272,343.833902676804,343.715486141619,343.715486141619,343.715486141619,343.715486141619,356.092008338236,0.084,25900,25,0.98
73,361.67,362.28,362.78,363.12,353.63,322.921067190488,345.347455482513,345.348715714694,345.349975946875,345.304643668873,343.920626415126,343.802311344998,343.802311344998,343.802311344998,343.802311344998,356.178833541615,0.084,25900,25,0.98
74,361.7,362.32,362.82,363.15,353.55,322.996002290682,345.430830360104,345.432064332154,345.433298304205,345.388633603574,344.007322956903,343.889109713277,343.889109713277,343.889109713277,343.889109713277,356.265631909894,0.084,25900,25,0.98
75,361.7,362.34,362.87,363.19,353.54,323.070909216441,345.514176115689,345.515383962529,345.51659180937,345.472585836853,344.093992259092,343.975881201538,343.975881201538,343.975881201538,343.975881201538,356.352403398155,0.084,25900,25,0.98
76,361.73,362.36,362.9,363.23,353.56,323.145787977144,345.597492761757,345.598674623509,345.59985648526,345.556499836285,344.18063427915,344.062625765369,344.062625765369,344.062625765369,344.062625765369,356.439147961986,0.084,25900,25,0.98
77,361.72,362.36,362.95,363.27,353.6,323.220638582117,345.680780310715,345.681936332661,345.683092354607,345.640384320458,344.267248974906,344.149343360743,344.149343360743,344.149343360743,344.149343360743,356.52586555736,0.084,25900,25,0.98
78,361.73,362.37,363.0,363.29,353.68,323.295461040612,345.764038774895,345.765169107497,345.766299440099,345.724239303041,344.353836304637,344.236033944089,344.236033944089,344.236033944089,344.236033944089,356.612556140706,0.084,25900,25,0.98
79,361.75,362.37,363.03,363.33,353.76,323.370255361824,345.847268166547,345.848372965417,345.849477764287,345.808064797678,344.440396227002,344.32269747223,344.32269747223,344.32269747223,344.32269747223,356.699219668847,0.084,25900,25,0.98
80,361.78,362.4,363.09,363.37,353.93,323.445021554863,345.930468497857,345.931547923788,345.932627349719,345.891852807082,344.526928701134,344.40933390247,344.40933390247,344.40933390247,344.40933390247,356.785856099087,0.084,25900,25,0.98
81,361.86,362.45,363.14,363.43,354.13,323.51975962879,346.013639780925,346.014693999859,346.015748218792,345.975602324468,344.613433686535,344.495943192494,344.495943192494,344.495943192494,344.495943192494,356.872465389111,0.084,25900,25,0.98
82,361.92,362.49,363.16,363.5,354.26,323.594469592586,346.096782027784,346.097811210827,346.09884039387,346.05932242128,344.699912386117,344.582525300441,344.582525300441,344.582525300441,344.582525300441,356.959047497058,0.084,25900,25,0.98
83,361.98,362.53,363.18,363.56,354.36,323.669151455182,346.179895250387,346.180899573781,346.181903897175,346.143013111678,344.78636482871,344.669080184835,344.669080184835,344.669080184835,344.669080184835,357.045602381452,0.084,25900,25,0.98
84,362.02,362.55,363.21,363.62,354.44,323.743805225436,346.262979460616,346.263959105757,346.264938750897,346.22667440992,344.872789659796,344.755607804651,344.755607804651,344.755607804651,344.755607804651,357.132130001268,0.084,25900,25,0.98
85,362.05,362.58,363.24,363.68,354.5,323.818430912143,346.346034670282,346.346989823697,346.347944977113,346.310297104914,344.959186840476,344.842108119264,344.842108119264,344.842108119264,344.842108119264,357.218630315881,0.084,25900,25,0.98
86,362.07,362.6,363.28,363.74,354.53,323.893028524035,346.429060891119,346.429991744479,346.430922597839,346.393882400039,345.04555633227,344.928581088473,344.928581088473,344.928581088473,344.928581088473,357.30510328509,0.084,25900,25,0.98
87,362.09,362.64,363.31,363.78,354.54,323.967598069785,346.512058134793,346.512964884892,346.51387163499,346.477438373861,345.131898097093,345.015026672486,345.015026672486,345.015026672486,345.015026672486,357.391548869103,0.084,25900,25,0.98
88,362.12,362.68,363.36,363.8,354.55,324.042139558006,346.595026412894,346.595909261637,346.596792110381,346.560965041066,345.218212097245,345.101444831904,345.101444831904,345.101444831904,345.101444831904,357.477967028521,0.084,25900,25,0.98
89,362.13,362.74,363.41,363.85,354.61,324.116652997243,346.677965736944,346.678824891363,346.679684045781,346.644462416422,345.304498295456,345.187835527764,345.187835527764,345.187835527764,345.187835527764,357.564357724381,0.084,25900,25,0.98
90,362.15,362.8,363.48,363.87,354.73,324.191138395984,346.760876118394,346.761711790625,346.762547462856,346.727918739291,345.390756654837,345.274198721496,345.274198721496,345.274198721496,345.274198721496,357.650720918113,0.084,25900,25,0.98
91,362.19,362.84,363.5,363.9,354.83,324.265595762663,346.843757568621,346.844569975896,346.845382383171,346.811340101597,345.476987138885,345.360534374923,345.360534374923,345.360534374923,345.360534374923,357.73705657154,0.084,25900,25,0.98
92,362.26,362.89,363.51,363.92,354.92,324.340025105645,346.926610098938,346.927399463587,346.928188828236,346.894732246319,345.563189711506,345.446842450288,345.446842450288,345.446842450288,345.446842450288,357.823364646905,0.084,25900,25,0.98
93,362.3,362.92,363.52,363.94,355.01,324.414426433243,347.009433720585,347.010200270026,347.010966819467,346.978095188654,345.649364336994,345.533122910228,345.533122910228,345.533122910228,345.533122910228,357.909645106845,0.084,25900,25,0.98
94,362.32,362.96,363.54,363.97,355.09,324.488799753722,347.09222844473,347.092972411438,347.093716378145,347.061428943757,345.735510979993,345.619375717741,345.619375717741,345.619375717741,345.619375717741,357.995897914358,0.084,25900,25,0.98
95,362.32,362.97,363.58,364.02,355.16,324.563145075258,347.174994282483,347.175715904036,347.176437525588,347.144717870263,345.821629605622,345.705600836307,345.705600836307,345.705600836307,345.705600836307,358.082123032924,0.084,25900,25,0.98
96,362.32,362.94,363.62,364.06,355.23,324.637462406008,347.257731244875,347.258430763887,347.2591302829,347.227975618129,345.907720179289,345.791798229703,345.791798229703,345.791798229703,345.791798229703,358.16832042632,0.084,25900,25,0.98
97,362.3,362.94,363.68,364.11,355.31,324.711751754058,347.340439342873,347.341117007008,347.341794671144,347.311204256352,345.993782666818,345.877967862134,345.877967862134,345.877967862134,345.877967862134,358.254490058751,0.084,25900,25,0.98
98,362.3,362.97,363.75,364.16,355.43,324.786013127428,347.423118587382,347.423774649364,347.424430711347,347.394403800613,346.079817034444,345.964109698223,345.964109698223,345.964109698223,345.964109698223,358.34063189484,0.084,25900,25,0.98
99,362.3,363.03,363.83,364.21,355.54,324.860246534096,347.505768989234,347.506403706816,347.507038424398,347.477571313095,346.165823248747,346.050223702943,346.050223702943,346.050223702943,346.050223702943,358.42674589956,0.084,25900,25,0.98
100,362.32,363.07,363.87,364.27,355.61,324.934451981986,347.588390559199,347.589004195153,347.589617831106,347.560694806586,346.251801276679,346.136309841653,346.136309841653,346.136309841653,346.136309841653,358.51283203827,0.084,25900,25,0.98
101,362.35,363.11,363.91,364.33,355.67,325.008629478963,347.670983307979,347.671576130095,347.672168952211,347.643789286486,346.337751085582,346.222368080106,346.222368080106,346.222368080106,346.222368080106,358.598890276723,0.084,25900,25,0.98
102,362.39,363.14,363.94,364.38,355.73,325.082779032843,347.753547246214,347.75411952729,347.754691808366,347.726854768824,346.423672643168,346.308398384434,346.308398384434,346.308398384434,346.308398384434,358.684920581051,0.084,25900,25,0.98
103,362.44,363.17,363.97,364.44,355.79,325.156900651387,347.836082384476,347.836634402307,347.837186420138,347.809891269636,346.509565917511,346.394400721143,346.394400721143,346.394400721143,346.394400721143,358.77092291776,0.084,25900,25,0.98
