Time,TC1_tip,TC2,TC3,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
261,370.23,368.12,346.88,388.996339668292,419.738919172554,419.738919172554,419.738919172554,419.738919172554,419.738919172554,419.738919172554,419.738919172554,419.738919172554,419.738919172554,474.680571333502,0.0375,25900,3,0.98
262,370.3,368.12,346.96,389.124697981076,419.885163524463,419.885163524463,419.885163524463,419.885163524463,419.885163524463,419.885163524463,419.885163524463,419.885163524463,419.885163524463,474.826815685412,0.0375,25900,3,0.98
263,370.37,368.06,347.05,389.252980408637,420.03132834686,420.03132834686,420.03132834686,420.03132834686,420.03132834686,420.03132834686,420.03132834686,420.03132834686,420.03132834686,474.972980507808,0.0375,25900,3,0.98
264,370.33,367.99,347.2,389.38118696131,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,475.119065801512,0.0375,25900,3,0.98
265,370.22,367.88,347.31,389.509317649473,420.323419406456,420.323419406456,420.323419406456,420.323419406456,420.323419406456,420.323419406456,420.323419406456,420.323419406456,420.323419406456,475.265071567404,0.0375,25900,3,0.98
266,370.21,367.76,347.38,389.637372483557,420.469345645473,420.469345645473,420.469345645473,420.469345645473,420.469345645473,420.469345645473,420.469345645473,420.469345645473,420.469345645473,475.410997806422,0.0375,25900,3,0.98
267,370.21,367.68,347.41,389.765351474031,420.61519235861,420.61519235861,420.61519235861,420.61519235861,420.61519235861,420.61519235861,420.61519235861,420.61519235861,420.61519235861,475.556844519558,0.0375,25900,3,0.98
268,370.16,367.56,347.43,389.893254631415,420.760959546919,420.760959546919,420.760959546919,420.760959546919,420.760959546919,420.760959546919,420.760959546919,420.760959546919,420.760959546919,475.702611707867,0.0375,25900,3,0.98
269,370.12,367.48,347.38,390.021081966277,420.906647211509,420.906647211509,420.906647211509,420.906647211509,420.906647211509,420.906647211509,420.906647211509,420.906647211509,420.906647211509,475.848299372458,0.0375,25900,3,0.98
270,370.07,367.42,347.32,390.148833489227,421.052255353549,421.052255353549,421.052255353549,421.052255353549,421.052255353549,421.052255353549,421.052255353549,421.052255353549,421.052255353549,475.993907514498,0.0375,25900,3,0.98
271,370.02,367.44,347.23,390.276509210924,421.197783974263,421.197783974263,421.197783974263,421.197783974263,421.197783974263,421.197783974263,421.197783974263,421.197783974263,421.197783974263,476.139436135212,0.0375,25900,3,0.98
272,369.9,367.53,347.15,390.404109142073,421.343233074934,421.343233074934,421.343233074934,421.343233074934,421.343233074934,421.343233074934,421.343233074934,421.343233074934,421.343233074934,476.284885235883,0.0375,25900,3,0.98
273,369.82,367.59,347.09,390.531633293422,421.488602656901,421.488602656901,421.488602656901,421.488602656901,421.488602656901,421.488602656901,421.488602656901,421.488602656901,421.488602656901,476.43025481785,0.0375,25900,3,0.98
274,369.79,367.63,347.03,390.659081675771,421.633892721562,421.633892721562,421.633892721562,421.633892721562,421.633892721562,421.633892721562,421.633892721562,421.633892721562,421.633892721562,476.575544882511,0.0375,25900,3,0.98
275,369.78,367.67,346.96,390.78645429996,421.779103270372,421.779103270372,421.779103270372,421.779103270372,421.779103270372,421.779103270372,421.779103270372,421.779103270372,421.779103270372,476.72075543132,0.0375,25900,3,0.98
276,369.82,367.76,346.92,390.913751176878,421.924234304841,421.924234304841,421.924234304841,421.924234304841,421.924234304841,421.924234304841,421.924234304841,421.924234304841,421.924234304841,476.865886465789,0.0375,25900,3,0.98
277,369.84,367.93,346.86,391.04097231746,422.06928582654,422.06928582654,422.06928582654,422.06928582654,422.06928582654,422.06928582654,422.06928582654,422.06928582654,422.06928582654,477.010937987488,0.0375,25900,3,0.98
278,369.87,368.05,346.85,391.168117732686,422.214257837095,422.214257837095,422.214257837095,422.214257837095,422.214257837095,422.214257837095,422.214257837095,422.214257837095,422.214257837095,477.155909998043,0.0375,25900,3,0.98
279,369.93,368.06,346.88,391.295187433582,422.359150338189,422.359150338189,422.359150338189,422.359150338189,422.359150338189,422.359150338189,422.359150338189,422.359150338189,422.359150338189,477.300802499138,0.0375,25900,3,0.98
280,370.03,368.07,347.05,391.422181431221,422.503963331564,422.503963331564,422.503963331564,422.503963331564,422.503963331564,422.503963331564,422.503963331564,422.503963331564,422.503963331564,477.445615492512,0.0375,25900,3,0.98
281,370.12,368.1,347.24,391.549099736719,422.648696819017,422.648696819017,422.648696819017,422.648696819017,422.648696819017,422.648696819017,422.648696819017,422.648696819017,422.648696819017,477.590348979965,0.0375,25900,3,0.98
282,370.17,368.16,347.39,391.675942361241,422.793350802403,422.793350802403,422.793350802403,422.793350802403,422.793350802403,422.793350802403,422.793350802403,422.793350802403,422.793350802403,477.735002963352,0.0375,25900,3,0.98
283,370.21,368.18,347.5,391.802709315996,422.937925283636,422.937925283636,422.937925283636,422.937925283636,422.937925283636,422.937925283636,422.937925283636,422.937925283636,422.937925283636,477.879577444584,0.0375,25900,3,0.98
284,370.3,368.15,347.57,391.929400612238,423.082420264683,423.082420264683,423.082420264683,423.082420264683,423.082420264683,423.082420264683,423.082420264683,423.082420264683,423.082420264683,478.024072425632,0.0375,25900,3,0.98
285,370.32,368.15,347.59,392.056016261268,423.226835747572,423.226835747572,423.226835747572,423.226835747572,423.226835747572,423.226835747572,423.226835747572,423.226835747572,423.226835747572,478.168487908521,0.0375,25900,3,0.98
286,370.43,368.21,347.53,392.182556274431,423.371171734386,423.371171734386,423.371171734386,423.371171734386,423.371171734386,423.371171734386,423.371171734386,423.371171734386,423.371171734386,478.312823895334,0.0375,25900,3,0.98
287,370.5,368.33,347.52,392.309020663119,423.515428227264,423.515428227264,423.515428227264,423.515428227264,423.515428227264,423.515428227264,423.515428227264,423.515428227264,423.515428227264,478.457080388213,0.0375,25900,3,0.98
288,370.51,368.39,347.6,392.435409438769,423.659605228405,423.659605228405,423.659605228405,423.659605228405,423.659605228405,423.659605228405,423.659605228405,423.659605228405,423.659605228405,478.601257389354,0.0375,25900,3,0.98
289,370.44,368.44,347.7,392.561722612862,423.803702740062,423.803702740062,423.803702740062,423.803702740062,423.803702740062,423.803702740062,423.803702740062,423.803702740062,423.803702740062,478.745354901011,0.0375,25900,3,0.98
290,370.47,368.43,347.77,392.687960196928,423.947720764546,423.947720764546,423.947720764546,423.947720764546,423.947720764546,423.947720764546,423.947720764546,423.947720764546,423.947720764546,478.889372925495,0.0375,25900,3,0.98
291,370.52,368.38,347.82,392.814122202537,424.091659304225,424.091659304225,424.091659304225,424.091659304225,424.091659304225,424.091659304225,424.091659304225,424.091659304225,424.091659304225,479.033311465174,0.0375,25900,3,0.98
292,370.51,368.33,347.89,392.940208641309,424.235518361524,424.235518361524,424.235518361524,424.235518361524,424.235518361524,424.235518361524,424.235518361524,424.235518361524,424.235518361524,479.177170522472,0.0375,25900,3,0.98
293,370.52,368.35,347.94,393.066219524907,424.379297938922,424.379297938922,424.379297938922,424.379297938922,424.379297938922,424.379297938922,424.379297938922,424.379297938922,424.379297938922,479.320950099871,0.0375,25900,3,0.98
294,370.54,368.43,347.95,393.192154865038,424.522998038959,424.522998038959,424.522998038959,424.522998038959,424.522998038959,424.522998038959,424.522998038959,424.522998038959,424.522998038959,479.464650199908,0.0375,25900,3,0.98
295,370.65,368.52,347.93,393.318014673457,424.666618664229,424.666618664229,424.666618664229,424.666618664229,424.666618664229,424.666618664229,424.666618664229,424.666618664229,424.666618664229,479.608270825178,0.0375,25900,3,0.98
296,370.7,368.52,347.99,393.443798961964,424.810159817384,424.810159817384,424.810159817384,424.810159817384,424.810159817384,424.810159817384,424.810159817384,424.810159817384,424.810159817384,479.751811978332,0.0375,25900,3,0.98
297,370.69,368.49,348.03,393.5695077424,424.95362150113,424.95362150113,424.95362150113,424.95362150113,424.95362150113,424.95362150113,424.95362150113,424.95362150113,424.95362150113,479.895273662079,0.0375,25900,3,0.98
298,370.63,368.5,348.02,393.695141026654,425.097003718233,425.097003718233,425.097003718233,425.097003718233,425.097003718233,425.097003718233,425.097003718233,425.097003718233,425.097003718233,480.038655879182,0.0375,25900,3,0.98
299,370.77,368.53,348.04,393.820698826662,425.240306471514,425.240306471514,425.240306471514,425.240306471514,425.240306471514,425.240306471514,425.240306471514,425.240306471514,425.240306471514,480.181958632462,0.0375,25900,3,0.98
300,370.84,368.47,348.12,393.9461811544,425.383529763848,425.383529763848,425.383529763848,425.383529763848,425.383529763848,425.383529763848,425.383529763848,425.383529763848,425.383529763848,480.325181924797,0.0375,25900,3,0.98
301,370.87,368.38,348.24,394.071588021894,425.526673598172,425.526673598172,425.526673598172,425.526673598172,425.526673598172,425.526673598172,425.526673598172,425.526673598172,425.526673598172,480.468325759121,0.0375,25900,3,0.98
302,370.83,368.31,348.27,394.19691944121,425.669737977475,425.669737977475,425.669737977475,425.669737977475,425.669737977475,425.669737977475,425.669737977475,425.669737977475,425.669737977475,480.611390138423,0.0375,25900,3,0.98
303,370.76,368.32,348.25,394.322175424461,425.812722904802,425.812722904802,425.812722904802,425.812722904802,425.812722904802,425.812722904802,425.812722904802,425.812722904802,425.812722904802,480.754375065751,0.0375,25900,3,0.98
304,370.7,368.34,348.1,394.447355983806,425.955628383259,425.955628383259,425.955628383259,425.955628383259,425.955628383259,425.955628383259,425.955628383259,425.955628383259,425.955628383259,480.897280544208,0.0375,25900,3,0.98
305,370.71,368.31,347.99,394.572461131446,426.098454416003,426.098454416003,426.098454416003,426.098454416003,426.098454416003,426.098454416003,426.098454416003,426.098454416003,426.098454416003,481.040106576952,0.0375,25900,3,0.98
306,370.85,368.29,347.94,394.697490879629,426.241201006251,426.241201006251,426.241201006251,426.241201006251,426.241201006251,426.241201006251,426.241201006251,426.241201006251,426.241201006251,481.182853167199,0.0375,25900,3,0.98
307,370.98,368.24,347.87,394.822445240646,426.383868157273,426.383868157273,426.383868157273,426.383868157273,426.383868157273,426.383868157273,426.383868157273,426.383868157273,426.383868157273,481.325520318222,0.0375,25900,3,0.98
308,370.98,368.22,347.8,394.947324226833,426.526455872399,426.526455872399,426.526455872399,426.526455872399,426.526455872399,426.526455872399,426.526455872399,426.526455872399,426.526455872399,481.468108033347,0.0375,25900,3,0.98
309,370.99,368.23,347.79,395.072127850571,426.668964155011,426.668964155011,426.668964155011,426.668964155011,426.668964155011,426.668964155011,426.668964155011,426.668964155011,426.668964155011,481.61061631596,0.0375,25900,3,0.98
310,371.02,368.3,347.79,395.196856124284,426.811393008552,426.811393008552,426.811393008552,426.811393008552,426.811393008552,426.811393008552,426.811393008552,426.811393008552,426.811393008552,481.753045169501,0.0375,25900,3,0.98
311,371.06,368.41,347.77,395.321509060443,426.953742436516,426.953742436516,426.953742436516,426.953742436516,426.953742436516,426.953742436516,426.953742436516,426.953742436516,426.953742436516,481.895394597465,0.0375,25900,3,0.98
312,371.12,368.42,347.8,395.44608667156,427.096012442457,427.096012442457,427.096012442457,427.096012442457,427.096012442457,427.096012442457,427.096012442457,427.096012442457,427.096012442457,482.037664603405,0.0375,25900,3,0.98
313,371.04,368.37,347.89,395.570588970193,427.238203029981,427.238203029981,427.238203029981,427.238203029981,427.238203029981,427.238203029981,427.238203029981,427.238203029981,427.238203029981,482.17985519093,0.0375,25900,3,0.98
314,371.12,368.41,347.95,395.695015968946,427.380314202755,427.380314202755,427.380314202755,427.380314202755,427.380314202755,427.380314202755,427.380314202755,427.380314202755,427.380314202755,482.321966363704,0.0375,25900,3,0.98
315,371.39,368.61,347.91,395.819367680463,427.522345964499,427.522345964499,427.522345964499,427.522345964499,427.522345964499,427.522345964499,427.522345964499,427.522345964499,427.522345964499,482.463998125447,0.0375,25900,3,0.98
316,371.46,368.78,347.87,395.943644117436,427.664298318987,427.664298318987,427.664298318987,427.664298318987,427.664298318987,427.664298318987,427.664298318987,427.664298318987,427.664298318987,482.605950479935,0.0375,25900,3,0.98
317,371.39,368.97,347.84,396.0678452926,427.806171270052,427.806171270052,427.806171270052,427.806171270052,427.806171270052,427.806171270052,427.806171270052,427.806171270052,427.806171270052,482.747823431001,0.0375,25900,3,0.98
318,371.33,369.08,347.81,396.191971218732,427.947964821584,427.947964821584,427.947964821584,427.947964821584,427.947964821584,427.947964821584,427.947964821584,427.947964821584,427.947964821584,482.889616982532,0.0375,25900,3,0.98
319,371.3,369.1,347.78,396.316021908657,428.089678977524,428.089678977524,428.089678977524,428.089678977524,428.089678977524,428.089678977524,428.089678977524,428.089678977524,428.089678977524,483.031331138472,0.0375,25900,3,0.98
320,371.45,369.1,347.77,396.43999737524,428.231313741872,428.231313741872,428.231313741872,428.231313741872,428.231313741872,428.231313741872,428.231313741872,428.231313741872,428.231313741872,483.17296590282,0.0375,25900,3,0.98
321,371.58,369.09,347.73,396.563897631392,428.372869118683,428.372869118683,428.372869118683,428.372869118683,428.372869118683,428.372869118683,428.372869118683,428.372869118683,428.372869118683,483.314521279631,0.0375,25900,3,0.98
322,371.61,369.07,347.69,396.687722690068,428.514345112069,428.514345112069,428.514345112069,428.514345112069,428.514345112069,428.514345112069,428.514345112069,428.514345112069,428.514345112069,483.455997273017,0.0375,25900,3,0.98
323,371.61,368.99,347.67,396.811472564266,428.655741726194,428.655741726194,428.655741726194,428.655741726194,428.655741726194,428.655741726194,428.655741726194,428.655741726194,428.655741726194,483.597393887143,0.0375,25900,3,0.98
324,371.7,368.93,347.71,396.935147267027,428.797058965282,428.797058965282,428.797058965282,428.797058965282,428.797058965282,428.797058965282,428.797058965282,428.797058965282,428.797058965282,483.738711126231,0.0375,25900,3,0.98
325,371.8,368.91,347.8,397.058746811438,428.93829683361,428.93829683361,428.93829683361,428.93829683361,428.93829683361,428.93829683361,428.93829683361,428.93829683361,428.93829683361,483.879948994559,0.0375,25900,3,0.98
326,371.97,368.97,347.93,397.182271210629,429.079455335511,429.079455335511,429.079455335511,429.079455335511,429.079455335511,429.079455335511,429.079455335511,429.079455335511,429.079455335511,484.021107496459,0.0375,25900,3,0.98
327,372.09,369.09,348.05,397.305720477772,429.220534475373,429.220534475373,429.220534475373,429.220534475373,429.220534475373,429.220534475373,429.220534475373,429.220534475373,429.220534475373,484.162186636321,0.0375,25900,3,0.98
328,372.13,369.29,348.15,397.429094626083,429.36153425764,429.36153425764,429.36153425764,429.36153425764,429.36153425764,429.36153425764,429.36153425764,429.36153425764,429.36153425764,484.303186418588,0.0375,25900,3,0.98
329,372.12,369.5,348.24,397.552393668824,429.502454686811,429.502454686811,429.502454686811,429.502454686811,429.502454686811,429.502454686811,429.502454686811,429.502454686811,429.502454686811,484.444106847759,0.0375,25900,3,0.98
330,371.97,369.71,348.31,397.675617619298,429.64329576744,429.64329576744,429.64329576744,429.64329576744,429.64329576744,429.64329576744,429.64329576744,429.64329576744,429.64329576744,484.584947928389,0.0375,25900,3,0.98
331,371.94,369.86,348.33,397.798766490851,429.784057504139,429.784057504139,429.784057504139,429.784057504139,429.784057504139,429.784057504139,429.784057504139,429.784057504139,429.784057504139,484.725709665088,0.0375,25900,3,0.98
332,371.93,369.82,348.34,397.921840296875,429.924739901572,429.924739901572,429.924739901572,429.924739901572,429.924739901572,429.924739901572,429.924739901572,429.924739901572,429.924739901572,484.866392062521,0.0375,25900,3,0.98
333,371.89,369.78,348.53,398.044839050803,430.06534296446,430.06534296446,430.06534296446,430.06534296446,430.06534296446,430.06534296446,430.06534296446,430.06534296446,430.06534296446,485.006995125408,0.0375,25900,3,0.98
334,371.86,369.75,348.7,398.167762766113,430.205866697577,430.205866697577,430.205866697577,430.205866697577,430.205866697577,430.205866697577,430.205866697577,430.205866697577,430.205866697577,485.147518858525,0.0375,25900,3,0.98
335,371.89,369.67,348.82,398.290611456325,430.346311105755,430.346311105755,430.346311105755,430.346311105755,430.346311105755,430.346311105755,430.346311105755,430.346311105755,430.346311105755,485.287963266703,0.0375,25900,3,0.98
336,371.93,369.64,348.93,398.413385135002,430.486676193879,430.486676193879,430.486676193879,430.486676193879,430.486676193879,430.486676193879,430.486676193879,430.486676193879,430.486676193879,485.428328354828,0.0375,25900,3,0.98
337,371.99,369.7,349.02,398.536083815752,430.626961966892,430.626961966892,430.626961966892,430.626961966892,430.626961966892,430.626961966892,430.626961966892,430.626961966892,430.626961966892,485.56861412784,0.0375,25900,3,0.98
338,372.13,369.75,349.19,398.658707512223,430.767168429787,430.767168429787,430.767168429787,430.767168429787,430.767168429787,430.767168429787,430.767168429787,430.767168429787,430.767168429787,485.708820590736,0.0375,25900,3,0.98
339,372.34,369.76,349.36,398.781256238109,430.907295587617,430.907295587617,430.907295587617,430.907295587617,430.907295587617,430.907295587617,430.907295587617,430.907295587617,430.907295587617,485.848947748566,0.0375,25900,3,0.98
340,372.33,369.78,349.32,398.903730007147,431.047343445488,431.047343445488,431.047343445488,431.047343445488,431.047343445488,431.047343445488,431.047343445488,431.047343445488,431.047343445488,485.988995606436,0.0375,25900,3,0.98
341,372.36,369.76,349.29,399.026128833114,431.187312008559,431.187312008559,431.187312008559,431.187312008559,431.187312008559,431.187312008559,431.187312008559,431.187312008559,431.187312008559,486.128964169507,0.0375,25900,3,0.98
342,372.29,369.72,349.25,399.148452729832,431.327201282047,431.327201282047,431.327201282047,431.327201282047,431.327201282047,431.327201282047,431.327201282047,431.327201282047,431.327201282047,486.268853442995,0.0375,25900,3,0.98
343,372.36,369.7,349.23,399.270701711167,431.467011271222,431.467011271222,431.467011271222,431.467011271222,431.467011271222,431.467011271222,431.467011271222,431.467011271222,431.467011271222,486.40866343217,0.0375,25900,3,0.98
344,372.3,369.69,349.25,399.392875791025,431.60674198141,431.60674198141,431.60674198141,431.60674198141,431.60674198141,431.60674198141,431.60674198141,431.60674198141,431.60674198141,486.548394142358,0.0375,25900,3,0.98
345,372.21,369.73,349.29,399.514974983357,431.74639341799,431.74639341799,431.74639341799,431.74639341799,431.74639341799,431.74639341799,431.74639341799,431.74639341799,431.74639341799,486.688045578938,0.0375,25900,3,0.98
346,372.16,369.83,349.39,399.636999302155,431.885965586397,431.885965586397,431.885965586397,431.885965586397,431.885965586397,431.885965586397,431.885965586397,431.885965586397,431.885965586397,486.827617747346,0.0375,25900,3,0.98
347,372.13,369.88,349.47,399.758948761456,432.025458492121,432.025458492121,432.025458492121,432.025458492121,432.025458492121,432.025458492121,432.025458492121,432.025458492121,432.025458492121,486.967110653069,0.0375,25900,3,0.98
348,372.08,369.79,349.5,399.880823375337,432.164872140705,432.164872140705,432.164872140705,432.164872140705,432.164872140705,432.164872140705,432.164872140705,432.164872140705,432.164872140705,487.106524301653,0.0375,25900,3,0.98
349,372.08,369.65,349.41,400.00262315792,432.304206537748,432.304206537748,432.304206537748,432.304206537748,432.304206537748,432.304206537748,432.304206537748,432.304206537748,432.304206537748,487.245858698696,0.0375,25900,3,0.98
350,372.09,369.69,349.29,400.124348123366,432.443461688903,432.443461688903,432.443461688903,432.443461688903,432.443461688903,432.443461688903,432.443461688903,432.443461688903,432.443461688903,487.385113849851,0.0375,25900,3,0.98
351,372.11,369.76,349.24,400.245998285883,432.582637599878,432.582637599878,432.582637599878,432.582637599878,432.582637599878,432.582637599878,432.582637599878,432.582637599878,432.582637599878,487.524289760826,0.0375,25900,3,0.98
352,372.15,369.83,349.28,400.367573659717,432.721734276434,432.721734276434,432.721734276434,432.721734276434,432.721734276434,432.721734276434,432.721734276434,432.721734276434,432.721734276434,487.663386437383,0.0375,25900,3,0.98
353,372.14,369.84,349.35,400.489074259161,432.860751724388,432.860751724388,432.860751724388,432.860751724388,432.860751724388,432.860751724388,432.860751724388,432.860751724388,432.860751724388,487.802403885337,0.0375,25900,3,0.98
354,372.07,369.8,349.43,400.610500098547,432.999689949612,432.999689949612,432.999689949612,432.999689949612,432.999689949612,432.999689949612,432.999689949612,432.999689949612,432.999689949612,487.94134211056,0.0375,25900,3,0.98
355,371.99,369.78,349.52,400.731851192248,433.138548958029,433.138548958029,433.138548958029,433.138548958029,433.138548958029,433.138548958029,433.138548958029,433.138548958029,433.138548958029,488.080201118978,0.0375,25900,3,0.98
356,371.99,369.77,349.58,400.853127554684,433.27732875562,433.27732875562,433.27732875562,433.27732875562,433.27732875562,433.27732875562,433.27732875562,433.27732875562,433.27732875562,488.218980916568,0.0375,25900,3,0.98
357,372.07,369.89,349.68,400.974329200314,433.416029348418,433.416029348418,433.416029348418,433.416029348418,433.416029348418,433.416029348418,433.416029348418,433.416029348418,433.416029348418,488.357681509366,0.0375,25900,3,0.98
358,372.02,370.01,349.8,401.095456143638,433.55465074251,433.55465074251,433.55465074251,433.55465074251,433.55465074251,433.55465074251,433.55465074251,433.55465074251,433.55465074251,488.496302903458,0.0375,25900,3,0.98
359,371.97,370.11,349.89,401.216508399201,433.693192944039,433.693192944039,433.693192944039,433.693192944039,433.693192944039,433.693192944039,433.693192944039,433.693192944039,433.693192944039,488.634845104988,0.0375,25900,3,0.98
360,372.04,370.16,350.02,401.33748598159,433.831655959201,433.831655959201,433.831655959201,433.831655959201,433.831655959201,433.831655959201,433.831655959201,433.831655959201,433.831655959201,488.77330812015,0.0375,25900,3,0.98
361,372.16,370.17,350.1,401.458388905429,433.970039794247,433.970039794247,433.970039794247,433.970039794247,433.970039794247,433.970039794247,433.970039794247,433.970039794247,433.970039794247,488.911691955195,0.0375,25900,3,0.98
362,372.33,370.09,350.2,401.579217185391,434.108344455479,434.108344455479,434.108344455479,434.108344455479,434.108344455479,434.108344455479,434.108344455479,434.108344455479,434.108344455479,489.049996616428,0.0375,25900,3,0.98
363,372.48,369.94,350.27,401.699970836186,434.246569949257,434.246569949257,434.246569949257,434.246569949257,434.246569949257,434.246569949257,434.246569949257,434.246569949257,434.246569949257,489.188222110206,0.0375,25900,3,0.98
364,372.59,369.84,350.26,401.820649872568,434.384716281993,434.384716281993,434.384716281993,434.384716281993,434.384716281993,434.384716281993,434.384716281993,434.384716281993,434.384716281993,489.326368442941,0.0375,25900,3,0.98
365,372.72,369.72,350.26,401.941254309331,434.522783460152,434.522783460152,434.522783460152,434.522783460152,434.522783460152,434.522783460152,434.522783460152,434.522783460152,434.522783460152,489.4644356211,0.0375,25900,3,0.98
366,372.9,369.58,350.26,402.061784161313,434.660771490254,434.660771490254,434.660771490254,434.660771490254,434.660771490254,434.660771490254,434.660771490254,434.660771490254,434.660771490254,489.602423651203,0.0375,25900,3,0.98
367,373.13,369.61,350.29,402.182239443391,434.798680378874,434.798680378874,434.798680378874,434.798680378874,434.798680378874,434.798680378874,434.798680378874,434.798680378874,434.798680378874,489.740332539822,0.0375,25900,3,0.98
368,373.21,369.79,350.36,402.302620170487,434.936510132638,434.936510132638,434.936510132638,434.936510132638,434.936510132638,434.936510132638,434.936510132638,434.936510132638,434.936510132638,489.878162293587,0.0375,25900,3,0.98
369,373.24,370.04,350.41,402.422926357562,435.074260758228,435.074260758228,435.074260758228,435.074260758228,435.074260758228,435.074260758228,435.074260758228,435.074260758228,435.074260758228,490.015912919177,0.0375,25900,3,0.98
370,373.18,370.32,350.37,402.543158019618,435.211932262378,435.211932262378,435.211932262378,435.211932262378,435.211932262378,435.211932262378,435.211932262378,435.211932262378,435.211932262378,490.153584423327,0.0375,25900,3,0.98
371,373.14,370.51,350.32,402.663315171701,435.349524651877,435.349524651877,435.349524651877,435.349524651877,435.349524651877,435.349524651877,435.349524651877,435.349524651877,435.349524651877,490.291176812826,0.0375,25900,3,0.98
372,373.27,370.56,350.28,402.783397828896,435.487037933568,435.487037933568,435.487037933568,435.487037933568,435.487037933568,435.487037933568,435.487037933568,435.487037933568,435.487037933568,490.428690094517,0.0375,25900,3,0.98
373,373.31,370.62,350.3,402.903406006331,435.624472114345,435.624472114345,435.624472114345,435.624472114345,435.624472114345,435.624472114345,435.624472114345,435.624472114345,435.624472114345,490.566124275293,0.0375,25900,3,0.98
374,373.22,370.61,350.28,403.023339719176,435.761827201158,435.761827201158,435.761827201158,435.761827201158,435.761827201158,435.761827201158,435.761827201158,435.761827201158,435.761827201158,490.703479362107,0.0375,25900,3,0.98
375,373.07,370.52,350.15,403.143198982639,435.899103201009,435.899103201009,435.899103201009,435.899103201009,435.899103201009,435.899103201009,435.899103201009,435.899103201009,435.899103201009,490.840755361958,0.0375,25900,3,0.98
376,373.15,370.53,350.01,403.262983811973,436.036300120955,436.036300120955,436.036300120955,436.036300120955,436.036300120955,436.036300120955,436.036300120955,436.036300120955,436.036300120955,490.977952281903,0.0375,25900,3,0.98
377,373.33,370.62,350.0,403.382694222469,436.173417968104,436.173417968104,436.173417968104,436.173417968104,436.173417968104,436.173417968104,436.173417968104,436.173417968104,436.173417968104,491.115070129052,0.0375,25900,3,0.98
378,373.45,370.74,350.03,403.502330229462,436.31045674962,436.31045674962,436.31045674962,436.31045674962,436.31045674962,436.31045674962,436.31045674962,436.31045674962,436.31045674962,491.252108910568,0.0375,25900,3,0.98
379,373.43,370.87,350.01,403.621891848325,436.447416472718,436.447416472718,436.447416472718,436.447416472718,436.447416472718,436.447416472718,436.447416472718,436.447416472718,436.447416472718,491.389068633666,0.0375,25900,3,0.98
380,373.43,371.0,350.01,403.741379094475,436.584297144667,436.584297144667,436.584297144667,436.584297144667,436.584297144667,436.584297144667,436.584297144667,436.584297144667,436.584297144667,491.525949305616,0.0375,25900,3,0.98
381,373.43,371.08,350.07,403.860791983368,436.721098772791,436.721098772791,436.721098772791,436.721098772791,436.721098772791,436.721098772791,436.721098772791,436.721098772791,436.721098772791,491.662750933739,0.0375,25900,3,0.98
382,373.41,371.13,350.23,403.980130530501,436.857821364464,436.857821364464,436.857821364464,436.857821364464,436.857821364464,436.857821364464,436.857821364464,436.857821364464,436.857821364464,491.799473525412,0.0375,25900,3,0.98
383,373.43,371.17,350.46,404.099394751415,436.994464927115,436.994464927115,436.994464927115,436.994464927115,436.994464927115,436.994464927115,436.994464927115,436.994464927115,436.994464927115,491.936117088064,0.0375,25900,3,0.98
384,373.48,371.15,350.71,404.218584661686,437.131029468226,437.131029468226,437.131029468226,437.131029468226,437.131029468226,437.131029468226,437.131029468226,437.131029468226,437.131029468226,492.072681629174,0.0375,25900,3,0.98
385,373.48,371.08,350.79,404.337700276936,437.267514995331,437.267514995331,437.267514995331,437.267514995331,437.267514995331,437.267514995331,437.267514995331,437.267514995331,437.267514995331,492.20916715628,0.0375,25900,3,0.98
386,373.46,371.07,350.74,404.456741612825,437.403921516019,437.403921516019,437.403921516019,437.403921516019,437.403921516019,437.403921516019,437.403921516019,437.403921516019,437.403921516019,492.345573676968,0.0375,25900,3,0.98
387,373.55,371.03,350.69,404.575708685054,437.54024903793,437.54024903793,437.54024903793,437.54024903793,437.54024903793,437.54024903793,437.54024903793,437.54024903793,437.54024903793,492.481901198878,0.0375,25900,3,0.98
388,373.55,370.98,350.63,404.694601509366,437.676497568757,437.676497568757,437.676497568757,437.676497568757,437.676497568757,437.676497568757,437.676497568757,437.676497568757,437.676497568757,492.618149729706,0.0375,25900,3,0.98
389,373.51,370.93,350.61,404.813420101543,437.812667116246,437.812667116246,437.812667116246,437.812667116246,437.812667116246,437.812667116246,437.812667116246,437.812667116246,437.812667116246,492.754319277195,0.0375,25900,3,0.98
390,373.46,370.92,350.68,404.932164477408,437.948757688198,437.948757688198,437.948757688198,437.948757688198,437.948757688198,437.948757688198,437.948757688198,437.948757688198,437.948757688198,492.890409849146,0.0375,25900,3,0.98
391,373.42,370.97,350.71,405.050834652825,438.084769292463,438.084769292463,438.084769292463,438.084769292463,438.084769292463,438.084769292463,438.084769292463,438.084769292463,438.084769292463,493.026421453411,0.0375,25900,3,0.98
