Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
1029,345.36,347.12,352.65,354.86,355.16,358.24,358.21,363,387.29,423.8,393.14,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.167112638187,460.403815405942,370.738313564852,321.17245455357,305.107248255766,301.109905750619,300.232441959699,300.048226063319,300.010047233432,300.002559988711,300.002591680449
1030,345.33,347.08,352.62,354.86,355.14,358.24,358.22,363.02,387.36,423.84,393.14,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.228372400557,460.492600436679,370.810212246136,321.204707166445,305.117043470111,301.112264169041,300.232952931911,300.048332987291,300.010069625178,300.002565912115,300.002596720667
1031,345.31,347.05,352.6,354.85,355.13,358.23,358.23,363.03,387.42,423.94,393.15,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.289552079616,460.581294897149,370.882082787196,321.236971606807,305.12684943861,301.114626367902,300.233464846433,300.048440117188,300.010092060667,300.002571847351,300.002601771007
1032,345.28,347.04,352.59,354.84,355.12,358.24,358.25,363.06,387.47,424.16,393.15,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.350651846863,460.669898872555,370.953925158055,321.269247835797,305.136666157219,301.116992350619,300.233977704798,300.04854745341,300.010114539987,300.002577794444,300.002606831491
1033,345.26,347.02,352.58,354.83,355.12,358.25,358.26,363.09,387.51,424.17,393.15,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.411671832003,460.758412498708,371.025739340133,321.301535816159,305.146493622,301.119362120607,300.234491508539,300.048654996356,300.010137063229,300.002583753418,300.00261190214
1034,345.25,347.01,352.58,354.82,355.11,358.25,358.27,363.1,387.57,424.06,393.17,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.472612175005,460.846835898271,371.097525312113,321.333835510266,305.156331828951,301.121735681273,300.23500625919,300.048762746429,300.010159630482,300.002589724299,300.002616982975
1035,345.23,346.99,352.55,354.81,355.11,358.24,358.27,363.14,387.61,424.04,393.21,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.533473026664,460.93516917967,371.169283049771,321.366146880149,305.166180774012,301.124113036015,300.235521958288,300.048870704031,300.010182241837,300.00259570711,300.002622074016
1036,345.21,346.97,352.54,354.8,355.09,358.24,358.28,363.16,387.65,424,393.26,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.59425450322,461.023412493352,371.241012538322,321.39846988914,305.176040453202,301.126494188231,300.236038607369,300.048978869563,300.010204897382,300.002601701877,300.002627175286
1037,345.18,346.95,352.53,354.79,355.08,358.23,358.29,363.19,387.68,423.85,393.31,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.654956780426,461.111565916797,371.31271374712,321.430804498419,305.185910862327,301.128879141301,300.23655620797,300.049087243429,300.010227597209,300.002607708623,300.002632286803
1038,345.16,346.93,352.5,354.76,355.08,358.24,358.29,363.21,387.72,423.81,393.38,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.71557997761,461.199629595329,371.384386660603,321.463150671271,305.195791997343,301.131267898608,300.237074761628,300.049195826033,300.010250341409,300.002613727373,300.002637408591
1039,345.13,346.9,352.49,354.76,355.07,358.25,358.31,363.23,387.8,423.8,393.49,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.776124237595,461.287603645712,371.456031257194,321.495508370176,305.205683854105,301.133660463524,300.237594269885,300.04930461778,300.010273130071,300.002619758152,300.002642540669
1040,345.09,346.86,352.46,354.75,355.06,358.23,358.32,363.25,387.86,423.86,393.59,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.836589702435,461.375488184644,371.527647515451,321.527877557663,305.215586428445,301.136056839416,300.238114734279,300.049413619074,300.010295963286,300.002625800985,300.002647683059
1041,345.08,346.85,352.45,354.73,355.05,358.23,358.32,363.28,387.91,424.02,393.64,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.896976520833,461.463283319972,371.599235412136,321.560258196026,305.22549971614,301.138457029638,300.238636156352,300.049522830322,300.010318841146,300.002631855897,300.002652835783
1042,345.07,346.83,352.44,354.72,355.05,358.23,358.33,363.3,387.96,423.88,393.69,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,442.957284812112,461.550989195313,371.670794932184,321.592650248744,305.235423713044,301.140861037548,300.239158537645,300.049632251929,300.010341763743,300.002637922912,300.002657998861
1043,345.05,346.81,352.42,354.72,355.05,358.23,358.34,363.32,388.02,423.76,393.73,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.017514735399,461.638605905216,371.742326049855,321.62505367782,305.24535841485,301.143268866487,300.239681879701,300.049741884305,300.010364731166,300.002644002057,300.002663172315
1044,345.03,346.8,352.41,354.7,355.04,358.23,358.36,363.35,388.06,423.94,393.77,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.077666428723,461.726133569341,371.813828745056,321.657468446055,305.25530381729,301.145680519792,300.240206184065,300.049851727855,300.010387743509,300.002650093354,300.002668356167
1045,345,346.78,352.39,354.69,355.03,358.22,358.36,363.38,388.09,424,393.81,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.137740012877,461.813572327784,371.885303002585,321.689894517004,305.265259916138,301.148096000799,300.240731452281,300.049961782989,300.010410800863,300.00265619683,300.002673550436
1046,344.98,346.76,352.38,354.68,355.01,358.22,358.36,363.39,388.13,423.97,393.85,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.197735649255,461.900922269945,371.956748796051,321.722331852653,305.275226706991,301.150515312826,300.241257685893,300.050072050117,300.010433903319,300.00266231251,300.002678755147
1047,344.96,346.74,352.36,354.66,355.01,358.22,358.37,363.41,388.17,424,393.89,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.257653462572,461.988183531128,372.028166109465,321.754780416461,305.285204185553,301.152938459192,300.241784886449,300.050182529647,300.010457050971,300.002668440418,300.002683970319
1048,344.92,346.71,352.33,354.66,355,358.23,358.38,363.44,388.24,423.99,393.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.317493592914,462.075356225911,372.099554922458,321.787240171322,305.295192347448,301.15536544321,300.242313055495,300.050293221992,300.010480243909,300.002674580581,300.002689195974
1049,344.9,346.7,352.32,354.64,354.99,358.22,358.39,363.47,388.32,424.07,394.1,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.37725617256,462.16244047846,372.170915217027,321.819711080499,305.305191188299,301.157796268181,300.24284219458,300.050404127561,300.010503482229,300.002680733023,300.002694432134
1050,344.88,346.67,352.3,354.65,354.97,358.23,358.39,363.49,388.37,424.1,394.18,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.436941344084,462.2494363991,372.242246972194,321.852193106852,305.315200703669,301.160230937401,300.243372305253,300.050515246767,300.010526766021,300.00268689777,300.002699678821
1051,344.87,346.66,352.29,354.63,354.97,358.22,358.41,363.5,388.41,424.25,394.24,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.496549250682,462.336344098534,372.313550167205,321.884686213256,305.325220889086,301.162669454157,300.243903389063,300.050626580022,300.010550095378,300.002693074847,300.002704936055
1052,344.84,346.64,352.27,354.62,354.96,358.22,358.42,363.53,388.44,424.47,394.28,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.55608002744,462.423163694877,372.384824783309,321.917190362978,305.335251740091,301.165111821732,300.24443544756,300.050738127741,300.010573470395,300.002699264279,300.00271020386
1053,344.82,346.62,352.26,354.6,354.96,358.21,358.43,363.57,388.48,424.55,394.29,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.615533796235,462.509895323368,372.456070805663,321.949705519821,305.34529325224,301.167558043403,300.244968482297,300.050849890336,300.010596891164,300.002705466093,300.002715482257
1054,344.8,346.6,352.24,354.59,354.96,358.22,358.43,363.59,388.54,424.57,394.28,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.674910706654,462.596539084193,372.527288211748,321.982231646511,305.355345420963,301.170008122435,300.245502494825,300.050961868222,300.010620357779,300.002711680313,300.002720771267
1055,344.78,346.58,352.23,354.58,354.94,358.22,358.43,363.61,388.56,424.62,394.29,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.734210896337,462.683095091321,372.598476982378,322.014768706317,305.36540824171,301.172462062088,300.246037486698,300.051074061816,300.010643870334,300.002717906965,300.002726070913
1056,344.75,346.56,352.21,354.56,354.93,358.21,358.45,363.64,388.6,424.77,394.3,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.793434485785,462.769563480235,372.669637103378,322.047316663222,305.375481709967,301.174919865619,300.246573459469,300.051186471532,300.010667428922,300.002724146076,300.002731381217
1057,344.72,346.53,352.19,354.54,354.93,358.21,358.46,363.65,388.66,424.82,394.31,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.852581631891,462.855944340638,372.740768550378,322.079875479767,305.385565821057,301.177381536269,300.247110414693,300.051299097787,300.010691033639,300.00273039767,300.0027367022
1058,344.68,346.5,352.17,354.54,354.91,358.21,358.47,363.67,388.72,424.8,394.31,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.911652452222,462.942237809626,372.811871309993,322.112445120143,305.395660570431,301.179847077281,300.247648353925,300.051411940999,300.010714684577,300.002736661773,300.002742033884
1059,344.68,346.48,352.15,354.53,354.9,358.2,358.48,363.69,388.76,424.69,394.33,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,443.970647084744,463.028443999233,372.88294536327,322.145025547734,305.405765953432,301.182316491887,300.248187278722,300.051525001586,300.010738381832,300.002742938412,300.002747376293
1060,344.64,346.46,352.14,354.52,354.9,358.21,358.49,363.72,388.8,424.52,394.36,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.029565676257,463.114563009759,372.953990688855,322.177616725621,305.415881965348,301.184789783308,300.24872719064,300.051638279967,300.010762125499,300.002749227612,300.002752729447
1061,344.63,346.44,352.13,354.51,354.89,358.21,358.49,363.76,388.84,424.54,394.39,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.088408344002,463.200594978331,373.025007273856,322.210218618106,305.426008601547,301.187266954764,300.249268091237,300.05175177656,300.010785915671,300.0027555294,300.00275809337
1062,344.59,346.42,352.1,354.5,354.87,358.21,358.5,363.78,388.87,424.55,394.41,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.147175220418,463.286540021904,373.09599510102,322.242831188928,305.436145857325,301.189748009469,300.249809982072,300.051865491785,300.010809752446,300.0027618438,300.002763468082
1063,344.58,346.4,352.09,354.49,354.87,358.21,358.51,363.8,388.91,424.53,394.43,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.205866461885,463.372398227208,373.16695414639,322.275454400864,305.446293727851,301.192232950618,300.250352864704,300.051979426065,300.010833635917,300.00276817084,300.002768853608
1064,344.56,346.39,352.08,354.47,354.86,358.2,358.51,363.82,388.95,424.6,394.46,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.264482169778,463.458169749164,373.237884401793,322.308088219021,305.456452208488,301.194721781415,300.250896740693,300.052093579819,300.01085756618,300.002774510546,300.002774249968
1065,344.55,346.37,352.07,354.46,354.86,358.2,358.52,363.84,389,424.84,394.47,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.323022509272,463.543854662858,373.308785840858,322.340732605865,305.46662129432,301.19721450504,300.2514416116,300.05220795347,300.010881543331,300.002780862943,300.002779657186
1066,344.51,346.34,352.05,354.45,354.84,358.19,358.53,363.87,389.06,424.91,394.49,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.381487578643,463.629453125722,373.379658456356,322.373387526706,305.476800980674,301.199711124685,300.251987478987,300.052322547441,300.010905567466,300.002787228058,300.002785075284
1067,344.47,346.31,352.02,354.44,354.83,358.19,358.53,363.9,389.1,424.94,394.5,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.4398775578,463.71496519367,373.45050221796,322.406052943485,305.486991262524,301.202211643509,300.252534344415,300.052437362154,300.010929638682,300.002793605918,300.002790504284
1068,344.44,346.28,352,354.43,354.82,358.19,358.54,363.92,389.14,424.98,394.52,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.498192532148,463.800294475228,373.521317122246,322.43872882215,305.497192135202,301.204716064692,300.253082209447,300.052552398035,300.010953757073,300.002799996548,300.002795944209
1069,344.43,346.27,351.99,354.42,354.82,358.19,358.54,363.95,389.19,424.96,394.57,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.556432676014,463.885101248284,373.592103140458,322.471415124897,305.507403593651,301.207224391383,300.253631075647,300.052667655507,300.010977922738,300.002806399975,300.002801395081
1070,344.41,346.26,351.98,354.4,354.81,358.19,358.56,363.97,389.23,424.92,394.61,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.614598068516,463.969821968405,373.662860271287,322.50411181806,305.517625633182,301.209736626747,300.254180944581,300.052783134997,300.011002135772,300.002812816226,300.002806856924
1071,344.4,346.24,351.97,354.4,354.81,358.18,358.58,363.99,389.28,424.93,394.65,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.672688883845,464.054456696155,373.733588485927,322.5368188639,305.52785824869,301.212252773917,300.254731817812,300.052898836929,300.011026396272,300.002819245327,300.00281232976
1072,344.38,346.22,351.96,354.39,354.8,358.18,358.57,364.01,389.32,425.04,394.67,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.730705226279,464.139005581102,373.804287776086,322.569536227764,305.538101435334,301.214772836038,300.255283696906,300.053014761732,300.011050704336,300.002825687304,300.002817813612
1073,344.35,346.19,351.93,354.37,354.78,358.18,358.58,364.04,389.36,424.99,394.68,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.7886472373,464.22346872447,373.874958122622,322.602263873417,305.548355188097,301.217296816236,300.255836583431,300.053130909832,300.011075060062,300.002832142185,300.002823308501
1074,344.32,346.17,351.92,354.36,354.78,358.18,358.59,364.06,389.4,424.95,394.68,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.846515065002,464.307846218786,373.945599504476,322.635001764336,305.558619501901,301.219824717631,300.256390478952,300.053247281657,300.011099463545,300.002838609997,300.002828814453
1075,344.3,346.15,351.89,354.36,354.76,358.18,358.6,364.08,389.46,424.95,394.69,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.904308827578,464.392138193816,374.016211909414,322.667749865388,305.568894371779,301.222356543338,300.256945385038,300.053363877637,300.011123914885,300.002845090765,300.002834331489
1076,344.26,346.12,351.88,354.34,354.76,358.18,358.62,364.11,389.51,425.25,394.7,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,444.963049308888,464.47503528027,374.08649515726,322.700463132783,305.57917539454,301.224891988364,300.257501285506,300.053480697444,300.011148414219,300.00285158454,300.002839859649
1077,344.24,346.1,351.87,354.31,354.75,358.18,358.63,364.14,389.55,425.46,394.7,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.025567579706,464.552899244592,374.155613083816,322.733015703601,305.589450205304,301.227430182272,300.258058130563,300.053597739143,300.01117296172,300.002858091405,300.002845399001
1078,344.23,346.09,351.86,354.3,354.76,358.17,358.64,364.15,389.61,425.48,394.7,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.088010737382,464.630669474661,374.224696461675,322.765576801064,305.599735296256,301.22997227872,300.258615987387,300.053715005839,300.011197557305,300.002864611292,300.002850949493
1079,344.21,346.06,351.84,354.3,354.74,358.17,358.65,364.17,389.63,425.37,394.69,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.150378912896,464.708346087852,374.29374527351,322.798146386308,305.610030661153,301.232518280596,300.25917485752,300.053832497961,300.011222201072,300.002871144229,300.002856511148
1080,344.19,346.06,351.83,354.27,354.72,358.17,358.66,364.2,389.67,425.41,394.71,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.212672236944,464.78592920162,374.362827057793,322.830724420571,305.620336293731,301.235068190779,300.259734742506,300.053950215937,300.011246893118,300.002877690243,300.002862083991
1081,344.17,346.03,351.82,354.27,354.73,358.17,358.67,364.23,389.71,425.33,394.74,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.274890839937,464.863418933344,374.432094283507,322.863310865117,305.6306521877,301.237622012142,300.26029564389,300.054068160194,300.011271633543,300.00288424936,300.002867668043
1082,344.15,346.01,351.8,354.26,354.72,358.17,358.68,364.25,389.76,425.24,394.78,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.337034852006,464.940815399902,374.501326558042,322.895905681257,305.640978336745,301.240179747548,300.260857563215,300.054186331163,300.011296422444,300.002890821607,300.002873263328
1083,344.13,346,351.79,354.25,354.71,358.17,358.7,364.28,389.8,425.35,394.84,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.371092118842,465.054270064416,374.578630641653,322.929777439301,305.651440882645,301.242750499822,300.261421061482,300.054304759172,300.011321260152,300.00289740668,300.002878869634
1084,344.1,345.97,351.78,354.23,354.71,358.16,358.7,364.31,389.86,425.34,394.91,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.428293477912,465.137702125481,374.649200612189,322.962611564489,305.66181002677,301.245317738171,300.261985129352,300.054423391535,300.011346146575,300.002904005266,300.002884487459
1085,344.07,345.95,351.76,354.22,354.7,358.17,358.72,364.34,389.92,425.27,394.94,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.485421984466,465.221049764308,374.719741133033,322.995455524842,305.672189671568,301.24788893106,300.262550223439,300.054542252369,300.011371081841,300.00291061708,300.0028901166
1086,344.05,345.93,351.74,354.21,354.69,358.17,358.74,364.35,389.96,425.26,394.97,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.542477766385,465.304313093841,374.790252189802,323.028309285192,305.682579811755,301.250464081517,300.263116345316,300.054661342109,300.01139606605,300.002917242149,300.002895757081
1087,344.02,345.91,351.72,354.2,354.68,358.16,358.73,364.38,390,425.2,395.01,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.599460948798,465.387492228556,374.860733768624,323.06117281051,305.692980442036,301.253043192568,300.263683496559,300.054780661192,300.011421099302,300.002923880501,300.002901408925
1088,344,345.9,351.71,354.19,354.68,358.16,358.74,364.41,390.04,425.24,395.06,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.656371660497,465.470587279185,374.931185855002,323.094046065682,305.70339155708,301.255626267227,300.264251678744,300.054900210055,300.011446181698,300.002930532164,300.002907072155
1089,343.99,345.89,351.7,354.19,354.68,358.16,358.75,364.44,390.08,425.41,395.11,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.713210028795,465.553598356982,375.001608434683,323.126929015675,305.713813151535,301.258213308501,300.264820893447,300.055019989136,300.011471313337,300.002937197165,300.002912746796
1090,343.96,345.86,351.69,354.17,354.67,358.15,358.75,364.45,390.12,425.56,395.15,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.769976176569,465.636525578838,375.072001494851,323.159821625693,305.724245220049,301.260804319391,300.265391142244,300.055139998875,300.011496494321,300.002943875532,300.002918432871
1091,343.94,345.85,351.67,354.16,354.66,358.15,358.75,364.47,390.14,425.69,395.15,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.82667023294,465.719369052975,375.142365020969,323.192723860724,305.734687757219,301.26339930289,300.265962426712,300.055260239711,300.011521724751,300.002950567292,300.002924130404
1092,343.91,345.83,351.66,354.15,354.65,358.15,358.76,364.5,390.17,425.77,395.13,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.883292321479,465.802128893228,375.212698999811,323.225635685989,305.745140757643,301.265998261982,300.26653474843,300.055380712083,300.011547004727,300.002957272474,300.002929839418
1093,343.88,345.8,351.64,354.14,354.64,358.15,358.77,364.53,390.23,425.83,395.08,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.939842568456,465.884805212094,375.28300341815,323.258557066699,305.755604215884,301.268601199646,300.267108108976,300.055501416432,300.011572334352,300.002963991105,300.002935559938
1094,343.85,345.78,351.63,354.13,354.62,358.15,358.78,364.54,390.29,425.85,395.03,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,445.996321100755,465.967398117753,375.35327826184,323.291487968007,305.766078126483,301.27120811885,300.267682509929,300.0556223532,300.011597713726,300.002970723213,300.002941291987
1095,343.83,345.76,351.6,354.12,354.61,358.15,358.79,364.57,390.32,425.85,395.01,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.052728039658,466.049907727384,375.423523519053,323.324428355428,305.776562483979,301.273819022558,300.268257952868,300.055743522829,300.011623142952,300.002977468827,300.00294703559
1096,343.8,345.73,351.59,354.11,354.62,358.14,358.8,364.6,390.34,425.83,395.04,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.109063512138,466.13233414892,375.493739175915,323.357378194199,305.787057282867,301.276433913722,300.268834439373,300.055864925762,300.011648622131,300.002984227974,300.00295279077
1097,343.79,345.73,351.58,354.09,354.61,358.14,358.8,364.62,390.37,426.03,395.07,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.165327642354,466.214677494014,375.563925219636,323.390353055556,305.797562517628,301.279052795292,300.269411971026,300.055986562442,300.011674151366,300.002991000683,300.002958557552
1098,343.76,345.71,351.56,354.08,354.6,358.14,358.82,364.64,390.41,426.05,395.09,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.221520556875,466.296937870644,375.634081636721,323.423463926767,305.808078182716,301.281675670204,300.269990549406,300.056108433313,300.011699730759,300.002997786982,300.002964335959
1099,343.75,345.68,351.55,354.08,354.6,358.14,358.82,364.67,390.44,426.11,395.08,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.277642374365,466.379115396367,375.704208416032,323.456584211049,305.818604272595,301.284302541391,300.270570176096,300.056230538819,300.011725360413,300.003004586898,300.002970126017
1100,343.72,345.67,351.54,354.07,354.58,358.15,358.82,364.7,390.47,426.19,395.06,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.33369322111,466.461210179011,375.7743055444,323.489713873331,305.829140781669,301.286933411777,300.271150852677,300.056352879407,300.01175104043,300.003011400461,300.002975927748
1101,343.7,345.64,351.52,354.05,354.57,358.15,358.84,364.73,390.51,426.15,395.03,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.389673221555,466.543222327581,375.844373009005,323.52285287865,305.839687704335,301.289568284279,300.271732580732,300.056475455523,300.011776770914,300.003018227699,300.002981741177
1102,343.68,345.63,351.51,354.03,354.57,358.14,358.86,364.75,390.56,426.17,395.01,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,446.445582496466,466.625151954932,375.914410798203,323.556001192261,305.850245034983,301.292207161803,300.272315361844,300.056598267612,300.011802551968,300.00302506864,300.00298756633
