Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
145,356.75,361.75,366.63,370.43,371.45,377.18,404.9,382.78,376.17,362.46,0,,,,,,,,,,,0,,,,,,,,,,
146,356.73,361.75,366.62,370.44,371.46,377.2,404.91,382.85,376.31,362.44,0,,,,,,,,,,,0,,,,,,,,,,
147,356.72,361.74,366.63,370.44,371.47,377.22,404.54,382.9,376.45,362.42,0,,,,,,,,,,,0,,,,,,,,,,
148,356.7,361.72,366.61,370.45,371.47,377.24,403.94,382.97,376.63,362.43,0,,,,,,,,,,,0,,,,,,,,,,
149,356.69,361.7,366.62,370.44,371.48,377.25,403.21,383.01,376.8,362.47,0,,,,,,,,,,,0,,,,,,,,,,
150,356.67,361.7,366.61,370.45,371.49,377.27,402.42,382.98,376.93,362.49,0,,,,,,,,,,,0,,,,,,,,,,
151,356.66,361.68,366.61,370.47,371.5,377.29,401.59,382.86,376.96,362.49,0,,,,,,,,,,,0,,,,,,,,,,
152,356.63,361.67,366.61,370.48,371.51,377.32,400.91,382.75,376.86,362.42,0,,,,,,,,,,,0,,,,,,,,,,
153,356.62,361.66,366.61,370.49,371.51,377.33,401.4,382.68,376.71,362.35,0,,,,,,,,,,,0,,,,,,,,,,
154,356.61,361.66,366.6,370.49,371.52,377.36,402.27,382.62,376.6,362.35,0,,,,,,,,,,,0,,,,,,,,,,
155,356.6,361.66,366.61,370.5,371.53,377.37,403.34,382.6,376.5,362.32,0,,,,,,,,,,,0,,,,,,,,,,
156,356.6,361.66,366.6,370.51,371.55,377.4,404.45,382.6,376.42,362.3,0,,,,,,,,,,,0,,,,,,,,,,
157,356.58,361.65,366.59,370.52,371.55,377.42,405.12,382.64,376.56,362.29,0,,,,,,,,,,,0,,,,,,,,,,
158,356.58,361.64,366.6,370.53,371.56,377.44,405.21,382.69,376.77,362.33,0,,,,,,,,,,,0,,,,,,,,,,
159,356.57,361.63,366.6,370.53,371.56,377.46,404.87,382.67,376.9,362.36,0,,,,,,,,,,,0,,,,,,,,,,
160,356.55,361.62,366.6,370.54,371.56,377.48,404.28,382.63,377.11,362.43,0,,,,,,,,,,,0,,,,,,,,,,
161,356.52,361.59,366.6,370.54,371.58,377.48,403.17,382.56,377.26,362.6,0,,,,,,,,,,,0,,,,,,,,,,
162,356.5,361.57,366.6,370.56,371.59,377.5,401.92,382.53,377.27,362.66,0,,,,,,,,,,,0,,,,,,,,,,
163,356.48,361.55,366.59,370.57,371.6,377.51,401.2,382.52,377.22,362.67,0,,,,,,,,,,,0,,,,,,,,,,
164,356.48,361.54,366.6,370.57,371.6,377.52,401.07,382.52,377.16,362.65,0,,,,,,,,,,,0,,,,,,,,,,
165,356.46,361.55,366.59,370.58,371.61,377.53,401.52,382.55,377.07,362.64,0,,,,,,,,,,,0,,,,,,,,,,
166,356.46,361.55,366.59,370.6,371.62,377.54,402.33,382.61,376.98,362.63,0,,,,,,,,,,,0,,,,,,,,,,
167,356.45,361.55,366.59,370.61,371.63,377.55,403.36,382.71,376.89,362.65,0,,,,,,,,,,,0,,,,,,,,,,
168,356.45,361.55,366.58,370.62,371.64,377.56,404.47,382.8,376.81,362.69,0,,,,,,,,,,,0,,,,,,,,,,
169,356.43,361.55,366.58,370.63,371.65,377.57,405.3,382.85,376.88,362.74,0,,,,,,,,,,,0,,,,,,,,,,
170,356.42,361.54,366.57,370.63,371.67,377.59,405.11,382.86,377.09,362.79,0,,,,,,,,,,,0,,,,,,,,,,
171,356.41,361.53,366.57,370.64,371.68,377.6,404.54,382.86,377.1,362.86,0,,,,,,,,,,,0,,,,,,,,,,
172,356.4,361.52,366.58,370.65,371.7,377.61,403.81,382.87,377.09,362.93,0,,,,,,,,,,,0,,,,,,,,,,
173,356.39,361.51,366.59,370.65,371.7,377.62,403.02,382.9,377.13,362.97,0,,,,,,,,,,,0,,,,,,,,,,
174,356.37,361.49,366.59,370.65,371.71,377.62,402.17,382.95,377.2,362.95,0,,,,,,,,,,,0,,,,,,,,,,
175,356.36,361.49,366.6,370.65,371.72,377.63,401.39,383,377.21,362.93,0,,,,,,,,,,,0,,,,,,,,,,
176,356.34,361.48,366.59,370.65,371.72,377.64,401.19,383,377.14,362.92,0,,,,,,,,,,,0,,,,,,,,,,
