Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
806,351.05,351.93,355.52,356.97,356.86,358.98,357.32,359.22,376.91,414.33,380.57,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,426.202719397171,438.051181624177,354.092017972907,314.361419346283,303.197608551973,300.671598365258,300.139293000262,300.028844125827,300.005996882759,300.001494107514,300.001685951825
807,351.02,351.91,355.51,356.97,356.86,358.98,357.31,359.23,376.98,414.49,380.7,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,426.286020417988,438.164033344466,354.168904961718,314.389878222301,303.204951834161,300.673210217815,300.139630249635,300.028914179304,300.006011495843,300.001497926561,300.001689190952
808,351,351.89,355.49,356.95,356.85,358.97,357.31,359.24,377.04,414.77,380.82,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,426.369200463199,438.276764475172,354.245774086579,314.418357643609,303.212305883029,300.674825008056,300.13996814932,300.028984369768,300.006026137702,300.001501753399,300.001692436753
809,350.96,351.86,355.48,356.93,356.85,358.96,357.3,359.26,377.11,414.9,380.89,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,426.452259763778,438.38937517227,354.322625273427,314.446857566747,303.219670701712,300.676442740382,300.140306700609,300.02905469751,300.006040808397,300.001505588046,300.001695689241
810,350.93,351.84,355.47,356.92,356.84,358.95,357.3,359.27,377.17,414.92,380.94,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,426.535198546301,438.501865595682,354.399458449204,314.475377948317,303.227046293307,300.678063419188,300.140645904801,300.029125162823,300.006055507993,300.001509430519,300.00169894843
811,350.89,351.81,355.44,356.92,356.82,358.95,357.29,359.27,377.23,414.98,380.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,426.618017057048,438.614235885334,354.476273537933,314.503918744607,303.234432660851,300.679687048873,300.140985763194,300.029195765999,300.00607023655,300.001513280833,300.001702214335
812,350.86,351.78,355.43,356.91,356.81,358.93,357.28,359.29,377.29,414.92,381.04,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,426.700715524412,438.726486197649,354.553070466744,314.53247991218,303.241829807351,300.681313633829,300.141326277091,300.029266507332,300.006084994131,300.001517139006,300.00170548697
813,350.81,351.74,355.41,356.89,356.79,358.93,357.28,359.3,377.38,415.17,381.16,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,426.783294177155,438.838616688511,354.629849163046,314.561061407579,303.24923773577,300.682943178448,300.141667447793,300.029337387116,300.0060997808,300.001521005056,300.00170876635
814,350.78,351.7,355.4,356.87,356.79,358.91,357.28,359.31,377.48,415.03,381.33,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,426.865753244002,438.950627512473,354.706609554352,314.589663187341,303.256656449031,300.68457568712,300.142009276606,300.029408405646,300.006114596618,300.001524878997,300.001712052488
815,350.73,351.67,355.37,356.87,356.77,358.9,357.28,359.31,377.55,415.11,381.45,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,426.948092966816,439.062518811528,354.783351566485,314.618285207786,303.264085949994,300.686211164233,300.142351764838,300.029479563219,300.006129441649,300.001528760848,300.0017153454
816,350.71,351.65,355.37,356.85,356.77,358.9,357.27,359.33,377.61,415.12,381.56,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.030313575637,439.17429073728,354.860075127314,314.646927425446,303.271526241494,300.68784961417,300.142694913797,300.029550860129,300.006144315956,300.001532650626,300.001718645099
817,350.68,351.62,355.35,356.84,356.76,358.89,357.28,359.35,377.68,415.19,381.68,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.112415287984,439.285943454537,354.936780167036,314.675589796976,303.278977326331,300.689491041319,300.143038724795,300.029622296674,300.006159219602,300.001536548347,300.0017219516
818,350.66,351.6,355.34,356.83,356.76,358.88,357.27,359.35,377.75,415.4,381.78,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.194398347617,439.397477100262,355.013466611812,314.704272278673,303.286439207235,300.691135450056,300.143383199145,300.029693873151,300.006174152651,300.001540454029,300.001725264918
819,350.63,351.58,355.32,356.81,356.74,358.87,357.26,359.35,377.82,415.33,381.88,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.276262979702,439.508891829644,355.090134391103,314.73297482711,303.293911886913,300.692782844763,300.143728338162,300.029765589859,300.006189115166,300.001544367688,300.001728585068
820,350.6,351.54,355.3,356.8,356.73,358.87,357.26,359.39,377.88,415.32,381.96,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.358009401187,439.62018780535,355.166783435926,314.761697398958,303.301395368037,300.694433229817,300.14407452556,300.029837447097,300.006204107212,300.001548289341,300.001731912064
821,350.57,351.52,355.29,356.78,356.73,358.85,357.27,359.4,377.95,415.55,382.04,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.439637862192,439.731365156514,355.243413672184,314.790439950398,303.3088896532,300.696086609588,300.144421832245,300.029909445164,300.006219128851,300.001552219007,300.001735245919
822,350.53,351.49,355.27,356.77,356.71,358.85,357.27,359.41,378.04,415.53,382.11,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.521148569754,439.842424053967,355.320025032978,314.819202438251,303.316394744997,300.697742988453,300.144769811135,300.02998158436,300.006234180148,300.001556156702,300.001738586651
823,350.48,351.43,355.24,356.76,356.69,358.85,357.26,359.42,378.13,415.56,382.16,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.602541768033,439.953364631662,355.396617445669,314.847984818772,303.323910645943,300.699402370777,300.145118463561,300.030053864987,300.006249261168,300.001560102443,300.001741934272
824,350.45,351.43,355.23,356.75,356.68,358.84,357.26,359.44,378.17,415.6,382.2,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.68381766928,440.064187053832,355.473190843042,314.876787048723,303.331437358542,300.701064760929,300.145467790856,300.030126287346,300.006264371975,300.001564056247,300.001745288798
825,350.42,351.39,355.2,356.73,356.66,358.83,357.26,359.46,378.23,415.74,382.25,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.764976506103,440.174891464494,355.549745154798,314.905609084513,303.33897488523,300.702730163273,300.145817794355,300.030198851739,300.006279512632,300.001568018133,300.001748650244
826,350.39,351.37,355.18,356.73,356.66,358.83,357.26,359.47,378.3,415.73,382.32,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.846018505958,440.285478011746,355.626280311693,314.934450882646,303.346523228413,300.704398582172,300.146168475395,300.030271558469,300.006294683206,300.001571988116,300.001752018623
827,350.36,351.34,355.16,356.73,356.64,358.83,357.26,359.49,378.35,415.64,382.42,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.926943890123,440.395946849224,355.702796245816,314.963312399736,303.354082390453,300.706070021982,300.146519835315,300.03034440784,300.00630988376,300.001575966216,300.001755393952
828,350.35,351.32,355.15,356.71,356.64,358.83,357.26,359.51,378.41,415.56,382.54,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.007752884795,440.506298125203,355.779292888618,314.992193592292,303.36165237367,300.707744487064,300.146871875456,300.030417400157,300.00632511436,300.001579952448,300.001758776245
829,350.3,351.29,355.14,356.7,356.64,358.83,357.27,359.52,378.48,415.68,382.65,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.088445704915,440.616531997836,355.855770173676,315.021094417036,303.369233180348,300.709421981768,300.147224597161,300.030490535723,300.006340375072,300.001583946832,300.001762165518
830,350.27,351.26,355.1,356.69,356.62,358.82,357.26,359.53,378.57,416.09,382.85,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.169022594383,440.726648596595,355.932228029966,315.050014830184,303.3768248127,300.711102510446,300.147578001775,300.030563814846,300.006355665959,300.001587949384,300.001765561784
831,350.23,351.23,355.08,356.68,356.6,358.82,357.27,359.54,378.65,416.14,383.05,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.249483757961,440.836648088885,356.008666393258,315.078954788605,303.384427272939,300.712786077448,300.147932090646,300.030637237831,300.006370987089,300.001591960121,300.001768965059
832,350.2,351.19,355.06,356.66,356.59,358.81,357.26,359.56,378.72,415.92,383.19,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.329829419927,440.946530622021,356.085085196307,315.107914248867,303.392040563214,300.714472687118,300.148286865121,300.030710804985,300.006386338526,300.001595979062,300.001772375359
833,350.17,351.18,355.04,356.64,356.58,358.8,357.26,359.57,378.77,415.99,383.32,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.410059811555,441.056296335603,356.161484370887,315.136893167398,303.399664685621,300.716162343799,300.148642326551,300.030784516616,300.006401720336,300.001600006225,300.001775792697
834,350.14,351.15,355.04,356.64,356.58,358.81,357.27,359.59,378.84,416.22,383.44,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.490175142986,441.165945389749,356.237863852539,315.165891500981,303.40729964224,300.717855051832,300.14899847629,300.030858373033,300.006417132586,300.001604041626,300.00177921709
835,350.12,351.12,355.02,356.63,356.57,358.8,357.27,359.6,378.9,416.43,383.54,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.570175647772,441.275477920727,356.314223573157,315.194909206019,303.414945435082,300.719550815553,300.149355315693,300.030932374544,300.006432575341,300.001608085283,300.001782648552
836,350.09,351.1,355,356.61,356.56,358.79,357.27,359.61,378.96,416.43,383.62,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.650061531185,441.384894092043,356.390563469621,315.22394623939,303.422602066145,300.721249639297,300.149712846115,300.031006521459,300.006448048667,300.001612137216,300.001786087099
837,350.07,351.08,354.99,356.6,356.55,358.78,357.27,359.63,379.03,416.42,383.7,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.729833024225,441.491788864374,356.468792995301,315.253832416486,303.429981702091,300.722785878284,300.150028095469,300.031071517729,300.006461589449,300.00161567213,300.001789084869
838,350.03,351.05,354.98,356.59,356.54,358.78,357.27,359.65,379.09,416.47,383.79,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.809490343549,441.600870924921,356.545170712966,315.282945640192,303.437648347743,300.724483453157,300.150385041902,300.031145526604,300.006477033209,300.001619716321,300.001792516869
839,350.01,351.04,354.96,356.58,356.54,358.77,357.28,359.66,379.15,416.66,383.85,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.889033703328,441.709836524277,356.621528587264,315.312078449698,303.445325818082,300.726184033822,300.150742661055,300.031219676632,300.006492506631,300.00162376854,300.001795955745
840,349.97,351,354.94,356.56,356.52,358.77,357.28,359.67,379.25,416.82,383.92,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.968463323686,441.818685810145,356.697866550824,315.341230802038,303.453014115824,300.727887624502,300.151100954178,300.031293968095,300.006508009775,300.001627828805,300.00179940151
841,349.94,350.97,354.92,356.54,356.52,358.76,357.29,359.69,379.33,416.89,383.95,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.046430803666,441.928779614863,356.774419361111,315.370426383686,303.460714773432,300.729594316687,300.151459888325,300.031368395698,300.006523541785,300.001631896924,300.001802854004
842,349.91,350.95,354.9,356.53,356.51,358.75,357.28,359.7,379.38,416.92,383.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.125585070501,442.037447107804,356.850726464279,315.399618690942,303.46842480581,300.731303944807,300.151819531997,300.031442970673,300.006539104517,300.001635973321,300.001806313582
843,349.88,350.93,354.89,356.51,356.5,358.74,357.29,359.71,379.45,416.91,384,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.204626081875,442.145999002995,356.927013536749,315.428830425629,303.47614567494,300.733016595732,300.152179853398,300.031517687922,300.00655469715,300.001640057811,300.001809780089
844,349.85,350.9,354.87,356.5,356.48,358.74,357.28,359.73,379.5,416.98,384.03,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.283554055557,442.254435448492,357.003280512841,315.458061544887,303.483877383387,300.734732273682,300.152540853786,300.031592547726,300.006570319742,300.001644150411,300.00181325354
845,349.82,350.87,354.86,356.49,356.48,358.73,357.28,359.75,379.55,417.01,384.08,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.362369210107,442.362756590359,357.079527326847,315.487312005837,303.491619933682,300.736450982874,300.152902534418,300.031667550368,300.006585972355,300.001648251136,300.001816733949
846,349.79,350.85,354.84,356.48,356.47,358.73,357.29,359.75,379.62,416.86,384.15,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.441071759059,442.470962579569,357.155753914252,315.516581765684,303.499373328316,300.738172727523,300.153264896555,300.031742696131,300.006601655048,300.001652360004,300.001820221329
847,349.76,350.82,354.84,356.47,356.46,358.73,357.29,359.78,379.67,416.85,384.24,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.519661918356,442.579053563722,357.231960210352,315.545870781588,303.507137569736,300.739897511843,300.153627941458,300.031817985296,300.006617367882,300.001656477029,300.001823715693
848,349.74,350.79,354.81,356.46,356.45,358.72,357.28,359.8,379.72,417.15,384.33,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.598139908888,442.687029684871,357.308146149746,315.575179010605,303.514912660347,300.741625340047,300.153991670392,300.031893418149,300.006633110917,300.001660602229,300.001827217057
849,349.69,350.77,354.79,356.44,356.44,358.71,357.28,359.81,379.81,417.44,384.45,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.676505937376,442.794891098594,357.384311669767,315.604506410056,303.522698602529,300.743356216347,300.154356084622,300.031968994973,300.006648884214,300.001664735619,300.001830725434
850,349.65,350.73,354.78,356.43,356.43,358.71,357.29,359.82,379.89,417.58,384.54,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.754760228037,442.902637942382,357.460456704927,315.633852936932,303.530495398598,300.745090144951,300.154721185415,300.032044716052,300.006664687834,300.001668877216,300.001834240837
851,349.62,350.71,354.76,356.42,356.42,358.7,357.28,359.83,379.95,417.5,384.57,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.832902984207,443.010270373685,357.536581193553,315.6632185486,303.538303050862,300.746827130069,300.155086974041,300.032120581674,300.006680521836,300.001673027037,300.001837763281
852,349.59,350.68,354.74,356.4,356.4,358.69,357.26,359.85,380,417.6,384.58,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.910934429254,443.117788529854,357.612685070802,315.692603202065,303.546121561551,300.748567175904,300.15545345177,300.032196592122,300.006696386283,300.001677185097,300.001841292779
853,349.55,350.66,354.73,356.38,356.38,358.69,357.27,359.88,380.06,417.7,384.61,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.988854762311,443.22519257147,357.68876827624,315.72200685477,303.5539509329,300.750310286665,300.155820619875,300.032272747685,300.006712281235,300.001681351413,300.001844829347
854,349.53,350.64,354.71,356.36,356.39,358.69,357.28,359.88,380.11,417.72,384.62,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.066664204959,443.332482635689,357.764830745656,315.751429463739,303.561791167064,300.752056466551,300.156188479632,300.032349048648,300.006728206754,300.001685526001,300.001848372996
855,349.51,350.61,354.7,356.37,356.38,358.68,357.27,359.9,380.17,417.77,384.64,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.144362967489,443.439658871087,357.840872417164,315.780870986211,303.569642266177,300.753805719764,300.156557032315,300.0324254953,300.006744162901,300.001689708878,300.001851923743
856,349.48,350.6,354.7,356.35,356.38,358.67,357.27,359.92,380.23,417.88,384.67,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.221951262397,443.546721422635,357.916893228592,315.810331379375,303.577504232331,300.755563278483,300.156926279204,300.032502087929,300.006760149737,300.001693900061,300.0018554816
857,349.45,350.59,354.67,356.34,356.37,358.67,357.27,359.94,380.28,418.03,384.7,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.299429289699,443.653670447768,357.992893120307,315.83981060066,303.585377067593,300.757324243047,300.157296221579,300.032578826824,300.006776167324,300.001698099565,300.001859046582
858,349.42,350.55,354.66,356.32,356.36,358.66,357.28,359.95,380.37,418.07,384.78,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.37679727934,443.76050607288,358.068872027478,315.869308606922,303.593260773946,300.759088314885,300.15766686072,300.032655712273,300.006792215724,300.001702307409,300.001862618703
859,349.38,350.51,354.64,356.31,356.35,358.66,357.28,359.96,380.46,417.9,384.88,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.45405543302,443.867228451613,358.144829890473,315.898825355547,303.601155353379,300.76085549822,300.158038197914,300.032732744568,300.006808294999,300.001706523607,300.001866197977
860,349.35,350.49,354.62,356.3,356.34,358.65,357.28,359.99,380.51,417.83,384.96,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.531203946184,443.973837744905,358.22076665127,315.928360804064,303.609060807841,300.762625797269,300.158410234443,300.032809923998,300.00682440521,300.001710748177,300.001869784419
861,349.33,350.47,354.6,356.3,356.33,358.64,357.29,360.02,380.56,417.87,385.01,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.608243041905,444.080334083544,358.296682246815,315.957914909453,303.61697713921,300.764399216254,300.158782971596,300.032887250856,300.00684054642,300.001714981136,300.001873378042
862,349.3,350.44,354.59,356.28,356.32,358.65,357.28,360.03,380.62,417.91,385.06,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.685172922623,444.186717619332,358.372576618124,315.987487629097,303.624904349347,300.76617575939,300.159156410662,300.032964725431,300.00685671869,300.0017192225,300.001876978861
863,349.27,350.41,354.57,356.27,356.3,358.64,357.28,360.04,380.68,417.82,385.09,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.761993805955,444.292988487656,358.44844970359,316.017078920086,303.632842440058,300.767955430894,300.159530552931,300.033042348018,300.006872922085,300.001723472286,300.001880586891
864,349.24,350.39,354.54,356.26,356.29,358.63,357.29,360.06,380.74,417.77,385.12,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.838705882106,444.399146851283,358.524301446885,316.046688740048,303.640791413141,300.769738234973,300.159905399696,300.033120118908,300.006889156665,300.001727730511,300.001884202145
865,349.22,350.36,354.53,356.24,356.28,358.62,357.29,360.09,380.8,417.69,385.17,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.915309376345,444.505192836751,358.600131785435,316.07631704592,303.64875127031,300.771524175842,300.160280952251,300.033198038395,300.006905422494,300.001731997191,300.001887824638
866,349.19,350.33,354.52,356.24,356.28,358.62,357.3,360.1,380.89,417.91,385.27,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.991804483225,444.611126601427,358.675940662559,316.105963795253,303.656722013277,300.773313257706,300.160657211893,300.033276106773,300.006921719635,300.001736272344,300.001891454385
867,349.14,350.29,354.48,356.22,356.26,358.61,357.3,360.12,380.97,418.1,385.35,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.068191418594,444.716948279661,358.751728017773,316.135628945172,303.664703643692,300.775105484774,300.161034179919,300.033354324337,300.00693804815,300.001740555986,300.001895091399
868,349.13,350.27,354.47,356.22,356.25,358.6,357.3,360.13,381.02,418.2,385.39,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.144470366713,444.822658038172,358.827493796749,316.165312453449,303.672696163202,300.776900861244,300.161411857629,300.033432691382,300.006954408102,300.001744848135,300.001898735695
869,349.1,350.24,354.45,356.2,356.24,358.6,357.3,360.15,381.09,418.3,385.41,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.220641558814,444.928255994648,358.90323793658,316.195014276895,303.68069957335,300.77869939132,300.161790246324,300.033511208203,300.006970799556,300.001749148807,300.001902387288
870,349.07,350.22,354.44,356.19,356.23,358.59,357.3,360.17,381.13,418.23,385.44,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.296705182168,445.03374231067,358.978960382676,316.224734373226,303.688713875711,300.780501079202,300.162169347309,300.033589875098,300.006987222573,300.00175345802,300.001906046193
871,349.05,350.2,354.43,356.18,356.22,358.6,357.31,360.18,381.19,418.29,385.49,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.372661448179,445.139117123747,359.054661076376,316.254472699674,303.696739071768,300.782305929083,300.162549161886,300.033668692362,300.007003677218,300.00175777579,300.001909712423
872,349.02,350.18,354.41,356.17,356.21,358.58,357.3,360.2,381.25,418.25,385.54,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.448510557672,445.244380580233,359.130339960914,316.28422921368,303.704775162997,300.784113945161,300.162929691364,300.033747660295,300.007020163554,300.001762102135,300.001913385994
873,348.99,350.15,354.4,356.15,356.21,358.58,357.3,360.23,381.3,418.31,385.59,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.524252723502,445.349532814158,359.205996977656,316.314003872449,303.712822150805,300.785925131624,300.163310937051,300.033826779193,300.007036681644,300.001766437071,300.00191706692
874,348.97,350.13,354.38,356.15,356.2,358.57,357.31,360.24,381.35,418.53,385.64,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.599888129462,445.454573988744,359.281632073567,316.343796633793,303.72088003661,300.787739492662,300.163692900257,300.033906049355,300.007053231554,300.001770780616,300.001920755215
875,348.94,350.1,354.37,356.13,356.19,358.56,357.31,360.25,381.4,418.69,385.7,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.675416984666,445.559504240647,359.357245191071,316.373607455004,303.728948821752,300.789557032462,300.164075582295,300.033985471082,300.007069813346,300.001775132787,300.001924450895
876,348.9,350.07,354.34,356.12,356.18,358.56,357.31,360.27,381.47,418.87,385.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.750839492609,445.664323711443,359.432836273845,316.403436293494,303.737028507535,300.791377755207,300.164458984477,300.034065044672,300.007086427086,300.001779493602,300.001928153974
877,348.86,350.04,354.32,356.1,356.16,358.56,357.32,360.29,381.55,419.03,385.82,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.826155860477,445.769032538211,359.50840526501,316.433283106598,303.745119095221,300.793201665079,300.164843108119,300.034144770426,300.007103072836,300.001783863077,300.001931864467
878,348.83,350.01,354.31,356.1,356.16,358.55,357.31,360.31,381.6,419,385.87,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.901366279487,445.873630874217,359.583952111012,316.463147852014,303.753238340071,300.795028766257,300.165227954539,300.034224648645,300.007119750663,300.00178824123,300.001935582389
879,348.82,350,354.29,356.08,356.15,358.55,357.32,360.32,381.66,419.14,385.91,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.976470962637,445.978118849069,359.659476754189,316.49303048695,303.761382037607,300.796859062916,300.165613525056,300.034304679632,300.007136460629,300.001792628079,300.001939307754
