Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
144,369.39,369.58,369.94,370.49,369.99,371.92,369.52,370.08,368.2,352.08,0,,,,,,,,,,,0,,,,,,,,,,
145,369.35,369.58,369.94,370.46,369.98,371.89,369.45,369.97,368.07,351.89,0,,,,,,,,,,,0,,,,,,,,,,
146,369.33,369.58,369.94,370.45,369.95,371.85,369.4,369.81,367.91,351.73,0,,,,,,,,,,,0,,,,,,,,,,
147,369.29,369.58,369.93,370.44,369.93,371.8,369.36,369.66,367.77,351.62,0,,,,,,,,,,,0,,,,,,,,,,
148,369.23,369.55,369.92,370.41,369.9,371.74,369.32,369.53,367.69,351.51,0,,,,,,,,,,,0,,,,,,,,,,
149,369.2,369.54,369.88,370.39,369.86,371.7,369.23,369.51,367.62,351.37,0,,,,,,,,,,,0,,,,,,,,,,
150,369.13,369.48,369.81,370.36,369.81,371.68,369.14,369.54,367.53,351.14,0,,,,,,,,,,,0,,,,,,,,,,
151,369.08,369.42,369.75,370.34,369.76,371.64,369.09,369.59,367.35,350.93,0,,,,,,,,,,,0,,,,,,,,,,
152,369.01,369.38,369.71,370.29,369.72,371.59,369.1,369.66,367.27,350.84,0,,,,,,,,,,,0,,,,,,,,,,
153,368.89,369.3,369.68,370.21,369.69,371.54,369.08,369.67,367.35,350.85,0,,,,,,,,,,,0,,,,,,,,,,
154,368.79,369.17,369.65,370.16,369.65,371.5,369.01,369.68,367.5,350.92,0,,,,,,,,,,,0,,,,,,,,,,
155,368.76,369.09,369.58,370.11,369.6,371.44,368.96,369.63,367.62,351.05,0,,,,,,,,,,,0,,,,,,,,,,
156,368.81,369.04,369.55,370.06,369.55,371.4,368.92,369.55,367.72,351.25,0,,,,,,,,,,,0,,,,,,,,,,
157,368.86,369,369.52,370.02,369.5,371.36,368.92,369.52,367.77,351.42,0,,,,,,,,,,,0,,,,,,,,,,
158,368.88,368.97,369.49,369.97,369.47,371.31,368.89,369.48,367.81,351.6,0,,,,,,,,,,,0,,,,,,,,,,
159,368.93,368.87,369.41,369.89,369.39,371.26,368.83,369.41,367.8,351.82,0,,,,,,,,,,,0,,,,,,,,,,
160,368.96,368.81,369.34,369.84,369.33,371.21,368.78,369.29,367.75,352.06,0,,,,,,,,,,,0,,,,,,,,,,
161,368.98,368.78,369.3,369.79,369.28,371.16,368.75,369.25,367.7,352.19,0,,,,,,,,,,,0,,,,,,,,,,
162,369,368.77,369.27,369.74,369.24,371.12,368.72,369.24,367.66,352.26,0,,,,,,,,,,,0,,,,,,,,,,
163,369.03,368.75,369.23,369.69,369.21,371.06,368.7,369.21,367.6,352.29,0,,,,,,,,,,,0,,,,,,,,,,
164,369.05,368.73,369.2,369.67,369.16,371.03,368.68,369.18,367.56,352.27,0,,,,,,,,,,,0,,,,,,,,,,
165,369.07,368.71,369.17,369.62,369.11,370.99,368.66,369.17,367.54,352.23,0,,,,,,,,,,,0,,,,,,,,,,
166,369.08,368.7,369.14,369.58,369.07,370.96,368.64,369.17,367.51,352.15,0,,,,,,,,,,,0,,,,,,,,,,
167,369.07,368.7,369.11,369.54,369.04,370.91,368.64,369.16,367.46,352.08,0,,,,,,,,,,,0,,,,,,,,,,
168,369.07,368.69,369.08,369.49,368.99,370.85,368.6,369.15,367.36,351.95,0,,,,,,,,,,,0,,,,,,,,,,
169,369.05,368.69,369.04,369.47,368.96,370.8,368.53,369.11,367.29,351.83,0,,,,,,,,,,,0,,,,,,,,,,
170,369.03,368.68,369.02,369.42,368.93,370.74,368.5,369.06,367.25,351.76,0,,,,,,,,,,,0,,,,,,,,,,
171,369.01,368.68,368.99,369.4,368.91,370.71,368.47,369.04,367.2,351.65,0,,,,,,,,,,,0,,,,,,,,,,
172,368.98,368.66,368.97,369.36,368.88,370.66,368.45,369.01,367.16,351.48,0,,,,,,,,,,,0,,,,,,,,,,
173,368.96,368.66,368.96,369.32,368.86,370.62,368.42,369.01,367.09,351.25,0,,,,,,,,,,,0,,,,,,,,,,
174,368.95,368.67,368.93,369.29,368.83,370.6,368.41,368.99,366.98,351.02,0,,,,,,,,,,,0,,,,,,,,,,
175,368.95,368.63,368.91,369.25,368.79,370.57,368.38,368.96,366.83,350.84,0,,,,,,,,,,,0,,,,,,,,,,
176,368.93,368.56,368.89,369.23,368.76,370.54,368.37,368.94,366.7,350.69,0,,,,,,,,,,,0,,,,,,,,,,
177,368.91,368.49,368.86,369.17,368.69,370.53,368.35,368.93,366.58,350.51,0,,,,,,,,,,,0,,,,,,,,,,
178,368.83,368.35,368.81,369.12,368.59,370.5,368.32,368.91,366.4,350.27,0,,,,,,,,,,,0,,,,,,,,,,
179,368.71,368.27,368.75,369.04,368.49,370.46,368.3,368.87,366.2,350.05,0,,,,,,,,,,,0,,,,,,,,,,
180,368.63,368.24,368.72,368.98,368.42,370.43,368.27,368.82,366.07,349.92,0,,,,,,,,,,,0,,,,,,,,,,
181,368.55,368.19,368.67,368.92,368.37,370.39,368.25,368.79,365.99,349.81,0,,,,,,,,,,,0,,,,,,,,,,
182,368.51,368.18,368.64,368.89,368.33,370.36,368.24,368.78,365.97,349.7,0,,,,,,,,,,,0,,,,,,,,,,
183,368.47,368.18,368.61,368.86,368.31,370.33,368.22,368.72,366,349.64,0,,,,,,,,,,,0,,,,,,,,,,
184,368.44,368.2,368.56,368.84,368.29,370.31,368.19,368.65,366.05,349.58,0,,,,,,,,,,,0,,,,,,,,,,
185,368.4,368.19,368.54,368.83,368.27,370.3,368.18,368.61,366.1,349.52,0,,,,,,,,,,,0,,,,,,,,,,
186,368.36,368.18,368.5,368.81,368.25,370.27,368.13,368.56,366.16,349.36,0,,,,,,,,,,,0,,,,,,,,,,
187,368.33,368.17,368.47,368.8,368.24,370.25,368.09,368.5,366.25,349.13,0,,,,,,,,,,,0,,,,,,,,,,
188,368.29,368.15,368.43,368.76,368.21,370.22,368.01,368.43,366.21,348.94,0,,,,,,,,,,,0,,,,,,,,,,
189,368.21,368.12,368.4,368.73,368.19,370.18,367.91,368.31,366.11,348.84,0,,,,,,,,,,,0,,,,,,,,,,
190,368.11,368.08,368.36,368.7,368.16,370.12,367.8,368.18,366.14,348.87,0,,,,,,,,,,,0,,,,,,,,,,
191,368.02,368.01,368.32,368.66,368.11,370.06,367.69,368.11,366.22,349.03,0,,,,,,,,,,,0,,,,,,,,,,
