Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
641,358.42,357.96,358.35,359.08,358.37,360.52,358.01,358.66,360.91,353.63,344.06,410.60580245628,417.616171007211,341.256185404669,309.984913181542,302.129665999137,300.442507307957,300.091633518256,300.018967904238,300.003936899389,300.000959185559,300.001233086245,0.1575,25900,100,0.98
642,358.4,357.94,358.33,359.06,358.36,360.52,357.99,358.66,361.01,353.83,344.35,410.71263496027,417.751477171452,341.334422619254,310.009316527112,302.135289931061,300.443694722516,300.091879577765,300.019018826488,300.003947511505,300.000961918879,300.00123539476,0.1575,25900,100,0.98
643,358.36,357.92,358.32,359.04,358.34,360.5,357.98,358.66,361.13,353.99,344.79,410.819299034016,417.886637116904,341.41265996643,310.03374680052,302.140923422801,300.444884356426,300.092126103164,300.019069845366,300.003958143944,300.000964657731,300.001237708022,0.1575,25900,100,0.98
644,358.32,357.89,358.29,359.02,358.33,360.5,357.96,358.65,361.27,354.17,345.25,410.925795032892,418.021651004146,341.490897297512,310.058203968651,302.146569431518,300.446076213806,300.092373095395,300.019120961072,300.003968796746,300.000967402126,300.001240026042,0.1575,25900,100,0.98
645,358.29,357.87,358.28,359.01,358.32,360.48,357.97,358.65,361.36,354.33,345.55,411.032123305319,418.156518998397,341.56913446492,310.082687998287,302.15224178741,300.447270298781,300.092620555404,300.019172173805,300.003979469954,300.000970152076,300.001242348828,0.1575,25900,100,0.98
646,358.27,357.85,358.27,358.99,358.31,360.47,357.96,358.64,361.46,354.49,345.86,411.138284206363,418.291241259137,341.647371320987,310.107198856032,302.157923822031,300.448466615478,300.09286848414,300.019223483763,300.003990163611,300.00097290759,300.00124467639,0.1575,25900,100,0.98
647,358.23,357.83,358.25,358.97,358.3,360.45,357.95,358.63,361.55,354.74,346.18,411.244278079722,418.425817953833,341.725607719563,310.131736508422,302.163615545475,300.449665168035,300.093116882552,300.019274891148,300.004000877758,300.000975668682,300.001247008737,0.1575,25900,100,0.98
648,358.2,357.82,358.24,358.94,358.28,360.43,357.94,358.62,361.65,355.0,346.48,411.350105276664,418.560249243298,341.803843514296,310.156300921814,302.1693169678,300.450865960589,300.093365751592,300.019326396158,300.004011612438,300.000978435361,300.00124934588,0.1575,25900,100,0.98
649,358.17,357.8,358.22,358.94,358.27,360.43,357.93,358.61,361.74,355.18,346.79,411.455766145217,418.694535290335,341.882078559605,310.180892062439,302.175028099028,300.452068997285,300.093615092214,300.019377998995,300.004022367693,300.00098120764,300.001251687828,0.1575,25900,100,0.98
650,358.15,357.78,358.21,358.93,358.26,360.42,357.93,358.6,361.84,355.36,347.1,411.561261034185,418.828676256425,341.960312710384,310.205509896391,302.180748949133,300.45327428227,300.093864905374,300.01942969986,300.004033143567,300.000983985529,300.00125403459,0.1575,25900,100,0.98
651,358.12,357.77,358.2,358.91,358.25,360.4,357.93,358.6,361.93,355.53,347.4,411.666590284622,418.962672308285,342.038545822666,310.230154389681,302.186479528068,300.454481819699,300.094115192031,300.019481498955,300.004043940101,300.000986769041,300.001256386176,0.1575,25900,100,0.98
