Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
1149,360.77,359.31,362.65,363.08,362.93,365.09,364.84,365.76,365.08,354.64,328.56578739763,351.634477078451,351.634477078451,351.634477078451,351.634477078451,351.634477078451,351.634477078451,351.634477078451,351.634477078451,351.634477078451,393.576981876741,0.1575,25900,3,0.98
1150,360.71,359.31,362.66,363.1,362.92,365.1,364.83,365.74,365.08,354.66,328.603984701213,351.677069002106,351.677069002106,351.677069002106,351.677069002106,351.677069002106,351.677069002106,351.677069002106,351.677069002106,351.677069002106,393.619573800397,0.1575,25900,3,0.98
1151,360.68,359.32,362.69,363.11,362.95,365.1,364.84,365.74,365.12,354.73,328.642177712887,351.719656698059,351.719656698059,351.719656698059,351.719656698059,351.719656698059,351.719656698059,351.719656698059,351.719656698059,351.719656698059,393.662161496349,0.1575,25900,3,0.98
1152,360.68,359.31,362.71,363.14,362.98,365.11,364.92,365.76,365.04,354.81,328.680366432493,351.762240165977,351.762240165977,351.762240165977,351.762240165977,351.762240165977,351.762240165977,351.762240165977,351.762240165977,351.762240165977,393.704744964268,0.1575,25900,3,0.98
1153,360.72,359.3,362.71,363.16,363.02,365.1,364.97,365.65,364.93,354.88,328.718550859872,351.804819405533,351.804819405533,351.804819405533,351.804819405533,351.804819405533,351.804819405533,351.804819405533,351.804819405533,351.804819405533,393.747324203823,0.1575,25900,3,0.98
1154,360.78,359.31,362.73,363.17,363.04,365.12,364.9,365.51,364.85,354.94,328.756730994866,351.847394416395,351.847394416395,351.847394416395,351.847394416395,351.847394416395,351.847394416395,351.847394416395,351.847394416395,351.847394416395,393.789899214685,0.1575,25900,3,0.98
1155,360.8,359.32,362.73,363.2,363.07,365.14,364.75,365.46,364.79,355.01,328.794906837316,351.889965198234,351.889965198234,351.889965198234,351.889965198234,351.889965198234,351.889965198234,351.889965198234,351.889965198234,351.889965198234,393.832469996525,0.1575,25900,3,0.98
1156,360.81,359.34,362.73,363.24,363.09,365.14,364.66,365.53,364.78,355.06,328.833078387064,351.932531750722,351.932531750722,351.932531750722,351.932531750722,351.932531750722,351.932531750722,351.932531750722,351.932531750722,351.932531750722,393.875036549012,0.1575,25900,3,0.98
1157,360.82,359.36,362.73,363.25,363.1,365.12,364.7,365.68,364.79,355.08,328.871245643951,351.975094073528,351.975094073528,351.975094073528,351.975094073528,351.975094073528,351.975094073528,351.975094073528,351.975094073528,351.975094073528,393.917598871818,0.1575,25900,3,0.98
1158,360.84,359.38,362.73,363.27,363.11,365.11,364.76,365.81,364.85,355.08,328.909408607819,352.017652166324,352.017652166324,352.017652166324,352.017652166324,352.017652166324,352.017652166324,352.017652166324,352.017652166324,352.017652166324,393.960156964615,0.1575,25900,3,0.98
1159,360.88,359.39,362.73,363.27,363.12,365.12,364.73,365.89,364.89,355.05,328.947567278511,352.060206028781,352.060206028781,352.060206028781,352.060206028781,352.060206028781,352.060206028781,352.060206028781,352.060206028781,352.060206028781,394.002710827072,0.1575,25900,3,0.98
