Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
456,358.33,356.67,359.82,360.21,359.7,361.6,360.86,361.61,361.28,348.26,316.589054092032,338.30715150687,338.30715150687,338.30715150687,338.30715150687,338.30715150687,338.30715150687,338.30715150687,338.30715150687,338.30715150687,374.464680291759,0.1575,21250,3,0.98
457,358.39,356.59,359.82,360.2,359.69,361.6,360.87,361.64,361.3,348.32,316.618989410664,338.340395084901,338.340395084901,338.340395084901,338.340395084901,338.340395084901,338.340395084901,338.340395084901,338.340395084901,338.340395084901,374.497923869789,0.1575,21250,3,0.98
458,358.36,356.49,359.83,360.17,359.66,361.59,360.9,361.68,361.33,348.37,316.648921618065,338.373635543755,338.373635543755,338.373635543755,338.373635543755,338.373635543755,338.373635543755,338.373635543755,338.373635543755,338.373635543755,374.531164328644,0.1575,21250,3,0.98
459,358.35,356.42,359.85,360.14,359.63,361.59,360.93,361.7,361.34,348.42,316.678850714178,338.406872883284,338.406872883284,338.406872883284,338.406872883284,338.406872883284,338.406872883284,338.406872883284,338.406872883284,338.406872883284,374.564401668172,0.1575,21250,3,0.98
460,358.33,356.39,359.86,360.03,359.61,361.56,360.96,361.72,361.34,348.42,316.708776698945,338.440107103335,338.440107103335,338.440107103335,338.440107103335,338.440107103335,338.440107103335,338.440107103335,338.440107103335,338.440107103335,374.597635888224,0.1575,21250,3,0.98
461,358.36,356.37,359.86,359.94,359.61,361.54,360.97,361.72,361.35,348.44,316.738699572311,338.473338203759,338.473338203759,338.473338203759,338.473338203759,338.473338203759,338.473338203759,338.473338203759,338.473338203759,338.473338203759,374.630866988647,0.1575,21250,3,0.98
462,358.38,356.38,359.87,359.89,359.59,361.52,360.98,361.73,361.35,348.42,316.768619334219,338.506566184405,338.506566184405,338.506566184405,338.506566184405,338.506566184405,338.506566184405,338.506566184405,338.506566184405,338.506566184405,374.664094969294,0.1575,21250,3,0.98
463,358.39,356.4,359.85,359.86,359.59,361.51,360.98,361.74,361.33,348.4,316.798535984611,338.539791045123,338.539791045123,338.539791045123,338.539791045123,338.539791045123,338.539791045123,338.539791045123,338.539791045123,338.539791045123,374.697319830011,0.1575,21250,3,0.98
464,358.38,356.37,359.84,359.88,359.59,361.5,360.97,361.76,361.33,348.37,316.828449523432,338.573012785761,338.573012785761,338.573012785761,338.573012785761,338.573012785761,338.573012785761,338.573012785761,338.573012785761,338.573012785761,374.73054157065,0.1575,21250,3,0.98
465,358.42,356.34,359.84,359.91,359.6,361.48,360.96,361.79,361.3,348.36,316.858359950627,338.606231406171,338.606231406171,338.606231406171,338.606231406171,338.606231406171,338.606231406171,338.606231406171,338.606231406171,338.606231406171,374.76376019106,0.1575,21250,3,0.98
466,358.47,356.31,359.81,359.95,359.59,361.49,360.95,361.81,361.28,348.34,316.888267266138,338.639446906202,338.639446906202,338.639446906202,338.639446906202,338.639446906202,338.639446906202,338.639446906202,338.639446906202,338.639446906202,374.796975691091,0.1575,21250,3,0.98
467,358.52,356.34,359.76,359.99,359.56,361.48,360.96,361.84,361.26,348.32,316.918171469909,338.672659285705,338.672659285705,338.672659285705,338.672659285705,338.672659285705,338.672659285705,338.672659285705,338.672659285705,338.672659285705,374.830188070593,0.1575,21250,3,0.98
468,358.47,356.4,359.71,360.04,359.52,361.49,360.93,361.87,361.25,348.31,316.948072561884,338.705868544528,338.705868544528,338.705868544528,338.705868544528,338.705868544528,338.705868544528,338.705868544528,338.705868544528,338.705868544528,374.863397329416,0.1575,21250,3,0.98
469,358.46,356.44,359.7,360.07,359.5,361.5,360.93,361.88,361.26,348.33,316.977970542009,338.739074682523,338.739074682523,338.739074682523,338.739074682523,338.739074682523,338.739074682523,338.739074682523,338.739074682523,338.739074682523,374.896603467411,0.1575,21250,3,0.98
470,358.49,356.49,359.7,360.1,359.48,361.49,360.96,361.91,361.27,348.31,317.007865410226,338.772277699539,338.772277699539,338.772277699539,338.772277699539,338.772277699539,338.772277699539,338.772277699539,338.772277699539,338.772277699539,374.929806484428,0.1575,21250,3,0.98
