Time,TC1_tip,TC2,TC3,TC4,TC_9_5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
177,367.68,365.28,343.77,216.16,17.26,377.942378659363,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,462.112170906056,0.0375,25900,3,0.98
178,367.79,365.38,343.93,216.1,14.56,378.077143374088,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,462.265092700217,0.0375,25900,3,0.98
179,367.98,365.58,344.03,216.2,17.28,378.211831505692,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,462.417935104801,0.0375,25900,3,0.98
180,368.11,365.64,344.04,216.4,15.37,378.346443060457,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,462.570698115682,0.0375,25900,3,0.98
181,368.2,365.72,344.02,216.63,14.96,378.480978044719,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,462.723381728793,0.0375,25900,3,0.98
182,368.26,365.72,343.96,216.72,15.05,378.615436464859,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,462.875985940129,0.0375,25900,3,0.98
183,368.1,365.65,343.93,217.22,13.78,378.749818327313,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,463.028510745743,0.0375,25900,3,0.98
184,367.89,365.55,343.87,217.45,14.2,378.884123638563,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,463.180956141748,0.0375,25900,3,0.98
185,367.76,365.46,343.85,216.91,11.71,379.018352405141,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,463.333322124318,0.0375,25900,3,0.98
186,367.66,365.34,343.86,217.53,13.98,379.15250463363,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,463.485608689685,0.0375,25900,3,0.98
187,367.61,365.19,343.81,217.54,13.26,379.286580330661,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,463.637815834144,0.0375,25900,3,0.98
188,367.65,365.06,343.75,217.19,0.26,379.420579502917,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,463.789943554046,0.0375,25900,3,0.98
189,367.7,364.95,343.69,217.17,6.21,379.554502157128,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,463.941991845803,0.0375,25900,3,0.98
190,367.65,364.91,343.64,216.38,15.03,379.688348300074,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,464.09396070589,0.0375,25900,3,0.98
191,367.68,364.92,343.68,216.72,17.05,379.822117938586,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,464.245850130836,0.0375,25900,3,0.98
192,367.69,364.95,343.72,216.9,15.39,379.955811079544,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,464.397660117235,0.0375,25900,3,0.98
193,367.68,364.96,343.71,216.8,16.44,380.089427729874,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,464.549390661736,0.0375,25900,3,0.98
194,367.68,365.0,343.69,216.74,14.43,380.222967896557,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,464.701041761052,0.0375,25900,3,0.98
195,367.73,365.11,343.6,216.54,12.91,380.356431586619,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,464.852613411953,0.0375,25900,3,0.98
196,367.81,365.2,343.52,216.14,14.59,380.489818807138,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,465.004105611269,0.0375,25900,3,0.98
197,367.82,365.31,343.53,216.6,17.26,380.623129565239,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,465.15551835589,0.0375,25900,3,0.98
198,367.83,365.42,343.58,216.43,16.18,380.756363868096,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,465.306851642765,0.0375,25900,3,0.98
199,367.87,365.48,343.61,216.48,16.54,380.889521722935,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,465.458105468904,0.0375,25900,3,0.98
200,367.89,365.49,343.6,216.56,18.32,381.022603137029,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,465.609279831373,0.0375,25900,3,0.98
201,367.9,365.63,343.63,216.53,17.49,381.1556081177,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,465.760374727303,0.0375,25900,3,0.98
