Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
710,354.36,353.73,354.57,354.63,353.89,355.68,353.93,354.32,349.32,324.59,315.872257255495,337.511239166899,337.511239166899,337.511239166899,337.511239166899,337.511239166899,337.511239166899,337.511239166899,337.511239166899,337.511239166899,371.281221798635,0.1575,19400,3,0.98
711,354.32,353.73,354.53,354.62,353.87,355.66,353.91,354.26,349.65,324.5,315.898456075476,337.540326258524,337.540326258524,337.540326258524,337.540326258524,337.540326258524,337.540326258524,337.540326258524,337.540326258524,337.540326258524,371.31030889026,0.1575,19400,3,0.98
712,354.32,353.73,354.51,354.6,353.85,355.64,353.88,354.19,349.76,324.47,315.92465221424,337.569410630299,337.569410630299,337.569410630299,337.569410630299,337.569410630299,337.569410630299,337.569410630299,337.569410630299,337.569410630299,371.339393262035,0.1575,19400,3,0.98
713,354.3,353.73,354.47,354.58,353.82,355.62,353.81,354.15,349.66,324.52,315.95084567177,337.598492282141,337.598492282141,337.598492282141,337.598492282141,337.598492282141,337.598492282141,337.598492282141,337.598492282141,337.598492282141,371.368474913877,0.1575,19400,3,0.98
714,354.28,353.71,354.45,354.58,353.79,355.6,353.75,354.14,349.51,324.6,315.977036448051,337.627571213964,337.627571213964,337.627571213964,337.627571213964,337.627571213964,337.627571213964,337.627571213964,337.627571213964,337.627571213964,371.3975538457,0.1575,19400,3,0.98
715,354.25,353.69,354.42,354.58,353.76,355.58,353.72,354.1,349.48,324.66,316.003224543067,337.656647425684,337.656647425684,337.656647425684,337.656647425684,337.656647425684,337.656647425684,337.656647425684,337.656647425684,337.656647425684,371.42663005742,0.1575,19400,3,0.98
716,354.23,353.66,354.41,354.57,353.75,355.56,353.71,353.99,349.59,324.74,316.029409956805,337.685720917217,337.685720917217,337.685720917217,337.685720917217,337.685720917217,337.685720917217,337.685720917217,337.685720917217,337.685720917217,371.455703548953,0.1575,19400,3,0.98
717,354.23,353.63,354.39,354.55,353.73,355.53,353.68,353.88,349.72,324.8,316.055592689248,337.714791688479,337.714791688479,337.714791688479,337.714791688479,337.714791688479,337.714791688479,337.714791688479,337.714791688479,337.714791688479,371.484774320215,0.1575,19400,3,0.98
718,354.21,353.61,354.37,354.5,353.7,355.5,353.68,353.86,349.8,324.88,316.081772740382,337.743859739385,337.743859739385,337.743859739385,337.743859739385,337.743859739385,337.743859739385,337.743859739385,337.743859739385,337.743859739385,371.513842371121,0.1575,19400,3,0.98
719,354.2,353.59,354.35,354.43,353.65,355.46,353.66,353.88,349.85,324.96,316.107950110191,337.772925069851,337.772925069851,337.772925069851,337.772925069851,337.772925069851,337.772925069851,337.772925069851,337.772925069851,337.772925069851,371.542907701587,0.1575,19400,3,0.98
720,354.18,353.57,354.31,354.35,353.58,355.42,353.64,353.9,349.88,324.96,316.13412479866,337.801987679794,337.801987679794,337.801987679794,337.801987679794,337.801987679794,337.801987679794,337.801987679794,337.801987679794,337.801987679794,371.57197031153,0.1575,19400,3,0.98
721,354.17,353.55,354.28,354.33,353.54,355.39,353.62,353.9,349.83,324.93,316.160296805776,337.831047569129,337.831047569129,337.831047569129,337.831047569129,337.831047569129,337.831047569129,337.831047569129,337.831047569129,337.831047569129,371.601030200865,0.1575,19400,3,0.98
722,354.13,353.53,354.25,354.29,353.5,355.36,353.61,353.89,349.7,324.85,316.186466131522,337.860104737772,337.860104737772,337.860104737772,337.860104737772,337.860104737772,337.860104737772,337.860104737772,337.860104737772,337.860104737772,371.630087369508,0.1575,19400,3,0.98
723,354.11,353.5,354.21,354.24,353.48,355.33,353.59,353.87,349.57,324.74,316.212632775885,337.88915918564,337.88915918564,337.88915918564,337.88915918564,337.88915918564,337.88915918564,337.88915918564,337.88915918564,337.88915918564,371.659141817376,0.1575,19400,3,0.98
724,354.1,353.51,354.19,354.21,353.47,355.3,353.55,353.89,349.5,324.63,316.238796738849,337.91821091265,337.91821091265,337.91821091265,337.91821091265,337.91821091265,337.91821091265,337.91821091265,337.91821091265,337.91821091265,371.688193544386,0.1575,19400,3,0.98
