Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
340,351.73,352.93,358.07,361.44,362.87,366.47,365.7,367.42,368.45,354.07,337.254227782203,361.337434687498,361.337953090878,359.124089828966,347.134634949622,335.060695469961,326.432899022932,323.522987500968,323.522987500968,323.522987500968,329.154527606036
341,351.73,352.93,358.08,361.45,362.88,366.49,365.74,367.44,368.47,354.07,337.307828721726,361.397390136174,361.397917582537,359.184795206573,347.187757975758,335.101961035357,326.46530607683,323.552853459073,323.552853459073,323.552853459073,329.184393564141
342,351.73,352.92,358.09,361.44,362.9,366.49,365.77,367.45,368.49,354.07,337.36141039555,361.457325214015,361.457861771947,359.245484711431,347.240876598989,335.143228858481,326.497718157713,323.582725257749,323.582725257749,323.582725257749,329.214265362818
343,351.72,352.91,358.08,361.45,362.9,366.51,365.81,367.46,368.51,354.06,337.414972811358,361.51723992831,361.517785666168,359.306158344497,347.293990811859,335.184498935397,326.530135263981,323.61260289498,323.61260289498,323.61260289498,329.244143000049
344,351.7,352.9,358.08,361.46,362.92,366.52,365.85,367.49,368.55,354.05,337.468515976848,361.577134286328,361.577689272203,359.366816106694,347.347100606918,335.225771262166,326.562557394032,323.642486368748,323.642486368748,323.642486368748,329.274026473817
345,351.69,352.89,358.07,361.46,362.94,366.55,365.89,367.51,368.6,354.04,337.522039899703,361.637008295351,361.637572597101,359.427457998988,347.400205976732,335.267045834846,326.594984546259,323.67237567704,323.67237567704,323.67237567704,329.303915782108
346,351.69,352.88,358.08,361.47,362.95,366.56,365.92,367.52,368.62,354.03,337.575544587616,361.696861962643,361.697435647856,359.488084022309,347.453306913873,335.308322649491,326.627416719053,323.702270817841,323.702270817841,323.702270817841,329.33381092291
347,351.66,352.86,358.07,361.48,362.96,366.58,365.92,367.54,368.64,354.02,337.629030048264,361.756695295477,361.757278431503,359.548694177627,347.506403410928,335.34960170215,326.659853910804,323.732171789141,323.732171789141,323.732171789141,329.36371189421
348,351.65,352.86,358.08,361.48,362.98,366.59,365.93,367.55,368.66,354.04,337.682496289334,361.816508301123,361.817100955053,359.609288465907,347.559495460498,335.390882988871,326.692296119893,323.762078588928,323.762078588928,323.762078588928,329.393618693997
349,351.64,352.85,358.07,361.49,362.98,366.61,365.93,367.57,368.66,354.04,337.735943318502,361.876300986843,361.87690322552,359.669866888112,347.612583055191,335.432166505696,326.724743344708,323.791991215198,323.791991215198,323.791991215198,329.423531320266
350,351.63,352.84,358.07,361.49,362.99,366.62,365.93,367.6,368.68,354.07,337.789371143432,361.93607335991,361.936685249951,359.730429445238,347.665666187627,335.473452248661,326.757195583621,323.821909665934,323.821909665934,323.821909665934,329.453449771003
