Time,TC1_tip,TC_9_5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
100,363.3,23.84,362.05,356.51,194.7,109.66,114.78,372.25,363.01,267.81,149.1,23.74,24.71,361.19,337.832624059777,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,411.468313945109
101,363.3,23.7,362.04,356.47,194.76,110.07,115.28,372.29,362.96,267.92,149.26,23.74,24.7,361.14,337.902252644029,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,411.546202458332
102,363.3,23.68,362.02,356.46,194.81,110.46,115.77,372.35,362.94,268.03,149.44,23.74,24.71,361.06,337.971866020514,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,411.62407584219
103,363.39,23.82,362.02,356.44,194.92,110.87,116.27,372.39,362.97,268.18,149.81,23.75,24.72,360.99,338.041464188475,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,411.701934094817
104,363.6,23.79,362.01,356.46,195.06,111.3,116.77,372.45,363.0,268.32,150.16,23.74,24.71,360.9,338.111047147156,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,411.779777214349
105,363.67,23.84,362.0,356.5,195.3,111.71,117.28,372.51,363.01,268.4,150.29,23.74,24.71,360.8,338.180614895805,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,411.857605198924
106,363.58,23.81,361.99,356.59,195.79,112.19,118.04,372.59,363.03,268.42,150.33,23.75,24.71,360.79,338.250167433671,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,411.935418046683
107,363.44,23.83,361.96,356.69,196.37,112.72,118.79,372.64,363.03,268.32,150.46,23.74,24.71,360.84,338.319704760005,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,412.013215755768
108,363.37,23.74,361.94,356.75,196.71,113.12,119.28,372.67,363.04,268.22,150.69,23.74,24.71,360.91,338.38922687406,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,412.090998324324
109,363.27,23.9,361.94,356.73,196.92,113.49,119.79,372.7,363.03,268.15,150.79,23.74,24.71,360.91,338.458733775092,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,412.168765750499
110,363.24,23.94,361.96,356.71,197.17,113.86,120.29,372.72,362.96,268.08,151.16,23.74,24.7,360.91,338.528225462359,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,412.246518032445
111,363.21,23.82,361.97,356.7,197.22,114.13,120.78,372.74,362.85,268.01,151.35,23.74,24.7,360.95,338.597701935121,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,412.324255168311
112,363.14,23.85,361.93,356.68,197.09,114.38,121.26,372.76,362.78,268.02,151.39,23.74,24.71,360.98,338.667163192642,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,412.401977156254
113,363.12,23.88,361.89,356.66,196.96,114.67,121.75,372.79,362.69,268.05,151.42,23.74,24.71,361.04,338.736609234183,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,412.47968399443
114,363.15,24.01,361.87,356.61,196.94,114.96,122.21,372.81,362.65,268.09,151.58,23.74,24.7,361.03,338.806040059015,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,412.557375681
115,363.22,23.86,361.87,356.53,196.97,115.48,122.93,372.85,362.62,268.13,151.83,23.74,24.7,361.02,338.875455666403,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,412.635052214124
116,363.31,23.99,361.92,356.47,197.05,115.99,123.65,372.89,362.6,268.22,152.02,23.74,24.71,360.99,338.944856055621,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,412.712713591968
117,363.38,23.95,361.97,356.44,197.14,116.32,124.13,372.93,362.62,268.36,152.13,23.75,24.7,360.96,339.014241225941,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,412.790359812698
118,363.34,23.87,362.05,356.42,197.36,116.63,124.6,372.96,362.65,268.47,152.33,23.74,24.7,360.95,339.083611176639,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,412.867990874483
119,363.35,23.95,362.13,356.42,197.79,116.98,125.07,373.02,362.71,268.52,152.7,23.74,24.7,360.94,339.152965906992,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,412.945606775494
120,363.35,23.83,362.2,356.46,198.25,117.31,125.54,373.07,362.75,268.44,152.87,23.74,24.71,360.95,339.222305416282,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,413.023207513906
121,363.28,23.66,362.28,356.53,198.57,117.58,126.01,373.11,362.75,268.32,152.98,23.74,24.7,360.94,339.291629703789,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,413.100793087894
122,363.22,23.81,362.32,356.61,198.65,117.82,126.46,373.16,362.75,268.14,153.07,23.74,24.69,360.9,339.360938768799,363.693956969194,363.693956969194,363.693956969194,363.693956969194,363.693956969194,363.693956969194,363.693956969194,363.693956969194,363.693956969194,413.178363495638
123,363.22,23.77,362.38,356.69,198.6,118.06,126.9,373.21,362.74,268.04,153.25,23.74,24.7,360.88,339.430232610597,363.771512208873,363.771512208873,363.771512208873,363.771512208873,363.771512208873,363.771512208873,363.771512208873,363.771512208873,363.771512208873,413.255918735317
124,363.19,23.82,362.43,356.76,198.89,118.61,127.57,373.28,362.72,268.02,153.77,23.75,24.7,360.89,339.499511228475,363.849052278672,363.849052278672,363.849052278672,363.849052278672,363.849052278672,363.849052278672,363.849052278672,363.849052278672,363.849052278672,413.333458805116
125,363.15,23.61,362.5,356.78,199.43,119.21,128.23,373.33,362.71,268.05,154.22,23.75,24.7,360.92,339.568774621719,363.926577176776,363.926577176776,363.926577176776,363.926577176776,363.926577176776,363.926577176776,363.926577176776,363.926577176776,363.926577176776,413.41098370322
126,363.13,23.74,362.57,356.78,199.53,119.62,128.7,373.37,362.72,268.1,154.54,23.75,24.7,360.92,339.638022789627,364.004086901373,364.004086901373,364.004086901373,364.004086901373,364.004086901373,364.004086901373,364.004086901373,364.004086901373,364.004086901373,413.488493427817
127,363.11,23.74,362.65,356.79,199.7,120.11,129.15,373.4,362.76,268.26,155.07,23.76,24.7,360.91,339.707255731491,364.081581450654,364.081581450654,364.081581450654,364.081581450654,364.081581450654,364.081581450654,364.081581450654,364.081581450654,364.081581450654,413.565987977098
128,363.07,23.75,362.71,356.81,200.04,120.63,129.61,373.43,362.78,268.42,155.65,23.75,24.71,360.91,339.776473446611,364.159060822812,364.159060822812,364.159060822812,364.159060822812,364.159060822812,364.159060822812,364.159060822812,364.159060822812,364.159060822812,413.643467349256
129,363.0,23.72,362.75,356.83,200.24,121.14,130.07,373.46,362.78,268.6,156.19,23.75,24.7,360.93,339.845675934286,364.236525016042,364.236525016042,364.236525016042,364.236525016042,364.236525016042,364.236525016042,364.236525016042,364.236525016042,364.236525016042,413.720931542486
130,362.96,23.77,362.79,356.83,200.45,121.6,130.52,373.49,362.81,268.75,156.66,23.75,24.7,360.92,339.914863193818,364.313974028542,364.313974028542,364.313974028542,364.313974028542,364.313974028542,364.313974028542,364.313974028542,364.313974028542,364.313974028542,413.798380554986
131,363.01,23.69,362.82,356.82,200.53,122.01,130.95,373.52,362.85,268.9,157.04,23.75,24.7,360.92,339.984035224511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,413.875814384955
132,363.11,23.83,362.84,356.8,200.45,122.43,131.39,373.54,362.89,269.1,157.29,23.75,24.7,360.9,340.053192025672,364.468826504152,364.468826504152,364.468826504152,364.468826504152,364.468826504152,364.468826504152,364.468826504152,364.468826504152,364.468826504152,413.953233030596
133,363.23,23.91,362.82,356.76,200.1,122.97,132.06,373.55,362.91,269.23,157.34,23.75,24.7,360.87,340.122333596609,364.54622996367,364.54622996367,364.54622996367,364.54622996367,364.54622996367,364.54622996367,364.54622996367,364.54622996367,364.54622996367,414.030636490114
134,363.37,23.83,362.77,356.71,199.74,123.43,132.76,373.58,362.93,269.39,157.3,23.75,24.7,360.8,340.191459936634,364.623618235273,364.623618235273,364.623618235273,364.623618235273,364.623618235273,364.623618235273,364.623618235273,364.623618235273,364.623618235273,414.108024761717
135,363.33,23.83,362.74,356.68,199.52,123.7,133.22,373.59,362.96,269.51,157.08,23.75,24.7,360.78,340.260571045058,364.700991317169,364.700991317169,364.700991317169,364.700991317169,364.700991317169,364.700991317169,364.700991317169,364.700991317169,364.700991317169,414.185397843613
136,363.23,23.86,362.72,356.65,199.39,123.97,133.69,373.63,363.01,269.64,156.99,23.76,24.7,360.82,340.329666921199,364.778349207571,364.778349207571,364.778349207571,364.778349207571,364.778349207571,364.778349207571,364.778349207571,364.778349207571,364.778349207571,414.262755734016
137,363.13,23.85,362.7,356.63,199.43,124.31,134.15,373.63,363.05,269.78,157.11,23.75,24.7,360.83,340.398747564372,364.855691904694,364.855691904694,364.855691904694,364.855691904694,364.855691904694,364.855691904694,364.855691904694,364.855691904694,364.855691904694,414.340098431138
138,363.04,23.93,362.71,356.64,199.57,124.72,134.63,373.64,363.08,269.96,157.42,23.76,24.7,360.81,340.4678129739,364.933019406753,364.933019406753,364.933019406753,364.933019406753,364.933019406753,364.933019406753,364.933019406753,364.933019406753,364.933019406753,414.417425933197
139,362.96,23.91,362.71,356.67,199.94,125.11,135.1,373.65,363.07,270.09,157.54,23.76,24.71,360.81,340.536863149101,365.010331711969,365.010331711969,365.010331711969,365.010331711969,365.010331711969,365.010331711969,365.010331711969,365.010331711969,365.010331711969,414.494738238413
140,362.88,23.98,362.71,356.7,200.36,125.44,135.58,373.65,363.07,270.13,157.69,23.77,24.72,360.78,340.6058980893,365.087628818562,365.087628818562,365.087628818562,365.087628818562,365.087628818562,365.087628818562,365.087628818562,365.087628818562,365.087628818562,414.572035345006
141,362.83,23.99,362.7,356.73,200.73,125.82,136.09,373.67,363.06,270.19,158.03,23.77,24.71,360.76,340.674917793826,365.164910724757,365.164910724757,365.164910724757,365.164910724757,365.164910724757,365.164910724757,365.164910724757,365.164910724757,365.164910724757,414.649317251201
142,362.83,24.09,362.68,356.73,201.48,126.42,136.83,373.69,363.05,270.2,158.33,23.77,24.71,360.79,340.743922262005,365.242177428779,365.242177428779,365.242177428779,365.242177428779,365.242177428779,365.242177428779,365.242177428779,365.242177428779,365.242177428779,414.726583955224
143,362.87,24.14,362.67,356.69,202.12,127.0,137.57,373.73,363.01,270.23,158.7,23.77,24.72,360.81,340.812911493168,365.319428928859,365.319428928859,365.319428928859,365.319428928859,365.319428928859,365.319428928859,365.319428928859,365.319428928859,365.319428928859,414.803835455303
144,362.95,24.1,362.66,356.66,202.32,127.36,138.05,373.77,362.97,270.28,158.96,23.76,24.71,360.76,340.881885486649,365.396665223226,365.396665223226,365.396665223226,365.396665223226,365.396665223226,365.396665223226,365.396665223226,365.396665223226,365.396665223226,414.88107174967
145,363.16,24.09,362.67,356.63,202.38,127.63,138.53,373.82,362.92,270.41,159.22,23.77,24.72,360.67,340.950844241782,365.473886310114,365.473886310114,365.473886310114,365.473886310114,365.473886310114,365.473886310114,365.473886310114,365.473886310114,365.473886310114,414.958292836559
146,363.21,24.12,362.66,356.62,202.44,127.89,139.0,373.87,362.86,270.51,159.36,23.77,24.71,360.59,341.019787757906,365.55109218776,365.55109218776,365.55109218776,365.55109218776,365.55109218776,365.55109218776,365.55109218776,365.55109218776,365.55109218776,415.035498714204
147,363.23,24.11,362.67,356.61,202.63,128.12,139.45,373.92,362.83,270.59,159.58,23.77,24.71,360.52,341.088716034358,365.628282854401,365.628282854401,365.628282854401,365.628282854401,365.628282854401,365.628282854401,365.628282854401,365.628282854401,365.628282854401,415.112689380845
148,363.23,24.1,362.66,356.63,202.76,128.42,139.9,373.96,362.82,270.73,159.97,23.76,24.72,360.5,341.157629070481,365.705458308279,365.705458308279,365.705458308279,365.705458308279,365.705458308279,365.705458308279,365.705458308279,365.705458308279,365.705458308279,415.189864834723
149,363.22,24.01,362.66,356.62,202.7,128.7,140.32,373.98,362.81,270.88,160.16,23.76,24.71,360.48,341.226526865619,365.782618547635,365.782618547635,365.782618547635,365.782618547635,365.782618547635,365.782618547635,365.782618547635,365.782618547635,365.782618547635,415.267025074079
150,363.2,24.14,362.59,356.6,202.46,129.08,140.98,374.03,362.76,271.02,160.15,23.77,24.72,360.46,341.295409419119,365.859763570717,365.859763570717,365.859763570717,365.859763570717,365.859763570717,365.859763570717,365.859763570717,365.859763570717,365.859763570717,415.344170097161
151,363.15,24.05,362.51,356.61,202.36,129.43,141.61,374.07,362.71,271.14,160.16,23.77,24.72,360.43,341.364276730328,365.93689337577,365.93689337577,365.93689337577,365.93689337577,365.93689337577,365.93689337577,365.93689337577,365.93689337577,365.93689337577,415.421299902215
152,363.13,23.92,362.45,356.6,202.52,129.71,142.04,374.1,362.66,271.26,160.31,23.77,24.71,360.41,341.433128798597,366.014007961047,366.014007961047,366.014007961047,366.014007961047,366.014007961047,366.014007961047,366.014007961047,366.014007961047,366.014007961047,415.498414487491
153,363.09,24.01,362.4,356.62,202.81,130.02,142.47,374.13,362.61,271.41,160.7,23.76,24.71,360.35,341.501965623279,366.0911073248,366.0911073248,366.0911073248,366.0911073248,366.0911073248,366.0911073248,366.0911073248,366.0911073248,366.0911073248,415.575513851244
154,362.98,24.05,362.36,356.6,203.11,130.34,142.92,374.15,362.6,271.49,160.89,23.76,24.71,360.32,341.570787203729,366.168191465282,366.168191465282,366.168191465282,366.168191465282,366.168191465282,366.168191465282,366.168191465282,366.168191465282,366.168191465282,415.652597991727
155,362.88,24.07,362.36,356.6,203.28,130.68,143.36,374.16,362.63,271.54,160.96,23.76,24.71,360.27,341.639593539304,366.245260380753,366.245260380753,366.245260380753,366.245260380753,366.245260380753,366.245260380753,366.245260380753,366.245260380753,366.245260380753,415.729666907198
156,362.77,24.1,362.38,356.6,203.4,131.02,143.79,374.17,362.67,271.57,161.13,23.76,24.71,360.25,341.708384629363,366.322314069472,366.322314069472,366.322314069472,366.322314069472,366.322314069472,366.322314069472,366.322314069472,366.322314069472,366.322314069472,415.806720595916
157,362.69,24.04,362.36,356.57,203.54,131.27,144.24,374.17,362.72,271.57,161.04,23.77,24.71,360.26,341.777160473268,366.399352529701,366.399352529701,366.399352529701,366.399352529701,366.399352529701,366.399352529701,366.399352529701,366.399352529701,366.399352529701,415.883759056145
158,362.69,24.06,362.37,356.56,203.65,131.52,144.66,374.19,362.73,271.59,161.12,23.77,24.71,360.3,341.845921070383,366.476375759705,366.476375759705,366.476375759705,366.476375759705,366.476375759705,366.476375759705,366.476375759705,366.476375759705,366.476375759705,415.960782286149
159,362.72,23.95,362.37,356.54,203.72,131.73,145.08,374.22,362.77,271.65,161.27,23.77,24.7,360.36,341.914666420073,366.55338375775,366.55338375775,366.55338375775,366.55338375775,366.55338375775,366.55338375775,366.55338375775,366.55338375775,366.55338375775,416.037790284194
160,362.78,24.17,362.38,356.56,203.89,132.09,145.67,374.27,362.82,271.75,161.61,23.77,24.72,360.43,341.983396521707,366.630376522106,366.630376522106,366.630376522106,366.630376522106,366.630376522106,366.630376522106,366.630376522106,366.630376522106,366.630376522106,416.11478304855
161,362.79,24.09,362.41,356.61,203.94,132.54,146.24,374.32,362.87,271.85,161.84,23.77,24.71,360.45,342.052111374656,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,416.19176057749
162,362.79,24.07,362.44,356.66,203.85,132.85,146.63,374.35,362.89,272.02,162.03,23.77,24.71,360.48,342.120810978291,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,416.268722869287
163,362.76,23.94,362.5,356.71,203.67,133.12,146.99,374.38,362.91,272.18,162.12,23.77,24.71,360.5,342.189495331988,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,416.345669922217
164,362.7,23.98,362.56,356.77,203.62,133.32,147.33,374.4,362.88,272.34,162.16,23.77,24.7,360.47,342.258164435123,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,416.42260173456
165,362.63,23.82,362.64,356.83,203.65,133.58,147.69,374.41,362.84,272.5,162.31,23.76,24.7,360.45,342.326818287076,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,416.499518304598
166,362.59,23.91,362.7,356.87,203.75,133.86,148.05,374.41,362.77,272.61,162.55,23.76,24.7,360.4,342.395456887229,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,416.576419630614
167,362.6,23.95,362.69,356.87,203.97,134.13,148.42,374.41,362.75,272.64,162.63,23.76,24.7,360.33,342.464080234964,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,416.653305710894
168,362.66,24.0,362.68,356.87,204.26,134.42,148.81,374.4,362.79,272.62,162.8,23.76,24.71,360.29,342.532688329668,367.245770017283,367.245770017283,367.245770017283,367.245770017283,367.245770017283,367.245770017283,367.245770017283,367.245770017283,367.245770017283,416.730176543727
169,362.77,23.93,362.63,356.92,204.87,134.8,149.38,374.39,362.85,272.48,162.88,23.76,24.7,360.33,342.601281170728,367.32262560096,367.32262560096,367.32262560096,367.32262560096,367.32262560096,367.32262560096,367.32262560096,367.32262560096,367.32262560096,416.807032127404
170,362.81,24.05,362.57,357.0,205.2,135.06,149.93,374.38,362.92,272.31,162.91,23.77,24.71,360.35,342.669858757535,367.399465933774,367.399465933774,367.399465933774,367.399465933774,367.399465933774,367.399465933774,367.399465933774,367.399465933774,367.399465933774,416.883872460218
171,362.84,24.1,362.57,357.08,205.28,135.2,150.28,374.38,362.96,272.13,162.88,23.77,24.71,360.33,342.738421089481,367.476291014022,367.476291014022,367.476291014022,367.476291014022,367.476291014022,367.476291014022,367.476291014022,367.476291014022,367.476291014022,416.960697540466
172,362.81,24.06,362.57,357.14,205.43,135.33,150.63,374.39,362.97,271.93,162.84,23.77,24.7,360.34,342.806968165962,367.553100840001,367.553100840001,367.553100840001,367.553100840001,367.553100840001,367.553100840001,367.553100840001,367.553100840001,367.553100840001,417.037507366445
173,362.77,24.13,362.57,357.19,205.62,135.46,150.95,374.4,362.97,271.72,162.85,23.77,24.7,360.31,342.875499986372,367.629895410011,367.629895410011,367.629895410011,367.629895410011,367.629895410011,367.629895410011,367.629895410011,367.629895410011,367.629895410011,417.114301936456
174,362.75,24.07,362.56,357.22,205.73,135.64,151.28,374.4,362.98,271.53,162.79,23.77,24.7,360.28,342.944016550112,367.706674722357,367.706674722357,367.706674722357,367.706674722357,367.706674722357,367.706674722357,367.706674722357,367.706674722357,367.706674722357,417.191081248802
175,362.74,24.09,362.55,357.23,205.75,135.83,151.61,374.39,363.01,271.44,162.79,23.77,24.7,360.26,343.012517856583,367.783438775344,367.783438775344,367.783438775344,367.783438775344,367.783438775344,367.783438775344,367.783438775344,367.783438775344,367.783438775344,417.267845301788
176,362.71,24.21,362.54,357.2,205.75,136.05,151.93,374.37,363.04,271.39,162.88,23.77,24.71,360.25,343.081003905188,367.860187567278,367.860187567278,367.860187567278,367.860187567278,367.860187567278,367.860187567278,367.860187567278,367.860187567278,367.860187567278,417.344594093723
177,362.68,24.24,362.59,357.16,205.79,136.35,152.4,374.35,363.04,271.38,162.89,23.78,24.72,360.17,343.149474695333,367.936921096472,367.936921096472,367.936921096472,367.936921096472,367.936921096472,367.936921096472,367.936921096472,367.936921096472,367.936921096472,417.421327622916
178,362.72,24.17,362.64,357.08,206.01,136.62,152.84,374.33,363.06,271.33,162.96,23.78,24.71,360.08,343.217930226426,368.013639361236,368.013639361236,368.013639361236,368.013639361236,368.013639361236,368.013639361236,368.013639361236,368.013639361236,368.013639361236,417.49804588768
179,362.81,24.14,362.68,357.03,206.14,136.79,153.15,374.34,363.02,271.24,163.0,23.78,24.71,360.06,343.286370497876,368.090342359887,368.090342359887,368.090342359887,368.090342359887,368.090342359887,368.090342359887,368.090342359887,368.090342359887,368.090342359887,417.574748886331
180,362.84,24.03,362.71,356.98,206.26,136.97,153.45,374.35,362.96,271.13,163.01,23.77,24.7,360.09,343.354795509096,368.167030090741,368.167030090741,368.167030090741,368.167030090741,368.167030090741,368.167030090741,368.167030090741,368.167030090741,368.167030090741,417.651436617185
181,362.81,23.97,362.74,356.93,206.26,137.15,153.74,374.38,362.91,270.98,163.05,23.76,24.7,360.17,343.423205259501,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,417.728109078563
182,362.79,23.87,362.76,356.9,206.2,137.3,154.03,374.41,362.87,270.89,163.03,23.77,24.7,360.25,343.491599748506,368.320359742342,368.320359742342,368.320359742342,368.320359742342,368.320359742342,368.320359742342,368.320359742342,368.320359742342,368.320359742342,417.804766268786
183,362.74,24.05,362.79,356.87,206.05,137.44,154.31,374.43,362.86,270.77,162.99,23.77,24.7,360.32,343.559978975531,368.397001659736,368.397001659736,368.397001659736,368.397001659736,368.397001659736,368.397001659736,368.397001659736,368.397001659736,368.397001659736,417.88140818618
184,362.72,24.07,362.79,356.84,205.73,137.64,154.59,374.45,362.89,270.71,163.1,23.77,24.7,360.41,343.628342939997,368.473628302627,368.473628302627,368.473628302627,368.473628302627,368.473628302627,368.473628302627,368.473628302627,368.473628302627,368.473628302627,417.958034829071
185,362.73,24.01,362.81,356.85,205.26,137.92,154.85,374.46,362.94,270.76,163.29,23.78,24.7,360.49,343.696691641326,368.550239669345,368.550239669345,368.550239669345,368.550239669345,368.550239669345,368.550239669345,368.550239669345,368.550239669345,368.550239669345,418.034646195789
186,362.73,23.93,362.86,356.83,204.49,138.31,155.24,374.49,362.99,270.88,163.46,23.77,24.7,360.63,343.765025078944,368.626835758221,368.626835758221,368.626835758221,368.626835758221,368.626835758221,368.626835758221,368.626835758221,368.626835758221,368.626835758221,418.111242284665
187,362.75,23.98,362.95,356.82,203.82,138.6,155.64,374.53,363.05,271.05,163.51,23.78,24.7,360.75,343.83334325228,368.703416567591,368.703416567591,368.703416567591,368.703416567591,368.703416567591,368.703416567591,368.703416567591,368.703416567591,368.703416567591,418.187823094035
188,362.83,23.99,363.01,356.81,203.48,138.7,155.91,374.56,363.12,271.23,163.44,23.77,24.69,360.74,343.901646160763,368.779982095791,368.779982095791,368.779982095791,368.779982095791,368.779982095791,368.779982095791,368.779982095791,368.779982095791,368.779982095791,418.264388622235
189,362.96,23.87,363.06,356.82,203.05,138.75,156.18,374.59,363.17,271.34,163.3,23.77,24.69,360.66,343.969933803824,368.856532341159,368.856532341159,368.856532341159,368.856532341159,368.856532341159,368.856532341159,368.856532341159,368.856532341159,368.856532341159,418.340938867603
190,363.09,23.96,363.08,356.83,202.87,138.74,156.45,374.63,363.25,271.51,163.05,23.78,24.68,360.55,344.038206180897,368.933067302037,368.933067302037,368.933067302037,368.933067302037,368.933067302037,368.933067302037,368.933067302037,368.933067302037,368.933067302037,418.417473828481
191,363.05,23.77,363.06,356.88,202.74,138.78,156.7,374.67,363.32,271.66,163.04,23.78,24.68,360.48,344.10646329142,369.009586976769,369.009586976769,369.009586976769,369.009586976769,369.009586976769,369.009586976769,369.009586976769,369.009586976769,369.009586976769,418.493993503214
192,363.0,23.92,363.04,356.89,202.49,138.82,156.94,374.7,363.32,271.75,163.08,23.79,24.68,360.45,344.174705134832,369.086091363703,369.086091363703,369.086091363703,369.086091363703,369.086091363703,369.086091363703,369.086091363703,369.086091363703,369.086091363703,418.570497890147
193,362.94,23.92,363.02,356.92,202.2,138.91,157.18,374.73,363.32,271.8,163.06,23.78,24.68,360.42,344.242931710572,369.162580461185,369.162580461185,369.162580461185,369.162580461185,369.162580461185,369.162580461185,369.162580461185,369.162580461185,369.162580461185,418.646986987629
194,362.91,23.96,363.0,356.95,202.11,139.04,157.41,374.76,363.35,271.8,163.13,23.79,24.68,360.42,344.311143018083,369.239054267568,369.239054267568,369.239054267568,369.239054267568,369.239054267568,369.239054267568,369.239054267568,369.239054267568,369.239054267568,418.723460794012
195,362.93,24.0,362.96,357.03,202.1,139.4,157.74,374.77,363.4,271.8,163.31,23.79,24.68,360.45,344.379339056812,369.315512781204,369.315512781204,369.315512781204,369.315512781204,369.315512781204,369.315512781204,369.315512781204,369.315512781204,369.315512781204,418.799919307648
196,362.91,24.14,362.9,357.15,202.05,139.72,158.05,374.76,363.44,271.82,163.47,23.78,24.67,360.53,344.447519826204,369.39195600045,369.39195600045,369.39195600045,369.39195600045,369.39195600045,369.39195600045,369.39195600045,369.39195600045,369.39195600045,418.876362526894
197,362.85,24.2,362.89,357.26,202.08,139.99,158.29,374.76,363.46,271.85,163.72,23.79,24.68,360.56,344.515685325711,369.468383923664,369.468383923664,369.468383923664,369.468383923664,369.468383923664,369.468383923664,369.468383923664,369.468383923664,369.468383923664,418.952790450108
198,362.79,24.17,362.87,357.36,202.16,140.27,158.53,374.75,363.46,271.89,163.86,23.79,24.67,360.48,344.583835554783,369.544796549207,369.544796549207,369.544796549207,369.544796549207,369.544796549207,369.544796549207,369.544796549207,369.544796549207,369.544796549207,419.029203075651
199,362.73,24.09,362.87,357.45,202.16,140.55,158.8,374.76,363.41,271.91,163.89,23.78,24.66,360.38,344.651970512876,369.621193875442,369.621193875442,369.621193875442,369.621193875442,369.621193875442,369.621193875442,369.621193875442,369.621193875442,369.621193875442,419.105600401886
200,362.7,24.12,362.89,357.49,202.24,140.83,159.07,374.76,363.37,271.95,164.13,23.78,24.66,360.32,344.720090199443,369.697575900735,369.697575900735,369.697575900735,369.697575900735,369.697575900735,369.697575900735,369.697575900735,369.697575900735,369.697575900735,419.181982427179
201,362.75,23.98,362.9,357.54,202.42,141.15,159.35,374.75,363.33,271.99,164.49,23.78,24.66,360.29,344.788194613945,369.773942623453,369.773942623453,369.773942623453,369.773942623453,369.773942623453,369.773942623453,369.773942623453,369.773942623453,369.773942623453,419.258349149897
