Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
10,360.56,359.96,360.34,360.91,360.09,361.9,359.17,360.37,358.19,333.43,329.949613777423,353.1801173282,353.182626348267,350.905593904684,340.033675565999,329.594251882172,322.168142659618,319.603646154298,319.603646154298,319.603646154298,325.235186259367
11,360.54,359.95,360.34,360.91,360.11,361.94,359.3,360.45,358.39,333.32,330.005836584098,353.242861436941,353.245395939212,350.968492961766,340.087310750892,329.635180539971,322.199867768833,319.632715546646,319.632715546646,319.632715546646,325.264255651715
12,360.5,359.94,360.32,360.91,360.12,361.98,359.45,360.56,358.57,333.21,330.062039068658,353.305584181783,353.308144272743,351.031376295391,340.14094266707,329.676111922258,322.231598086967,319.661791064855,319.661791064855,319.661791064855,325.293331169923
13,360.48,359.92,360.3,360.9,360.14,362.02,359.57,360.71,358.66,333.07,330.118221239203,353.368285570268,353.370871356071,351.094243905291,340.194571305522,329.717046025797,322.26333361283,319.690872706563,319.690872706563,319.690872706563,325.322412811631
14,360.45,359.9,360.3,360.9,360.14,362.06,359.68,360.85,358.74,332.94,330.17438310386,353.430965609899,353.433577196287,351.157095791131,340.248198100452,329.757982847342,322.295074345226,319.719960469409,319.719960469409,319.719960469409,325.351500574477
15,360.41,359.87,360.3,360.89,360.15,362.07,359.78,360.94,358.81,332.81,330.230524670713,353.493624308229,353.496261800647,351.219931952686,340.301822331329,329.798922383646,322.326820282956,319.749054351038,319.749054351038,319.749054351038,325.380594456106
16,360.32,359.79,360.27,360.9,360.18,362.11,359.92,361.07,358.85,332.67,330.286645947911,353.556261672729,353.558925176145,351.282752389588,340.355443251472,329.83986463145,322.358571424823,319.778154349102,319.778154349102,319.778154349102,325.40969445417
17,360.22,359.68,360.23,360.89,360.21,362.15,360.03,361.17,358.86,332.56,330.342746943496,353.618877710987,353.621567330157,351.345557101702,340.40906085189,329.880809587493,322.390327769618,319.807260461248,319.807260461248,319.807260461248,325.438800566317
18,360.16,359.61,360.2,360.88,360.22,362.18,360.1,361.26,358.87,332.48,330.398827665608,353.681472430467,353.684188269678,351.408346088673,340.462675123577,329.921757248505,322.422089316136,319.836372685135,319.836372685135,319.836372685135,325.467912790203
19,360.1,359.57,360.16,360.87,360.24,362.21,360.15,361.31,358.83,332.43,330.454888122331,353.744045838701,353.746788001908,351.471119350285,340.516286057556,329.962707611208,322.453856063164,319.86549101842,319.86549101842,319.86549101842,325.497031123489
20,360.05,359.53,360.13,360.87,360.25,362.24,360.2,361.34,358.71,332.38,330.510928321769,353.806597943187,353.809366533953,351.53387688627,340.569893644858,330.003660672322,322.485628009487,319.894615458768,319.894615458768,319.894615458768,325.526155563836
21,360.02,359.51,360.1,360.87,360.28,362.27,360.28,361.38,358.58,332.35,330.566948271967,353.869128751493,353.87192387314,351.596618696507,340.623497876545,330.044616428558,322.517405153889,319.923746003844,319.923746003844,319.923746003844,325.555286108913
22,359.98,359.48,360.06,360.89,360.28,362.29,360.32,361.42,358.52,332.31,330.62294798106,353.931638271066,353.934460026427,351.659344780657,340.677098743661,330.08557487662,322.549187495148,319.95288265132,319.95288265132,319.95288265132,325.584422756388
23,359.95,359.47,360.02,360.89,360.3,362.31,360.38,361.51,358.54,332.27,330.678927457133,353.994126509411,353.996975000956,351.722055138503,340.730696237278,330.126536013206,322.580975032037,319.982025398868,319.982025398868,319.982025398868,325.613565503937
24,359.92,359.45,360.01,360.9,360.31,362.33,360.47,361.59,358.61,332.21,330.734886708237,354.05659347407,354.059468803987,351.784749769912,340.784290348495,330.167499835009,322.612767763331,320.011174244167,320.011174244167,320.011174244167,325.642714349236
25,359.89,359.43,359.99,360.91,360.33,362.35,360.55,361.66,358.74,332.15,330.790825742441,354.119039172559,354.121941442699,351.847428674711,340.837881068414,330.208466338715,322.644565687798,320.040329184898,320.040329184898,320.040329184898,325.671869289967
26,359.88,359.42,359.97,360.92,360.36,362.37,360.58,361.69,358.85,332.14,330.846744567872,354.181463612314,354.184392924038,351.910091852592,340.891468388134,330.249435521001,322.676368804202,320.069490218743,320.069490218743,320.069490218743,325.701030323812
27,359.86,359.4,359.96,360.93,360.37,362.41,360.62,361.71,358.99,332.13,330.902643192583,354.243866800852,354.246823255202,351.972739303406,340.945052298783,330.290407378543,322.708177111307,320.098657343394,320.098657343394,320.098657343394,325.730197448462
28,359.83,359.38,359.94,360.94,360.36,362.43,360.63,361.71,359.09,332.11,330.958521624626,354.306248745692,354.3092324434,352.035371027026,340.998632791509,330.331381908006,322.73999060787,320.12783055654,320.12783055654,320.12783055654,325.759370661608
29,359.82,359.39,359.94,360.95,360.37,362.45,360.66,361.71,359.19,332.08,331.014379872079,354.368609454318,354.371620495732,352.097987023273,341.052209857465,330.372359106051,322.771809292646,320.157009855876,320.157009855876,320.157009855876,325.788549960944
30,359.82,359.39,359.93,360.96,360.39,362.47,360.69,361.69,359.26,332.06,331.07021794299,354.430948934241,354.433987419385,352.160587292023,341.10578348782,330.413338969333,322.803633164389,320.1861952391,320.1861952391,320.1861952391,325.817735344168
31,359.82,359.39,359.94,360.95,360.39,362.5,360.71,361.69,359.3,332.05,331.126035845458,354.493267192899,354.496333221342,352.223171833032,341.159353673742,330.4543214945,322.835462221846,320.215386703915,320.215386703915,320.215386703915,325.846926808984
