Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
20,367.1,364.93,319.65,177.4,121.68,82.06,68.28,56.83,46.81,18.25,44.27,378.211831505692,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,462.417935104801
21,367.07,365.04,319.8,177.91,121.99,82.42,68.52,57.15,47.02,21.98,44.63,378.346443060457,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,462.570698115682
22,367.06,365.12,319.91,177.97,122.31,82.6,68.77,57.37,47.23,15.4,45.0,378.480978044719,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,462.723381728793
23,367.04,365.16,320.1,178.67,122.64,82.83,69.03,57.58,47.48,17.93,45.38,378.615436464859,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,462.875985940129
24,367.04,365.16,320.26,179.05,122.96,82.98,69.33,57.88,47.74,18.79,45.8,378.749818327313,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,463.028510745743
25,367.1,365.2,320.4,179.54,123.27,83.16,69.66,58.2,48.05,18.19,46.22,378.884123638563,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,463.180956141748
26,367.16,365.34,320.64,180.03,123.66,83.54,70.08,58.56,48.53,21.34,46.89,379.018352405141,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,463.333322124318
27,367.12,365.44,320.91,180.57,124.06,83.73,70.42,58.74,48.99,16.24,47.59,379.15250463363,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,463.485608689685
28,367.11,365.49,321.05,180.73,124.36,83.93,70.69,59.0,49.29,17.36,48.07,379.286580330661,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,463.637815834144
29,367.11,365.52,321.28,181.26,124.71,84.17,70.95,59.33,49.65,15.75,48.58,379.420579502917,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,463.789943554046
30,367.11,365.56,321.44,181.86,125.06,84.5,71.17,59.64,50.0,17.94,49.09,379.554502157128,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,463.941991845803
31,367.13,365.61,321.5,182.6,125.42,84.99,71.38,60.16,50.36,22.45,49.62,379.688348300074,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,464.09396070589
32,367.13,365.63,321.49,183.12,125.79,85.16,71.63,60.45,50.72,17.08,50.17,379.822117938586,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,464.245850130836
33,367.14,365.66,321.52,183.56,126.16,85.39,71.92,60.76,51.08,18.02,50.73,379.955811079544,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,464.397660117235
34,367.16,365.71,321.55,183.86,126.53,85.67,72.23,60.99,51.44,18.77,51.29,380.089427729874,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,464.549390661736
35,367.14,365.78,321.64,184.38,127.07,86.04,72.78,61.41,51.95,16.25,52.16,380.222967896557,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,464.701041761052
36,367.07,365.75,321.75,184.83,127.56,86.45,73.24,61.76,52.43,21.94,53.05,380.356431586619,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,464.852613411953
37,366.96,365.68,321.86,185.12,127.91,86.62,73.51,61.91,52.72,17.12,53.63,380.489818807138,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,465.004105611269
38,366.87,365.65,322.0,185.5,128.24,86.88,73.78,62.08,52.99,18.17,54.23,380.623129565239,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,465.15551835589
39,366.84,365.68,322.23,185.76,128.6,87.18,74.01,62.2,53.25,17.86,54.82,380.756363868096,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,465.306851642765
