Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
96,364.03,362.09,362.48,363.13,357.0,268.56,195.43,342.738421089481,367.476291014022,367.476291014022,367.476291014022,367.476291014022,367.476291014022,367.476291014022,367.476291014022,367.476291014022,367.476291014022,416.960697540466,0.084,25900,3,0.98
97,364.02,362.08,362.57,363.08,356.96,268.72,195.47,342.806968165962,367.553100840001,367.553100840001,367.553100840001,367.553100840001,367.553100840001,367.553100840001,367.553100840001,367.553100840001,367.553100840001,417.037507366445,0.084,25900,3,0.98
98,363.97,362.1,362.62,363.02,356.96,268.81,195.33,342.875499986372,367.629895410011,367.629895410011,367.629895410011,367.629895410011,367.629895410011,367.629895410011,367.629895410011,367.629895410011,367.629895410011,417.114301936456,0.084,25900,3,0.98
99,363.91,362.12,362.66,362.97,356.97,268.86,195.28,342.944016550112,367.706674722357,367.706674722357,367.706674722357,367.706674722357,367.706674722357,367.706674722357,367.706674722357,367.706674722357,367.706674722357,417.191081248802,0.084,25900,3,0.98
100,363.84,362.12,362.69,362.91,356.98,268.92,195.21,343.012517856583,367.783438775344,367.783438775344,367.783438775344,367.783438775344,367.783438775344,367.783438775344,367.783438775344,367.783438775344,367.783438775344,417.267845301788,0.084,25900,3,0.98
101,363.78,362.08,362.71,362.88,356.99,268.95,195.28,343.081003905188,367.860187567278,367.860187567278,367.860187567278,367.860187567278,367.860187567278,367.860187567278,367.860187567278,367.860187567278,367.860187567278,417.344594093723,0.084,25900,3,0.98
102,363.71,362.01,362.73,362.88,357.0,268.95,195.62,343.149474695333,367.936921096472,367.936921096472,367.936921096472,367.936921096472,367.936921096472,367.936921096472,367.936921096472,367.936921096472,367.936921096472,417.421327622916,0.084,25900,3,0.98
103,363.68,361.95,362.76,362.9,357.03,268.99,195.84,343.217930226426,368.013639361236,368.013639361236,368.013639361236,368.013639361236,368.013639361236,368.013639361236,368.013639361236,368.013639361236,368.013639361236,417.49804588768,0.084,25900,3,0.98
104,363.68,361.87,362.75,362.91,357.03,269.06,196.05,343.286370497876,368.090342359887,368.090342359887,368.090342359887,368.090342359887,368.090342359887,368.090342359887,368.090342359887,368.090342359887,368.090342359887,417.574748886331,0.084,25900,3,0.98
105,363.72,361.83,362.72,362.91,357.04,269.15,196.3,343.354795509096,368.167030090741,368.167030090741,368.167030090741,368.167030090741,368.167030090741,368.167030090741,368.167030090741,368.167030090741,368.167030090741,417.651436617185,0.084,25900,3,0.98
106,363.66,361.82,362.69,362.88,357.02,269.18,196.58,343.423205259501,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,417.728109078563,0.084,25900,3,0.98
