Time,TC1_tip,TC2,TC3,TC4,TC_9_5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
548,363.42,376.53,356.39,208.29,361.17,425.138878479686,461.202905439598,461.212946010664,457.867155123691,445.714655979647,431.114514456077,418.920788407241,412.44528076831,411.974929075105,411.974929075105,415.565925127589,0.0375,25900,100,0.98
549,363.42,376.41,355.99,207.85,360.72,425.238123417577,461.317449219592,461.32735888698,457.993865188655,445.854710650933,431.263439918099,419.074884763456,412.601538645417,412.131331237925,412.131331237925,415.722327290408,0.0375,25900,100,0.98
550,363.42,376.27,355.57,207.42,360.18,425.337255774521,461.431867502431,461.441646555119,458.120442198666,445.994637686466,431.412252415424,419.228882920509,412.757706571494,412.287644037872,412.287644037872,415.878640090355,0.0375,25900,100,0.98
551,363.42,376.13,355.16,207.1,359.83,425.436275771778,461.546160526855,461.555809249537,458.246886334133,446.134437164909,431.560951919061,419.382782762947,412.913784387156,412.443867312508,412.443867312508,416.034863364992,0.0375,25900,100,0.98
552,363.43,375.99,354.75,206.63,359.48,425.535183615992,461.660328527862,461.669847221993,458.373197794623,446.274109179141,431.70953841088,419.536584184152,413.069771940977,412.600000907294,412.600000907294,416.190996959778,0.0375,25900,100,0.98
553,363.44,375.86,354.38,206.14,359.19,425.63397949889,461.774371737253,461.783760743518,458.499376801205,446.413653838071,431.85801188484,419.690287087114,413.225669090042,412.756044676125,412.756044676125,416.347040728609,0.0375,25900,100,0.98
554,363.44,375.73,354.01,205.68,358.79,425.732663643391,461.888290392001,461.897550040627,458.625423526973,446.553071216147,432.006372310321,419.843891356566,413.381475676006,412.91199845766,412.91199845766,416.502994510144,0.0375,25900,100,0.98
555,363.45,375.59,353.67,205.22,358.38,425.831236256656,462.002084725258,462.011215359054,458.751338166332,446.692361403631,432.154619668706,419.997396886909,413.537191549181,413.067862099147,413.067862099147,416.658858151631,0.0375,25900,100,0.98
556,363.45,375.37,353.14,204.75,358.31,425.929697546179,462.115754970016,462.12475694342,458.877120912966,446.831524490708,432.302753941766,420.150803573235,413.692816560709,413.223635448671,413.223635448671,416.814631501155,0.0375,25900,100,0.98
557,363.46,375.16,352.59,204.31,358.15,426.028047710446,462.229301356601,462.238175048021,459.002718374473,446.970560575944,432.450775117915,420.304111316267,413.848350566931,413.37931835949,413.37931835949,416.970314411973,0.0375,25900,100,0.98
558,363.46,375.0,352.22,203.99,357.88,426.126286949924,462.342724115261,462.351469923199,459.128073586376,447.109469755566,432.598683184337,420.457320016234,414.003793424034,413.534910684729,413.534910684729,417.125906737213,0.0375,25900,100,0.98
559,363.46,374.86,351.87,203.54,357.36,426.22441548832,462.456023479953,462.464641785751,459.253297617929,447.248252099603,432.74647895092,420.610429559488,414.159144976495,413.690412265952,413.690412265952,417.281408318436,0.0375,25900,100,0.98
560,363.47,374.71,351.53,203.14,357.11,426.322433498752,462.56919967456,462.577690920029,459.378390709222,447.386907733,432.894184337179,420.763439863998,414.314405096392,413.845822972052,413.845822972052,417.436819024535,0.0375,25900,100,0.98
561,363.47,374.55,351.19,202.81,357.08,426.420341215471,462.682252933673,462.690617524737,459.50335300629,447.525436712595,433.041776521666,420.916350810395,414.469573623847,414.001142640327,414.001142640327,417.592138692811,0.0375,25900,100,0.98
562,363.48,374.4,350.87,202.43,356.84,426.518138814444,462.795183480605,462.803421877298,459.628184742609,447.663839159351,433.189255511489,421.069162316091,414.624650431025,414.156371139803,414.156371139803,417.747367192286,0.0375,25900,100,0.98
563,363.48,374.22,350.57,202.06,356.33,426.615826500103,462.90799154298,462.916104213446,459.752886106046,447.802115161284,433.336621290112,421.221874280827,414.779635375113,414.311508324707,414.311508324707,417.902504377191,0.0375,25900,100,0.98
564,363.48,374.05,350.28,201.63,355.76,426.713404493638,463.020677351511,463.028664745795,459.877457259247,447.94026478855,433.483873828436,421.374486595147,414.93452830563,414.466554041703,414.466554041703,418.057550094186,0.0375,25900,100,0.98
565,363.48,373.79,349.82,201.26,355.12,426.810872985251,463.133241129955,463.141103726257,460.001898408828,448.078288143534,433.63101312132,421.526999168402,415.089329088601,414.621508153804,414.621508153804,418.212504206288,0.0375,25900,100,0.98
566,363.47,373.54,349.34,200.91,354.72,426.9082321509,463.245683099129,463.253421425431,460.126209782844,448.21618534489,433.778039176189,421.679411920193,415.244037599277,414.776370533182,414.776370533182,418.367366585665,0.0375,25900,100,0.98
567,363.48,373.38,349.02,200.64,354.58,427.005482218,463.358003488815,463.365618041718,460.250391529373,448.353956453108,433.92495195816,421.831724737915,415.398653685251,414.931141024656,414.931141024656,418.52213707714,0.0375,25900,100,0.98
568,363.49,373.21,348.71,200.22,354.28,427.102623370337,463.470202519933,463.477693831307,460.374443861313,448.491596803948,434.071751467837,421.983937536745,415.553177218451,415.085819497152,415.085819497152,418.676815549636,0.0375,25900,100,0.98
569,363.49,373.04,348.4,199.81,353.7,427.199655812799,463.582280416821,463.58964902006,460.498366958203,448.629084109231,434.218437688726,422.136050219164,415.707608060102,415.240405809025,415.240405809025,418.831401861508,0.0375,25900,100,0.98
570,363.49,372.9,348.08,199.48,353.15,427.29657973306,463.694237400006,463.701483855763,460.622161024557,448.766445625426,434.365010618487,422.288062699014,415.861946081549,415.394899828663,415.394899828663,418.985895881147,0.0375,25900,100,0.98
571,363.49,372.76,347.77,199.21,352.84,427.393395334383,463.806073692312,463.813198563194,460.745826239586,448.903681437485,434.511470241869,422.43997488061,416.016191146145,415.549301416572,415.549301416572,419.140297469055,0.0375,25900,100,0.98
572,363.48,372.61,347.48,199.05,352.47,427.49010280683,463.917789513598,463.924793383824,460.869362801678,449.040791644825,434.657816554723,422.591786677281,416.170343125324,415.703610441272,415.703610441272,419.294606493756,0.0375,25900,100,0.98
573,363.47,372.47,347.18,198.96,352.05,427.586702360449,464.029385086815,464.036268530017,460.992705004858,449.177776323467,434.804049536109,422.74349798981,416.324401879908,415.857826760806,415.857826760806,419.44882281329,0.0375,25900,100,0.98
574,363.45,372.27,346.75,198.87,351.86,427.68319415982,464.140860625654,464.147624274289,461.115817940287,449.314635599934,434.950169202774,422.895108748591,416.478367296705,416.011950258953,416.011950258953,419.602946311436,0.0375,25900,100,0.98
575,363.44,371.96,346.37,198.79,351.62,427.779578415435,464.252216351962,464.258860825157,461.238802941186,449.451369548493,435.09617553342,423.046618855038,416.632239237633,416.165980794882,416.165980794882,419.756976847365,0.0375,25900,100,0.98
576,363.45,371.72,346.14,198.76,351.12,427.875855324457,464.363452484584,464.369978407972,461.361660190267,449.587978258025,435.242068517948,423.198028219625,416.786017572725,416.319918235813,416.319918235813,419.910914288297,0.0375,25900,100,0.98
577,363.44,371.52,345.92,198.81,350.57,427.972025075411,464.474569240029,464.480977257944,461.484389881846,449.72446182623,435.387848153194,423.349336758638,416.939702177331,416.47376245425,416.47376245425,420.064758506733,0.0375,25900,100,0.98
578,363.43,371.33,345.67,198.78,350.23,428.068087854202,464.585566833845,464.591857612557,461.606992213339,449.86082035354,435.533514438516,423.500544390777,417.093292929179,416.627513325071,416.627513325071,420.218509377555,0.0375,25900,100,0.98
579,363.42,371.15,345.43,198.6,350.15,428.164043865345,464.696445484415,464.702619682108,461.729467351657,449.99705391827,435.679067357335,423.651651022796,417.246789695863,416.781170713147,416.781170713147,420.37216676563,0.0375,25900,100,0.98
580,363.41,370.98,345.19,198.21,350.05,428.259893280281,464.807205403262,464.813263720277,461.851815513581,450.133162635779,435.824506920945,423.802656583541,417.400192364482,416.934734502673,416.934734502673,420.525730555156,0.0375,25900,100,0.98
581,363.41,370.84,344.94,197.83,349.93,428.355636285093,464.917846804156,464.923789959365,461.974036892066,450.269146604271,435.969833128354,423.953560992705,417.553500814398,417.088204570207,417.088204570207,420.679200622691,0.0375,25900,100,0.98
582,363.4,370.69,344.71,197.5,349.98,428.451273100591,465.02836990721,465.034198583732,462.096131625678,450.405005882382,436.115045949801,424.104364148108,417.706714906221,417.241580773767,417.241580773767,420.83257682625,0.0375,25900,100,0.98
583,363.38,370.42,344.36,197.1,349.91,428.546803884867,465.138774919307,465.144489859504,462.218099946879,450.540740597987,436.260145407114,424.255065988036,417.859834536039,417.39486300651,417.39486300651,420.985859058993,0.0375,25900,100,0.98
584,363.38,370.15,344.02,196.77,349.76,428.642228836595,465.249062055243,465.254663998096,462.33994202606,450.676350833872,436.405131489284,424.405666425718,418.012859578388,417.548051140278,417.548051140278,421.139047192762,0.0375,25900,100,0.98
585,363.38,369.99,343.79,196.47,349.54,428.7375481425,465.359231526588,465.364721224599,462.461658049684,450.811836684899,436.550004194647,424.55616538207,418.165789914764,417.701145053826,417.701145053826,421.292141106309,0.0375,25900,100,0.98
586,363.36,369.86,343.6,196.25,349.46,428.832761984749,465.469283543434,465.474661768644,462.583248209886,450.94719825041,436.694763525232,424.706562781243,418.318625429704,417.854144628934,417.854144628934,421.445140681418,0.0375,25900,100,0.98
587,363.34,369.74,343.39,195.95,349.36,428.927870561772,465.579218318697,465.584485836978,462.704712672922,451.082435611147,436.839409469814,424.856858537576,418.471365999496,418.007049739243,418.007049739243,421.598045791727,0.0375,25900,100,0.98
588,363.32,369.63,343.17,195.64,349.14,429.022874046807,465.689036059776,465.69419366863,462.826051642667,451.217548875914,436.983942038384,425.007052582309,418.624011515394,418.159860273226,418.159860273226,421.75085632571,0.0375,25900,100,0.98
589,363.31,369.48,342.93,195.38,349.04,429.117772626123,465.798736975889,465.803785483128,462.947148300562,451.352515050034,437.128376999674,425.157166320956,418.776569384333,418.312576112298,418.312576112298,421.903572164781,0.0375,25900,100,0.98
590,363.3,369.31,342.69,195.13,348.89,429.21256648497,465.908321275714,465.913261500413,463.068067551432,451.487346982439,437.272705622797,425.307187795951,418.929035332344,418.465197139408,418.465197139408,422.056193191892,0.0375,25900,100,0.98
591,363.28,369.11,342.43,194.81,348.59,429.307255810733,466.017789167626,466.022621935606,463.188862019335,451.622055109796,437.416920834982,425.457107300626,419.081405872236,418.617723236552,418.617723236552,422.208719289036,0.0375,25900,100,0.98
592,363.26,368.8,342.06,194.5,348.23,429.401840786332,466.127140858663,466.131867008566,463.309531888463,451.75663952755,437.561022637839,425.606924761296,419.233680892068,418.77015428917,418.77015428917,422.361150341654,0.0375,25900,100,0.98
593,363.24,368.54,341.65,194.36,347.91,429.496321583224,466.236376553196,466.240996953372,463.430077360045,451.891100344106,437.705011043023,425.756640112497,419.385860287314,418.922490190065,418.922490190065,422.513486242548,0.0375,25900,100,0.98
594,363.23,368.42,341.38,194.18,347.42,429.59069839054,466.345496458202,466.350011978066,463.550498605417,452.025437646007,437.848886046299,425.906253276737,419.537943943168,419.07473082187,419.07473082187,422.665726874354,0.0375,25900,100,0.98
595,363.21,368.26,341.09,194.0,347.02,429.684971393188,466.454500779599,466.458912295686,463.670795802163,452.159651524933,437.992647647804,426.055764180449,419.689931748556,419.226876070945,419.226876070945,422.817872123428,0.0375,25900,100,0.98
596,363.19,368.08,340.84,193.89,346.89,429.779140761744,466.563389719884,466.567698136867,463.790969148884,452.293742088341,438.13629585972,426.205172759762,419.841823601061,419.378925832233,419.378925832233,422.969921884717,0.0375,25900,100,0.98
597,363.17,367.91,340.62,193.77,347.02,429.873206689487,466.672163485351,466.676369699972,463.911018806852,452.427709416423,438.279830674403,426.354478935788,419.993619385418,419.530879987976,419.530879987976,423.12187604046,0.0375,25900,100,0.98
598,363.15,367.75,340.42,193.61,346.53,429.967169341319,466.78082227622,466.784927220085,464.030944980821,452.561553621921,438.423252108888,426.503682649339,420.145319003845,419.682738437752,419.682738437752,423.273734490236,0.0375,25900,100,0.98
599,363.14,367.55,340.2,193.41,345.67,430.061028912869,466.889366298388,466.893370890052,464.150747826414,452.695274781586,438.566560153831,426.652783821013,420.296922341119,419.834501063877,419.834501063877,423.425497116361,0.0375,25900,100,0.98
600,363.11,367.39,340.0,193.26,345.06,430.154785564997,466.997795750226,467.001700947489,464.270427552305,452.828873011725,438.709754829711,426.801782395066,420.448429302922,419.986167769399,419.986167769399,423.577163821882,0.0375,25900,100,0.98
601,363.09,367.09,339.75,193.03,344.38,430.248439483376,467.106110834546,467.10991759553,464.38998432708,452.962348399364,438.852836135687,426.950678299563,420.599839781058,420.137738443631,420.137738443631,423.728734496115,0.0375,25900,100,0.98
602,363.05,366.84,339.54,192.79,344.25,430.341990851983,467.214311753248,467.218021038007,464.50941832051,453.095701032657,438.995804072078,427.099471463782,420.751153668583,420.289212977149,420.289212977149,423.880209029633,0.0375,25900,100,0.98
603,363.02,366.75,339.42,192.54,344.22,430.435439833367,467.322398703247,467.326011505419,464.628729734326,453.228931023808,439.138658657647,427.248161831959,420.902370871968,420.440591273837,420.440591273837,424.03158732632,0.0375,25900,100,0.98
604,363.0,366.57,339.26,192.3,344.12,430.528786612158,467.430371885845,467.4338891987,464.74788368292,453.362038459861,439.281399892721,427.396749334144,421.053491285391,420.591873225415,420.591873225415,424.182869277899,0.0375,25900,100,0.98
605,362.98,366.36,339.07,192.11,344.02,430.622031363939,467.538231499662,467.541654328501,464.86677873825,453.495023437017,439.424027784983,427.545233906706,421.204514808921,420.743058729462,420.743058729462,424.334054781946,0.0375,25900,100,0.98
606,362.97,366.2,338.86,191.86,344.22,430.715174257234,467.645977741351,467.649307113365,464.985551929153,453.62788605899,439.566542348004,427.693615490888,421.355441347049,420.894147687952,420.894147687952,424.485143740436,0.0375,25900,100,0.98
607,362.95,366.08,338.63,191.64,344.28,430.808215481541,467.753610811537,467.756847743253,465.104203411588,453.760626405086,439.708943577642,427.841894014521,421.506270792794,421.045139991516,421.045139991516,424.636136043999,0.0375,25900,100,0.98
608,362.92,365.95,338.4,191.33,344.13,430.901155192165,467.861130903217,467.864276451551,465.222733393727,453.893244593511,439.851231499158,427.990069428837,421.657003059898,421.196035551328,421.196035551328,424.787031603811,0.0375,25900,100,0.98
