Time,TC1_tip,TC2,TC3,TC4,TC_9_5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
261,355.96,368.33,378.18,234.96,404.76,375.296804101262,404.170021607845,404.067145643797,395.929747817303,381.139319928425,365.948713529483,354.124653465077,348.037872733011,347.59854647791,347.59854647791,351.189542530394,0.0375,25900,100,0.98
262,355.96,368.35,378.25,235.25,404.57,375.473705315207,404.370565238654,404.24739298636,396.121680089591,381.329602347729,366.129683175771,354.295212294056,348.202426929352,347.762669015524,347.762669015524,351.353665068007,0.0375,25900,100,0.98
263,355.96,368.39,378.31,235.37,404.58,375.650302090208,404.57077661235,404.427365817795,396.313369075967,381.519726369987,366.31059699915,354.465801556886,348.367056253388,347.926869790525,347.926869790525,351.517865843008,0.0375,25900,100,0.98
264,355.97,368.43,378.37,235.53,404.79,375.802560018301,404.743420587088,404.645888436119,396.528464334414,381.723244043714,366.498813072439,354.640401412404,348.534379870385,348.093682262659,348.093682262659,351.684678315142,0.0375,25900,100,0.98
265,355.97,368.46,378.42,235.64,404.85,375.970698400742,404.934075532218,404.838008868257,396.727435288526,381.917524172185,366.68205641484,354.812379512901,348.700037324477,348.258888993825,348.258888993825,351.849885046308,0.0375,25900,100,0.98
266,355.96,368.5,378.49,235.81,404.85,376.138554645488,405.124424782799,405.029830428787,396.926165086974,382.111657232796,366.865255661624,354.984397307212,348.865777355763,348.424181272388,348.424181272388,352.015177324872,0.0375,25900,100,0.98
267,355.97,368.54,378.56,235.93,404.82,376.306129540753,405.314469134813,405.221353833552,397.124654121384,382.30564321588,367.048410418362,355.156454116822,349.031599149701,348.589558274643,348.589558274643,352.180554327127,0.0375,25900,100,0.98
268,355.98,368.58,378.64,235.99,404.83,376.473423871011,405.504209381766,405.412579797991,397.322902783495,382.499482112898,367.231520292575,355.328549265507,349.197501894086,348.755019179225,348.755019179225,352.346015231708,0.0375,25900,100,0.98
269,355.99,368.63,378.73,236.17,404.81,376.64043841892,405.693646315035,405.603509034862,397.520911463904,382.693173915686,367.414584893261,355.500682079019,349.363484778798,348.920563166852,348.920563166852,352.511559219336,0.0375,25900,100,0.98
270,356.0,368.69,378.82,236.23,404.85,376.807173965794,405.882780723536,405.794142252648,397.718680550942,382.886718615828,367.597603830617,355.672851885012,349.529546995813,349.086189420355,349.086189420355,352.677185472838,0.0375,25900,100,0.98
271,355.99,368.72,378.87,236.22,405.09,376.973631287634,406.071613393905,405.984480162508,397.916210435017,383.080116207136,367.780576717343,355.845058013699,349.695687739607,349.251897125051,349.251897125051,352.842893177534,0.0375,25900,100,0.98
272,355.99,368.77,378.92,236.16,405.39,377.139811161157,406.260145110434,406.174523468224,398.113501502384,383.273366682048,367.963503166689,356.017299796815,349.861906206489,349.417685468108,349.417685468108,353.008681520592,0.0375,25900,100,0.98
273,356.0,368.8,378.97,236.1,405.58,377.305714358313,406.448376655203,406.364272875548,398.310554140981,383.466470035015,368.146382794299,356.189576568611,350.028201595242,349.583553639169,349.583553639169,353.174549691653,0.0375,25900,100,0.98
274,356.01,368.84,379.02,236.02,405.53,377.471341649033,406.63630880788,406.553729087182,398.507368737206,383.659426260589,368.329215217148,356.361887665271,350.19457310676,349.749500829989,349.749500829989,353.340496882473,0.0375,25900,100,0.98
275,356.01,368.86,379.06,236.05,405.42,377.636693800633,406.823942345911,406.742892804239,398.703945676925,383.852235354044,368.512000053898,356.534232425121,350.361019944181,349.915526234574,349.915526234574,353.506522287057,0.0375,25900,100,0.98
276,356.01,368.9,379.12,236.12,405.32,377.801771579299,407.011278044409,406.931764723513,398.900285343709,384.044897310321,368.694736924304,356.706610188301,350.527541312678,350.081629048974,350.081629048974,353.672625101458,0.0375,25900,100,0.98
277,356.02,368.95,379.17,236.23,405.36,377.966575746638,407.198316676285,407.120345543503,399.096388122634,384.237412126236,368.877425450415,356.879020297401,350.694136419866,350.247808471682,350.247808471682,353.838804524165,0.0375,25900,100,0.98
278,356.02,368.99,379.22,236.41,405.54,378.131107064426,407.385059012067,407.308635956118,399.292254395034,384.429779797425,369.060065254915,357.051462096595,350.860804475257,350.414063703102,350.414063703102,354.005059755586,0.0375,25900,100,0.98
279,356.03,369.04,379.28,236.55,405.73,378.295366287905,407.57150582011,407.496636658292,399.487884545813,384.62200032259,369.24265596342,357.223934932853,351.027544691041,350.580393946309,350.580393946309,354.171389998793,0.0375,25900,100,0.98
280,356.04,369.09,379.35,236.66,405.89,378.459354173887,407.757657866477,407.684348338278,399.683278954864,384.8140736985,369.425197201753,357.396438154483,351.194356281138,350.746798406127,350.746798406127,354.337794458611,0.0375,25900,100,0.98
281,356.04,369.11,379.4,236.81,405.8,378.623071476686,407.943515915005,407.871771682539,399.878438001373,385.005999922485,369.607688597291,357.568971111847,351.361238461665,350.913276289587,350.913276289587,354.504272342071,0.0375,25900,100,0.98
282,356.05,369.15,379.46,236.97,405.76,378.786518944106,408.129080727214,408.058866737945,400.073362067789,385.197778994755,369.79012978026,357.741533158092,351.528190451437,351.079826806407,351.079826806407,354.670822858891,0.0375,25900,100,0.98
283,356.05,369.19,379.5,237.16,405.78,378.949697324553,408.314352350086,408.245451647446,400.268050080493,385.389410279712,369.972520766699,357.914124935755,351.695213246829,351.246450978368,351.246450978368,354.837447030851,0.0375,25900,100,0.98
284,356.04,369.22,379.56,237.31,405.77,379.112583052226,408.499306611168,408.431725840099,400.462476896218,385.580886213832,370.154882351054,358.08679451979,351.862370165251,351.413213211572,351.413213211572,355.004209264056,0.0375,25900,100,0.98
