Time,TC1_tip,TC_9.5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2
Seconds,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,
124,371.42,375.27,375.91,374.33,178.96,60.25,48.13,365.94,378.25,273.75,113.85,24.92,27.6,373.65
125,371.67,374.79,376.01,374.35,179.15,60.38,48.23,365.96,378.31,273.88,113.98,24.93,27.6,373.69
126,371.89,374.29,376.04,374.38,179.26,60.47,48.33,366,378.38,273.96,114.02,24.92,27.6,373.85
127,372.24,373.87,376.08,374.38,179.25,60.55,48.43,366.05,378.37,273.97,113.99,24.93,27.6,374.07
128,372.58,373.59,376.11,374.36,179.17,60.64,48.52,366.11,378.35,273.98,114.05,24.93,27.6,374.39
129,372.9,373.78,376.16,374.33,179.13,60.71,48.62,366.19,378.35,274.04,114.14,24.92,27.6,374.66
130,373.33,373.74,376.23,374.22,179.28,60.79,48.74,366.32,378.22,274.06,114.22,24.93,27.59,374.96
131,373.79,373.91,376.31,374.08,179.45,60.87,48.86,366.46,378.1,274.08,114.31,24.93,27.6,375.17
132,374.12,372.32,376.35,373.96,179.55,60.93,48.94,366.56,378.01,274.07,114.49,24.93,27.6,375.27
133,374.44,370.82,376.43,373.83,179.66,61.02,49.01,366.68,377.91,274.07,114.7,24.93,27.6,375.36
134,374.8,370.75,376.54,373.7,179.75,61.1,49.11,366.82,377.86,274.08,114.77,24.93,27.6,375.54
135,375.08,371.12,376.64,373.56,179.76,61.16,49.19,366.95,377.79,274.08,114.87,24.93,27.59,375.68
136,375.28,370.85,376.68,373.41,179.81,61.23,49.26,367.09,377.72,274.09,115.11,24.93,27.59,375.78
137,375.44,370.07,376.7,373.25,179.9,61.3,49.33,367.23,377.64,274.13,115.32,24.93,27.59,375.86
138,375.6,369.92,376.73,373.04,179.97,61.44,49.44,367.41,377.56,274.2,115.55,24.92,27.59,375.93
139,375.62,370.58,376.75,372.84,180.02,61.61,49.54,367.56,377.48,274.24,115.7,24.93,27.6,375.93
140,375.61,371.75,376.75,372.69,180,61.71,49.6,367.62,377.4,274.24,115.81,24.93,27.6,375.91
141,375.67,372.06,376.76,372.55,180.1,61.79,49.67,367.67,377.34,274.2,115.85,24.93,27.6,375.89
142,375.76,372.09,376.79,372.4,180.21,61.88,49.74,367.72,377.26,274.23,115.98,24.93,27.61,375.91
143,375.81,372.66,376.79,372.25,180.43,61.99,49.81,367.76,377.18,274.32,116.15,24.93,27.61,375.95
144,375.84,372.16,376.81,372.13,180.58,62.09,49.9,367.81,377.11,274.4,116.24,24.94,27.6,375.99
145,375.83,370.84,376.83,372.05,180.66,62.21,49.98,367.83,377.04,274.5,116.43,24.93,27.61,376.02
146,375.82,370.01,376.84,372.02,180.67,62.3,50.06,367.85,377,274.68,116.65,24.94,27.62,376.06
147,375.68,370.53,376.85,372.1,180.77,62.46,50.17,367.86,376.95,274.85,116.83,24.94,27.62,376.1
148,375.44,370.97,376.84,372.24,180.74,62.54,50.29,367.87,376.94,274.92,116.87,24.94,27.62,376.12
