Time,TC1_tip,TC2,TC3,TC4,TC5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
398,365.79,364.12,366.08,366.41,360.36,357.320009244976,383.857314614924,383.857314614924,383.857314614924,383.857314614924,383.857314614924,383.857314614924,383.857314614924,383.857314614924,383.857314614924,433.341721141368,0.084,25900,3,0.98
399,365.83,364.18,366.1,366.35,360.36,357.385220014863,383.930762615718,383.930762615718,383.930762615718,383.930762615718,383.930762615718,383.930762615718,383.930762615718,383.930762615718,383.930762615718,433.415169142162,0.084,25900,3,0.98
400,365.82,364.23,366.11,366.33,360.36,357.4504154494,384.004195047835,384.004195047835,384.004195047835,384.004195047835,384.004195047835,384.004195047835,384.004195047835,384.004195047835,384.004195047835,433.488601574279,0.084,25900,3,0.98
401,365.77,364.22,366.12,366.32,360.38,357.51559554846,384.077611910108,384.077611910108,384.077611910108,384.077611910108,384.077611910108,384.077611910108,384.077611910108,384.077611910108,384.077611910108,433.562018436552,0.084,25900,3,0.98
402,365.76,364.23,366.14,366.34,360.41,357.580760311918,384.151013201371,384.151013201371,384.151013201371,384.151013201371,384.151013201371,384.151013201371,384.151013201371,384.151013201371,384.151013201371,433.635419727815,0.084,25900,3,0.98
403,365.76,364.25,366.17,366.38,360.45,357.645909739653,384.22439892046,384.22439892046,384.22439892046,384.22439892046,384.22439892046,384.22439892046,384.22439892046,384.22439892046,384.22439892046,433.708805446904,0.084,25900,3,0.98
404,365.77,364.28,366.22,366.4,360.49,357.711043831545,384.297769066216,384.297769066216,384.297769066216,384.297769066216,384.297769066216,384.297769066216,384.297769066216,384.297769066216,384.297769066216,433.78217559266,0.084,25900,3,0.98
405,365.85,364.27,366.28,366.46,360.52,357.776162587477,384.371123637478,384.371123637478,384.371123637478,384.371123637478,384.371123637478,384.371123637478,384.371123637478,384.371123637478,384.371123637478,433.855530163923,0.084,25900,3,0.98
406,365.93,364.26,366.36,366.51,360.54,357.841266007334,384.444462633093,384.444462633093,384.444462633093,384.444462633093,384.444462633093,384.444462633093,384.444462633093,384.444462633093,384.444462633093,433.928869159537,0.084,25900,3,0.98
407,365.96,364.31,366.41,366.53,360.54,357.906354091002,384.517786051905,384.517786051905,384.517786051905,384.517786051905,384.517786051905,384.517786051905,384.517786051905,384.517786051905,384.517786051905,434.002192578349,0.084,25900,3,0.98
408,366.0,364.42,366.48,366.51,360.53,357.971426838369,384.591093892764,384.591093892764,384.591093892764,384.591093892764,384.591093892764,384.591093892764,384.591093892764,384.591093892764,384.591093892764,434.075500419208,0.084,25900,3,0.98
409,366.0,364.53,366.53,366.48,360.5,358.036484249327,384.664386154522,384.664386154522,384.664386154522,384.664386154522,384.664386154522,384.664386154522,384.664386154522,384.664386154522,384.664386154522,434.148792680966,0.084,25900,3,0.98
410,366.03,364.68,366.57,366.48,360.5,358.10152632377,384.737662836032,384.737662836032,384.737662836032,384.737662836032,384.737662836032,384.737662836032,384.737662836032,384.737662836032,384.737662836032,434.222069362476,0.084,25900,3,0.98
411,366.04,364.79,366.59,366.48,360.52,358.166553061592,384.810923936151,384.810923936151,384.810923936151,384.810923936151,384.810923936151,384.810923936151,384.810923936151,384.810923936151,384.810923936151,434.295330462595,0.084,25900,3,0.98
412,366.1,364.81,366.62,366.47,360.52,358.231564462691,384.884169453737,384.884169453737,384.884169453737,384.884169453737,384.884169453737,384.884169453737,384.884169453737,384.884169453737,384.884169453737,434.368575980181,0.084,25900,3,0.98
413,366.16,364.76,366.64,366.44,360.51,358.296560526967,384.957399387651,384.957399387651,384.957399387651,384.957399387651,384.957399387651,384.957399387651,384.957399387651,384.957399387651,384.957399387651,434.441805914095,0.084,25900,3,0.98
414,366.24,364.69,366.67,366.42,360.5,358.361541254321,385.030613736758,385.030613736758,385.030613736758,385.030613736758,385.030613736758,385.030613736758,385.030613736758,385.030613736758,385.030613736758,434.515020263202,0.084,25900,3,0.98
