Time,TC1_tip,TC2,TC3,TC4,TC5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
491,366.72,364.07,367.24,366.51,361.0,375.162815101528,404.018133889557,404.018133889557,404.018133889557,404.018133889557,404.018133889557,404.018133889557,404.018133889557,404.018133889557,404.018133889557,453.502540416001,0.084,25900,3,0.98
492,366.71,364.12,367.3,366.46,361.02,375.223688852104,404.08713845115,404.08713845115,404.08713845115,404.08713845115,404.08713845115,404.08713845115,404.08713845115,404.08713845115,404.08713845115,453.571544977594,0.084,25900,3,0.98
493,366.71,364.2,367.34,366.4,361.02,375.284547315732,404.156127210615,404.156127210615,404.156127210615,404.156127210615,404.156127210615,404.156127210615,404.156127210615,404.156127210615,404.156127210615,453.640533737059,0.084,25900,3,0.98
494,366.77,364.28,367.36,366.37,361.05,375.345390492875,404.22510016747,404.22510016747,404.22510016747,404.22510016747,404.22510016747,404.22510016747,404.22510016747,404.22510016747,404.22510016747,453.709506693915,0.084,25900,3,0.98
495,366.87,364.37,367.39,366.35,361.06,375.406218383999,404.294057321237,404.294057321237,404.294057321237,404.294057321237,404.294057321237,404.294057321237,404.294057321237,404.294057321237,404.294057321237,453.778463847681,0.084,25900,3,0.98
496,366.94,364.44,367.4,366.32,361.08,375.467030989573,404.362998671439,404.362998671439,404.362998671439,404.362998671439,404.362998671439,404.362998671439,404.362998671439,404.362998671439,404.362998671439,453.847405197883,0.084,25900,3,0.98
497,367.0,364.51,367.43,366.31,361.09,375.527828310065,404.431924217601,404.431924217601,404.431924217601,404.431924217601,404.431924217601,404.431924217601,404.431924217601,404.431924217601,404.431924217601,453.916330744045,0.084,25900,3,0.98
498,367.0,364.56,367.46,366.3,361.08,375.588610345947,404.500833959253,404.500833959253,404.500833959253,404.500833959253,404.500833959253,404.500833959253,404.500833959253,404.500833959253,404.500833959253,453.985240485697,0.084,25900,3,0.98
499,367.09,364.61,367.5,366.33,361.06,375.649377097694,404.569727895924,404.569727895924,404.569727895924,404.569727895924,404.569727895924,404.569727895924,404.569727895924,404.569727895924,404.569727895924,454.054134422368,0.084,25900,3,0.98
500,367.1,364.66,367.53,366.37,361.05,375.710128565782,404.638606027149,404.638606027149,404.638606027149,404.638606027149,404.638606027149,404.638606027149,404.638606027149,404.638606027149,404.638606027149,454.123012553593,0.084,25900,3,0.98
501,367.04,364.66,367.55,366.42,361.03,375.770864750687,404.707468352461,404.707468352461,404.707468352461,404.707468352461,404.707468352461,404.707468352461,404.707468352461,404.707468352461,404.707468352461,454.191874878905,0.084,25900,3,0.98
502,366.98,364.68,367.57,366.49,361.04,375.831585652891,404.7763148714,404.7763148714,404.7763148714,404.7763148714,404.7763148714,404.7763148714,404.7763148714,404.7763148714,404.7763148714,454.260721397844,0.084,25900,3,0.98
503,366.92,364.69,367.58,366.56,361.06,375.892291272874,404.845145583506,404.845145583506,404.845145583506,404.845145583506,404.845145583506,404.845145583506,404.845145583506,404.845145583506,404.845145583506,454.32955210995,0.084,25900,3,0.98
504,366.88,364.77,367.57,366.59,361.08,375.95298161112,404.91396048832,404.91396048832,404.91396048832,404.91396048832,404.91396048832,404.91396048832,404.91396048832,404.91396048832,404.91396048832,454.398367014765,0.084,25900,3,0.98
505,366.88,364.88,367.6,366.61,361.11,376.013656668117,404.98275958539,404.98275958539,404.98275958539,404.98275958539,404.98275958539,404.98275958539,404.98275958539,404.98275958539,404.98275958539,454.467166111834,0.084,25900,3,0.98
506,366.84,364.94,367.62,366.65,361.13,376.07431644435,405.051542874261,405.051542874261,405.051542874261,405.051542874261,405.051542874261,405.051542874261,405.051542874261,405.051542874261,405.051542874261,454.535949400705,0.084,25900,3,0.98
507,366.75,364.83,367.58,366.65,361.1,376.134960940311,405.120310354483,405.120310354483,405.120310354483,405.120310354483,405.120310354483,405.120310354483,405.120310354483,405.120310354483,405.120310354483,454.604716880927,0.084,25900,3,0.98
508,366.54,364.49,367.44,366.57,361.0,376.19559015649,405.189062025609,405.189062025609,405.189062025609,405.189062025609,405.189062025609,405.189062025609,405.189062025609,405.189062025609,405.189062025609,454.673468552053,0.084,25900,3,0.98
509,366.32,364.08,367.27,366.48,360.84,376.256204093383,405.257797887193,405.257797887193,405.257797887193,405.257797887193,405.257797887193,405.257797887193,405.257797887193,405.257797887193,405.257797887193,454.742204413638,0.084,25900,3,0.98
510,366.0,363.45,366.97,366.37,360.59,376.316802751484,405.326517938794,405.326517938794,405.326517938794,405.326517938794,405.326517938794,405.326517938794,405.326517938794,405.326517938794,405.326517938794,454.810924465238,0.084,25900,3,0.98
511,365.67,362.93,366.67,366.28,360.34,376.377386131292,405.395222179969,405.395222179969,405.395222179969,405.395222179969,405.395222179969,405.395222179969,405.395222179969,405.395222179969,405.395222179969,454.879628706413,0.084,25900,3,0.98
512,365.46,362.65,366.45,366.12,360.16,376.437954233306,405.46391061028,405.46391061028,405.46391061028,405.46391061028,405.46391061028,405.46391061028,405.46391061028,405.46391061028,405.46391061028,454.948317136724,0.084,25900,3,0.98
513,365.27,362.39,366.25,365.92,359.97,376.498507058029,405.532583229293,405.532583229293,405.532583229293,405.532583229293,405.532583229293,405.532583229293,405.532583229293,405.532583229293,405.532583229293,455.016989755737,0.084,25900,3,0.98
514,365.07,362.15,366.06,365.71,359.78,376.559044605964,405.601240036573,405.601240036573,405.601240036573,405.601240036573,405.601240036573,405.601240036573,405.601240036573,405.601240036573,405.601240036573,455.085646563017,0.084,25900,3,0.98
515,364.9,361.95,365.87,365.5,359.61,376.619566877616,405.66988103169,405.66988103169,405.66988103169,405.66988103169,405.66988103169,405.66988103169,405.66988103169,405.66988103169,405.66988103169,455.154287558134,0.084,25900,3,0.98
516,364.77,361.75,365.68,365.28,359.45,376.680073873494,405.738506214215,405.738506214215,405.738506214215,405.738506214215,405.738506214215,405.738506214215,405.738506214215,405.738506214215,405.738506214215,455.222912740659,0.084,25900,3,0.98
