time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC9.5,TC10
303,350.06,349.18,354.07,355.85,355.9,358.52,357.98,361.08,382.21,395.89,386.05
304,350.03,349.16,354.05,355.83,355.89,358.5,357.99,361.11,382.26,396.14,386.13
305,350.0,349.12,354.03,355.82,355.87,358.5,357.98,361.14,382.32,395.97,386.21
306,349.99,349.11,354.02,355.81,355.88,358.5,357.98,361.15,382.37,395.87,386.29
307,349.96,349.07,353.99,355.8,355.86,358.49,357.99,361.16,382.45,395.86,386.38
308,349.91,349.03,353.97,355.78,355.84,358.49,357.98,361.18,382.53,395.72,386.46
309,349.89,349.01,353.95,355.76,355.83,358.48,357.98,361.21,382.57,395.68,386.5
310,349.87,348.98,353.92,355.75,355.81,358.47,357.98,361.23,382.62,395.73,386.56
311,349.86,348.96,353.91,355.74,355.81,358.47,357.99,361.23,382.66,395.8,386.63
312,349.84,348.94,353.91,355.71,355.8,358.46,357.98,361.26,382.71,395.86,386.67
313,349.82,348.92,353.89,355.7,355.79,358.46,357.98,361.28,382.75,395.97,386.73
314,349.79,348.89,353.87,355.69,355.78,358.46,357.98,361.3,382.8,396.03,386.77
315,349.77,348.87,353.85,355.68,355.78,358.46,357.98,361.32,382.85,396.12,386.8
316,349.73,348.84,353.83,355.66,355.76,358.46,357.97,361.35,382.93,396.27,386.87
317,349.69,348.79,353.8,355.65,355.73,358.45,357.96,361.37,382.99,396.04,386.92
318,349.67,348.76,353.78,355.65,355.72,358.45,357.96,361.38,383.04,395.97,386.97
319,349.65,348.73,353.77,355.64,355.71,358.45,357.96,361.41,383.08,396.13,387.01
320,349.64,348.71,353.75,355.62,355.71,358.44,357.97,361.43,383.15,396.18,387.07
321,349.61,348.7,353.75,355.6,355.7,358.44,357.97,361.45,383.2,396.22,387.13
322,349.59,348.67,353.73,355.59,355.7,358.43,357.97,361.47,383.24,396.33,387.18
323,349.57,348.65,353.71,355.57,355.69,358.41,357.98,361.48,383.29,396.35,387.24
324,349.54,348.63,353.7,355.57,355.68,358.41,357.98,361.51,383.35,396.32,387.3
325,349.51,348.59,353.67,355.54,355.67,358.41,357.98,361.53,383.42,396.22,387.38
326,349.49,348.55,353.66,355.54,355.66,358.41,357.98,361.55,383.49,396.1,387.45
327,349.46,348.52,353.64,355.53,355.64,358.41,357.99,361.57,383.53,396.09,387.5
328,349.44,348.5,353.62,355.51,355.64,358.4,358.0,361.59,383.58,396.1,387.56
329,349.42,348.49,353.62,355.5,355.64,358.39,358.01,361.61,383.63,395.97,387.61
330,349.4,348.46,353.59,355.49,355.62,358.39,358.01,361.63,383.67,395.91,387.67
331,349.38,348.43,353.58,355.47,355.62,358.37,358.01,361.65,383.73,395.99,387.71
332,349.35,348.42,353.56,355.45,355.6,358.37,358.01,361.66,383.79,396.31,387.73
333,349.33,348.39,353.55,355.44,355.59,358.37,358.01,361.69,383.83,396.57,387.75
334,349.3,348.35,353.52,355.42,355.58,358.36,358.02,361.71,383.89,396.67,387.78
335,349.27,348.31,353.49,355.42,355.56,358.36,358.02,361.73,383.96,396.73,387.79
336,349.24,348.3,353.48,355.41,355.56,358.36,358.03,361.75,384.0,396.98,387.81
337,349.21,348.26,353.46,355.4,355.55,358.35,358.02,361.78,384.04,397.48,387.83
338,349.2,348.25,353.44,355.38,355.54,358.36,358.03,361.8,384.09,397.9,387.89
339,349.18,348.22,353.42,355.37,355.53,358.34,358.03,361.8,384.14,398.22,387.97
340,349.16,348.2,353.42,355.36,355.52,358.34,358.04,361.83,384.19,398.4,388.07
341,349.14,348.17,353.39,355.34,355.52,358.32,358.05,361.85,384.23,398.41,388.14
342,349.11,348.15,353.37,355.33,355.5,358.32,358.04,361.87,384.29,398.49,388.22
343,349.09,348.12,353.35,355.32,355.49,358.32,358.05,361.89,384.36,398.63,388.35
344,349.05,348.09,353.31,355.31,355.47,358.31,358.05,361.9,384.42,398.55,388.47
345,349.03,348.06,353.3,355.3,355.46,358.3,358.05,361.93,384.47,398.53,388.55
346,349.0,348.04,353.28,355.29,355.45,358.3,358.05,361.95,384.51,398.7,388.63
347,348.98,348.02,353.26,355.27,355.44,358.29,358.06,361.96,384.57,398.97,388.73
348,348.96,347.99,353.24,355.26,355.43,358.29,358.05,361.99,384.62,399.32,388.82
349,348.95,347.96,353.22,355.24,355.42,358.28,358.06,362.02,384.67,399.16,388.91
350,348.93,347.93,353.21,355.23,355.41,358.28,358.06,362.02,384.72,398.79,388.99
351,348.91,347.92,353.2,355.22,355.4,358.27,358.06,362.05,384.78,398.49,389.06
352,348.88,347.9,353.19,355.21,355.4,358.27,358.08,362.07,384.86,398.35,389.11
353,348.85,347.86,353.16,355.18,355.39,358.26,358.08,362.09,384.93,398.26,389.14
354,348.82,347.84,353.14,355.17,355.38,358.25,358.08,362.11,384.98,398.18,389.17
355,348.81,347.82,353.12,355.17,355.37,358.25,358.09,362.12,385.02,398.0,389.2
356,348.79,347.81,353.12,355.15,355.37,358.25,358.1,362.16,385.06,397.92,389.25
357,348.76,347.77,353.09,355.14,355.35,358.24,358.1,362.18,385.11,398.05,389.28
358,348.74,347.75,353.07,355.12,355.34,358.23,358.1,362.2,385.14,398.22,389.3
359,348.72,347.72,353.06,355.12,355.32,358.24,358.1,362.22,385.18,398.42,389.32
360,348.69,347.7,353.04,355.1,355.31,358.23,358.11,362.24,385.23,398.78,389.35
361,348.67,347.67,353.02,355.08,355.31,358.22,358.12,362.27,385.29,399.18,389.41
362,348.64,347.65,353.0,355.07,355.29,358.21,358.13,362.28,385.35,399.41,389.49
363,348.61,347.61,352.97,355.06,355.28,358.22,358.13,362.3,385.4,399.6,389.55
364,348.59,347.6,352.96,355.05,355.28,358.21,358.14,362.33,385.45,399.51,389.61
365,348.56,347.57,352.94,355.03,355.26,358.21,358.14,362.36,385.48,399.13,389.64
366,348.55,347.55,352.92,355.02,355.25,358.19,358.15,362.37,385.52,398.95,389.65
367,348.53,347.52,352.91,355.02,355.24,358.2,358.15,362.39,385.57,398.8,389.65
368,348.51,347.51,352.9,355.0,355.23,358.19,358.16,362.41,385.62,398.66,389.67
369,348.49,347.48,352.88,354.99,355.23,358.18,358.16,362.44,385.67,398.75,389.68
370,348.46,347.46,352.86,354.98,355.22,358.19,358.18,362.46,385.75,398.77,389.7
371,348.44,347.43,352.84,354.98,355.2,358.18,358.18,362.48,385.78,398.63,389.73
372,348.42,347.41,352.82,354.95,355.2,358.18,358.2,362.5,385.85,398.61,389.76
373,348.39,347.39,352.81,354.93,355.19,358.18,358.2,362.53,385.89,398.97,389.78
374,348.37,347.36,352.79,354.92,355.17,358.17,358.2,362.54,385.92,399.29,389.8
375,348.34,347.34,352.77,354.91,355.16,358.16,358.19,362.56,385.96,399.41,389.85
376,348.32,347.32,352.76,354.9,355.15,358.16,358.2,362.59,385.99,399.31,389.9
377,348.3,347.29,352.74,354.88,355.13,358.16,358.2,362.61,386.04,399.07,389.94
378,348.28,347.28,352.72,354.86,355.14,358.15,358.2,362.62,386.08,398.91,389.96
379,348.24,347.24,352.7,354.85,355.11,358.15,358.2,362.65,386.13,398.71,389.96
380,348.22,347.21,352.68,354.85,355.11,358.15,358.2,362.67,386.19,398.67,389.95
381,348.19,347.19,352.66,354.83,355.1,358.15,358.21,362.7,386.23,398.98,389.96
382,348.18,347.17,352.65,354.82,355.08,358.15,358.21,362.71,386.27,399.12,390.01
383,348.15,347.14,352.63,354.8,355.07,358.14,358.21,362.73,386.31,399.16,390.05
384,348.13,347.12,352.61,354.8,355.07,358.14,358.22,362.76,386.35,399.23,390.09
385,348.1,347.1,352.6,354.78,355.06,358.13,358.21,362.79,386.4,399.53,390.11
386,348.08,347.08,352.58,354.76,355.05,358.12,358.22,362.8,386.44,399.98,390.13
387,348.07,347.04,352.56,354.75,355.04,358.12,358.22,362.82,386.48,400.33,390.15
388,348.03,347.02,352.54,354.74,355.03,358.12,358.22,362.85,386.54,400.52,390.22
389,348.01,346.99,352.53,354.73,355.01,358.12,358.23,362.88,386.59,400.61,390.28
390,347.99,346.97,352.51,354.72,355.01,358.12,358.24,362.89,386.64,400.58,390.33
391,347.96,346.95,352.49,354.7,355.0,358.12,358.24,362.91,386.68,400.44,390.36
392,347.95,346.92,352.48,354.69,354.99,358.11,358.24,362.94,386.73,400.19,390.39
393,347.92,346.9,352.46,354.68,354.98,358.11,358.25,362.96,386.76,400.08,390.43
394,347.89,346.88,352.45,354.66,354.98,358.11,358.26,362.99,386.82,400.14,390.46
395,347.87,346.84,352.42,354.65,354.96,358.09,358.26,363.01,386.85,400.43,390.5
396,347.87,346.84,352.42,354.64,354.96,358.1,358.28,363.03,386.91,400.85,390.55
397,347.83,346.81,352.4,354.63,354.94,358.09,358.28,363.06,386.97,400.91,390.64
398,347.8,346.77,352.36,354.62,354.93,358.09,358.29,363.07,387.04,400.87,390.73
399,347.77,346.75,352.35,354.61,354.92,358.09,358.29,363.09,387.07,401.05,390.77
400,347.76,346.73,352.34,354.59,354.92,358.09,358.3,363.13,387.12,401.59,390.82
401,347.75,346.71,352.32,354.57,354.91,358.08,358.31,363.15,387.16,402.05,390.89
402,347.72,346.68,352.31,354.57,354.89,358.08,358.31,363.17,387.2,402.09,390.95
403,347.71,346.67,352.29,354.58,354.89,358.08,358.32,363.19,387.25,401.95,391.04
404,347.68,346.65,352.27,354.55,354.88,358.08,358.32,363.21,387.3,401.91,391.11
405,347.66,346.62,352.25,354.54,354.87,358.06,358.32,363.23,387.34,402.04,391.17
406,347.63,346.59,352.23,354.52,354.86,358.07,358.34,363.25,387.4,401.97,391.28
407,347.6,346.56,352.2,354.51,354.84,358.06,358.35,363.26,387.47,401.75,391.41
408,347.58,346.54,352.19,354.51,354.84,358.05,358.36,363.3,387.51,401.55,391.48
409,347.57,346.52,352.17,354.5,354.82,358.05,358.37,363.33,387.56,401.52,391.55
410,347.55,346.51,352.15,354.49,354.81,358.05,358.39,363.34,387.6,401.65,391.61
411,347.53,346.48,352.14,354.47,354.82,358.04,358.39,363.35,387.64,401.71,391.66
412,347.51,346.46,352.13,354.46,354.81,358.04,358.41,363.39,387.68,401.85,391.69
413,347.48,346.44,352.11,354.45,354.79,358.03,358.41,363.41,387.72,401.81,391.74
414,347.47,346.41,352.09,354.44,354.78,358.03,358.43,363.43,387.76,401.7,391.79
415,347.43,346.39,352.07,354.43,354.77,358.03,358.44,363.45,387.82,401.72,391.86
416,347.4,346.35,352.05,354.42,354.77,358.03,358.45,363.48,387.88,401.67,391.91
417,347.39,346.33,352.03,354.39,354.75,358.02,358.44,363.51,387.91,401.71,391.94
418,347.37,346.31,352.02,354.39,354.75,358.03,358.46,363.54,387.97,401.86,391.97
419,347.35,346.29,352.01,354.39,354.73,358.03,358.46,363.55,388.0,401.94,392.02
420,347.33,346.27,351.99,354.37,354.74,358.02,358.48,363.59,388.05,402.09,392.07
421,347.31,346.26,351.98,354.36,354.73,358.01,358.49,363.61,388.1,402.26,392.1
422,347.3,346.23,351.96,354.35,354.72,358.02,358.49,363.63,388.13,402.17,392.13
423,347.28,346.22,351.96,354.33,354.71,358.01,358.5,363.65,388.18,402.06,392.18
424,347.25,346.18,351.93,354.32,354.7,358.01,358.5,363.68,388.22,402.08,392.21
425,347.22,346.15,351.91,354.29,354.69,358.01,358.51,363.7,388.29,402.05,392.24
426,347.2,346.14,351.89,354.29,354.67,358.0,358.52,363.71,388.33,401.98,392.27
427,347.19,346.12,351.88,354.29,354.68,358.01,358.52,363.74,388.39,401.92,392.31
428,347.17,346.11,351.88,354.27,354.68,358.0,358.53,363.77,388.43,402.16,392.33
429,347.15,346.08,351.86,354.25,354.66,357.99,358.53,363.79,388.45,402.35,392.36
430,347.13,346.06,351.84,354.23,354.65,358.0,358.54,363.81,388.5,402.37,392.39
431,347.1,346.04,351.84,354.23,354.65,357.99,358.53,363.84,388.53,402.39,392.42
432,347.09,346.01,351.81,354.22,354.64,357.99,358.55,363.87,388.57,402.45,392.44
433,347.06,345.98,351.8,354.2,354.62,358.0,358.55,363.89,388.63,402.29,392.45
434,347.02,345.95,351.77,354.19,354.61,357.99,358.55,363.91,388.7,402.31,392.44
435,347.01,345.94,351.75,354.18,354.61,357.99,358.56,363.93,388.73,402.39,392.46
436,346.99,345.92,351.75,354.17,354.6,357.99,358.57,363.96,388.77,402.61,392.47
437,346.97,345.9,351.74,354.15,354.6,357.99,358.57,363.99,388.81,402.94,392.48
438,346.95,345.88,351.72,354.14,354.59,357.99,358.59,364.01,388.85,403.09,392.5
439,346.94,345.86,351.7,354.14,354.58,357.99,358.59,364.03,388.89,402.89,392.51
440,346.91,345.84,351.69,354.13,354.57,357.99,358.59,364.06,388.93,402.54,392.52
441,346.89,345.82,351.68,354.11,354.56,357.99,358.59,364.09,388.96,402.5,392.52
442,346.86,345.78,351.64,354.1,354.53,357.98,358.6,364.1,389.01,402.34,392.52
443,346.82,345.75,351.62,354.09,354.52,357.97,358.61,364.12,389.07,402.01,392.53
444,346.8,345.73,351.61,354.07,354.51,357.98,358.61,364.15,389.1,401.69,392.55
445,346.79,345.71,351.58,354.06,354.5,357.97,358.62,364.18,389.14,401.62,392.54
446,346.77,345.69,351.58,354.05,354.5,357.97,358.64,364.19,389.17,401.8,392.54
447,346.75,345.67,351.56,354.04,354.49,357.97,358.64,364.2,389.21,402.01,392.56
448,346.72,345.65,351.54,354.03,354.48,357.97,358.64,364.24,389.25,402.51,392.59
449,346.71,345.63,351.53,354.01,354.48,357.96,358.65,364.27,389.29,403.12,392.63
450,346.69,345.61,351.5,354.0,354.46,357.96,358.65,364.29,389.32,403.35,392.7
451,346.65,345.58,351.49,353.99,354.45,357.97,358.66,364.31,389.37,403.26,392.8
452,346.63,345.55,351.47,353.98,354.44,357.95,358.67,364.34,389.45,403.05,392.9
453,346.62,345.54,351.47,353.96,354.44,357.96,358.7,364.35,389.49,402.67,392.95
454,346.59,345.51,351.45,353.96,354.43,357.95,358.7,364.38,389.51,402.38,392.98
455,346.57,345.49,351.42,353.94,354.42,357.96,358.7,364.4,389.55,402.31,393.0
456,346.56,345.47,351.42,353.93,354.42,357.95,358.71,364.42,389.59,402.61,393.03
457,346.53,345.44,351.4,353.91,354.41,357.95,358.72,364.45,389.62,403.14,393.05
458,346.51,345.43,351.38,353.91,354.4,357.95,358.72,364.48,389.66,403.46,393.09
459,346.5,345.41,351.37,353.89,354.4,357.95,358.73,364.49,389.7,403.58,393.13
460,346.47,345.38,351.35,353.89,354.39,357.95,358.75,364.52,389.75,403.6,393.22
461,346.44,345.35,351.33,353.87,354.38,357.96,358.77,364.55,389.81,403.75,393.29
462,346.42,345.32,351.31,353.86,354.36,357.95,358.77,364.56,389.85,404.0,393.35
463,346.39,345.3,351.29,353.86,354.35,357.96,358.78,364.59,389.88,404.23,393.4
464,346.38,345.29,351.28,353.84,354.35,357.96,358.78,364.62,389.92,404.66,393.46
465,346.36,345.27,351.28,353.82,354.34,357.95,358.79,364.65,389.96,404.87,393.54
466,346.34,345.25,351.26,353.82,354.34,357.96,358.82,364.65,390.0,404.88,393.61
467,346.34,345.24,351.25,353.8,354.33,357.95,358.82,364.68,390.03,404.95,393.68
468,346.31,345.22,351.23,353.8,354.33,357.95,358.83,364.71,390.07,404.94,393.75
469,346.28,345.19,351.21,353.78,354.32,357.97,358.84,364.74,390.14,404.86,393.84
470,346.25,345.16,351.18,353.77,354.3,357.95,358.84,364.76,390.2,404.82,393.92
471,346.24,345.15,351.17,353.76,354.3,357.96,358.85,364.78,390.24,404.79,393.97
472,346.22,345.14,351.16,353.75,354.3,357.96,358.87,364.8,390.28,404.62,394.02
473,346.2,345.11,351.14,353.73,354.29,357.95,358.88,364.83,390.31,404.51,394.06
474,346.19,345.1,351.13,353.72,354.28,357.94,358.87,364.84,390.34,404.49,394.11
475,346.16,345.08,351.11,353.72,354.27,357.94,358.88,364.87,390.38,404.49,394.14
476,346.15,345.06,351.1,353.71,354.27,357.95,358.88,364.9,390.41,404.38,394.17
477,346.13,345.05,351.08,353.7,354.25,357.95,358.91,364.93,390.46,404.14,394.22
478,346.11,345.02,351.07,353.68,354.25,357.96,358.92,364.96,390.51,404.14,394.26
479,346.07,344.99,351.03,353.68,354.23,357.95,358.92,364.98,390.54,404.35,394.29
480,346.07,344.98,351.03,353.67,354.23,357.95,358.95,365.01,390.58,404.63,394.32
481,346.05,344.97,351.02,353.65,354.23,357.95,358.96,365.03,390.62,405.21,394.33
482,346.02,344.94,351.0,353.65,354.22,357.95,358.96,365.06,390.66,405.58,394.35
483,346.01,344.92,350.98,353.64,354.21,357.95,358.97,365.08,390.69,405.88,394.39
484,345.98,344.91,350.97,353.63,354.21,357.94,358.99,365.1,390.73,406.15,394.45
485,345.97,344.89,350.96,353.61,354.2,357.94,359.0,365.14,390.77,406.21,394.49
486,345.95,344.87,350.94,353.6,354.19,357.94,359.01,365.16,390.8,406.35,394.53
487,345.93,344.84,350.92,353.6,354.18,357.95,359.03,365.18,390.86,406.47,394.57
488,345.91,344.83,350.91,353.58,354.17,357.95,359.05,365.21,390.92,406.64,394.62
489,345.89,344.81,350.9,353.57,354.17,357.94,359.07,365.24,390.96,406.86,394.66
490,345.87,344.79,350.88,353.57,354.17,357.94,359.08,365.25,391.0,407.09,394.7
491,345.85,344.76,350.86,353.56,354.15,357.94,359.09,365.27,391.04,407.29,394.75
492,345.84,344.76,350.85,353.54,354.16,357.94,359.1,365.3,391.07,407.71,394.8
493,345.81,344.73,350.83,353.52,354.14,357.93,359.11,365.32,391.12,408.02,394.87
494,345.79,344.71,350.82,353.52,354.14,357.93,359.12,365.34,391.16,408.07,394.93
495,345.78,344.68,350.8,353.5,354.13,357.93,359.13,365.35,391.2,407.99,394.99
496,345.75,344.66,350.78,353.48,354.12,357.92,359.14,365.38,391.26,407.71,395.06
497,345.72,344.63,350.76,353.48,354.1,357.93,359.16,365.42,391.32,407.28,395.11
498,345.7,344.61,350.75,353.47,354.09,357.93,359.17,365.43,391.35,406.93,395.13
499,345.68,344.6,350.74,353.46,354.1,357.92,359.18,365.45,391.39,406.72,395.17
500,345.66,344.58,350.72,353.45,354.1,357.93,359.2,365.47,391.44,406.74,395.23
501,345.64,344.57,350.7,353.43,354.09,357.92,359.2,365.5,391.48,406.92,395.3
502,345.63,344.55,350.7,353.41,354.07,357.93,359.2,365.52,391.52,406.93,395.37
503,345.6,344.53,350.67,353.4,354.06,357.92,359.21,365.54,391.55,406.59,395.43
504,345.58,344.51,350.66,353.39,354.06,357.92,359.23,365.58,391.61,406.02,395.49
505,345.55,344.48,350.63,353.38,354.05,357.92,359.25,365.61,391.64,406.13,395.52
506,345.54,344.47,350.62,353.36,354.04,357.92,359.25,365.63,391.69,406.41,395.57
507,345.52,344.45,350.62,353.36,354.03,357.93,359.26,365.64,391.7,405.76,395.59
508,345.49,344.43,350.59,353.34,354.03,357.92,359.27,365.66,391.66,402.87,395.56
509,345.47,344.4,350.57,353.32,354.02,357.93,359.27,365.69,391.6,399.59,395.43
510,345.45,344.39,350.57,353.32,354.02,357.93,359.28,365.71,391.56,397.58,395.23
511,345.43,344.37,350.56,353.31,354.02,357.93,359.28,365.74,391.5,395.8,394.93
512,345.41,344.36,350.54,353.3,354.01,357.94,359.3,365.77,391.42,392.98,394.59
513,345.4,344.33,350.54,353.29,354.01,357.94,359.3,365.8,391.33,390.4,394.18
514,345.37,344.31,350.53,353.29,354.01,357.94,359.32,365.83,391.18,389.28,393.44
515,345.35,344.28,350.53,353.28,354.01,357.95,359.35,365.84,391.0,388.54,392.64
516,345.33,344.27,350.52,353.28,354.02,357.97,359.35,365.88,390.86,387.1,392.09
517,345.32,344.25,350.52,353.28,354.02,357.99,359.37,365.91,390.75,385.48,391.54
518,345.3,344.24,350.51,353.28,354.03,357.99,359.39,365.93,390.63,384.59,390.97
519,345.29,344.22,350.52,353.29,354.03,358.01,359.39,365.96,390.52,383.72,390.37
520,345.25,344.2,350.51,353.28,354.03,358.01,359.41,365.99,390.36,382.64,389.77
521,345.24,344.18,350.5,353.28,354.03,358.03,359.42,366.04,390.2,381.7,389.17
522,345.23,344.17,350.5,353.29,354.04,358.05,359.44,366.07,390.05,381.0,388.57
523,345.2,344.15,350.5,353.29,354.04,358.04,359.47,366.09,389.82,380.21,387.65
524,345.16,344.12,350.49,353.29,354.04,358.06,359.48,366.12,389.56,378.95,386.74
525,345.16,344.11,350.49,353.29,354.04,358.08,359.5,366.15,389.41,377.99,386.16
526,345.13,344.11,350.49,353.29,354.04,358.09,359.52,366.18,389.22,377.48,385.58
527,345.12,344.08,350.48,353.3,354.05,358.1,359.53,366.2,389.03,376.79,385.0
528,345.1,344.07,350.48,353.3,354.05,358.12,359.54,366.24,388.83,375.97,384.42
529,345.08,344.06,350.49,353.3,354.07,358.13,359.58,366.28,388.67,375.04,383.83
530,345.06,344.05,350.48,353.32,354.07,358.15,359.59,366.3,388.5,374.34,383.24
531,345.05,344.04,350.48,353.32,354.07,358.16,359.6,366.33,388.32,373.68,382.64
532,345.01,344.02,350.48,353.33,354.07,358.18,359.62,366.36,388.04,372.99,381.7
533,344.98,344.01,350.47,353.33,354.07,358.19,359.64,366.4,387.73,372.84,380.77
534,344.97,344.0,350.47,353.34,354.08,358.2,359.67,366.43,387.52,372.61,380.15
535,344.95,343.99,350.48,353.34,354.08,358.21,359.68,366.45,387.31,372.21,379.54
536,344.94,343.98,350.47,353.35,354.09,358.23,359.71,366.48,387.09,371.57,378.95
537,344.92,343.98,350.46,353.36,354.09,358.24,359.72,366.52,386.84,371.03,378.35
538,344.9,343.97,350.46,353.37,354.1,358.25,359.74,366.53,386.61,370.73,377.78
539,344.89,343.96,350.46,353.38,354.09,358.27,359.75,366.56,386.38,370.42,377.2
540,344.87,343.94,350.47,353.39,354.1,358.29,359.79,366.6,386.15,369.64,376.64
541,344.85,343.96,350.47,353.39,354.11,358.3,359.81,366.63,385.81,368.53,375.79
542,344.84,343.96,350.49,353.4,354.13,358.31,359.85,366.65,385.44,367.86,374.92
543,344.82,343.95,350.48,353.41,354.14,358.33,359.86,366.67,385.16,367.37,374.34
544,344.8,343.94,350.48,353.41,354.13,358.34,359.87,366.7,384.86,366.67,373.74
545,344.78,343.94,350.47,353.41,354.14,358.36,359.89,366.73,384.58,366.15,373.16
546,344.77,343.94,350.47,353.41,354.14,358.37,359.91,366.75,384.32,365.49,372.59
547,344.76,343.94,350.47,353.41,354.15,358.37,359.93,366.78,384.06,364.83,372.04
548,344.74,343.95,350.48,353.43,354.16,358.38,359.95,366.8,383.79,364.34,371.49
549,344.72,343.94,350.48,353.43,354.15,358.4,359.96,366.83,383.48,364.13,370.93
550,344.69,343.94,350.46,353.44,354.15,358.41,359.98,366.84,383.04,363.9,370.1
551,344.66,343.94,350.47,353.44,354.15,358.42,360.01,366.86,382.61,363.47,369.29
552,344.64,343.93,350.46,353.45,354.15,358.44,360.02,366.91,382.35,363.13,368.75
553,344.62,343.94,350.45,353.45,354.16,358.46,360.04,366.93,382.14,363.1,368.24
554,344.61,343.94,350.46,353.45,354.16,358.47,360.05,366.94,381.89,363.05,367.73
555,344.6,343.94,350.45,353.46,354.17,358.49,360.06,366.97,381.65,362.9,367.22
556,344.57,343.95,350.45,353.46,354.17,358.51,360.08,366.99,381.37,362.33,366.69
557,344.56,343.94,350.45,353.45,354.17,358.52,360.09,367.02,381.11,361.48,366.19
558,344.53,343.94,350.44,353.46,354.17,358.53,360.1,367.04,380.9,360.84,365.7
559,344.52,343.95,350.45,353.46,354.19,358.55,360.14,367.06,380.6,360.34,365.01
560,344.5,343.96,350.45,353.47,354.19,358.56,360.16,367.08,380.34,360.17,364.33
561,344.48,343.95,350.44,353.48,354.2,358.59,360.16,367.11,380.21,359.75,363.89
562,344.46,343.96,350.45,353.48,354.21,358.6,360.17,367.12,380.06,359.47,363.45
563,344.43,343.96,350.44,353.48,354.2,358.62,360.19,367.15,379.84,359.56,363.01
564,344.41,343.95,350.44,353.48,354.2,358.64,360.2,367.15,379.56,359.83,362.57
565,344.4,343.96,350.44,353.48,354.21,358.66,360.21,367.18,379.27,360.04,362.16
566,344.39,343.96,350.44,353.48,354.22,358.67,360.23,367.19,379.02,359.91,361.74
567,344.38,343.97,350.45,353.49,354.22,358.68,360.25,367.21,378.81,359.8,361.34
568,344.35,343.97,350.43,353.49,354.23,358.7,360.27,367.24,378.5,359.95,360.74
569,344.31,343.97,350.42,353.49,354.23,358.71,360.29,367.25,378.18,359.85,360.13
570,344.3,343.97,350.43,353.5,354.23,358.72,360.31,367.25,377.95,359.56,359.74
571,344.3,343.97,350.43,353.49,354.23,358.73,360.31,367.26,377.95,359.28,359.74
572,344.27,343.97,350.42,353.5,354.24,358.75,360.34,367.29,377.32,358.75,358.97
573,344.25,343.97,350.42,353.5,354.25,358.77,360.36,367.32,377.03,357.9,358.61
574,344.24,343.97,350.42,353.51,354.25,358.78,360.38,367.34,376.72,357.12,358.23
575,344.22,343.98,350.42,353.5,354.25,358.8,360.4,367.35,376.49,356.43,357.86
576,344.19,343.98,350.41,353.51,354.26,358.8,360.41,367.35,376.19,356.04,357.35
577,344.15,343.99,350.4,353.52,354.26,358.82,360.43,367.36,375.75,355.93,356.84
578,344.14,343.99,350.4,353.51,354.27,358.84,360.46,367.38,375.46,355.68,356.52
579,344.14,343.99,350.39,353.52,354.27,358.84,360.47,367.38,375.21,355.4,356.19
580,344.11,344.0,350.4,353.51,354.27,358.86,360.48,367.4,375.0,355.01,355.85
581,344.09,343.99,350.38,353.51,354.27,358.87,360.49,367.41,374.89,354.33,355.51
582,344.07,343.99,350.37,353.52,354.28,358.89,360.5,367.41,374.83,353.94,355.19
583,344.06,344.0,350.38,353.51,354.28,358.89,360.53,367.42,374.79,353.85,354.87
584,344.04,344.02,350.38,353.51,354.29,358.9,360.55,367.42,374.7,353.81,354.56
585,344.03,344.02,350.38,353.5,354.3,358.91,360.57,367.43,374.48,354.05,354.26
586,344.0,344.03,350.37,353.51,354.29,358.93,360.59,367.45,374.04,353.97,353.77
587,343.97,344.02,350.35,353.52,354.29,358.94,360.59,367.46,373.64,353.58,353.27
588,343.95,344.03,350.35,353.53,354.3,358.96,360.61,367.47,373.31,353.21,352.95
589,343.92,344.03,350.34,353.52,354.3,358.98,360.61,367.48,373.02,353.05,352.64
590,343.93,344.03,350.34,353.53,354.29,358.98,360.64,367.48,372.82,352.88,352.32
591,343.91,344.04,350.35,353.52,354.3,359.0,360.66,367.48,372.67,352.8,351.99
592,343.89,344.04,350.34,353.53,354.31,359.01,360.66,367.49,372.47,352.78,351.68
593,343.87,344.05,350.34,353.53,354.31,359.03,360.67,367.51,372.33,352.74,351.38
594,343.86,344.05,350.33,353.54,354.32,359.05,360.7,367.53,372.26,352.68,351.08
595,343.83,344.06,350.32,353.54,354.32,359.05,360.7,367.55,372.22,352.74,350.67
596,343.81,344.07,350.32,353.54,354.33,359.07,360.71,367.55,372.09,352.61,350.27
597,343.79,344.07,350.31,353.54,354.33,359.09,360.73,367.55,371.91,352.5,350.0
598,343.78,344.07,350.32,353.55,354.33,359.1,360.75,367.54,371.61,352.33,349.73
599,343.77,344.08,350.32,353.56,354.33,359.11,360.77,367.55,371.32,352.03,349.45
600,343.74,344.08,350.31,353.56,354.34,359.13,360.78,367.52,371.04,351.56,349.18
601,343.73,344.09,350.3,353.55,354.33,359.14,360.79,367.53,370.7,351.27,348.93
602,343.7,344.09,350.3,353.56,354.33,359.15,360.8,367.54,370.38,350.88,348.67
603,343.69,344.09,350.28,353.56,354.34,359.16,360.81,367.55,370.15,350.24,348.45
604,343.67,344.11,350.27,353.55,354.33,359.17,360.81,367.56,369.71,349.23,348.09
605,343.65,344.11,350.27,353.55,354.35,359.18,360.84,367.55,369.37,348.01,347.75
