Time,TC1_tip,TC_9_5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
825,359.83,24.72,359.27,351.89,177.38,75.61,63.86,358.84,358.81,258.52,125.54,25.18,24.85,358.75,343.423205259501,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,368.243702552119,417.728109078563
826,359.85,24.76,359.29,351.75,177.57,75.67,63.86,358.8,358.79,258.16,125.55,25.18,24.86,358.8,343.491599748506,368.320359742342,368.320359742342,368.320359742342,368.320359742342,368.320359742342,368.320359742342,368.320359742342,368.320359742342,368.320359742342,417.804766268786
827,360.01,24.85,359.41,351.69,177.64,75.76,63.87,358.8,358.86,257.9,125.73,25.18,24.86,359.04,343.559978975531,368.397001659736,368.397001659736,368.397001659736,368.397001659736,368.397001659736,368.397001659736,368.397001659736,368.397001659736,368.397001659736,417.88140818618
828,360.22,24.68,359.6,351.73,177.62,75.92,63.91,358.86,359.01,257.7,125.86,25.18,24.86,359.35,343.628342939997,368.473628302627,368.473628302627,368.473628302627,368.473628302627,368.473628302627,368.473628302627,368.473628302627,368.473628302627,368.473628302627,417.958034829071
829,360.42,24.91,359.78,351.82,177.79,76.13,63.96,358.96,359.19,257.55,126.02,25.19,24.87,359.69,343.696691641326,368.550239669345,368.550239669345,368.550239669345,368.550239669345,368.550239669345,368.550239669345,368.550239669345,368.550239669345,368.550239669345,418.034646195789
830,360.61,24.83,359.96,351.96,178.12,76.41,64.05,359.13,359.4,257.41,126.34,25.18,24.86,360.01,343.765025078944,368.626835758221,368.626835758221,368.626835758221,368.626835758221,368.626835758221,368.626835758221,368.626835758221,368.626835758221,368.626835758221,418.111242284665
831,360.79,24.86,360.17,352.13,178.41,76.72,64.16,359.32,359.63,257.33,126.8,25.18,24.86,360.32,343.83334325228,368.703416567591,368.703416567591,368.703416567591,368.703416567591,368.703416567591,368.703416567591,368.703416567591,368.703416567591,368.703416567591,418.187823094035
832,361.07,24.79,360.49,352.41,178.9,77.28,64.35,359.64,359.79,257.29,127.14,25.18,24.86,360.73,343.901646160763,368.779982095791,368.779982095791,368.779982095791,368.779982095791,368.779982095791,368.779982095791,368.779982095791,368.779982095791,368.779982095791,418.264388622235
833,361.34,24.76,360.77,352.68,179.5,77.81,64.59,359.99,360.0,257.24,127.73,25.17,24.86,361.11,343.969933803824,368.856532341159,368.856532341159,368.856532341159,368.856532341159,368.856532341159,368.856532341159,368.856532341159,368.856532341159,368.856532341159,418.340938867603
834,361.51,24.76,360.94,352.83,179.82,78.11,64.76,360.21,360.2,257.19,128.15,25.18,24.85,361.35,344.038206180897,368.933067302037,368.933067302037,368.933067302037,368.933067302037,368.933067302037,368.933067302037,368.933067302037,368.933067302037,368.933067302037,418.417473828481
835,361.7,24.78,361.08,352.98,179.79,78.4,64.96,360.46,360.38,257.21,128.39,25.18,24.85,361.57,344.10646329142,369.009586976769,369.009586976769,369.009586976769,369.009586976769,369.009586976769,369.009586976769,369.009586976769,369.009586976769,369.009586976769,418.493993503214
836,361.92,24.71,361.24,353.14,179.72,78.68,65.16,360.7,360.52,257.28,128.62,25.18,24.86,361.78,344.174705134832,369.086091363703,369.086091363703,369.086091363703,369.086091363703,369.086091363703,369.086091363703,369.086091363703,369.086091363703,369.086091363703,418.570497890147
837,362.14,24.67,361.39,353.28,179.92,78.94,65.39,360.95,360.67,257.39,129.01,25.18,24.86,361.96,344.242931710572,369.162580461185,369.162580461185,369.162580461185,369.162580461185,369.162580461185,369.162580461185,369.162580461185,369.162580461185,369.162580461185,418.646986987629
838,362.36,24.74,361.56,353.41,180.18,79.2,65.62,361.19,360.84,257.52,129.43,25.18,24.86,362.11,344.311143018083,369.239054267568,369.239054267568,369.239054267568,369.239054267568,369.239054267568,369.239054267568,369.239054267568,369.239054267568,369.239054267568,418.723460794012
839,362.56,24.67,361.71,353.51,180.46,79.46,65.88,361.42,360.96,257.58,129.64,25.18,24.85,362.21,344.379339056812,369.315512781204,369.315512781204,369.315512781204,369.315512781204,369.315512781204,369.315512781204,369.315512781204,369.315512781204,369.315512781204,418.799919307648
840,362.82,24.65,361.82,353.59,180.91,79.75,66.14,361.65,361.16,257.64,130.08,25.18,24.85,362.32,344.447519826204,369.39195600045,369.39195600045,369.39195600045,369.39195600045,369.39195600045,369.39195600045,369.39195600045,369.39195600045,369.39195600045,418.876362526894
