Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
598,366.35,365.27,339.99,204.94,145.39,101.95,84.79,73.08,62.72,23.39,62.46,376.59051809367,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,435.231357603466
599,366.42,365.33,340.04,205.05,145.48,102.08,84.96,73.31,62.9,23.21,62.67,376.726048974238,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,435.385073053256
600,366.47,365.39,340.08,205.22,145.59,102.23,85.09,73.57,63.1,23.33,62.87,376.861503211593,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,435.538709158032
601,366.54,365.49,340.13,205.44,145.79,102.38,85.29,73.75,63.39,23.28,63.19,376.996880811519,406.097843637021,406.097843637021,406.097843637021,406.097843637021,406.097843637021,406.097843637021,406.097843637021,406.097843637021,406.097843637021,435.692265913068
602,366.61,365.61,340.2,205.51,145.99,102.47,85.49,73.8,63.63,23.32,63.52,377.132181779851,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,435.845743313696
603,366.66,365.64,340.23,205.63,146.12,102.63,85.69,74.01,63.81,23.18,63.72,377.267406122472,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,435.99914135531
604,366.72,365.66,340.26,205.72,146.23,102.8,85.87,74.26,64.04,23.06,63.94,377.402553845317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,436.152460033364
605,366.77,365.68,340.31,205.82,146.32,102.94,85.99,74.31,64.22,23.03,64.14,377.537624954369,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,436.305699343371
606,366.82,365.72,340.4,205.88,146.4,103.07,86.11,74.36,64.36,23.07,64.35,377.672619455663,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,436.458859280906
607,366.86,365.78,340.44,205.97,146.51,103.22,86.23,74.5,64.53,23.18,64.57,377.807537355284,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,436.611939841603
608,366.87,365.84,340.47,206.05,146.6,103.36,86.37,74.69,64.69,23.18,64.76,377.942378659363,407.170518745107,407.170518745107,407.170518745107,407.170518745107,407.170518745107,407.170518745107,407.170518745107,407.170518745107,407.170518745107,436.764941021155
