Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
545,377.98,385.46,365.26,220.02,160.32,120.62,103.76,93.81,88.29,24.77,92.27,369.297571830046,397.3766199443,397.3766199443,397.3766199443,397.3766199443,397.3766199443,397.3766199443,397.3766199443,397.3766199443,397.3766199443,426.971042220347
546,378.02,385.51,365.34,220.16,160.43,120.66,103.77,93.84,88.32,24.76,92.29,369.437171748037,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,427.128954607522
547,378.07,385.56,365.43,220.32,160.57,120.72,103.82,93.92,88.41,24.87,92.33,369.576694788991,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710678,397.692365710679,427.286787986725
548,378.11,385.62,365.53,220.32,160.59,120.74,103.9,93.93,88.5,24.95,92.37,369.716140955985,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,427.444542350019
549,378.16,385.66,365.61,220.24,160.56,120.74,103.94,93.92,88.51,24.88,92.4,369.855510252146,398.007795413478,398.007795413478,398.007795413478,398.007795413478,398.007795413478,398.007795413478,398.007795413478,398.007795413478,398.007795413478,427.602217689525
550,378.2,385.71,365.7,220.2,160.56,120.74,103.88,93.85,88.48,24.71,92.42,369.994802680653,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,427.759813997427
551,378.23,385.75,365.76,220.27,160.59,120.77,103.84,93.77,88.47,24.83,92.45,370.134018244737,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,427.917331265969
552,378.27,385.79,365.83,220.34,160.62,120.8,103.82,93.82,88.47,24.82,92.46,370.273156947683,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,428.074769487455
553,378.3,385.84,365.89,220.46,160.63,120.84,103.82,93.93,88.45,24.8,92.47,370.412218792824,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,428.232128654253
554,378.34,385.88,365.95,220.7,160.69,120.91,103.89,94.15,88.47,24.85,92.5,370.551203783548,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,428.389408758789
