Condition,RMSE,MAE,R2
h6_flux73_abs0_surf1_868s - Sheet2,0.7077953219413757,0.47402650117874146,0.9750536761249946
h6_flux73_abs0_surf1_868s - Sheet2,0.704182505607605,0.4631195068359375,0.9753105283261145
h6_flux73_abs0_surf1_868s - Sheet2,0.7149366140365601,0.461599737405777,0.9746457076566672
h6_flux73_abs0_surf1_868s - Sheet2,0.7315549254417419,0.46851807832717896,0.9735693089954152
h6_flux73_abs0_surf1_868s - Sheet2,0.747834324836731,0.479513555765152,0.9724662653395526
h6_flux73_abs0_surf1_868s - Sheet2,0.7620250582695007,0.48822021484375,0.9714951015673132
h6_flux73_abs0_surf1_868s - Sheet2,0.7797381281852722,0.5018340945243835,0.9703111874589511
h6_flux73_abs0_surf1_868s - Sheet2,0.7801257967948914,0.5103362798690796,0.9702348203997669
h6_flux73_abs0_surf1_868s - Sheet2,0.771689772605896,0.5169342160224915,0.9707051162253483
h6_flux73_abs0_surf1_868s - Sheet2,0.761229395866394,0.5158325433731079,0.971367149467205
h6_flux73_abs0_surf1_868s - Sheet2,0.7532843351364136,0.5114074945449829,0.9719050223806284
h6_flux73_abs0_surf1_868s - Sheet2,0.7311625480651855,0.489288330078125,0.9734710773023421
h6_flux73_abs0_surf1_868s - Sheet2,0.7258844971656799,0.48725587129592896,0.9737825955556345
h6_flux73_abs0_surf1_868s - Sheet2,0.7272182703018188,0.4910339415073395,0.9736203024236815
h6_flux73_abs0_surf1_868s - Sheet2,0.722041666507721,0.49267274141311646,0.9739531239816658
h6_flux73_abs0_surf1_868s - Sheet2,0.7173472046852112,0.4955505430698395,0.9743337399926557
h6_flux73_abs0_surf1_868s - Sheet2,0.717599630355835,0.5096893310546875,0.97425396235582
h6_flux73_abs0_surf1_868s - Sheet2,0.7117225527763367,0.5164428949356079,0.9745281463400756
h6_flux73_abs0_surf1_868s - Sheet2,0.7021124958992004,0.5153564214706421,0.975124922042279
h6_flux73_abs0_surf1_868s - Sheet2,0.6897061467170715,0.507659912109375,0.9759711532618789
h6_flux73_abs0_surf1_868s - Sheet2,0.6798112988471985,0.5046234130859375,0.9766045572915334
h6_flux73_abs0_surf1_868s - Sheet2,0.6835480332374573,0.513256847858429,0.9763439102371058
h6_flux73_abs0_surf1_868s - Sheet2,0.6822956800460815,0.5151702761650085,0.976429805610904
h6_flux73_abs0_surf1_868s - Sheet2,0.6809064745903015,0.5228546261787415,0.9765168879776055
h6_flux73_abs0_surf1_868s - Sheet2,0.6875478625297546,0.5344451665878296,0.9760766037502888
h6_flux73_abs0_surf1_868s - Sheet2,0.6924555897712708,0.545501708984375,0.9756488116666827
h6_flux73_abs0_surf1_868s - Sheet2,0.7027522921562195,0.5581573247909546,0.9748829947127292
h6_flux73_abs0_surf1_868s - Sheet2,0.7217840552330017,0.5768097043037415,0.9735276217310884
h6_flux73_abs0_surf1_868s - Sheet2,0.7405354380607605,0.5967742800712585,0.9721423073154006
h6_flux73_abs0_surf1_868s - Sheet2,0.7589001059532166,0.619122326374054,0.9707661666670145
h6_flux73_abs0_surf1_868s - Sheet2,0.7662749290466309,0.6285492181777954,0.9702254551569541
h6_flux73_abs0_surf1_868s - Sheet2,0.7712604999542236,0.6354919672012329,0.9699233915189756
h6_flux73_abs0_surf1_868s - Sheet2,0.7780476212501526,0.6530914306640625,0.9694492208565995
h6_flux73_abs0_surf1_868s - Sheet2,0.8029374480247498,0.6851745843887329,0.9676125045884025
h6_flux73_abs0_surf1_868s - Sheet2,0.8208246827125549,0.7075347900390625,0.9662258655601756
h6_flux73_abs0_surf1_868s - Sheet2,0.8338928818702698,0.7233306765556335,0.9651433310420119
h6_flux73_abs0_surf1_868s - Sheet2,0.8436853885650635,0.7355133295059204,0.9642478844631468
h6_flux73_abs0_surf1_868s - Sheet2,0.8444988131523132,0.7345947027206421,0.9641105272974411
h6_flux73_abs0_surf1_868s - Sheet2,0.8391748070716858,0.730334460735321,0.9645752624247825
h6_flux73_abs0_surf1_868s - Sheet2,0.8373884558677673,0.7289153933525085,0.9647359637545355
h6_flux73_abs0_surf1_868s - Sheet2,0.8378398418426514,0.7269805669784546,0.9647153543267752
h6_flux73_abs0_surf1_868s - Sheet2,0.8552324771881104,0.7402404546737671,0.9631442451934521
h6_flux73_abs0_surf1_868s - Sheet2,0.87688809633255,0.758160412311554,0.9612859321321473
h6_flux73_abs0_surf1_868s - Sheet2,0.8849242329597473,0.7629638910293579,0.9606477823268271
h6_flux73_abs0_surf1_868s - Sheet2,0.8870427012443542,0.7654327154159546,0.9605897203749018
h6_flux73_abs0_surf1_868s - Sheet2,0.8921157717704773,0.7690948247909546,0.9602259757179358
h6_flux73_abs0_surf1_868s - Sheet2,0.8894124627113342,0.7637268304824829,0.9605568529345011
h6_flux73_abs0_surf1_868s - Sheet2,0.8867596983909607,0.7639495730400085,0.9608126954726708
h6_flux73_abs0_surf1_868s - Sheet2,0.8800340890884399,0.7577880620956421,0.9615493600342483
h6_flux73_abs0_surf1_868s - Sheet2,0.875960648059845,0.7548370361328125,0.9619420889948889
h6_flux73_abs0_surf1_868s - Sheet2,0.8711416721343994,0.7513275146484375,0.9623908805909726
h6_flux73_abs0_surf1_868s - Sheet2,0.8752275109291077,0.7589966058731079,0.9619821773917071
h6_flux73_abs0_surf1_868s - Sheet2,0.884434700012207,0.773449718952179,0.9611318049273397
h6_flux73_abs0_surf1_868s - Sheet2,0.8839792013168335,0.7764434814453125,0.9610668698550136
h6_flux73_abs0_surf1_868s - Sheet2,0.8999497294425964,0.7882843017578125,0.9598441396679569
h6_flux73_abs0_surf1_868s - Sheet2,0.9133110046386719,0.7966247797012329,0.9587102890753388
h6_flux73_abs0_surf1_868s - Sheet2,0.9366116523742676,0.811718761920929,0.9568560198821146
h6_flux73_abs0_surf1_868s - Sheet2,0.956433117389679,0.8200165033340454,0.9553951663183272
h6_flux73_abs0_surf1_868s - Sheet2,0.9868800640106201,0.8365478515625,0.9527998886345721
h6_flux73_abs0_surf1_868s - Sheet2,1.0174859762191772,0.8533691167831421,0.9501968969960626
h6_flux73_abs0_surf1_868s - Sheet2,1.0420794486999512,0.8584625124931335,0.9483413582989932
h6_flux73_abs0_surf1_868s - Sheet2,1.055551528930664,0.8539673089981079,0.9473870638901718
h6_flux73_abs0_surf1_868s - Sheet2,1.0637022256851196,0.848858654499054,0.9469163743154958
h6_flux73_abs0_surf1_868s - Sheet2,1.0689935684204102,0.850067138671875,0.9464599085717441
h6_flux73_abs0_surf1_868s - Sheet2,1.0640718936920166,0.8397979736328125,0.9469135643290753
h6_flux73_abs0_surf1_868s - Sheet2,1.0626286268234253,0.83221435546875,0.9471715322955392
h6_flux73_abs0_surf1_868s - Sheet2,1.057199239730835,0.814923107624054,0.9476213921354854
h6_flux73_abs0_surf1_868s - Sheet2,1.0588502883911133,0.8081909418106079,0.9474436384214253
h6_flux73_abs0_surf1_868s - Sheet2,1.057132363319397,0.8025543093681335,0.9475388897047572
h6_flux73_abs0_surf1_868s - Sheet2,1.0432069301605225,0.791485607624054,0.9486837124602189
h6_flux73_abs0_surf1_868s - Sheet2,1.0155073404312134,0.7639099359512329,0.9511845527322141
h6_flux73_abs0_surf1_868s - Sheet2,0.9959607720375061,0.743072509765625,0.9530262583459486
h6_flux73_abs0_surf1_868s - Sheet2,0.9865732789039612,0.731158435344696,0.9538771183046355
h6_flux73_abs0_surf1_868s - Sheet2,0.9810751080513,0.719586193561554,0.9544314668653759
h6_flux73_abs0_surf1_868s - Sheet2,0.9815768003463745,0.7150909304618835,0.9544293181639956
h6_flux73_abs0_surf1_868s - Sheet2,0.9743137359619141,0.7019897699356079,0.9550986685551339
h6_flux73_abs0_surf1_868s - Sheet2,0.9755368232727051,0.7026702761650085,0.9550004020626691
h6_flux73_abs0_surf1_868s - Sheet2,0.9827214479446411,0.7085113525390625,0.9544865953694892
h6_flux73_abs0_surf1_868s - Sheet2,0.977802574634552,0.7110229730606079,0.9549036915701548
h6_flux73_abs0_surf1_868s - Sheet2,0.9691410660743713,0.710375964641571,0.9557192966865128
h6_flux73_abs0_surf1_868s - Sheet2,0.947346568107605,0.697619616985321,0.9576496481054625
h6_flux73_abs0_surf1_868s - Sheet2,0.9347110390663147,0.6888946294784546,0.958754888592647
h6_flux73_abs0_surf1_868s - Sheet2,0.9276520013809204,0.6893371343612671,0.9592698449476097
h6_flux73_abs0_surf1_868s - Sheet2,0.9189729690551758,0.6865203976631165,0.9599265825523152
h6_flux73_abs0_surf1_868s - Sheet2,0.91022789478302,0.6868255734443665,0.960497611418196
h6_flux73_abs0_surf1_868s - Sheet2,0.9047877788543701,0.6873077154159546,0.9607935107648273
h6_flux73_abs0_surf1_868s - Sheet2,0.8955949544906616,0.684832751750946,0.9613369826624261
h6_flux73_abs0_surf1_868s - Sheet2,0.9582992792129517,0.762622058391571,0.9551267969775397
h6_flux73_abs0_surf1_868s - Sheet2,1.0893787145614624,0.9086639285087585,0.9414039341534491
h6_flux73_abs0_surf1_868s - Sheet2,1.2206276655197144,1.0445983409881592,0.9260676069385092
h6_flux73_abs0_surf1_868s - Sheet2,1.3497867584228516,1.1760742664337158,0.9095510893839177
h6_flux73_abs0_surf1_868s - Sheet2,1.4658688306808472,1.2927124500274658,0.8934574298471551
h6_flux73_abs0_surf1_868s - Sheet2,1.5935163497924805,1.422418236732483,0.8740144556038061
h6_flux73_abs0_surf1_868s - Sheet2,1.7148680686950684,1.5435760021209717,0.8544122257362173
h6_flux73_abs0_surf1_868s - Sheet2,1.8314878940582275,1.6603271961212158,0.8344857301868961
h6_flux73_abs0_surf1_868s - Sheet2,1.9842020273208618,1.8102080821990967,0.8077505686308983
h6_flux73_abs0_surf1_868s - Sheet2,2.124138116836548,1.949066162109375,0.7819668940678622
h6_flux73_abs0_surf1_868s - Sheet2,2.229532480239868,2.0554473400115967,0.7615849640132282
h6_flux73_abs0_surf1_868s - Sheet2,2.3232240676879883,2.1468231678009033,0.7435320743068332
h6_flux73_abs0_surf1_868s - Sheet2,2.4154610633850098,2.236462354660034,0.7251608279949311
h6_flux73_abs0_surf1_868s - Sheet2,2.51090145111084,2.330425977706909,0.7052978625780735
h6_flux73_abs0_surf1_868s - Sheet2,2.6009321212768555,2.417376756668091,0.6868990597817772
h6_flux73_abs0_surf1_868s - Sheet2,2.6787617206573486,2.4916107654571533,0.6713092765166253
h6_flux73_abs0_surf1_868s - Sheet2,2.777871608734131,2.5837950706481934,0.6522647856652317
h6_flux73_abs0_surf1_868s - Sheet2,2.8656609058380127,2.6649537086486816,0.6354593703942921
h6_flux73_abs0_surf1_868s - Sheet2,2.976825714111328,2.7626953125,0.6157027495161667
h6_flux73_abs0_surf1_868s - Sheet2,3.092602252960205,2.867083787918091,0.5937021093614194
h6_flux73_abs0_surf1_868s - Sheet2,3.176326274871826,2.9425995349884033,0.5769519132536982
h6_flux73_abs0_surf1_868s - Sheet2,3.2528209686279297,3.0113372802734375,0.5621331053880637
h6_flux73_abs0_surf1_868s - Sheet2,3.3342134952545166,3.0854766368865967,0.5459657385425094
h6_flux73_abs0_surf1_868s - Sheet2,3.4085469245910645,3.150622606277466,0.5323296999766655
h6_flux73_abs0_surf1_868s - Sheet2,3.4714200496673584,3.208343505859375,0.5207936919289927
h6_flux73_abs0_surf1_868s - Sheet2,3.5197362899780273,3.251751661300659,0.5141114020225397
h6_flux73_abs0_surf1_868s - Sheet2,3.5835530757904053,3.307260036468506,0.5049862883877689
h6_flux73_abs0_surf1_868s - Sheet2,3.6352474689483643,3.3542449474334717,0.49815640262605365
h6_flux73_abs0_surf1_868s - Sheet2,3.670032262802124,3.388317823410034,0.49288632635773033
h6_flux73_abs0_surf1_868s - Sheet2,3.698986053466797,3.4138121604919434,0.48989351149614935
h6_flux73_abs0_surf1_868s - Sheet2,3.731113910675049,3.4448485374450684,0.48496605715903407
h6_flux73_abs0_surf1_868s - Sheet2,3.7607686519622803,3.472177028656006,0.48097307547976775
h6_flux73_abs0_surf1_868s - Sheet2,3.784813165664673,3.4919769763946533,0.479301938301514
h6_flux73_abs0_surf1_868s - Sheet2,3.816936492919922,3.5219483375549316,0.47450451062221555
h6_flux73_abs0_surf1_868s - Sheet2,3.8520448207855225,3.553210496902466,0.4697095616440611
h6_flux73_abs0_surf1_868s - Sheet2,3.907564878463745,3.599557399749756,0.4625851122157807
h6_flux73_abs0_surf1_868s - Sheet2,3.9762868881225586,3.652182102203369,0.4534123602439494
h6_flux73_abs0_surf1_868s - Sheet2,4.021636962890625,3.6889984607696533,0.4460971026588054
h6_flux73_abs0_surf1_868s - Sheet2,4.061455249786377,3.723165988922119,0.4394745212040275
h6_flux73_abs0_surf1_868s - Sheet2,4.095122337341309,3.7521119117736816,0.435022589543577
h6_flux73_abs0_surf1_868s - Sheet2,4.123672962188721,3.775186061859131,0.4318504694737568
h6_flux73_abs0_surf1_868s - Sheet2,4.153213977813721,3.7960143089294434,0.4307726556601261
h6_flux73_abs0_surf1_868s - Sheet2,4.191971302032471,3.8259215354919434,0.42737543059115124
h6_flux73_abs0_surf1_868s - Sheet2,4.226893901824951,3.8527159690856934,0.4248933463984481
h6_flux73_abs0_surf1_868s - Sheet2,4.281794548034668,3.8900513648986816,0.4210735834953675
h6_flux73_abs0_surf1_868s - Sheet2,4.352360725402832,3.9422059059143066,0.4141757579742438
h6_flux73_abs0_surf1_868s - Sheet2,4.393167018890381,3.9730987548828125,0.4103631524746929
h6_flux73_abs0_surf1_868s - Sheet2,4.443249225616455,4.012225151062012,0.4044996238035501
h6_flux73_abs0_surf1_868s - Sheet2,4.495158672332764,4.051397800445557,0.3985766487218736
h6_flux73_abs0_surf1_868s - Sheet2,4.543514728546143,4.090334892272949,0.3916897682475067
h6_flux73_abs0_surf1_868s - Sheet2,4.582314491271973,4.117648124694824,0.3874930831055624
h6_flux73_abs0_surf1_868s - Sheet2,4.62554931640625,4.149178981781006,0.38183684686905184
h6_flux73_abs0_surf1_868s - Sheet2,4.665687561035156,4.178955078125,0.37720399120787773
h6_flux73_abs0_surf1_868s - Sheet2,4.705592632293701,4.2051849365234375,0.3738660326533215
h6_flux73_abs0_surf1_868s - Sheet2,4.773953914642334,4.254388332366943,0.3652741237146915
h6_flux73_abs0_surf1_868s - Sheet2,4.84913444519043,4.307586669921875,0.3551510613094926
h6_flux73_abs0_surf1_868s - Sheet2,4.902190685272217,4.347619533538818,0.3465727452486048
h6_flux73_abs0_surf1_868s - Sheet2,4.9603190422058105,4.389199733734131,0.338283729533292
h6_flux73_abs0_surf1_868s - Sheet2,5.008162498474121,4.420989990234375,0.332888498680845
h6_flux73_abs0_surf1_868s - Sheet2,5.055692672729492,4.450537204742432,0.3290180539007127
h6_flux73_abs0_surf1_868s - Sheet2,5.105604648590088,4.481466770172119,0.3250244630110115
h6_flux73_abs0_surf1_868s - Sheet2,5.148641586303711,4.510348320007324,0.3207037684211368
h6_flux73_abs0_surf1_868s - Sheet2,5.181839466094971,4.53680419921875,0.31599244806823246
h6_flux73_abs0_surf1_868s - Sheet2,5.2137837409973145,4.563622951507568,0.3131032949153294
h6_flux73_abs0_surf1_868s - Sheet2,5.238997936248779,4.585257053375244,0.3107224868854732
h6_flux73_abs0_surf1_868s - Sheet2,5.253396034240723,4.59588623046875,0.31069003493635816
h6_flux73_abs0_surf1_868s - Sheet2,5.262022018432617,4.600076198577881,0.31231401098022893
h6_flux73_abs0_surf1_868s - Sheet2,5.260435581207275,4.595947265625,0.315260659644526
h6_flux73_abs0_surf1_868s - Sheet2,5.248190879821777,4.583127021789551,0.31912957407454456
h6_flux73_abs0_surf1_868s - Sheet2,5.240675926208496,4.5753936767578125,0.32213085676576203
h6_flux73_abs0_surf1_868s - Sheet2,5.229393005371094,4.557919502258301,0.3279511434699981
h6_flux73_abs0_surf1_868s - Sheet2,5.228839874267578,4.544634819030762,0.3330962440528388
h6_flux73_abs0_surf1_868s - Sheet2,5.249701023101807,4.546542167663574,0.335386005786639
h6_flux73_abs0_surf1_868s - Sheet2,5.282664775848389,4.552487373352051,0.33679779762342477
h6_flux73_abs0_surf1_868s - Sheet2,5.3021392822265625,4.54931640625,0.3381423338819769
h6_flux73_abs0_surf1_868s - Sheet2,5.296146869659424,4.508691310882568,0.3470052398012
h6_flux73_abs0_surf1_868s - Sheet2,5.275814056396484,4.447335720062256,0.35824518869104804
h6_flux73_abs0_surf1_868s - Sheet2,5.229823112487793,4.36016845703125,0.3736995328601386
h6_flux73_abs0_surf1_868s - Sheet2,5.162327289581299,4.251330375671387,0.3920798244103314
h6_flux73_abs0_surf1_868s - Sheet2,5.048725605010986,4.096163749694824,0.418676333552373
h6_flux73_abs0_surf1_868s - Sheet2,4.874567031860352,3.8953521251678467,0.4580448374196139
h6_flux73_abs0_surf1_868s - Sheet2,4.728462219238281,3.723956346511841,0.4901345261324682
h6_flux73_abs0_surf1_868s - Sheet2,4.63024377822876,3.5935730934143066,0.5134066314444199
h6_flux73_abs0_surf1_868s - Sheet2,4.5384521484375,3.477835178375244,0.5349292410031803
h6_flux73_abs0_surf1_868s - Sheet2,4.46368408203125,3.3810088634490967,0.5530572256585371
h6_flux73_abs0_surf1_868s - Sheet2,4.393712997436523,3.2965972423553467,0.569145045152962
h6_flux73_abs0_surf1_868s - Sheet2,4.319354057312012,3.2118682861328125,0.5852478509492001
h6_flux73_abs0_surf1_868s - Sheet2,4.239165782928467,3.124624729156494,0.6016892712358195
h6_flux73_abs0_surf1_868s - Sheet2,4.160184383392334,3.0425140857696533,0.6173140111880819
h6_flux73_abs0_surf1_868s - Sheet2,4.095251560211182,2.9821624755859375,0.6305799712265008
h6_flux73_abs0_surf1_868s - Sheet2,4.043266773223877,2.9384002685546875,0.6414487748903239
h6_flux73_abs0_surf1_868s - Sheet2,3.997765064239502,2.889025926589966,0.6521332468030367
h6_flux73_abs0_surf1_868s - Sheet2,3.9650683403015137,2.8536713123321533,0.6592919233273271
h6_flux73_abs0_surf1_868s - Sheet2,3.9459686279296875,2.836956739425659,0.6637579422007651
h6_flux73_abs0_surf1_868s - Sheet2,3.9262337684631348,2.817422389984131,0.6683741151038163
h6_flux73_abs0_surf1_868s - Sheet2,3.8979198932647705,2.7935423851013184,0.6736715103364017
h6_flux73_abs0_surf1_868s - Sheet2,3.86867094039917,2.770031690597534,0.6789655160970667
h6_flux73_abs0_surf1_868s - Sheet2,3.829741954803467,2.7389252185821533,0.68589639398231
h6_flux73_abs0_surf1_868s - Sheet2,3.7840847969055176,2.7094757556915283,0.6932629869558833
h6_flux73_abs0_surf1_868s - Sheet2,3.7610490322113037,2.6935088634490967,0.6983894344611621
h6_flux73_abs0_surf1_868s - Sheet2,3.755204439163208,2.6838104724884033,0.7019850875194976
h6_flux73_abs0_surf1_868s - Sheet2,3.7303218841552734,2.6585357189178467,0.7074812807342195
h6_flux73_abs0_surf1_868s - Sheet2,3.713559627532959,2.642138719558716,0.7117985952113686
h6_flux73_abs0_surf1_868s - Sheet2,3.6925034523010254,2.6232941150665283,0.716165038215292
h6_flux73_abs0_surf1_868s - Sheet2,3.669034957885742,2.6026885509490967,0.720738147513617
h6_flux73_abs0_surf1_868s - Sheet2,3.655179023742676,2.5878357887268066,0.724204020443721
h6_flux73_abs0_surf1_868s - Sheet2,3.6438052654266357,2.5762391090393066,0.7272162471847916
h6_flux73_abs0_surf1_868s - Sheet2,3.639540672302246,2.568225145339966,0.7294503336539008
h6_flux73_abs0_surf1_868s - Sheet2,3.659813165664673,2.5853545665740967,0.728398524070212
h6_flux73_abs0_surf1_868s - Sheet2,3.6884937286376953,2.608315944671631,0.7261948017577332
h6_flux73_abs0_surf1_868s - Sheet2,3.699950933456421,2.622222900390625,0.7258223489844472
h6_flux73_abs0_surf1_868s - Sheet2,3.6979143619537354,2.624774217605591,0.7270176819966873
h6_flux73_abs0_surf1_868s - Sheet2,3.692283868789673,2.6261749267578125,0.7288150244823193
h6_flux73_abs0_surf1_868s - Sheet2,3.6800105571746826,2.620129346847534,0.7316544987235767
h6_flux73_abs0_surf1_868s - Sheet2,3.686426877975464,2.624768018722534,0.7329932046261902
h6_flux73_abs0_surf1_868s - Sheet2,3.6981935501098633,2.6331238746643066,0.7338085414440104
h6_flux73_abs0_surf1_868s - Sheet2,3.73887038230896,2.660073757171631,0.7320322137836774
h6_flux73_abs0_surf1_868s - Sheet2,3.7833497524261475,2.692626953125,0.729163021597247
h6_flux73_abs0_surf1_868s - Sheet2,3.8059444427490234,2.7175750732421875,0.7275308498020354
h6_flux73_abs0_surf1_868s - Sheet2,3.8246748447418213,2.734484910964966,0.726810440296749
h6_flux73_abs0_surf1_868s - Sheet2,3.8475053310394287,2.754925489425659,0.7255306234834322
h6_flux73_abs0_surf1_868s - Sheet2,3.871079683303833,2.7775299549102783,0.7242147535080993
h6_flux73_abs0_surf1_868s - Sheet2,3.8920094966888428,2.797882080078125,0.7232768983579776
h6_flux73_abs0_surf1_868s - Sheet2,3.894514560699463,2.804699659347534,0.7246103016136409
h6_flux73_abs0_surf1_868s - Sheet2,3.894200086593628,2.8188233375549316,0.7256470334185842
h6_flux73_abs0_surf1_868s - Sheet2,3.8927879333496094,2.8313446044921875,0.7264862926930117
h6_flux73_abs0_surf1_868s - Sheet2,3.9042983055114746,2.854043483734131,0.7259967345694782
h6_flux73_abs0_surf1_868s - Sheet2,3.890814781188965,2.8600707054138184,0.7282092726035446
h6_flux73_abs0_surf1_868s - Sheet2,3.856762409210205,2.8526580333709717,0.7324299698262108
h6_flux73_abs0_surf1_868s - Sheet2,3.8140220642089844,2.836108446121216,0.7377972749615976
h6_flux73_abs0_surf1_868s - Sheet2,3.7612128257751465,2.8091278076171875,0.7443022331744324
h6_flux73_abs0_surf1_868s - Sheet2,3.714480400085449,2.787066698074341,0.7502530822887719
h6_flux73_abs0_surf1_868s - Sheet2,3.660402536392212,2.754223585128784,0.7571322456785219
h6_flux73_abs0_surf1_868s - Sheet2,3.609513998031616,2.7244505882263184,0.7635769101140862
h6_flux73_abs0_surf1_868s - Sheet2,3.5566680431365967,2.693154811859131,0.7698713747183659
h6_flux73_abs0_surf1_868s - Sheet2,3.528456449508667,2.679882764816284,0.7735774083257285
h6_flux73_abs0_surf1_868s - Sheet2,3.5147528648376465,2.6764800548553467,0.7756399928209909
h6_flux73_abs0_surf1_868s - Sheet2,3.5055177211761475,2.6743621826171875,0.7772883226511083
h6_flux73_abs0_surf1_868s - Sheet2,3.5067458152770996,2.681588649749756,0.7778200957313515
h6_flux73_abs0_surf1_868s - Sheet2,3.506126642227173,2.6830718517303467,0.77859535968836
h6_flux73_abs0_surf1_868s - Sheet2,3.516434907913208,2.695068359375,0.7780158138861247
h6_flux73_abs0_surf1_868s - Sheet2,3.528181314468384,2.707934617996216,0.7772014201316133
h6_flux73_abs0_surf1_868s - Sheet2,3.5343544483184814,2.716107130050659,0.776628307604422
h6_flux73_abs0_surf1_868s - Sheet2,3.547874927520752,2.7287750244140625,0.7754715232549134
h6_flux73_abs0_surf1_868s - Sheet2,3.5551156997680664,2.7319703102111816,0.7753035289587418
h6_flux73_abs0_surf1_868s - Sheet2,3.566290855407715,2.741018772125244,0.7745866125673775
h6_flux73_abs0_surf1_868s - Sheet2,3.5791728496551514,2.7565155029296875,0.7733393286836159
h6_flux73_abs0_surf1_868s - Sheet2,3.6004016399383545,2.7769317626953125,0.7715722859813269
h6_flux73_abs0_surf1_868s - Sheet2,3.6141743659973145,2.7848143577575684,0.7709992113866418
h6_flux73_abs0_surf1_868s - Sheet2,3.6416995525360107,2.812722682952881,0.7686064880555751
h6_flux73_abs0_surf1_868s - Sheet2,3.665440559387207,2.8352324962615967,0.7668032661450448
h6_flux73_abs0_surf1_868s - Sheet2,3.6863067150115967,2.855294704437256,0.7652296620743284
h6_flux73_abs0_surf1_868s - Sheet2,3.715873956680298,2.8881287574768066,0.7624853985035249
h6_flux73_abs0_surf1_868s - Sheet2,3.738110065460205,2.9171080589294434,0.7600000555642087
h6_flux73_abs0_surf1_868s - Sheet2,3.742635726928711,2.927938938140869,0.7594047663269988
h6_flux73_abs0_surf1_868s - Sheet2,3.7458934783935547,2.935040235519409,0.7590408554577786
h6_flux73_abs0_surf1_868s - Sheet2,3.762779474258423,2.949816942214966,0.7573805420455858
h6_flux73_abs0_surf1_868s - Sheet2,3.780543088912964,2.961804151535034,0.7558503974419849
h6_flux73_abs0_surf1_868s - Sheet2,3.800119161605835,2.975006103515625,0.7541559473519507
h6_flux73_abs0_surf1_868s - Sheet2,3.8246781826019287,2.992898464202881,0.7518969183303795
h6_flux73_abs0_surf1_868s - Sheet2,3.852917194366455,3.016134738922119,0.7492894713989895
h6_flux73_abs0_surf1_868s - Sheet2,3.896120309829712,3.047842502593994,0.7457036865302762
h6_flux73_abs0_surf1_868s - Sheet2,3.9435136318206787,3.089395046234131,0.7412444255007666
h6_flux73_abs0_surf1_868s - Sheet2,3.985313892364502,3.1303038597106934,0.73670061504138
h6_flux73_abs0_surf1_868s - Sheet2,4.021315097808838,3.1661040782928467,0.732578670918415
h6_flux73_abs0_surf1_868s - Sheet2,4.045277118682861,3.187521457672119,0.7300146919370829
h6_flux73_abs0_surf1_868s - Sheet2,4.062939643859863,3.202444553375244,0.7283855087296034
h6_flux73_abs0_surf1_868s - Sheet2,4.077287197113037,3.216421604156494,0.7267994145891005
h6_flux73_abs0_surf1_868s - Sheet2,4.090609550476074,3.2297394275665283,0.7256744969741629
h6_flux73_abs0_surf1_868s - Sheet2,4.100608825683594,3.240579128265381,0.725021424627652
h6_flux73_abs0_surf1_868s - Sheet2,4.100980758666992,3.241986036300659,0.7259535246477484
h6_flux73_abs0_surf1_868s - Sheet2,4.097640037536621,3.2391419410705566,0.7274493447041878
h6_flux73_abs0_surf1_868s - Sheet2,4.092433452606201,3.2342803478240967,0.7288847854899736
h6_flux73_abs0_surf1_868s - Sheet2,4.1061506271362305,3.249978542327881,0.7278094743220187
h6_flux73_abs0_surf1_868s - Sheet2,4.1266279220581055,3.268911838531494,0.726060811657748
h6_flux73_abs0_surf1_868s - Sheet2,4.152478218078613,3.291891574859619,0.7237418623058882
h6_flux73_abs0_surf1_868s - Sheet2,4.179695129394531,3.3148834705352783,0.7212975233614246
h6_flux73_abs0_surf1_868s - Sheet2,4.214462757110596,3.3448119163513184,0.7180145830166281
h6_flux73_abs0_surf1_868s - Sheet2,4.226765155792236,3.3589141368865967,0.7167540892341457
h6_flux73_abs0_surf1_868s - Sheet2,4.23462438583374,3.3739349842071533,0.7157188211628294
h6_flux73_abs0_surf1_868s - Sheet2,4.215519428253174,3.372445583343506,0.7170203456193858
h6_flux73_abs0_surf1_868s - Sheet2,4.195058345794678,3.366137742996216,0.7188516580179878
h6_flux73_abs0_surf1_868s - Sheet2,4.167420864105225,3.3504974842071533,0.7218122556653414
h6_flux73_abs0_surf1_868s - Sheet2,4.144095420837402,3.3422820568084717,0.7241378668044351
h6_flux73_abs0_surf1_868s - Sheet2,4.113744735717773,3.322967529296875,0.7278528145387464
h6_flux73_abs0_surf1_868s - Sheet2,4.082746505737305,3.3047454357147217,0.7314816581006218
h6_flux73_abs0_surf1_868s - Sheet2,4.0536699295043945,3.2922730445861816,0.7345247315026268
h6_flux73_abs0_surf1_868s - Sheet2,4.026296138763428,3.2823119163513184,0.7373036072650665
h6_flux73_abs0_surf1_868s - Sheet2,4.006889343261719,3.2799439430236816,0.7393547217916283
h6_flux73_abs0_surf1_868s - Sheet2,3.9845001697540283,3.2680602073669434,0.7422105861483554
h6_flux73_abs0_surf1_868s - Sheet2,3.966909408569336,3.260449171066284,0.7444728468490283
h6_flux73_abs0_surf1_868s - Sheet2,3.9549400806427,3.2545104026794434,0.7464336426941715
h6_flux73_abs0_surf1_868s - Sheet2,3.9428679943084717,3.2512664794921875,0.7481928762023318
