Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
488,359.28,357.44,360.15,360.35,360.0,361.58,361.21,361.82,360.19,349.05,314.002984048057,335.436551768575,335.436551768575,335.436551768575,335.436551768575,335.436551768575,335.436551768575,335.436551768575,335.436551768575,335.436551768575,371.594080553463,0.1575,21250,3,0.98
489,359.29,357.39,360.17,360.34,359.97,361.55,361.24,361.84,360.37,349.04,314.033186709262,335.470063019907,335.470063019907,335.470063019907,335.470063019907,335.470063019907,335.470063019907,335.470063019907,335.470063019907,335.470063019907,371.627591804796,0.1575,21250,3,0.98
490,359.31,357.37,360.19,360.32,359.96,361.52,361.3,361.85,360.52,349.04,314.063386264489,335.50357116543,335.50357116543,335.50357116543,335.50357116543,335.50357116543,335.50357116543,335.50357116543,335.50357116543,335.50357116543,371.661099950318,0.1575,21250,3,0.98
491,359.34,357.36,360.22,360.31,359.93,361.51,361.35,361.88,360.63,349.05,314.093582713673,335.537076204982,335.537076204982,335.537076204982,335.537076204982,335.537076204982,335.537076204982,335.537076204982,335.537076204982,335.537076204982,371.69460498987,0.1575,21250,3,0.98
492,359.36,357.38,360.22,360.29,359.9,361.52,361.4,361.93,360.73,349.05,314.123776056747,335.570578138404,335.570578138404,335.570578138404,335.570578138404,335.570578138404,335.570578138404,335.570578138404,335.570578138404,335.570578138404,371.728106923292,0.1575,21250,3,0.98
493,359.38,357.41,360.23,360.27,359.88,361.54,361.46,361.97,360.78,349.05,314.153966293647,335.604076965536,335.604076965536,335.604076965536,335.604076965536,335.604076965536,335.604076965536,335.604076965536,335.604076965536,335.604076965536,371.761605750425,0.1575,21250,3,0.98
494,359.42,357.45,360.23,360.24,359.88,361.56,361.51,361.98,360.79,349.08,314.184153424308,335.637572686219,335.637572686219,335.637572686219,335.637572686219,335.637572686219,335.637572686219,335.637572686219,335.637572686219,335.637572686219,371.795101471108,0.1575,21250,3,0.98
495,359.48,357.48,360.23,360.21,359.89,361.58,361.56,361.99,360.83,349.11,314.214337448666,335.671065300293,335.671065300293,335.671065300293,335.671065300293,335.671065300293,335.671065300293,335.671065300293,335.671065300293,335.671065300293,371.828594085182,0.1575,21250,3,0.98
496,359.55,357.52,360.21,360.2,359.88,361.61,361.59,362.02,360.86,349.18,314.244518366655,335.704554807599,335.704554807599,335.704554807599,335.704554807599,335.704554807599,335.704554807599,335.704554807599,335.704554807599,335.704554807599,371.862083592488,0.1575,21250,3,0.98
497,359.62,357.55,360.2,360.2,359.9,361.65,361.58,362.07,360.89,349.31,314.274696178211,335.738041207978,335.738041207978,335.738041207978,335.738041207978,335.738041207978,335.738041207978,335.738041207978,335.738041207978,335.738041207978,371.895569992866,0.1575,21250,3,0.98
498,359.65,357.54,360.19,360.21,359.9,361.68,361.51,362.1,360.92,349.4,314.304870883269,335.77152450127,335.77152450127,335.77152450127,335.77152450127,335.77152450127,335.77152450127,335.77152450127,335.77152450127,335.77152450127,371.929053286158,0.1575,21250,3,0.98
499,359.64,357.5,360.15,360.22,359.91,361.71,361.46,362.13,360.96,349.49,314.335042481765,335.805004687316,335.805004687316,335.805004687316,335.805004687316,335.805004687316,335.805004687316,335.805004687316,335.805004687316,335.805004687316,371.962533472205,0.1575,21250,3,0.98
500,359.64,357.48,360.15,360.25,359.92,361.74,361.45,362.1,361.01,349.57,314.365210973635,335.838481765958,335.838481765958,335.838481765958,335.838481765958,335.838481765958,335.838481765958,335.838481765958,335.838481765958,335.838481765958,371.996010550847,0.1575,21250,3,0.98
