Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
43,368.31,366.61,343.25,204.38,141.4,92.39,77.46,63.33,53.57,-4.43,55.34,368.037712619729,395.951854441105,395.951854441105,395.951854441105,395.951854441105,395.951854441105,395.951854441105,395.951854441105,395.951854441105,395.951854441105,425.546276717152,0.0375,25900,25,0.98
44,368.43,366.71,343.43,204.46,141.84,92.7,77.71,63.42,53.98,-4.34,56.25,368.178004560874,396.110477532712,396.110477532712,396.110477532712,396.110477532713,396.110477532713,396.110477532713,396.110477532713,396.110477532713,396.110477532713,425.70489980876,0.0375,25900,25,0.98
45,368.43,366.8,343.61,204.53,142.08,92.92,77.82,63.53,54.22,-3.69,56.85,368.318219599642,396.269021690543,396.269021690543,396.269021690543,396.269021690543,396.269021690543,396.269021690543,396.269021690543,396.269021690543,396.269021690543,425.86344396659,0.0375,25900,25,0.98
46,368.41,366.86,343.79,204.54,142.32,93.22,77.92,63.57,54.45,-4.92,57.45,368.458357738642,396.427486906108,396.427486906108,396.427486906108,396.427486906109,396.427486906109,396.427486906109,396.427486906109,396.427486906109,396.427486906109,426.021909182156,0.0375,25900,25,0.98
47,368.42,366.89,343.98,204.64,142.56,93.42,78.08,63.67,54.68,-3.63,58.05,368.59841898053,396.585873170982,396.585873170982,396.585873170982,396.585873170982,396.585873170982,396.585873170982,396.585873170982,396.585873170982,396.585873170982,426.180295447029,0.0375,25900,25,0.98
48,368.44,366.9,344.1,204.8,142.77,93.72,78.19,63.76,54.91,-3.88,58.64,368.73840332802,396.744180476797,396.744180476797,396.744180476797,396.744180476797,396.744180476797,396.744180476797,396.744180476797,396.744180476797,396.744180476797,426.338602752844,0.0375,25900,25,0.98
49,368.49,366.94,344.21,204.94,142.96,93.78,78.31,63.91,55.15,-3.38,59.25,368.878310783875,396.90240881525,396.90240881525,396.90240881525,396.90240881525,396.90240881525,396.90240881525,396.90240881525,396.90240881525,396.90240881525,426.496831091297,0.0375,25900,25,0.98
50,368.57,366.96,344.28,205.05,143.15,94.09,78.48,64.12,55.4,-5.29,59.83,369.018141350911,397.060558178096,397.060558178096,397.060558178096,397.060558178096,397.060558178096,397.060558178096,397.060558178096,397.060558178096,397.060558178096,426.654980454143,0.0375,25900,25,0.98
51,368.68,366.99,344.36,205.35,143.35,94.27,78.71,64.27,55.66,-2.67,60.44,369.157895031995,397.218628557154,397.218628557154,397.218628557154,397.218628557154,397.218628557154,397.218628557154,397.218628557154,397.218628557154,397.218628557154,426.813050833201,0.0375,25900,25,0.98
52,368.88,367.14,344.43,205.71,143.62,94.6,79.0,64.47,56.05,-2.49,61.32,369.297571830046,397.3766199443,397.3766199443,397.3766199443,397.3766199443,397.3766199443,397.3766199443,397.3766199443,397.3766199443,397.3766199443,426.971042220347,0.0375,25900,25,0.98
