Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
178,370.14,366.03,338.26,205.97,150.65,109.6,92.3,80.37,71.49,16.52,72.78,369.437171748037,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,397.534532331475,452.476184492424,0.0375,25900,3,0.98
179,370.02,366.02,338.29,206.03,150.7,109.76,92.21,80.29,71.5,19.53,72.9,369.576694788992,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,397.692365710679,452.634017871627,0.0375,25900,3,0.98
180,369.9,366.06,338.25,206.0,150.71,109.74,92.16,80.24,71.53,18.92,72.99,369.716140955985,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,397.850120073972,452.791772234921,0.0375,25900,3,0.98
181,369.8,366.16,338.2,205.81,150.72,109.75,92.09,80.2,71.52,17.0,73.04,369.855510252146,398.007795413479,398.007795413479,398.007795413479,398.007795413479,398.007795413479,398.007795413479,398.007795413479,398.007795413479,398.007795413479,452.949447574427,0.0375,25900,3,0.98
182,369.75,366.25,338.15,205.69,150.73,109.75,91.99,80.08,71.49,17.03,73.12,369.994802680653,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,398.16539172138,453.107043882328,0.0375,25900,3,0.98
183,369.74,366.27,338.16,205.63,150.74,109.7,91.91,79.88,71.46,14.77,73.18,370.134018244737,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,398.322908989922,453.26456115087,0.0375,25900,3,0.98
184,369.75,366.27,338.16,205.52,150.73,109.67,91.84,79.99,71.47,16.58,73.24,370.273156947683,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,398.480347211408,453.421999372357,0.0375,25900,3,0.98
185,369.78,366.23,338.18,205.5,150.7,109.76,91.76,80.03,71.46,12.84,73.29,370.412218792824,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,398.637706378206,453.579358539154,0.0375,25900,3,0.98
186,369.77,366.25,338.2,205.48,150.71,109.72,91.81,80.12,71.49,13.34,73.35,370.551203783548,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,398.794986482742,453.73663864369,0.0375,25900,3,0.98
187,369.71,366.38,338.16,205.56,150.69,109.67,91.89,80.19,71.55,13.34,73.43,370.690111923293,398.952187517504,398.952187517504,398.952187517504,398.952187517504,398.952187517504,398.952187517504,398.952187517504,398.952187517504,398.952187517504,453.893839678452,0.0375,25900,3,0.98
188,369.72,366.44,338.18,205.46,150.63,109.88,91.92,80.17,71.63,16.54,73.51,370.82894321555,399.109309475041,399.109309475041,399.109309475041,399.109309475041,399.109309475041,399.109309475041,399.109309475041,399.109309475041,399.109309475041,454.050961635989,0.0375,25900,3,0.98
189,369.73,366.43,338.21,205.4,150.59,109.74,91.91,80.14,71.65,14.93,73.57,370.96769766386,399.266352347962,399.266352347962,399.266352347962,399.266352347962,399.266352347962,399.266352347962,399.266352347962,399.266352347962,399.266352347962,454.20800450891,0.0375,25900,3,0.98
190,369.72,366.37,338.25,205.13,150.57,109.69,91.85,80.1,71.68,14.86,73.64,371.106375271816,399.423316128938,399.423316128938,399.423316128938,399.423316128938,399.423316128938,399.423316128938,399.423316128938,399.423316128938,399.423316128938,454.364968289886,0.0375,25900,3,0.98
191,369.64,366.3,338.36,205.16,150.53,109.77,91.82,80.07,71.72,16.51,73.68,371.244976043064,399.580200810701,399.580200810701,399.580200810701,399.580200810701,399.580200810701,399.580200810701,399.580200810701,399.580200810701,399.580200810701,454.521852971649,0.0375,25900,3,0.98
192,369.48,366.28,338.44,205.05,150.54,109.72,91.86,80.35,71.78,14.65,73.75,371.383499981302,399.737006386042,399.737006386042,399.737006386042,399.737006386042,399.737006386042,399.737006386042,399.737006386042,399.737006386042,399.737006386042,454.678658546991,0.0375,25900,3,0.98
193,369.32,366.3,338.48,205.11,150.56,109.79,92.01,80.53,71.85,12.46,73.8,371.521947090276,399.893732847816,399.893732847816,399.893732847816,399.893732847816,399.893732847816,399.893732847816,399.893732847816,399.893732847816,399.893732847816,454.835385008764,0.0375,25900,3,0.98
194,369.26,366.32,338.55,205.15,150.57,109.93,92.2,80.73,71.98,14.74,73.86,371.660317373787,400.050380188935,400.050380188935,400.050380188935,400.050380188935,400.050380188935,400.050380188935,400.050380188935,400.050380188935,400.050380188935,454.992032349884,0.0375,25900,3,0.98
195,369.29,366.34,338.69,205.26,150.6,109.95,92.3,80.75,72.06,15.43,73.92,371.798610835686,400.206948402375,400.206948402375,400.206948402375,400.206948402375,400.206948402375,400.206948402375,400.206948402375,400.206948402375,400.206948402375,455.148600563324,0.0375,25900,3,0.98
196,369.39,366.4,338.85,205.33,150.67,109.96,92.36,80.81,72.18,15.27,74.01,371.936827479877,400.363437481171,400.363437481171,400.363437481171,400.363437481171,400.363437481171,400.363437481171,400.363437481171,400.363437481171,400.363437481171,455.305089642119,0.0375,25900,3,0.98
197,369.55,366.49,338.91,205.43,150.75,110.05,92.49,80.87,72.37,14.72,74.12,372.074967310312,400.519847418419,400.519847418419,400.519847418419,400.519847418419,400.519847418419,400.519847418419,400.519847418419,400.519847418419,400.519847418419,455.461499579367,0.0375,25900,3,0.98
198,369.7,366.57,338.85,205.46,150.82,110.05,92.56,81.05,72.47,14.87,74.2,372.213030330998,400.676178207276,400.676178207276,400.676178207276,400.676178207276,400.676178207276,400.676178207276,400.676178207276,400.676178207276,400.676178207276,455.617830368225,0.0375,25900,3,0.98
199,369.85,366.69,338.78,205.42,150.9,110.12,92.57,81.03,72.54,11.73,74.27,372.351016545992,400.83242984096,400.83242984096,400.83242984096,400.83242984096,400.83242984096,400.83242984096,400.83242984096,400.83242984096,400.83242984096,455.774082001909,0.0375,25900,3,0.98
200,369.98,366.82,338.78,205.46,150.97,110.32,92.59,81.14,72.57,15.42,74.34,372.488925959402,400.98860231275,400.98860231275,400.98860231275,400.98860231275,400.98860231275,400.98860231275,400.98860231275,400.98860231275,400.98860231275,455.930254473699,0.0375,25900,3,0.98
201,370.07,366.94,338.86,205.53,151.03,110.2,92.66,81.26,72.66,15.8,74.41,372.626758575387,401.144695615984,401.144695615984,401.144695615984,401.144695615984,401.144695615984,401.144695615984,401.144695615984,401.144695615984,401.144695615984,456.086347776933,0.0375,25900,3,0.98
202,370.14,366.98,338.95,205.7,151.09,110.3,92.79,81.51,72.79,17.04,74.48,372.764514398159,401.300709744063,401.300709744063,401.300709744063,401.300709744063,401.300709744063,401.300709744063,401.300709744063,401.300709744063,401.300709744063,456.242361905011,0.0375,25900,3,0.98
203,370.2,366.99,338.99,206.02,151.17,110.43,93.0,81.89,72.95,15.76,74.56,372.902193431979,401.456644690447,401.456644690447,401.456644690447,401.456644690447,401.456644690447,401.456644690447,401.456644690447,401.456644690447,401.456644690447,456.398296851395,0.0375,25900,3,0.98
204,370.25,367.0,338.99,206.39,151.26,110.55,93.16,82.03,73.13,13.27,74.63,373.039795681161,401.612500448657,401.612500448657,401.612500448657,401.612500448657,401.612500448657,401.612500448657,401.612500448657,401.612500448657,401.612500448657,456.554152609606,0.0375,25900,3,0.98
205,370.3,366.96,338.99,206.64,151.4,110.6,93.41,82.41,73.41,15.32,74.76,373.177321150069,401.768277012276,401.768277012276,401.768277012276,401.768277012276,401.768277012276,401.768277012276,401.768277012276,401.768277012276,401.768277012276,456.709929173224,0.0375,25900,3,0.98
206,370.37,366.92,338.97,206.91,151.49,110.63,93.61,82.53,73.69,15.43,74.89,373.31476984312,401.923974374945,401.923974374945,401.923974374945,401.923974374945,401.923974374945,401.923974374945,401.923974374945,401.923974374945,401.923974374945,456.865626535893,0.0375,25900,3,0.98
207,370.43,366.95,338.93,207.13,151.53,110.64,93.74,82.65,73.86,14.35,74.97,373.452141764779,402.079592530368,402.079592530368,402.079592530368,402.079592530368,402.079592530368,402.079592530368,402.079592530368,402.079592530368,402.079592530368,457.021244691317,0.0375,25900,3,0.98
208,370.45,366.98,338.88,207.26,151.54,110.86,93.88,82.83,74.0,13.9,75.05,373.589436919564,402.235131472309,402.235131472309,402.235131472309,402.235131472309,402.235131472309,402.235131472309,402.235131472309,402.235131472309,402.235131472309,457.176783633258,0.0375,25900,3,0.98
209,370.42,366.93,338.9,207.17,151.58,110.84,94.06,82.9,74.11,15.47,75.15,373.726655312044,402.390591194592,402.390591194592,402.390591194592,402.390591194592,402.390591194592,402.390591194592,402.390591194592,402.390591194592,402.390591194592,457.332243355541,0.0375,25900,3,0.98
210,370.38,366.92,338.94,207.26,151.61,110.96,94.21,83.06,74.21,15.26,75.25,373.863796946839,402.545971691103,402.545971691103,402.545971691103,402.545971691103,402.545971691103,402.545971691103,402.545971691103,402.545971691103,402.545971691103,457.487623852051,0.0375,25900,3,0.98
211,370.38,366.91,339.0,207.32,151.63,110.99,94.33,83.12,74.31,14.4,75.34,374.00086182862,402.701272955785,402.701272955785,402.701272955785,402.701272955785,402.701272955785,402.701272955785,402.701272955785,402.701272955785,402.701272955785,457.642925116733,0.0375,25900,3,0.98
212,370.38,366.85,339.09,207.4,151.67,111.07,94.44,83.36,74.42,12.58,75.45,374.137849962109,402.856494982646,402.856494982646,402.856494982646,402.856494982646,402.856494982646,402.856494982646,402.856494982646,402.856494982646,402.856494982646,457.798147143594,0.0375,25900,3,0.98
213,370.36,366.8,339.16,207.38,151.71,111.11,94.5,83.25,74.52,13.55,75.56,374.274761352078,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,457.953289926701,0.0375,25900,3,0.98
214,370.33,366.81,339.21,207.37,151.74,111.12,94.43,83.08,74.53,13.94,75.69,374.41159600335,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,458.108353460179,0.0375,25900,3,0.98
215,370.23,366.94,339.4,207.21,151.76,111.21,94.36,82.89,74.46,14.5,75.8,374.5483539208,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,458.263337738217,0.0375,25900,3,0.98
216,370.15,367.08,339.52,207.25,151.78,111.2,94.3,82.84,74.43,13.16,75.87,374.685035109354,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,458.418242755062,0.0375,25900,3,0.98
217,370.13,367.21,339.6,207.19,151.8,111.25,94.22,82.71,74.39,17.1,75.94,374.821639573987,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,458.573068505024,0.0375,25900,3,0.98
218,370.11,367.31,339.64,207.29,151.83,111.34,94.16,82.81,74.35,15.75,76.01,374.958167319726,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,458.72781498247,0.0375,25900,3,0.98
219,370.14,367.44,339.68,207.17,151.85,111.25,94.13,82.64,74.31,17.17,76.07,375.094618351648,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,458.882482181831,0.0375,25900,3,0.98
220,370.2,367.59,339.73,207.18,151.87,111.32,94.16,82.69,74.31,17.57,76.12,375.230992674881,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,459.037070097597,0.0375,25900,3,0.98
221,370.29,367.76,339.79,207.2,151.86,111.27,94.16,82.59,74.31,17.52,76.2,375.367290294604,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,459.191578724316,0.0375,25900,3,0.98
222,370.35,367.86,339.81,207.25,151.87,111.39,94.19,82.63,74.32,18.8,76.25,375.503511216047,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,459.3460080566,0.0375,25900,3,0.98
223,370.45,367.9,339.78,207.26,151.87,111.51,94.17,82.67,74.29,17.88,76.34,375.639655444489,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,459.500358089119,0.0375,25900,3,0.98
224,370.55,367.94,339.73,207.2,151.88,111.47,94.09,82.66,74.25,18.03,76.42,375.775722985261,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,459.654628816606,0.0375,25900,3,0.98
225,370.63,367.99,339.67,207.12,151.88,111.52,94.04,82.66,74.26,19.86,76.45,375.911713843742,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,459.80882023385,0.0375,25900,3,0.98
226,370.72,368.06,339.74,207.01,151.85,111.5,94.03,82.67,74.26,17.73,76.49,376.047628025366,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,459.962932335705,0.0375,25900,3,0.98
227,370.84,368.07,339.82,206.91,151.82,111.48,94.01,82.64,74.3,19.25,76.53,376.183465535613,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,460.116965117081,0.0375,25900,3,0.98
228,370.95,368.05,339.9,206.79,151.79,111.44,94.02,82.79,74.37,17.71,76.56,376.319226380017,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,460.270918572952,0.0375,25900,3,0.98
229,371.06,368.02,340.02,206.73,151.8,111.58,94.13,82.98,74.44,19.06,76.6,376.454910564158,405.483140537401,405.483140537401,405.483140537401,405.483140537401,405.483140537401,405.483140537401,405.483140537401,405.483140537401,405.483140537401,460.42479269835,0.0375,25900,3,0.98
230,371.16,368.0,340.1,206.79,151.81,111.65,94.28,83.14,74.51,20.2,76.63,376.59051809367,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,460.578587488367,0.0375,25900,3,0.98
231,371.25,367.97,340.1,206.65,151.83,111.71,94.33,83.15,74.54,18.76,76.69,376.726048974238,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,460.732302938158,0.0375,25900,3,0.98
232,371.32,368.01,340.12,206.52,151.85,111.77,94.34,83.1,74.52,19.82,76.76,376.861503211593,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,460.885939042934,0.0375,25900,3,0.98
233,371.3,368.17,340.09,206.57,151.85,111.75,94.33,83.03,74.5,20.18,76.81,376.996880811519,406.09784363702,406.09784363702,406.09784363702,406.09784363702,406.09784363702,406.09784363702,406.09784363702,406.09784363702,406.09784363702,461.039495797969,0.0375,25900,3,0.98
234,371.27,368.32,340.1,206.54,151.85,111.85,94.31,83.04,74.51,19.41,76.84,377.132181779851,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,461.192973198597,0.0375,25900,3,0.98
235,371.28,368.44,340.08,206.39,151.84,111.87,94.29,82.93,74.51,18.45,76.86,377.267406122472,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,461.346371240211,0.0375,25900,3,0.98
236,371.33,368.51,340.06,206.39,151.85,111.85,94.28,82.97,74.52,20.13,76.9,377.402553845317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,461.499689918265,0.0375,25900,3,0.98
237,371.39,368.54,340.06,206.26,151.86,111.87,94.28,82.93,74.57,17.93,76.92,377.537624954369,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,461.652929228273,0.0375,25900,3,0.98
238,371.45,368.61,340.18,206.19,151.88,111.78,94.24,82.85,74.57,16.75,76.95,377.672619455663,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,461.806089165808,0.0375,25900,3,0.98
239,371.54,368.7,340.36,206.14,151.9,111.83,94.2,82.75,74.56,16.83,76.98,377.807537355283,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,461.959169726504,0.0375,25900,3,0.98
240,371.62,368.8,340.56,206.2,151.92,111.92,94.19,82.65,74.54,16.65,77.02,377.942378659363,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,462.112170906056,0.0375,25900,3,0.98
241,371.74,368.88,340.72,205.94,151.91,111.81,94.09,82.48,74.5,15.81,77.05,378.077143374088,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,462.265092700217,0.0375,25900,3,0.98
242,371.83,368.94,340.68,205.97,151.89,111.74,93.99,82.54,74.48,16.66,77.07,378.211831505692,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,462.417935104801,0.0375,25900,3,0.98
243,371.81,368.99,340.59,205.88,151.86,111.82,93.93,82.51,74.47,17.42,77.09,378.346443060457,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,462.570698115682,0.0375,25900,3,0.98
244,371.74,369.05,340.54,206.02,151.85,111.84,93.93,82.51,74.48,17.35,77.11,378.480978044719,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,462.723381728793,0.0375,25900,3,0.98
245,371.68,369.04,340.48,205.92,151.82,111.75,93.96,82.57,74.52,16.86,77.13,378.615436464859,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,462.875985940129,0.0375,25900,3,0.98
246,371.62,368.92,340.42,205.88,151.78,111.8,93.96,82.62,74.56,16.9,77.14,378.749818327313,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,463.028510745743,0.0375,25900,3,0.98
247,371.58,368.83,340.43,205.88,151.71,111.82,94.02,82.85,74.67,17.73,77.18,378.884123638563,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,463.180956141748,0.0375,25900,3,0.98
248,371.56,368.74,340.39,206.05,151.67,111.81,94.1,83.1,74.75,20.17,77.2,379.018352405141,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,463.333322124318,0.0375,25900,3,0.98
249,371.54,368.67,340.36,206.04,151.64,111.87,94.17,83.14,74.86,19.21,77.24,379.15250463363,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,463.485608689685,0.0375,25900,3,0.98
250,371.45,368.51,340.31,206.08,151.64,111.87,94.38,83.3,75.0,19.19,77.3,379.286580330661,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,463.637815834144,0.0375,25900,3,0.98
251,371.45,368.46,340.22,206.2,151.68,111.93,94.54,83.41,75.12,19.0,77.37,379.420579502917,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,463.789943554046,0.0375,25900,3,0.98
252,371.5,368.49,340.13,206.14,151.69,111.97,94.58,83.39,75.18,16.79,77.42,379.554502157128,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,463.941991845803,0.0375,25900,3,0.98
253,371.55,368.53,340.07,205.48,151.72,111.85,94.59,83.03,75.22,16.97,77.47,379.688348300074,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,464.09396070589,0.0375,25900,3,0.98
254,371.59,368.56,340.04,206.24,151.77,111.92,94.63,83.26,75.24,19.53,77.52,379.822117938586,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,464.245850130836,0.0375,25900,3,0.98
255,371.59,368.5,340.02,206.04,151.81,112.17,94.62,83.33,75.26,18.58,77.57,379.955811079544,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,464.397660117235,0.0375,25900,3,0.98
256,371.52,368.4,339.99,206.34,151.85,112.11,94.67,83.43,75.27,17.74,77.61,380.089427729874,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,464.549390661736,0.0375,25900,3,0.98
257,371.48,368.35,339.97,206.47,151.91,112.2,94.72,83.45,75.35,15.93,77.65,380.222967896557,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,464.701041761052,0.0375,25900,3,0.98
258,371.49,368.34,340.0,206.46,151.99,112.22,94.8,83.63,75.39,13.25,77.7,380.356431586619,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,464.852613411953,0.0375,25900,3,0.98
259,371.6,368.37,340.07,206.69,152.1,112.35,95.01,83.79,75.47,15.42,77.75,380.489818807138,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,465.004105611269,0.0375,25900,3,0.98
260,371.73,368.45,340.23,206.76,152.19,112.37,95.13,83.92,75.55,15.53,77.81,380.623129565239,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,465.15551835589,0.0375,25900,3,0.98
261,371.79,368.53,340.32,206.91,152.28,112.41,95.15,84.01,75.54,16.11,77.85,380.756363868096,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,465.306851642765,0.0375,25900,3,0.98
262,371.8,368.63,340.37,207.11,152.37,112.43,95.25,84.06,75.59,14.96,77.89,380.889521722935,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,465.458105468904,0.0375,25900,3,0.98
263,371.84,368.76,340.42,207.18,152.45,112.46,95.29,84.03,75.6,16.27,77.94,381.022603137029,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,465.609279831373,0.0375,25900,3,0.98
264,371.84,368.89,340.46,207.18,152.5,112.55,95.32,84.08,75.62,16.88,77.98,381.1556081177,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,465.760374727303,0.0375,25900,3,0.98
265,371.81,368.96,340.5,207.17,152.52,112.64,95.33,84.14,75.66,18.49,78.01,381.28853667232,410.969737992931,410.969737992931,410.969737992931,410.969737992931,410.969737992931,410.969737992931,410.969737992931,410.969737992931,410.969737992931,465.911390153879,0.0375,25900,3,0.98
266,371.8,368.94,340.55,207.09,152.52,112.59,95.31,84.16,75.71,17.86,78.04,381.421388808309,411.120673947401,411.120673947401,411.120673947401,411.120673947401,411.120673947401,411.120673947401,411.120673947401,411.120673947401,411.120673947401,466.062326108349,0.0375,25900,3,0.98
267,371.83,368.93,340.59,207.15,152.55,112.71,95.32,84.14,75.75,16.94,78.08,381.554164533137,411.271530427071,411.271530427071,411.271530427071,411.271530427071,411.271530427071,411.271530427071,411.271530427071,411.271530427071,411.271530427071,466.213182588019,0.0375,25900,3,0.98
268,371.94,369.03,340.68,206.94,152.59,112.61,95.27,84.18,75.84,16.09,78.13,381.686863854322,411.422307429306,411.422307429306,411.422307429306,411.422307429306,411.422307429306,411.422307429306,411.422307429306,411.422307429306,411.422307429306,466.363959590255,0.0375,25900,3,0.98
269,372.07,369.15,340.99,207.13,152.66,112.58,95.27,84.32,75.89,17.73,78.19,381.819486779432,411.573004951532,411.573004951532,411.573004951532,411.573004951532,411.573004951532,411.573004951532,411.573004951532,411.573004951532,411.573004951532,466.514657112481,0.0375,25900,3,0.98
270,372.19,369.15,341.32,207.08,152.73,112.62,95.26,84.24,75.88,17.51,78.22,381.952033316083,411.723622991233,411.723622991233,411.723622991233,411.723622991233,411.723622991233,411.723622991233,411.723622991233,411.723622991233,411.723622991233,466.665275152181,0.0375,25900,3,0.98
271,372.29,369.21,341.47,207.3,152.8,112.8,95.29,84.19,75.87,19.05,78.26,382.084503471939,411.874161545952,411.874161545952,411.874161545952,411.874161545952,411.874161545952,411.874161545952,411.874161545952,411.874161545952,411.874161545952,466.815813706901,0.0375,25900,3,0.98
272,372.39,369.37,341.52,207.54,152.88,112.8,95.36,84.25,75.89,18.38,78.3,382.216897254715,412.024620613293,412.024620613293,412.024620613293,412.024620613293,412.024620613293,412.024620613293,412.024620613293,412.024620613293,412.024620613293,466.966272774241,0.0375,25900,3,0.98
273,372.51,369.54,341.65,207.66,152.95,112.86,95.41,84.2,75.91,17.51,78.33,382.349214672173,412.175000190917,412.175000190917,412.175000190917,412.175000190917,412.175000190917,412.175000190917,412.175000190917,412.175000190917,412.175000190917,467.116652351865,0.0375,25900,3,0.98
274,372.62,369.71,341.75,207.58,152.98,112.77,95.43,84.17,75.93,17.33,78.37,382.481455732123,412.325300276546,412.325300276546,412.325300276546,412.325300276546,412.325300276546,412.325300276546,412.325300276546,412.325300276546,412.325300276546,467.266952437495,0.0375,25900,3,0.98
275,372.72,369.87,341.79,207.65,152.98,112.95,95.4,84.17,75.92,16.84,78.39,382.613620442428,412.475520867961,412.475520867961,412.475520867961,412.475520867961,412.475520867961,412.475520867961,412.475520867961,412.475520867961,412.475520867961,467.41717302891,0.0375,25900,3,0.98
276,372.84,370.02,341.86,207.56,152.96,112.89,95.4,84.02,75.92,18.71,78.41,382.745708810993,412.625661963002,412.625661963002,412.625661963002,412.625661963002,412.625661963002,412.625661963002,412.625661963002,412.625661963002,412.625661963002,467.567314123951,0.0375,25900,3,0.98
277,372.95,370.05,341.96,207.51,152.9,112.75,95.34,83.8,75.87,14.87,78.45,382.877720845776,412.775723559567,412.775723559567,412.775723559567,412.775723559567,412.775723559567,412.775723559567,412.775723559567,412.775723559567,412.775723559567,467.717375720516,0.0375,25900,3,0.98
