Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
2356,374.99,374.23,376.97,377.32,377.03,378.69,378.61,379.11,377.58,368.66,389.228551510611,420.003493559798,420.003493559798,420.003493559798,420.003493559798,420.003493559798,420.003493559798,420.003493559798,420.003493559798,420.003493559798,461.945998358088,0.1575,25900,3,0.98
2357,375.03,374.28,376.95,377.32,377.04,378.72,378.49,379.17,377.42,368.57,389.259087203011,420.038286592782,420.038286592782,420.038286592782,420.038286592782,420.038286592782,420.038286592782,420.038286592782,420.038286592782,420.038286592782,461.980791391073,0.1575,25900,3,0.98
2358,375.1,374.32,376.95,377.28,377.05,378.73,378.56,379.26,377.25,368.55,389.289618594141,420.073075117339,420.073075117339,420.073075117339,420.073075117339,420.073075117339,420.073075117339,420.073075117339,420.073075117339,420.073075117339,462.015579915629,0.1575,25900,3,0.98
2359,375.17,374.31,376.95,377.25,377.06,378.74,378.64,379.34,377.2,368.58,389.32014568414,420.10785913348,420.10785913348,420.10785913348,420.10785913348,420.10785913348,420.10785913348,420.10785913348,420.10785913348,420.10785913348,462.050363931771,0.1575,25900,3,0.98
2360,375.25,374.29,376.95,377.24,377.08,378.74,378.69,379.34,377.2,368.61,389.350668473149,420.142638641218,420.142638641218,420.142638641218,420.142638641218,420.142638641218,420.142638641218,420.142638641218,420.142638641218,420.142638641218,462.085143439509,0.1575,25900,3,0.98
2361,375.31,374.27,376.93,377.27,377.07,378.74,378.74,379.33,377.22,368.67,389.38118696131,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,462.119918438854,0.1575,25900,3,0.98
2362,375.38,374.24,376.93,377.3,377.06,378.72,378.76,379.37,377.26,368.72,389.41170114876,420.21218413153,420.21218413153,420.21218413153,420.21218413153,420.21218413153,420.21218413153,420.21218413153,420.21218413153,420.21218413153,462.154688929821,0.1575,25900,3,0.98
2363,375.45,374.19,376.92,377.34,377.04,378.73,378.68,379.37,377.32,368.77,389.442211035642,420.246950114129,420.246950114129,420.246950114129,420.246950114129,420.246950114129,420.246950114129,420.246950114129,420.246950114129,420.246950114129,462.18945491242,0.1575,25900,3,0.98
2364,375.53,374.16,376.93,377.38,377.02,378.73,378.63,379.32,377.42,368.83,389.472716622096,420.281711588373,420.281711588373,420.281711588373,420.281711588373,420.281711588373,420.281711588373,420.281711588373,420.281711588373,420.281711588373,462.224216386664,0.1575,25900,3,0.98
2365,375.63,374.15,376.93,377.44,376.98,378.75,378.61,379.21,377.53,368.88,389.503217908263,420.316468554276,420.316468554276,420.316468554276,420.316468554276,420.316468554276,420.316468554276,420.316468554276,420.316468554276,420.316468554276,462.258973352566,0.1575,25900,3,0.98
2366,375.73,374.14,376.93,377.48,376.97,378.77,378.66,379.06,377.63,368.99,389.533714894282,420.351221011849,420.351221011849,420.351221011849,420.351221011849,420.351221011849,420.351221011849,420.351221011849,420.351221011849,420.351221011849,462.293725810139,0.1575,25900,3,0.98
