Time,TC_Bottom_rec_groove,TC_botm_Ind,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC_wall_ins_ext,TC_bottom_ins_groove
Seconds,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,
470,365.81,22.59,372.01,372.73,373.1,373.26,372.64,374.57,372.33,373.03,371.34,353.54,23.65,31.23
471,365.81,22.6,371.92,372.67,373.05,373.25,372.62,374.55,372.3,373.02,371.38,353.42,23.66,31.24
472,365.82,22.6,371.87,372.6,373,373.23,372.58,374.53,372.27,372.99,371.39,353.28,23.66,31.24
473,365.83,22.58,371.84,372.56,372.95,373.21,372.57,374.5,372.24,372.97,371.39,353.22,23.66,31.24
474,365.83,22.58,371.81,372.52,372.9,373.2,372.55,374.48,372.22,372.94,371.37,353.16,23.66,31.24
475,365.84,22.57,371.77,372.48,372.86,373.19,372.54,374.46,372.19,372.88,371.34,353.12,23.65,31.24
476,365.85,22.59,371.7,372.44,372.83,373.18,372.52,374.44,372.17,372.84,371.31,353.08,23.66,31.23
477,365.86,22.56,371.62,372.42,372.79,373.17,372.51,374.42,372.14,372.76,371.29,353.04,23.67,31.23
478,365.85,22.55,371.52,372.37,372.76,373.14,372.5,374.4,372.1,372.69,371.27,353.01,23.66,31.22
479,365.85,22.56,371.36,372.28,372.71,373.13,372.47,374.38,372.04,372.64,371.23,352.93,23.66,31.23
480,365.85,22.56,371.23,372.14,372.66,373.12,372.45,374.36,372,372.57,371.18,352.8,23.66,31.22
481,365.83,22.55,371.19,372.06,372.64,373.09,372.43,374.33,372,372.53,371.14,352.67,23.66,31.22
482,365.81,22.55,371.21,372.01,372.6,373.08,372.41,374.31,371.98,372.52,371.08,352.53,23.66,31.22
483,365.81,22.54,371.27,371.99,372.57,373.05,372.4,374.29,371.97,372.52,371.02,352.39,23.66,31.21
484,365.8,22.54,371.3,371.96,372.55,373.02,372.37,374.25,371.96,372.54,370.94,352.25,23.66,31.21
485,365.78,22.54,371.33,371.93,372.5,372.99,372.35,374.21,371.95,372.54,370.87,352.1,23.66,31.21
486,365.76,22.53,371.35,371.9,372.46,372.96,372.32,374.16,371.92,372.52,370.82,351.96,23.65,31.21
487,365.75,22.53,371.39,371.9,372.44,372.93,372.29,374.11,371.9,372.5,370.75,351.84,23.66,31.2
488,365.74,22.55,371.41,371.89,372.42,372.9,372.28,374.08,371.87,372.48,370.7,351.74,23.66,31.2
489,365.71,22.55,371.42,371.89,372.36,372.88,372.24,374.05,371.84,372.43,370.62,351.61,23.66,31.2
490,365.69,22.55,371.38,371.86,372.3,372.86,372.19,374.03,371.79,372.41,370.53,351.54,23.66,31.2
491,365.69,22.55,371.32,371.85,372.27,372.82,372.16,374,371.73,372.36,370.42,351.54,23.66,31.2
492,365.66,22.55,371.2,371.76,372.22,372.8,372.14,373.97,371.64,372.29,370.29,351.66,23.66,31.2
493,365.65,22.55,371.08,371.67,372.19,372.75,372.11,373.95,371.6,372.23,370.27,351.87,23.66,31.2
494,365.63,22.56,370.97,371.62,372.14,372.69,372.06,373.91,371.58,372.15,370.25,352.16,23.65,31.2
495,365.63,22.55,370.91,371.55,372.09,372.62,372.02,373.86,371.54,372.06,370.27,352.45,23.66,31.2
496,365.61,22.55,370.88,371.45,372.02,372.53,371.96,373.81,371.49,371.98,370.32,352.74,23.66,31.2
497,365.62,22.56,370.94,371.35,371.91,372.49,371.88,373.77,371.4,371.93,370.37,353.13,23.66,31.2
498,365.64,22.55,371.05,371.26,371.79,372.43,371.8,373.72,371.31,371.89,370.38,353.44,23.66,31.2
499,365.66,22.55,371.13,371.22,371.74,372.36,371.74,373.67,371.26,371.82,370.38,353.6,23.66,31.2
500,365.69,22.54,371.22,371.21,371.68,372.3,371.71,373.62,371.2,371.73,370.37,353.77,23.66,31.2
501,365.72,22.54,371.29,371.18,371.64,372.24,371.65,373.56,371.14,371.67,370.35,353.93,23.66,31.2
502,365.76,22.54,371.36,371.17,371.61,372.17,371.6,373.51,371.09,371.58,370.3,354.08,23.66,31.2
503,365.79,22.53,371.38,371.16,371.56,372.11,371.54,373.45,371.01,371.49,370.27,354.2,23.67,31.2
504,365.84,22.52,371.4,371.14,371.52,372.07,371.49,373.4,370.94,371.46,370.24,354.32,23.67,31.21
505,365.88,22.52,371.4,371.11,371.49,372,371.42,373.34,370.88,371.4,370.18,354.42,23.67,31.21
506,365.92,22.52,371.43,371.1,371.44,371.95,371.39,373.29,370.83,371.35,370.13,354.5,23.67,31.21
507,365.98,22.52,371.47,371.09,371.4,371.91,371.31,373.22,370.77,371.27,370.04,354.51,23.67,31.22
508,366.04,22.52,371.46,371.07,371.36,371.86,371.24,373.16,370.69,371.2,369.92,354.37,23.67,31.22
509,366.07,22.52,371.45,371.07,371.33,371.82,371.19,373.11,370.66,371.17,369.85,354.19,23.67,31.22
510,366.11,22.52,371.43,371.06,371.29,371.78,371.15,373.06,370.62,371.12,369.77,353.94,23.67,31.22
511,366.13,22.51,371.4,371.06,371.26,371.75,371.1,373.03,370.58,371.09,369.67,353.69,23.67,31.22
512,366.15,22.5,371.37,371.05,371.23,371.72,371.05,372.98,370.52,371.03,369.48,353.42,23.67,31.21
513,366.19,22.52,371.34,371.03,371.22,371.68,371.01,372.93,370.46,370.92,369.24,353.18,23.66,31.21
514,366.2,22.52,371.32,371.02,371.21,371.65,370.98,372.88,370.41,370.83,369.04,353.02,23.67,31.21
515,366.23,22.51,371.29,371.01,371.18,371.61,370.93,372.83,370.34,370.73,368.95,352.93,23.68,31.2
516,366.24,22.52,371.24,370.98,371.15,371.58,370.88,372.77,370.23,370.64,368.92,352.91,23.68,31.21
517,366.26,22.54,371.21,370.96,371.13,371.53,370.84,372.71,370.13,370.47,368.83,352.9,23.68,31.22
518,366.27,22.54,371.19,370.93,371.11,371.49,370.8,372.68,370.06,370.41,368.79,352.93,23.7,31.23
519,366.27,22.54,371.14,370.89,371.1,371.41,370.73,372.6,370.04,370.41,368.84,352.98,23.68,31.22
520,366.28,22.54,371.11,370.85,371.05,371.34,370.65,372.52,370.01,370.42,368.91,353.03,23.69,31.23
521,366.29,22.53,371.11,370.8,371,371.28,370.6,372.45,369.98,370.39,368.94,353.05,23.68,31.22
522,366.31,22.53,371.11,370.76,370.95,371.23,370.54,372.4,369.96,370.37,368.97,353.15,23.68,31.22
523,366.33,22.53,371.1,370.72,370.9,371.18,370.5,372.36,369.94,370.33,369,353.24,23.68,31.21
524,366.34,22.53,371.09,370.67,370.85,371.14,370.47,372.32,369.91,370.3,369.01,353.32,23.68,31.22
525,366.38,22.54,371.06,370.59,370.78,371.11,370.41,372.29,369.85,370.28,368.98,353.33,23.68,31.22
526,366.41,22.54,371.02,370.51,370.7,371.07,370.36,372.25,369.79,370.26,368.94,353.31,23.68,31.22
527,366.44,22.54,371,370.46,370.66,371.03,370.33,372.23,369.76,370.23,368.93,353.28,23.69,31.23
528,366.46,22.55,370.99,370.42,370.62,371,370.3,372.18,369.73,370.17,368.9,353.26,23.69,31.23
529,366.49,22.55,370.97,370.37,370.57,370.96,370.27,372.14,369.71,370.13,368.86,353.25,23.69,31.23
530,366.52,22.55,370.96,370.35,370.53,370.93,370.24,372.1,369.67,370.08,368.83,353.26,23.69,31.23
531,366.55,22.52,370.93,370.31,370.49,370.88,370.2,372.05,369.63,370.02,368.78,353.29,23.68,31.24
532,366.57,22.54,370.91,370.28,370.46,370.86,370.17,372.03,369.61,370.02,368.74,353.34,23.69,31.24
533,366.62,22.53,370.86,370.23,370.41,370.82,370.12,371.98,369.55,370.02,368.71,353.4,23.69,31.23
534,366.67,22.55,370.83,370.18,370.36,370.77,370.07,371.94,369.49,370.02,368.71,353.48,23.7,31.24
535,366.7,22.56,370.81,370.15,370.32,370.74,370.04,371.9,369.46,369.97,368.72,353.52,23.7,31.23
536,366.73,22.57,370.79,370.14,370.29,370.7,370.01,371.85,369.41,369.87,368.69,353.52,23.69,31.23
537,366.75,22.56,370.77,370.12,370.27,370.66,369.99,371.81,369.36,369.78,368.62,353.52,23.69,31.23
538,366.77,22.55,370.75,370.1,370.24,370.62,369.95,371.76,369.32,369.77,368.54,353.48,23.69,31.22
539,366.79,22.56,370.75,370.07,370.2,370.6,369.9,371.72,369.29,369.76,368.5,353.46,23.69,31.23
540,366.82,22.56,370.72,370.04,370.17,370.56,369.86,371.67,369.26,369.73,368.45,353.4,23.69,31.23
541,366.84,22.56,370.7,370.01,370.13,370.52,369.83,371.63,369.25,369.7,368.39,353.37,23.7,31.24
542,366.87,22.56,370.68,369.98,370.1,370.47,369.79,371.6,369.23,369.68,368.35,353.34,23.69,31.23
543,366.9,22.56,370.64,369.93,370.04,370.42,369.74,371.55,369.17,369.6,368.31,353.39,23.69,31.23
544,366.93,22.57,370.62,369.89,370,370.38,369.69,371.5,369.12,369.53,368.22,353.42,23.69,31.23
545,366.96,22.57,370.58,369.86,369.96,370.34,369.66,371.47,369.07,369.52,368.19,353.41,23.69,31.24
546,366.97,22.58,370.55,369.82,369.95,370.31,369.64,371.45,369,369.48,368.14,353.36,23.69,31.23
547,366.98,22.57,370.51,369.78,369.92,370.27,369.6,371.39,368.94,369.36,368.07,353.32,23.69,31.24
548,366.99,22.57,370.47,369.75,369.87,370.22,369.56,371.34,368.87,369.33,368.03,353.3,23.69,31.24
549,367,22.57,370.44,369.73,369.84,370.18,369.52,371.3,368.83,369.27,367.98,353.26,23.69,31.24
550,367.02,22.57,370.41,369.71,369.81,370.15,369.49,371.25,368.77,369.19,367.92,353.15,23.7,31.25
551,367.04,22.56,370.37,369.68,369.78,370.12,369.44,371.21,368.71,369.14,367.85,352.89,23.69,31.25
552,367.03,22.55,370.34,369.66,369.75,370.09,369.4,371.17,368.67,369.1,367.78,352.48,23.7,31.26
553,367.04,22.55,370.3,369.64,369.72,370.06,369.36,371.15,368.64,369.1,367.71,352.18,23.7,31.26
554,367.03,22.55,370.28,369.63,369.7,370.04,369.33,371.12,368.64,369.1,367.62,351.88,23.7,31.26
555,367.03,22.55,370.27,369.6,369.67,370.02,369.31,371.1,368.63,369.11,367.48,351.57,23.7,31.26
556,367.01,22.55,370.24,369.59,369.65,369.98,369.28,371.08,368.64,369.14,367.24,351.28,23.71,31.26
557,367,22.54,370.22,369.57,369.63,369.95,369.26,371.06,368.65,369.14,367.08,351.02,23.71,31.25
558,367,22.54,370.2,369.58,369.62,369.93,369.25,371.04,368.67,369.13,367.03,350.8,23.7,31.25
559,366.99,22.54,370.2,369.56,369.61,369.91,369.25,371.03,368.69,369.14,366.99,350.6,23.7,31.25
560,366.99,22.54,370.17,369.56,369.59,369.9,369.22,371,368.69,369.16,366.97,350.43,23.71,31.25
561,366.97,22.54,370.15,369.55,369.58,369.89,369.2,370.98,368.73,369.19,366.96,350.25,23.71,31.25
562,366.95,22.53,370.12,369.54,369.55,369.88,369.17,370.93,368.73,369.21,366.92,350.11,23.71,31.24
563,366.93,22.53,370.07,369.52,369.54,369.86,369.15,370.89,368.72,369.23,366.85,350.05,23.71,31.24
564,366.92,22.52,370.05,369.49,369.53,369.86,369.14,370.86,368.72,369.17,366.77,349.97,23.7,31.24
565,366.9,22.52,370.02,369.45,369.52,369.85,369.12,370.83,368.71,369.15,366.71,349.87,23.71,31.25
566,366.89,22.52,369.98,369.4,369.49,369.84,369.1,370.81,368.68,369.14,366.64,349.78,23.72,31.25
567,366.87,22.51,369.93,369.35,369.46,369.84,369.09,370.8,368.57,369.14,366.56,349.69,23.71,31.25
568,366.85,22.5,369.87,369.29,369.43,369.81,369.07,370.77,368.45,369.11,366.47,349.62,23.71,31.24
569,366.82,22.5,369.81,369.22,369.39,369.77,369.05,370.73,368.35,369.1,366.39,349.58,23.7,31.24
570,366.79,22.49,369.71,369.14,369.31,369.73,369.02,370.69,368.24,369.09,366.39,349.58,23.71,31.23
571,366.77,22.48,369.65,369.08,369.21,369.68,368.98,370.64,368.21,369.08,366.41,349.59,23.71,31.23
572,366.75,22.47,369.59,369.04,369.15,369.6,368.93,370.59,368.22,369.09,366.41,349.6,23.71,31.23
573,366.72,22.48,369.51,368.96,369.07,369.52,368.86,370.55,368.17,369.03,366.52,349.67,23.71,31.24
574,366.71,22.48,369.42,368.86,369,369.46,368.78,370.52,368.15,368.97,366.72,349.83,23.71,31.24
575,366.69,22.48,369.35,368.75,368.93,369.37,368.73,370.46,368.13,368.87,366.92,350.06,23.71,31.24
576,366.66,22.47,369.31,368.67,368.87,369.3,368.67,370.41,368.11,368.79,367.05,350.28,23.71,31.23
577,366.65,22.48,369.26,368.6,368.81,369.23,368.6,370.37,368.08,368.72,367.13,350.49,23.71,31.24
578,366.62,22.49,369.2,368.52,368.73,369.17,368.52,370.33,368.04,368.65,367.18,350.78,23.71,31.24
579,366.6,22.5,369.15,368.46,368.66,369.11,368.44,370.29,368,368.6,367.22,351.01,23.72,31.25
580,366.59,22.49,369.13,368.43,368.62,369.07,368.39,370.26,367.96,368.55,367.22,351.11,23.72,31.24
581,366.58,22.49,369.11,368.39,368.58,369.03,368.36,370.23,367.93,368.53,367.25,351.17,23.71,31.24
582,366.57,22.48,369.09,368.38,368.55,368.99,368.32,370.19,367.88,368.48,367.24,351.21,23.71,31.24
583,366.56,22.47,369.07,368.36,368.53,368.95,368.29,370.16,367.86,368.42,367.2,351.22,23.71,31.24
584,366.56,22.45,369.06,368.34,368.49,368.92,368.25,370.12,367.82,368.36,367.13,351.22,23.71,31.23
585,366.55,22.44,369.04,368.32,368.46,368.87,368.23,370.1,367.8,368.29,367.07,351.23,23.72,31.24
586,366.54,22.45,369.01,368.3,368.43,368.84,368.2,370.05,367.78,368.22,367.02,351.22,23.72,31.24
587,366.54,22.45,369,368.28,368.4,368.8,368.17,370.01,367.74,368.17,366.96,351.24,23.72,31.23
588,366.52,22.46,368.96,368.25,368.36,368.79,368.12,369.99,367.66,368.14,366.88,351.21,23.72,31.24
589,366.5,22.46,368.93,368.23,368.33,368.75,368.09,369.95,367.6,368.08,366.79,351.15,23.72,31.25
590,366.49,22.47,368.92,368.21,368.31,368.71,368.05,369.91,367.54,368.01,366.69,351.12,23.71,31.25
591,366.47,22.44,368.9,368.19,368.28,368.67,368.01,369.87,367.48,367.97,366.59,351.07,23.72,31.25
592,366.46,22.44,368.87,368.17,368.25,368.63,367.97,369.82,367.42,367.92,366.52,350.96,23.72,31.25
593,366.45,22.43,368.85,368.14,368.22,368.59,367.94,369.78,367.35,367.77,366.47,350.87,23.72,31.26
594,366.45,22.42,368.84,368.12,368.21,368.56,367.91,369.73,367.3,367.69,366.43,350.79,23.71,31.26
595,366.43,22.42,368.82,368.09,368.18,368.53,367.88,369.7,367.23,367.68,366.39,350.7,23.71,31.26
596,366.41,22.43,368.79,368.07,368.15,368.49,367.82,369.66,367.13,367.64,366.36,350.56,23.73,31.26
597,366.39,22.43,368.75,368.03,368.09,368.45,367.76,369.6,367.04,367.6,366.3,350.41,23.72,31.26
598,366.39,22.43,368.74,368.01,368.08,368.4,367.72,369.55,366.97,367.53,366.28,350.37,23.72,31.26
599,366.37,22.39,368.71,367.98,368.04,368.36,367.67,369.49,366.93,367.51,366.25,350.33,23.72,31.26
600,366.37,22.4,368.69,367.96,368.02,368.32,367.63,369.44,366.91,367.56,366.2,350.24,23.72,31.26
601,366.35,22.4,368.68,367.95,368,368.28,367.58,369.39,366.92,367.6,366.13,350.14,23.72,31.27
602,366.34,22.4,368.66,367.94,367.97,368.25,367.54,369.35,366.92,367.6,366.12,350.02,23.73,31.26
603,366.33,22.41,368.64,367.92,367.96,368.2,367.5,369.31,366.92,367.6,366.11,349.86,23.72,31.26
604,366.31,22.42,368.62,367.9,367.93,368.16,367.46,369.25,366.92,367.59,366.01,349.7,23.73,31.27
605,366.29,22.42,368.61,367.88,367.9,368.12,367.41,369.23,366.91,367.56,366.04,349.57,23.73,31.26
606,366.26,22.42,368.58,367.87,367.87,368.09,367.37,369.18,366.89,367.54,366.08,349.47,23.73,31.26
607,366.24,22.41,368.57,367.86,367.85,368.04,367.34,369.16,366.88,367.52,366.09,349.4,23.73,31.27
608,366.22,22.4,368.57,367.85,367.82,368,367.3,369.15,366.85,367.48,366.04,349.33,23.73,31.26
609,366.2,22.37,368.53,367.84,367.79,367.97,367.27,369.14,366.84,367.45,365.98,349.26,23.74,31.27
610,366.19,22.36,368.52,367.81,367.76,367.94,367.24,369.12,366.84,367.41,365.93,349.16,23.73,31.26
611,366.17,22.37,368.52,367.8,367.72,367.9,367.21,369.09,366.82,367.39,365.91,349.06,23.73,31.26
612,366.15,22.37,368.5,367.77,367.69,367.87,367.17,369.06,366.81,367.36,365.89,348.95,23.73,31.27
613,366.13,22.38,368.49,367.75,367.66,367.84,367.13,369,366.79,367.33,365.82,348.82,23.74,31.26
614,366.11,22.38,368.48,367.73,367.63,367.79,367.09,368.95,366.78,367.32,365.75,348.7,23.74,31.27
615,366.07,22.39,368.43,367.69,367.58,367.77,366.99,368.89,366.68,367.29,365.66,348.53,23.74,31.26
616,366.03,22.38,368.36,367.61,367.52,367.74,366.93,368.85,366.58,367.25,365.65,348.52,23.74,31.27
617,366.02,22.38,368.31,367.54,367.49,367.7,366.9,368.81,366.55,367.2,365.69,348.61,23.74,31.26
618,365.99,22.38,368.24,367.47,367.45,367.66,366.87,368.77,366.51,367.15,365.73,348.7,23.75,31.26
619,365.97,22.38,368.18,367.39,367.4,367.61,366.85,368.74,366.48,367.1,365.74,348.74,23.75,31.26
620,365.96,22.36,368.14,367.34,367.38,367.59,366.85,368.71,366.49,367.05,365.73,348.74,23.75,31.26
621,365.94,22.36,368.09,367.28,367.34,367.56,366.82,368.68,366.45,366.98,365.66,348.71,23.74,31.26
622,365.9,22.35,368.04,367.24,367.29,367.53,366.8,368.66,366.42,366.92,365.58,348.67,23.73,31.25
623,365.89,22.34,367.98,367.21,367.25,367.52,366.78,368.65,366.39,366.87,365.54,348.66,23.73,31.26
624,365.85,22.33,367.93,367.15,367.2,367.49,366.75,368.62,366.34,366.78,365.36,348.62,23.73,31.25
625,365.82,22.34,367.89,367.09,367.15,367.46,366.73,368.59,366.3,366.69,365.25,348.64,23.74,31.24
626,365.81,22.34,367.85,367.08,367.13,367.44,366.72,368.57,366.26,366.65,365.21,348.68,23.73,31.25
627,365.8,22.34,367.84,367.06,367.12,367.4,366.71,368.54,366.19,366.6,365.19,348.72,23.74,31.25
628,365.77,22.33,367.81,367.03,367.08,367.38,366.68,368.5,366.14,366.56,365.18,348.77,23.74,31.25
629,365.75,22.32,367.78,367,367.05,367.35,366.66,368.47,366.1,366.53,365.2,348.82,23.74,31.25
630,365.72,22.32,367.75,366.98,367.01,367.34,366.62,368.45,366.06,366.49,365.21,348.91,23.74,31.25
631,365.71,22.33,367.72,366.95,366.99,367.31,366.6,368.41,366,366.4,365.2,348.99,23.75,31.25
632,365.68,22.34,367.71,366.93,366.96,367.29,366.58,368.37,365.93,366.29,365.16,348.98,23.75,31.26
633,365.66,22.33,367.68,366.9,366.93,367.27,366.54,368.32,365.88,366.26,365.11,348.88,23.75,31.26
634,365.63,22.33,367.64,366.86,366.88,367.25,366.51,368.3,365.88,366.26,365.02,348.83,23.75,31.26
635,365.61,22.33,367.62,366.83,366.86,367.21,366.48,368.27,365.84,366.25,364.96,348.83,23.74,31.26
636,365.59,22.33,367.59,366.81,366.84,367.19,366.45,368.24,365.86,366.2,364.95,348.87,23.75,31.25
637,365.57,22.35,367.58,366.8,366.82,367.16,366.44,368.23,365.86,366.19,364.93,348.88,23.75,31.26
638,365.56,22.35,367.57,366.78,366.8,367.13,366.4,368.18,365.85,366.17,364.92,348.84,23.75,31.26
639,365.54,22.36,367.55,366.76,366.78,367.11,366.38,368.14,365.85,366.16,364.88,348.72,23.75,31.26
640,365.52,22.37,367.53,366.75,366.76,367.09,366.36,368.12,365.84,366.17,364.8,348.61,23.75,31.26
641,365.49,22.38,367.51,366.72,366.74,367.06,366.34,368.1,365.82,366.18,364.67,348.52,23.75,31.25
642,365.47,22.39,367.5,366.71,366.71,367.03,366.31,368.08,365.82,366.18,364.51,348.37,23.74,31.26
643,365.43,22.39,367.48,366.71,366.69,367.01,366.28,368.06,365.82,366.18,364.39,348.12,23.75,31.25
644,365.42,22.38,367.46,366.7,366.67,366.98,366.26,368.04,365.81,366.19,364.26,347.89,23.75,31.26
645,365.41,22.39,367.45,366.71,366.66,366.95,366.25,368.02,365.8,366.17,364.06,347.58,23.75,31.27
646,365.38,22.38,367.44,366.71,366.65,366.92,366.24,368,365.75,366.16,363.77,347.24,23.75,31.26
647,365.36,22.38,367.43,366.7,366.63,366.88,366.2,367.98,365.71,366.12,363.43,346.92,23.75,31.25
648,365.34,22.41,367.41,366.69,366.61,366.85,366.15,367.96,365.65,366.07,363.22,346.66,23.74,31.26
649,365.31,22.41,367.39,366.68,366.59,366.8,366.1,367.95,365.61,365.97,363.16,346.43,23.76,31.26
650,365.28,22.42,367.37,366.66,366.58,366.75,366.06,367.92,365.56,365.88,363.16,346.25,23.75,31.27
651,365.25,22.43,367.34,366.65,366.56,366.72,366,367.9,365.42,365.77,363.28,346.07,23.75,31.26
652,365.21,22.42,367.3,366.62,366.54,366.68,365.94,367.89,365.34,365.66,363.43,345.98,23.76,31.27
653,365.19,22.43,367.28,366.56,366.53,366.64,365.92,367.87,365.33,365.58,363.52,345.98,23.76,31.27
654,365.17,22.44,367.26,366.47,366.51,366.59,365.9,367.84,365.33,365.53,363.62,346.02,23.75,31.27
655,365.14,22.44,367.21,366.4,366.48,366.57,365.88,367.82,365.35,365.49,363.73,346.09,23.75,31.27
656,365.11,22.45,367.17,366.35,366.45,366.56,365.88,367.8,365.34,365.46,363.82,346.17,23.76,31.27
657,365.1,22.45,367.11,366.32,366.42,366.54,365.88,367.77,365.36,365.44,363.92,346.23,23.77,31.26
658,365.06,22.44,367.07,366.31,366.38,366.51,365.87,367.74,365.32,365.42,363.95,346.21,23.76,31.26
659,365.02,22.44,367,366.26,366.34,366.47,365.82,367.67,365.24,365.36,363.95,346.19,23.76,31.27
660,364.98,22.46,366.92,366.2,366.28,366.44,365.75,367.61,365.17,365.38,363.94,346.28,23.76,31.27
661,364.95,22.46,366.89,366.15,366.23,366.41,365.72,367.57,365.11,365.41,363.93,346.39,23.76,31.27
662,364.93,22.46,366.84,366.11,366.18,366.38,365.67,367.52,365.03,365.4,363.92,346.56,23.77,31.27
663,364.9,22.46,366.81,366.06,366.14,366.34,365.64,367.48,365.02,365.41,363.95,346.75,23.76,31.26
664,364.87,22.47,366.76,366.01,366.09,366.31,365.61,367.43,364.99,365.38,363.94,346.91,23.77,31.27
665,364.83,22.48,366.72,365.96,366.04,366.27,365.57,367.37,364.94,365.37,363.93,346.98,23.76,31.26
666,364.81,22.46,366.69,365.93,365.99,366.24,365.53,367.32,364.89,365.32,363.9,347.04,23.77,31.26
667,364.78,22.47,366.67,365.89,365.95,366.21,365.49,367.27,364.85,365.31,363.84,347.06,23.76,31.27
668,364.75,22.45,366.61,365.83,365.88,366.17,365.44,367.24,364.81,365.25,363.75,347.07,23.76,31.26
669,364.71,22.45,366.56,365.78,365.83,366.13,365.39,367.2,364.74,365.17,363.68,347.1,23.76,31.27
670,364.69,22.46,366.52,365.75,365.8,366.1,365.37,367.15,364.72,365.14,363.63,347.13,23.76,31.26
671,364.66,22.45,366.49,365.72,365.77,366.07,365.34,367.12,364.7,365.13,363.61,347.16,23.76,31.26
672,364.65,22.44,366.46,365.68,365.72,366.04,365.3,367.08,364.69,365.11,363.57,347.15,23.77,31.25
673,364.63,22.42,366.43,365.65,365.7,365.99,365.28,367.03,364.67,365.09,363.54,347.1,23.76,31.25
674,364.6,22.41,366.4,365.61,365.68,365.95,365.24,366.98,364.63,365.05,363.53,347.01,23.76,31.25
675,364.59,22.41,366.37,365.59,365.64,365.92,365.21,366.95,364.6,365,363.47,346.92,23.76,31.25
676,364.56,22.42,366.34,365.54,365.61,365.88,365.17,366.91,364.56,364.92,363.44,346.82,23.76,31.26
677,364.54,22.41,366.29,365.51,365.58,365.84,365.13,366.87,364.49,364.86,363.42,346.73,23.76,31.26
678,364.51,22.42,366.25,365.47,365.53,365.8,365.08,366.84,364.43,364.81,363.38,346.69,23.75,31.27
679,364.46,22.43,366.2,365.42,365.48,365.77,365.02,366.81,364.34,364.77,363.36,346.7,23.75,31.26
680,364.45,22.44,366.19,365.4,365.46,365.73,365,366.78,364.3,364.73,363.37,346.69,23.76,31.28
681,364.43,22.43,366.16,365.38,365.42,365.69,364.97,366.74,364.28,364.74,363.37,346.66,23.76,31.29
682,364.4,22.42,366.14,365.37,365.39,365.66,364.94,366.71,364.28,364.73,363.35,346.57,23.76,31.29
683,364.38,22.41,366.13,365.37,365.37,365.63,364.91,366.68,364.28,364.75,363.33,346.45,23.76,31.29
684,364.36,22.41,366.11,365.36,365.34,365.61,364.88,366.65,364.32,364.79,363.33,346.25,23.76,31.28
685,364.34,22.39,366.1,365.34,365.31,365.58,364.87,366.63,364.35,364.8,363.31,346.06,23.76,31.27
686,364.31,22.38,366.08,365.33,365.27,365.57,364.84,366.62,364.38,364.82,363.24,345.79,23.76,31.27
687,364.28,22.37,366.07,365.3,365.24,365.55,364.82,366.61,364.37,364.82,363.14,345.6,23.76,31.26
688,364.24,22.38,366.07,365.28,365.22,365.53,364.81,366.6,364.33,364.77,363.06,345.46,23.76,31.27
689,364.22,22.39,366.05,365.19,365.19,365.52,364.79,366.59,364.25,364.69,363,345.34,23.77,31.26
690,364.2,22.39,366.04,365.13,365.17,365.5,364.78,366.59,364.18,364.66,362.94,345.26,23.77,31.26
691,364.16,22.38,366.01,365.06,365.15,365.49,364.76,366.58,364.18,364.64,362.85,345.2,23.76,31.25
692,364.13,22.38,365.96,365.02,365.14,365.47,364.75,366.56,364.21,364.66,362.72,345.11,23.77,31.26
693,364.1,22.38,365.91,365,365.12,365.46,364.75,366.56,364.24,364.62,362.57,345.01,23.77,31.25
694,364.07,22.38,365.86,364.96,365.09,365.43,364.73,366.55,364.23,364.57,362.41,344.91,23.77,31.25
695,364.04,22.38,365.75,364.86,365.01,365.38,364.71,366.54,364.2,364.59,362.23,344.83,23.77,31.25
696,364,22.39,365.63,364.76,364.93,365.32,364.68,366.52,364.19,364.62,362.2,344.84,23.76,31.25
697,363.96,22.41,365.55,364.71,364.88,365.27,364.67,366.52,364.17,364.65,362.34,344.91,23.77,31.25
698,363.95,22.41,365.47,364.64,364.82,365.22,364.64,366.51,364.11,364.65,362.5,344.92,23.77,31.26
699,363.92,22.42,365.37,364.57,364.75,365.18,364.6,366.48,364.08,364.61,362.64,344.87,23.77,31.25
700,363.89,22.44,365.28,364.48,364.68,365.13,364.57,366.44,364.03,364.53,362.73,344.83,23.77,31.26
701,363.86,22.43,365.19,364.41,364.61,365.07,364.5,366.38,363.95,364.44,362.79,344.81,23.78,31.26
702,363.82,22.43,365.12,364.35,364.56,365,364.45,366.32,363.89,364.38,362.86,344.85,23.77,31.27
703,363.8,22.43,365.08,364.31,364.51,364.95,364.39,366.24,363.81,364.3,362.9,344.96,23.77,31.27
704,363.75,22.43,365.03,364.26,364.45,364.89,364.31,366.18,363.73,364.24,362.88,345.16,23.77,31.28
705,363.71,22.44,364.98,364.23,364.39,364.82,364.24,366.12,363.67,364.19,362.85,345.41,23.78,31.29
706,363.66,22.44,364.96,364.21,364.36,364.78,364.18,366.06,363.62,364.16,362.83,345.54,23.78,31.29
707,363.63,22.43,364.93,364.21,364.32,364.76,364.14,366.03,363.6,364.16,362.78,345.61,23.77,31.29
708,363.6,22.44,364.91,364.19,364.29,364.71,364.09,365.98,363.55,364.11,362.68,345.63,23.77,31.29
