Time,TC_Bottom_rec_groove,TC_botm_Ind,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC_wall_ins_ext,TC_bottom_ins_groove
477,359.41,23.28,361.24,360.47,360.42,360.72,360.05,361.81,359.48,359.95,358.68,341.8,25.55,33.83
478,359.38,23.27,361.21,360.45,360.39,360.68,360.01,361.76,359.42,359.86,358.67,341.87,25.56,33.82
479,359.36,23.28,361.18,360.42,360.37,360.64,359.97,361.7,359.36,359.77,358.66,341.96,25.56,33.83
480,359.36,23.28,361.18,360.41,360.35,360.6,359.92,361.63,359.31,359.69,358.68,342.04,25.56,33.83
481,359.33,23.28,361.16,360.4,360.34,360.58,359.88,361.59,359.26,359.6,358.67,342.1,25.56,33.83
482,359.31,23.28,361.13,360.37,360.31,360.53,359.82,361.53,359.18,359.57,358.66,342.1,25.56,33.83
483,359.28,23.29,361.11,360.35,360.3,360.49,359.79,361.5,359.08,359.58,358.66,342.07,25.57,33.83
484,359.24,23.28,361.08,360.32,360.26,360.41,359.7,361.47,359,359.58,358.63,341.95,25.55,33.82
485,359.21,23.28,361.06,360.28,360.25,360.33,359.66,361.44,358.99,359.6,358.55,341.78,25.56,33.82
486,359.19,23.28,361.04,360.25,360.22,360.3,359.63,361.44,359,359.63,358.46,341.57,25.56,33.82
487,359.17,23.28,361.03,360.22,360.19,360.26,359.6,361.43,359.01,359.66,358.35,341.28,25.57,33.83
488,359.14,23.27,361,360.2,360.15,360.23,359.58,361.41,359.04,359.66,358.23,340.99,25.55,33.82
489,359.11,23.27,360.96,360.16,360.13,360.2,359.56,361.38,359.05,359.68,358.09,340.73,25.55,33.82
490,359.1,23.27,360.9,360.09,360.08,360.19,359.55,361.35,359.05,359.73,358.01,340.55,25.55,33.82
491,359.06,23.26,360.85,360.03,360.02,360.17,359.53,361.33,359.03,359.73,358.03,340.44,25.56,33.83
492,359.03,23.27,360.81,359.98,359.97,360.16,359.5,361.28,358.99,359.72,358.02,340.37,25.56,33.83
493,358.99,23.26,360.75,359.94,359.93,360.14,359.47,361.24,358.93,359.64,357.98,340.18,25.56,33.83
494,358.96,23.27,360.72,359.91,359.91,360.1,359.44,361.2,358.86,359.57,357.93,339.83,25.56,33.84
495,358.94,23.26,360.7,359.92,359.88,360.08,359.41,361.17,358.83,359.5,357.89,339.48,25.56,33.84
496,358.91,23.26,360.69,359.91,359.87,360.05,359.39,361.14,358.82,359.4,357.82,339.09,25.57,33.84
497,358.89,23.27,360.66,359.89,359.83,360.04,359.37,361.09,358.81,359.28,357.67,338.72,25.56,33.84
498,358.87,23.26,360.66,359.87,359.81,359.99,359.33,361.02,358.81,359.22,357.52,338.4,25.57,33.85
499,358.84,23.26,360.63,359.85,359.78,359.96,359.3,360.94,358.78,359.16,357.36,338.08,25.56,33.84
500,358.82,23.27,360.61,359.82,359.75,359.92,359.25,360.89,358.73,359.08,357.21,337.77,25.56,33.85
501,358.79,23.28,360.59,359.8,359.73,359.89,359.22,360.87,358.69,359.02,357,337.44,25.57,33.86
502,358.76,23.27,360.58,359.78,359.69,359.88,359.17,360.85,358.61,358.97,356.71,336.9,25.56,33.85
503,358.72,23.28,360.55,359.77,359.65,359.84,359.13,360.83,358.5,358.83,356.38,336.34,25.57,33.86
504,358.7,23.29,360.53,359.76,359.63,359.82,359.1,360.81,358.43,358.74,356.07,335.97,25.58,33.87
505,358.67,23.28,360.51,359.75,359.6,359.8,359.07,360.79,358.41,358.74,355.85,335.6,25.57,33.87
506,358.66,23.29,360.49,359.73,359.57,359.77,359.05,360.77,358.41,358.81,355.78,335.32,25.57,33.86
507,358.63,23.29,360.49,359.71,359.55,359.76,359.03,360.76,358.41,358.89,355.72,335.05,25.57,33.86
508,358.61,23.29,360.45,359.69,359.54,359.73,359.01,360.73,358.41,358.93,355.67,334.79,25.57,33.85
509,358.58,23.29,360.39,359.67,359.52,359.72,358.98,360.71,358.42,358.93,355.6,334.52,25.56,33.86
510,358.55,23.29,360.34,359.65,359.5,359.7,358.97,360.69,358.43,358.96,355.5,334.25,25.57,33.86
511,358.51,23.28,360.3,359.61,359.47,359.69,358.95,360.66,358.46,358.98,355.38,333.79,25.57,33.86
512,358.47,23.28,360.31,359.66,359.49,359.71,358.97,360.66,358.66,359.19,355.57,333.41,25.58,33.86
513,358.46,23.27,360.35,359.77,359.53,359.76,359.01,360.7,358.85,359.47,355.77,333.24,25.58,33.86
514,358.46,23.26,360.44,359.9,359.6,359.85,359.06,360.76,359.05,359.74,356.05,333.12,25.57,33.85
515,358.46,23.26,360.52,360.02,359.67,359.93,359.11,360.84,359.26,359.97,356.36,333.02,25.57,33.86
516,358.48,23.26,360.61,360.12,359.75,359.98,359.15,360.88,359.44,360.09,356.67,332.94,25.57,33.86
517,358.51,23.26,360.69,360.21,359.8,360.05,359.22,360.93,359.62,360.2,357,332.87,25.56,33.85
518,358.56,23.27,360.78,360.29,359.83,360.13,359.29,360.99,359.77,360.34,357.32,332.81,25.57,33.86
519,358.61,23.25,360.86,360.37,359.89,360.2,359.39,361.07,359.84,360.4,357.61,332.8,25.57,33.85
520,358.7,23.25,360.94,360.46,359.97,360.26,359.51,361.18,359.91,360.39,357.96,332.81,25.58,33.86
521,358.78,23.25,360.98,360.54,360.06,360.3,359.63,361.3,360.01,360.32,358.24,332.8,25.57,33.86
522,358.85,23.23,360.97,360.6,360.1,360.33,359.71,361.42,360.08,360.32,358.41,332.83,25.59,33.86
523,358.91,23.23,361,360.66,360.15,360.36,359.79,361.48,360.16,360.35,358.55,332.87,25.58,33.87
524,358.97,23.22,361.02,360.69,360.18,360.4,359.86,361.58,360.22,360.42,358.63,332.92,25.58,33.87
525,359.03,23.22,361.06,360.71,360.21,360.45,359.94,361.68,360.23,360.53,358.68,333.02,25.58,33.86
526,359.09,23.22,361.1,360.72,360.23,360.52,360.03,361.77,360.22,360.63,358.73,333.13,25.58,33.87
527,359.16,23.23,361.14,360.72,360.25,360.59,360.09,361.86,360.21,360.68,358.81,333.24,25.58,33.87
528,359.22,23.23,361.18,360.73,360.26,360.67,360.16,361.94,360.2,360.69,358.89,333.36,25.58,33.87
529,359.32,23.24,361.24,360.78,360.25,360.74,360.26,362.03,360.24,360.68,358.98,333.59,25.59,33.87
530,359.42,23.24,361.32,360.84,360.22,360.78,360.36,362.08,360.31,360.7,358.99,333.83,25.59,33.88
531,359.48,23.24,361.37,360.88,360.21,360.82,360.42,362.17,360.38,360.8,358.99,334.03,25.58,33.87
532,359.54,23.26,361.42,360.9,360.21,360.85,360.47,362.25,360.48,360.88,359.03,334.26,25.59,33.88
533,359.6,23.24,361.47,360.9,360.22,360.87,360.49,362.3,360.54,361,359.04,334.44,25.58,33.88
534,359.67,23.23,361.51,360.89,360.24,360.87,360.51,362.36,360.57,361.1,359.08,334.62,25.59,33.88
535,359.73,23.22,361.58,360.87,360.25,360.87,360.52,362.4,360.6,361.13,359.13,334.76,25.58,33.87
536,359.78,23.24,361.63,360.85,360.26,360.88,360.53,362.43,360.63,361.14,359.18,334.9,25.58,33.87
537,359.84,23.24,361.69,360.86,360.26,360.89,360.54,362.45,360.61,361.12,359.24,335.01,25.58,33.88
538,359.94,23.25,361.78,360.91,360.3,360.91,360.58,362.5,360.59,361.08,359.29,335.12,25.58,33.88
539,360.03,23.26,361.85,360.95,360.36,360.93,360.63,362.54,360.55,361.07,359.26,335.21,25.58,33.89
540,360.09,23.26,361.84,360.98,360.4,360.97,360.65,362.58,360.5,361.13,359.22,335.29,25.58,33.88
541,360.15,23.27,361.81,360.99,360.43,361.03,360.68,362.61,360.45,361.2,359.19,335.4,25.58,33.88
542,360.2,23.27,361.76,360.98,360.46,361.1,360.7,362.66,360.35,361.24,359.19,335.5,25.59,33.88
543,360.26,23.28,361.7,360.97,360.49,361.16,360.73,362.69,360.27,361.29,359.2,335.6,25.59,33.88
544,360.29,23.28,361.66,360.96,360.53,361.21,360.77,362.72,360.21,361.31,359.21,335.66,25.59,33.89
545,360.35,23.26,361.59,360.93,360.58,361.26,360.8,362.76,360.17,361.29,359.26,335.71,25.6,33.88
546,360.39,23.25,361.54,360.91,360.61,361.29,360.82,362.79,360.13,361.22,359.31,335.77,25.59,33.88
547,360.47,23.24,361.5,360.91,360.66,361.31,360.85,362.8,360.1,361.17,359.4,335.91,25.59,33.87
548,360.53,23.23,361.51,360.91,360.71,361.31,360.87,362.81,360.09,361.13,359.36,336.05,25.58,33.87
549,360.58,23.23,361.55,360.91,360.74,361.29,360.87,362.79,360.09,361.1,359.27,336.15,25.58,33.88
550,360.62,23.23,361.61,360.91,360.75,361.26,360.87,362.77,360.12,361.06,359.22,336.24,25.59,33.88
551,360.67,23.24,361.68,360.93,360.77,361.25,360.87,362.76,360.18,361.02,359.23,336.35,25.59,33.87
552,360.72,23.26,361.75,360.94,360.8,361.2,360.88,362.75,360.24,360.98,359.25,336.46,25.59,33.88
553,360.75,23.27,361.82,360.95,360.82,361.14,360.86,362.73,360.29,360.94,359.29,336.55,25.6,33.88
554,360.81,23.27,361.9,360.94,360.86,361.11,360.86,362.7,360.35,360.93,359.36,336.63,25.6,33.89
555,360.87,23.26,361.98,360.9,360.9,361.09,360.83,362.68,360.43,360.95,359.38,336.78,25.6,33.88
556,360.93,23.26,362.05,360.83,360.95,361.07,360.81,362.65,360.52,360.96,359.28,337.01,25.6,33.88
557,360.97,23.26,362.08,360.76,360.97,361.05,360.78,362.62,360.58,361,359.13,337.2,25.6,33.88
558,361.01,23.25,362.09,360.7,360.97,361.04,360.77,362.6,360.64,361.01,358.95,337.37,25.6,33.87
559,361.05,23.25,362.05,360.64,360.94,361.01,360.73,362.57,360.68,361.04,358.78,337.5,25.59,33.87
560,361.09,23.23,362.01,360.59,360.92,360.98,360.71,362.53,360.71,361.1,358.63,337.61,25.59,33.88
561,361.12,23.24,361.96,360.53,360.89,360.95,360.69,362.48,360.71,361.18,358.54,337.72,25.6,33.88
562,361.14,23.25,361.93,360.53,360.87,360.91,360.66,362.43,360.73,361.25,358.48,337.84,25.6,33.87
563,361.17,23.24,361.9,360.54,360.85,360.89,360.64,362.4,360.76,361.25,358.45,337.96,25.6,33.88
564,361.18,23.24,361.87,360.57,360.82,360.9,360.62,362.38,360.76,361.28,358.44,338.05,25.6,33.88
565,361.22,23.23,361.82,360.56,360.77,360.9,360.6,362.38,360.72,361.31,358.53,338.16,25.6,33.88
566,361.26,23.23,361.76,360.44,360.69,360.89,360.57,362.38,360.65,361.36,358.61,338.23,25.6,33.87
567,361.28,23.24,361.72,360.27,360.65,360.88,360.56,362.38,360.59,361.42,358.58,338.29,25.61,33.89
568,361.3,23.23,361.68,360.18,360.59,360.84,360.54,362.4,360.55,361.45,358.51,338.37,25.6,33.88
569,361.32,23.21,361.64,360.19,360.52,360.81,360.51,362.41,360.51,361.48,358.39,338.48,25.59,33.88
570,361.33,23.22,361.56,360.15,360.47,360.78,360.46,362.4,360.44,361.52,358.33,338.62,25.6,33.89
571,361.36,23.21,361.47,360.07,360.44,360.76,360.42,362.39,360.31,361.55,358.35,338.78,25.61,33.89
572,361.38,23.22,361.38,360.04,360.43,360.74,360.37,362.37,360.2,361.57,358.43,338.91,25.6,33.89
573,361.4,23.22,361.32,359.97,360.41,360.68,360.32,362.34,360.16,361.53,358.53,339.04,25.6,33.89
574,361.42,23.22,361.3,359.86,360.38,360.62,360.24,362.31,360.25,361.48,358.65,339.21,25.61,33.89
575,361.45,23.22,361.28,359.82,360.36,360.57,360.18,362.27,360.41,361.39,358.74,339.4,25.61,33.89
576,361.47,23.23,361.27,359.82,360.35,360.53,360.13,362.24,360.5,361.31,358.76,339.54,25.62,33.9
577,361.49,23.22,361.26,359.84,360.34,360.49,360.11,362.2,360.55,361.25,358.84,339.67,25.6,33.9
578,361.49,23.22,361.25,359.86,360.33,360.45,360.08,362.18,360.56,361.24,358.94,339.78,25.6,33.89
579,361.51,23.23,361.26,359.91,360.33,360.43,360.08,362.16,360.57,361.25,359.06,339.88,25.6,33.9
580,361.53,23.21,361.26,359.94,360.33,360.42,360.09,362.14,360.57,361.26,359.15,339.99,25.6,33.9
581,361.55,23.2,361.27,359.96,360.34,360.39,360.1,362.13,360.57,361.24,359.19,340.08,25.61,33.9
582,361.59,23.2,361.26,359.98,360.34,360.37,360.09,362.12,360.61,361.22,359.19,340.21,25.61,33.91
583,361.62,23.21,361.24,359.98,360.35,360.34,360.1,362.11,360.65,361.21,359.21,340.33,25.61,33.91
584,361.64,23.19,361.2,359.95,360.35,360.32,360.09,362.1,360.66,361.14,359.2,340.38,25.6,33.91
585,361.68,23.2,361.18,359.93,360.37,360.3,360.09,362.1,360.68,361.04,359.14,340.44,25.61,33.91
586,361.7,23.2,361.16,359.92,360.37,360.3,360.08,362.1,360.67,361.02,359.1,340.48,25.6,33.91
587,361.73,23.21,361.16,359.88,360.39,360.32,360.08,362.09,360.69,361.06,359.12,340.52,25.61,33.92
588,361.76,23.22,361.18,359.85,360.4,360.37,360.09,362.08,360.73,361.11,359.16,340.56,25.62,33.92
589,361.79,23.22,361.23,359.84,360.38,360.38,360.08,362.04,360.77,361.14,359.19,340.59,25.62,33.93
590,361.83,23.22,361.31,359.84,360.38,360.36,360.1,362,360.75,361.16,359.24,340.63,25.61,33.94
591,361.87,23.22,361.42,359.85,360.39,360.32,360.1,361.95,360.66,361.18,359.3,340.64,25.62,33.93
592,361.91,23.24,361.54,359.89,360.37,360.29,360.09,361.91,360.48,361.18,359.43,340.69,25.62,33.93
593,361.95,23.23,361.59,359.9,360.38,360.29,360.08,361.88,360.35,361.17,359.6,340.78,25.61,33.92
594,361.96,23.25,361.61,359.86,360.37,360.31,360.07,361.87,360.3,361.14,359.7,340.84,25.61,33.92
595,361.99,23.26,361.61,359.82,360.35,360.32,360.08,361.84,360.29,361.1,359.77,340.9,25.61,33.91
596,362.01,23.28,361.55,359.83,360.35,360.35,360.1,361.84,360.28,361.06,359.83,340.96,25.61,33.91
597,362.02,23.29,361.47,359.82,360.35,360.4,360.12,361.84,360.27,361.03,359.85,340.99,25.61,33.9
598,362.02,23.32,361.41,359.83,360.34,360.44,360.13,361.85,360.27,361.02,359.88,341.01,25.61,33.9
599,362.03,23.33,361.35,359.84,360.34,360.48,360.12,361.86,360.27,361.04,359.89,341.03,25.62,33.9
600,362.04,23.34,361.32,359.87,360.34,360.52,360.12,361.86,360.29,361.07,359.9,341.05,25.62,33.9
601,362.05,23.37,361.28,359.89,360.33,360.56,360.12,361.84,360.37,361.14,359.88,341.12,25.61,33.89
602,362.05,23.39,361.22,359.8,360.28,360.6,360.12,361.82,360.47,361.21,359.85,341.19,25.61,33.9
603,362.06,23.4,361.16,359.67,360.26,360.62,360.13,361.81,360.55,361.2,359.84,341.24,25.62,33.9
604,362.06,23.41,361.11,359.56,360.19,360.63,360.13,361.83,360.57,361.16,359.85,341.26,25.61,33.9
605,362.09,23.41,361.06,359.43,360.11,360.64,360.14,361.83,360.57,361.1,359.86,341.3,25.61,33.9
606,362.1,23.4,360.99,359.3,360.03,360.61,360.16,361.83,360.54,361.08,359.84,341.32,25.62,33.9
607,362.11,23.4,360.9,359.21,359.96,360.59,360.16,361.84,360.54,361.1,359.8,341.35,25.62,33.9
608,362.11,23.39,360.81,359.19,359.89,360.54,360.15,361.84,360.55,361.13,359.75,341.38,25.61,33.9
609,362.12,23.38,360.72,359.2,359.82,360.5,360.11,361.87,360.56,361.18,359.69,341.4,25.62,33.9
610,362.12,23.38,360.61,359.26,359.82,360.46,360.09,361.89,360.59,361.2,359.68,341.45,25.61,33.9
611,362.12,23.39,360.56,359.25,359.83,360.42,360.05,361.91,360.59,361.2,359.71,341.52,25.61,33.91
612,362.13,23.38,360.55,359.2,359.82,360.39,360.03,361.91,360.55,361.22,359.77,341.59,25.61,33.91
613,362.13,23.39,360.55,359.17,359.83,360.35,360,361.91,360.52,361.25,359.83,341.65,25.61,33.9
614,362.14,23.37,360.57,359.12,359.83,360.34,359.98,361.92,360.5,361.29,359.89,341.7,25.62,33.92
615,362.14,23.36,360.6,359.03,359.82,360.33,359.94,361.9,360.53,361.34,359.93,341.76,25.62,33.92
616,362.15,23.34,360.63,358.96,359.84,360.32,359.92,361.87,360.58,361.38,359.96,341.8,25.62,33.92
617,362.17,23.34,360.63,358.9,359.84,360.3,359.91,361.81,360.64,361.4,359.93,341.86,25.62,33.92
618,362.19,23.33,360.58,358.88,359.85,360.29,359.88,361.75,360.68,361.36,359.79,341.92,25.62,33.92
619,362.21,23.32,360.51,358.85,359.87,360.29,359.84,361.69,360.71,361.28,359.67,341.99,25.62,33.92
620,362.21,23.31,360.5,358.82,359.87,360.29,359.81,361.62,360.71,361.23,359.65,342.09,25.63,33.93
621,362.22,23.32,360.49,358.77,359.87,360.27,359.77,361.58,360.68,361.18,359.67,342.2,25.62,33.93
622,362.23,23.32,360.46,358.75,359.86,360.25,359.74,361.54,360.62,361.16,359.72,342.35,25.62,33.92
623,362.24,23.32,360.4,358.73,359.85,360.23,359.7,361.5,360.58,361.12,359.78,342.48,25.62,33.93
624,362.25,23.33,360.37,358.74,359.84,360.19,359.67,361.5,360.57,361.1,359.84,342.6,25.62,33.93
625,362.25,23.33,360.35,358.75,359.83,360.14,359.64,361.5,360.57,361.07,359.88,342.68,25.62,33.93
626,362.26,23.33,360.35,358.78,359.82,360.07,359.61,361.51,360.6,361.03,359.9,342.76,25.62,33.92
627,362.26,23.33,360.36,358.81,359.8,360.02,359.58,361.5,360.65,360.96,359.91,342.87,25.61,33.92
628,362.27,23.33,360.37,358.87,359.8,360.01,359.57,361.51,360.71,360.92,359.9,342.97,25.62,33.92
629,362.26,23.34,360.32,358.87,359.81,360,359.56,361.49,360.71,360.95,359.89,343.05,25.61,33.92
630,362.27,23.33,360.3,358.83,359.81,360,359.55,361.49,360.71,361.01,359.88,343.13,25.61,33.92
631,362.26,23.33,360.3,358.79,359.8,360.01,359.54,361.46,360.69,361.05,359.85,343.21,25.61,33.92
632,362.26,23.33,360.31,358.77,359.79,360.03,359.53,361.47,360.68,361.07,359.82,343.3,25.62,33.94
633,362.26,23.32,360.34,358.75,359.78,360.04,359.52,361.48,360.68,361.09,359.83,343.39,25.62,33.93
634,362.26,23.32,360.35,358.75,359.78,360.06,359.53,361.49,360.68,361.14,359.88,343.46,25.62,33.93
635,362.25,23.31,360.36,358.74,359.76,360.08,359.54,361.52,360.68,361.19,359.93,343.51,25.62,33.93
636,362.26,23.31,360.36,358.76,359.75,360.13,359.58,361.56,360.71,361.23,360.01,343.59,25.62,33.92
637,362.28,23.32,360.41,358.79,359.74,360.17,359.61,361.59,360.76,361.25,360.03,343.67,25.62,33.93
638,362.28,23.32,360.47,358.81,359.72,360.2,359.65,361.64,360.79,361.29,360.02,343.72,25.61,33.93
639,362.31,23.31,360.54,358.85,359.68,360.24,359.69,361.68,360.81,361.3,360.01,343.79,25.62,33.93
640,362.33,23.32,360.62,358.88,359.65,360.27,359.74,361.72,360.83,361.33,360,343.84,25.62,33.94
641,362.34,23.32,360.68,358.91,359.62,360.27,359.76,361.76,360.81,361.39,359.97,343.87,25.61,33.94
642,362.37,23.33,360.72,358.94,359.61,360.26,359.8,361.78,360.78,361.43,359.97,343.92,25.62,33.94
643,362.39,23.33,360.77,358.96,359.6,360.21,359.84,361.79,360.75,361.44,359.95,343.96,25.61,33.94
644,362.41,23.33,360.81,358.92,359.61,360.17,359.86,361.81,360.73,361.43,359.94,344,25.61,33.94
645,362.44,23.34,360.78,358.86,359.61,360.16,359.89,361.81,360.7,361.41,359.96,344.05,25.61,33.94
646,362.47,23.35,360.64,358.78,359.6,360.15,359.89,361.82,360.66,361.41,360,344.11,25.61,33.95
647,362.49,23.35,360.57,358.74,359.6,360.14,359.88,361.8,360.63,361.43,360.03,344.15,25.6,33.94
648,362.51,23.36,360.51,358.7,359.59,360.11,359.87,361.76,360.62,361.37,360.06,344.2,25.61,33.94
649,362.53,23.36,360.5,358.68,359.59,360.11,359.85,361.72,360.61,361.35,360.08,344.28,25.61,33.95
650,362.54,23.37,360.5,358.65,359.59,360.13,359.82,361.68,360.59,361.34,360.11,344.35,25.62,33.95
651,362.55,23.36,360.47,358.62,359.58,360.15,359.82,361.62,360.57,361.31,360.17,344.43,25.61,33.94
652,362.56,23.37,360.4,358.56,359.57,360.18,359.8,361.55,360.56,361.3,360.22,344.51,25.61,33.94
653,362.57,23.38,360.32,358.52,359.56,360.2,359.79,361.51,360.57,361.29,360.28,344.58,25.62,33.95
654,362.58,23.38,360.14,358.44,359.57,360.21,359.79,361.47,360.61,361.29,360.32,344.65,25.62,33.94
655,362.57,23.37,360.01,358.4,359.58,360.19,359.79,361.44,360.64,361.23,360.32,344.71,25.61,33.94
656,362.58,23.37,359.96,358.38,359.59,360.16,359.78,361.43,360.64,361.17,360.29,344.74,25.61,33.94
657,362.59,23.37,359.94,358.37,359.61,360.12,359.76,361.41,360.65,361.11,360.26,344.77,25.61,33.93
658,362.59,23.37,359.97,358.37,359.62,360.08,359.72,361.38,360.65,361.1,360.23,344.78,25.61,33.93
659,362.6,23.38,360.02,358.37,359.65,360.04,359.69,361.34,360.66,361.12,360.2,344.82,25.62,33.93
660,362.6,23.4,360.05,358.38,359.65,360.01,359.64,361.32,360.66,361.15,360.13,344.84,25.61,33.93
661,362.6,23.41,359.99,358.38,359.66,359.96,359.59,361.29,360.65,361.15,360.07,344.85,25.61,33.93
662,362.62,23.41,359.93,358.36,359.68,359.9,359.55,361.27,360.65,361.13,360.03,344.86,25.61,33.94
663,362.62,23.41,359.89,358.28,359.69,359.85,359.48,361.27,360.62,361.1,359.98,344.91,25.62,33.94
664,362.62,23.41,359.88,358.23,359.67,359.78,359.4,361.26,360.57,361.09,360,344.98,25.62,33.94
665,362.63,23.41,359.89,358.2,359.66,359.72,359.37,361.24,360.55,361.11,360.05,345.02,25.62,33.94
666,362.62,23.4,359.94,358.19,359.65,359.66,359.35,361.22,360.55,361.13,360.11,345.04,25.61,33.94
667,362.61,23.39,360,358.19,359.65,359.62,359.32,361.19,360.55,361.13,360.14,345.03,25.61,33.94
668,362.62,23.38,360.04,358.19,359.65,359.61,359.32,361.19,360.54,361.12,360.18,345.04,25.61,33.94
669,362.62,23.36,360.07,358.16,359.65,359.58,359.32,361.18,360.48,361.08,360.23,345.06,25.61,33.94
670,362.61,23.37,360.04,358.19,359.64,359.59,359.32,361.18,360.43,361.05,360.26,345.1,25.61,33.94
671,362.61,23.35,360,358.18,359.63,359.61,359.33,361.19,360.37,361.01,360.32,345.16,25.61,33.93
672,362.6,23.34,360,358.19,359.65,359.6,359.35,361.21,360.35,360.99,360.38,345.26,25.61,33.93
673,362.6,23.35,359.99,358.23,359.65,359.61,359.38,361.25,360.33,361.01,360.42,345.35,25.61,33.95
674,362.6,23.33,359.99,358.29,359.66,359.62,359.41,361.29,360.32,361.04,360.43,345.42,25.61,33.95
675,362.6,23.34,360.01,358.34,359.66,359.65,359.43,361.34,360.31,361.07,360.44,345.47,25.62,33.96
676,362.61,23.34,359.99,358.38,359.66,359.69,359.44,361.39,360.29,361.09,360.44,345.53,25.62,33.96
677,362.61,23.33,359.96,358.3,359.65,359.72,359.48,361.41,360.31,361.1,360.44,345.59,25.62,33.95
678,362.61,23.33,359.91,358.16,359.64,359.78,359.51,361.43,360.31,361.13,360.45,345.66,25.62,33.96
679,362.61,23.33,359.88,358.02,359.61,359.83,359.53,361.46,360.32,361.16,360.45,345.74,25.61,33.96
680,362.6,23.33,359.85,357.94,359.58,359.89,359.56,361.48,360.33,361.19,360.45,345.83,25.62,33.96
681,362.59,23.33,359.83,357.89,359.56,359.93,359.61,361.51,360.36,361.19,360.36,345.92,25.61,33.97
682,362.58,23.32,359.8,357.87,359.53,359.97,359.65,361.54,360.35,361.22,360.26,345.96,25.61,33.97
683,362.58,23.33,359.77,357.86,359.52,360,359.66,361.56,360.34,361.22,360.21,345.96,25.62,33.97
684,362.57,23.33,359.74,357.86,359.5,360,359.69,361.57,360.34,361.23,360.18,345.99,25.62,33.97
685,362.57,23.33,359.68,357.84,359.49,360,359.7,361.56,360.35,361.22,360.18,346.01,25.62,33.97
686,362.57,23.34,359.63,357.81,359.5,360.01,359.71,361.57,360.38,361.21,360.19,346.05,25.62,33.97
687,362.57,23.35,359.59,357.8,359.48,360.02,359.71,361.58,360.41,361.19,360.18,346.08,25.62,33.99
688,362.58,23.36,359.59,357.79,359.47,360.02,359.72,361.57,360.44,361.16,360.14,346.09,25.62,33.99
689,362.58,23.36,359.61,357.76,359.46,360.04,359.72,361.56,360.46,361.12,360.09,346.09,25.62,33.98
690,362.59,23.36,359.63,357.74,359.47,360.04,359.72,361.54,360.42,361.03,360.03,346.1,25.61,33.98
691,362.6,23.36,359.61,357.75,359.48,360.04,359.72,361.53,360.34,361.01,359.94,346.08,25.61,33.98
692,362.62,23.38,359.58,357.82,359.5,360.04,359.73,361.51,360.24,361.02,359.85,346.04,25.61,33.99
693,362.63,23.38,359.57,357.86,359.5,360.04,359.72,361.49,360.16,361.04,359.74,345.99,25.61,33.98
694,362.64,23.38,359.55,357.87,359.48,360.06,359.71,361.46,360.1,361.07,359.54,345.94,25.61,33.99
695,362.64,23.39,359.55,357.87,359.47,360.06,359.7,361.43,360.1,361.03,359.29,345.85,25.61,33.99
696,362.65,23.4,359.57,357.85,359.46,360.07,359.69,361.41,360.13,360.89,359.1,345.78,25.62,33.99
697,362.66,23.4,359.59,357.84,359.48,360.07,359.69,361.37,360.18,360.71,358.97,345.73,25.6,33.99
698,362.66,23.4,359.58,357.81,359.48,360.07,359.68,361.34,360.23,360.61,358.89,345.72,25.61,34
699,362.69,23.41,359.5,357.77,359.49,360.07,359.68,361.3,360.3,360.6,358.84,345.73,25.61,33.99
700,362.7,23.43,359.41,357.71,359.49,360.06,359.68,361.25,360.34,360.73,358.81,345.74,25.61,33.99
701,362.7,23.44,359.37,357.69,359.48,360.07,359.68,361.22,360.34,360.86,358.75,345.74,25.61,34
702,362.72,23.46,359.41,357.7,359.47,360.06,359.68,361.18,360.34,360.93,358.72,345.72,25.61,34
703,362.73,23.47,359.46,357.72,359.46,360.05,359.68,361.15,360.35,361,358.68,345.71,25.61,34
704,362.73,23.48,359.46,357.77,359.45,360.03,359.68,361.12,360.36,361.08,358.63,345.71,25.62,34
705,362.75,23.49,359.45,357.81,359.47,360.01,359.69,361.1,360.37,361.11,358.56,345.71,25.62,34.01
706,362.76,23.49,359.42,357.86,359.47,359.97,359.69,361.11,360.4,361.12,358.5,345.7,25.62,34.01
707,362.78,23.48,359.41,357.91,359.48,359.93,359.69,361.12,360.41,361.13,358.47,345.7,25.6,34
708,362.79,23.49,359.44,357.92,359.48,359.91,359.67,361.17,360.43,361.09,358.49,345.63,25.61,34.01
709,362.81,23.5,359.54,357.9,359.49,359.9,359.65,361.2,360.49,361.01,358.5,345.54,25.62,34.01
710,362.82,23.5,359.65,357.87,359.49,359.89,359.63,361.23,360.48,360.97,358.46,345.46,25.62,34.01
711,362.83,23.51,359.77,357.87,359.51,359.91,359.62,361.26,360.43,360.99,358.43,345.41,25.62,34.02
712,362.86,23.5,359.83,357.82,359.51,359.91,359.59,361.27,360.36,360.99,358.44,345.38,25.62,34.01
713,362.85,23.48,359.86,357.81,359.5,359.93,359.59,361.28,360.32,360.99,358.43,345.34,25.62,34.01
714,362.85,23.46,359.83,357.77,359.48,359.95,359.57,361.29,360.31,360.98,358.44,345.28,25.62,34.01
715,362.86,23.46,359.76,357.72,359.45,359.96,359.56,361.3,360.3,360.97,358.43,345.26,25.62,34.01
716,362.86,23.46,359.68,357.66,359.4,359.97,359.54,361.32,360.26,360.95,358.39,345.24,25.62,34.01
