Time,TC_Bottom_rec_groove,TC_botm_Ind,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC_wall_ins_ext,TC_bottom_ins_groove
478,360.62,356.53,361.15,360.11,359.65,360.67,359.94,361.51,360.28,360.54,358.45,337.12,24.9,32.58
479,360.68,356.53,361.16,360.11,359.63,360.65,359.95,361.46,360.18,360.61,358.49,337.29,24.9,32.57
480,360.73,356.54,361.15,360.1,359.63,360.64,359.95,361.43,360.13,360.61,358.54,337.42,24.9,32.58
481,360.77,356.55,361.15,360.11,359.64,360.6,359.97,361.41,360.11,360.56,358.61,337.56,24.91,32.58
482,360.82,356.57,361.15,360.13,359.64,360.6,359.98,361.42,360.11,360.51,358.67,337.68,24.9,32.58
483,360.87,356.57,361.15,360.17,359.64,360.59,359.99,361.42,360.13,360.47,358.75,337.78,24.9,32.57
484,360.92,356.58,361.12,360.2,359.64,360.59,359.99,361.41,360.12,360.42,358.78,337.85,24.9,32.58
485,360.95,356.58,361.07,360.18,359.63,360.6,359.99,361.4,360.08,360.38,358.81,337.91,24.91,32.58
486,361,356.6,361.04,360.16,359.64,360.6,360,361.43,360.08,360.46,358.85,338.01,24.91,32.58
487,361.06,356.61,360.98,360.1,359.65,360.61,360.02,361.45,360.16,360.55,358.9,338.19,24.91,32.58
488,361.11,356.63,360.95,360.08,359.68,360.63,360.05,361.49,360.22,360.52,358.95,338.41,24.92,32.59
489,361.15,356.64,360.95,360.07,359.68,360.65,360.06,361.53,360.26,360.41,358.97,338.55,24.92,32.59
490,361.16,356.66,360.93,360.08,359.7,360.64,360.07,361.56,360.31,360.39,359.01,338.69,24.92,32.59
491,361.19,356.67,360.9,360.08,359.71,360.63,360.08,361.6,360.36,360.45,359.02,338.85,24.92,32.59
492,361.21,356.69,360.8,360.09,359.75,360.62,360.09,361.65,360.4,360.54,359.01,339.01,24.92,32.59
493,361.24,356.71,360.7,360.07,359.76,360.6,360.09,361.67,360.41,360.59,359,339.19,24.93,32.6
494,361.26,356.73,360.61,360.05,359.79,360.54,360.08,361.64,360.35,360.67,358.97,339.35,24.92,32.59
495,361.28,356.77,360.55,360.02,359.79,360.53,360.05,361.59,360.24,360.71,358.97,339.5,24.92,32.6
496,361.31,356.81,360.54,360.01,359.8,360.5,359.99,361.54,360.11,360.68,359.03,339.71,24.92,32.6
497,361.33,356.83,360.56,359.97,359.82,360.49,359.88,361.52,360.02,360.65,359.08,339.93,24.93,32.59
498,361.34,356.84,360.57,359.91,359.84,360.47,359.81,361.45,359.99,360.63,359.1,340.05,24.91,32.59
499,361.36,356.84,360.57,359.86,359.86,360.43,359.73,361.4,359.97,360.61,359.08,340.19,24.91,32.59
500,361.36,356.83,360.54,359.81,359.88,360.41,359.67,361.35,359.89,360.59,359.05,340.31,24.91,32.59
501,361.39,356.83,360.51,359.78,359.87,360.38,359.61,361.31,359.83,360.6,359.03,340.43,24.93,32.59
502,361.41,356.83,360.48,359.75,359.85,360.33,359.57,361.28,359.78,360.61,359.01,340.55,24.92,32.6
503,361.43,356.84,360.48,359.76,359.82,360.29,359.53,361.25,359.73,360.62,358.99,340.66,24.92,32.6
504,361.46,356.82,360.51,359.77,359.79,360.27,359.49,361.23,359.72,360.62,358.96,340.82,24.92,32.6
505,361.48,356.81,360.56,359.78,359.74,360.25,359.46,361.19,359.73,360.59,358.97,340.97,24.92,32.59
506,361.49,356.8,360.6,359.79,359.72,360.25,359.45,361.16,359.75,360.55,359,341.03,24.93,32.61
507,361.52,356.8,360.63,359.81,359.69,360.25,359.44,361.14,359.76,360.52,359.08,341.1,24.93,32.61
508,361.54,356.81,360.64,359.81,359.65,360.26,359.44,361.11,359.77,360.51,359.16,341.15,24.93,32.61
509,361.55,356.83,360.64,359.79,359.59,360.25,359.42,361.11,359.76,360.48,359.23,341.19,24.93,32.61
510,361.57,356.85,360.63,359.75,359.54,360.27,359.42,361.13,359.79,360.44,359.31,341.24,24.94,32.62
511,361.6,356.88,360.63,359.72,359.51,360.28,359.43,361.14,359.82,360.4,359.36,341.32,24.93,32.62
512,361.62,356.9,360.62,359.68,359.48,360.27,359.46,361.16,359.84,360.36,359.41,341.38,24.94,32.62
513,361.63,356.93,360.59,359.67,359.44,360.27,359.48,361.19,359.84,360.32,359.45,341.44,24.95,32.62
514,361.67,356.99,360.5,359.62,359.42,360.26,359.56,361.2,359.83,360.23,359.5,341.54,24.94,32.63
515,361.7,357.02,360.41,359.55,359.39,360.25,359.6,361.21,359.81,360.18,359.43,341.67,24.95,32.63
516,361.73,357.03,360.35,359.5,359.36,360.24,359.61,361.19,359.82,360.12,359.36,341.76,24.94,32.64
517,361.75,357.04,360.3,359.43,359.34,360.24,359.63,361.17,359.85,360.08,359.28,341.83,24.94,32.64
518,361.77,357.07,360.27,359.37,359.32,360.25,359.63,361.15,359.89,360.08,359.21,341.9,24.94,32.63
519,361.78,357.1,360.29,359.34,359.28,360.24,359.65,361.13,359.94,360.13,359.16,341.94,24.95,32.64
520,361.78,357.15,360.31,359.31,359.24,360.21,359.65,361.11,359.98,360.23,359.11,341.95,24.94,32.64
521,361.81,357.19,360.34,359.31,359.23,360.18,359.67,361.09,360.02,360.25,359.08,341.96,24.95,32.64
522,361.82,357.23,360.37,359.33,359.21,360.16,359.67,361.08,360.03,360.2,358.96,341.95,24.95,32.64
523,361.83,357.24,360.42,359.34,359.18,360.12,359.68,361.06,360.03,360.1,358.8,341.94,24.94,32.63
524,361.84,357.2,360.45,359.38,359.15,360.08,359.69,361.07,360.04,360.02,358.71,341.97,24.95,32.64
525,361.86,357.08,360.46,359.41,359.15,360.04,359.7,361.07,360.04,359.97,358.65,342,24.96,32.64
526,361.86,357,360.45,359.42,359.15,360.03,359.7,361.08,360.04,359.87,358.59,342.03,24.95,32.64
527,361.88,356.99,360.45,359.42,359.15,360.02,359.71,361.1,360.01,359.78,358.58,342.06,24.95,32.64
528,361.89,357.02,360.4,359.37,359.18,360.02,359.71,361.11,360.02,359.79,358.59,342.09,24.95,32.63
529,361.9,357.07,360.37,359.31,359.19,360.03,359.71,361.12,360.02,359.81,358.59,342.11,24.95,32.62
530,361.93,357.1,360.34,359.29,359.21,360.03,359.69,361.13,360.02,359.8,358.6,342.12,24.94,32.62
531,361.95,357.16,360.26,359.3,359.19,360.03,359.65,361.15,360.05,359.86,358.58,342.14,24.95,32.63
532,361.98,357.18,360.16,359.28,359.15,360.03,359.63,361.15,360.09,359.95,358.56,342.17,24.95,32.62
533,362,357.19,360.08,359.28,359.09,359.99,359.62,361.17,360.12,360.11,358.55,342.18,24.96,32.61
534,362.02,357.2,360.03,359.29,359.03,359.95,359.59,361.18,360.13,360.25,358.54,342.18,24.96,32.61
535,362.02,357.19,360.04,359.27,358.99,359.9,359.58,361.17,360.14,360.38,358.56,342.19,24.96,32.61
536,362.03,357.16,360.04,359.23,358.97,359.85,359.56,361.19,360.12,360.46,358.6,342.2,24.96,32.61
537,362.04,357.1,360.02,359.15,358.96,359.83,359.53,361.2,360.07,360.43,358.65,342.21,24.96,32.61
538,362.03,357.06,359.99,359.07,358.96,359.81,359.5,361.2,360.03,360.38,358.72,342.23,24.96,32.6
539,362.04,357.09,359.95,358.97,358.96,359.82,359.46,361.2,359.98,360.35,358.8,342.24,24.95,32.61
540,362.04,357.12,359.91,358.89,358.98,359.8,359.44,361.2,359.94,360.3,358.87,342.26,24.96,32.61
541,362.04,357.13,359.79,358.76,359.02,359.79,359.41,361.19,359.93,360.25,358.94,342.3,24.96,32.61
542,362.06,357.08,359.68,358.63,359.07,359.77,359.39,361.19,359.97,360.21,358.99,342.34,24.96,32.62
543,362.07,357.04,359.61,358.58,359.07,359.74,359.37,361.17,359.99,360.14,358.98,342.37,24.96,32.61
544,362.07,357.03,359.58,358.57,359.06,359.71,359.34,361.15,359.97,360.03,358.95,342.44,24.96,32.62
545,362.08,357.07,359.56,358.56,359.01,359.68,359.33,361.14,359.93,359.94,358.89,342.53,24.97,32.62
546,362.08,357.12,359.55,358.54,358.94,359.66,359.31,361.14,359.89,359.91,358.84,342.63,24.97,32.62
547,362.08,357.17,359.56,358.49,358.88,359.65,359.3,361.13,359.86,359.9,358.82,342.72,24.97,32.62
548,362.08,357.2,359.59,358.46,358.84,359.65,359.28,361.14,359.85,359.87,358.8,342.79,24.97,32.62
549,362.07,357.19,359.61,358.44,358.8,359.64,359.26,361.15,359.81,359.8,358.73,342.82,24.96,32.62
550,362.06,357.19,359.68,358.48,358.79,359.65,359.24,361.16,359.76,359.71,358.65,342.86,24.96,32.6
551,362.06,357.23,359.67,358.49,358.8,359.67,359.23,361.16,359.7,359.63,358.62,342.86,24.97,32.62
552,362.05,357.25,359.65,358.49,358.81,359.67,359.24,361.16,359.67,359.6,358.63,342.85,24.97,32.63
553,362.05,357.25,359.6,358.48,358.82,359.68,359.22,361.18,359.62,359.58,358.67,342.85,24.98,32.62
554,362.05,357.25,359.54,358.47,358.83,359.69,359.21,361.18,359.54,359.63,358.67,342.82,24.97,32.63
555,362.05,357.24,359.47,358.45,358.84,359.69,359.2,361.2,359.5,359.71,358.66,342.82,24.98,32.62
556,362.05,357.21,359.41,358.42,358.85,359.68,359.18,361.21,359.52,359.75,358.64,342.84,24.97,32.63
557,362.04,357.2,359.37,358.4,358.86,359.68,359.16,361.22,359.51,359.77,358.59,342.87,24.97,32.63
558,362.04,357.13,359.35,358.41,358.87,359.66,359.14,361.2,359.46,359.77,358.57,342.89,24.98,32.63
559,362.03,357.11,359.31,358.44,358.9,359.65,359.13,361.17,359.44,359.81,358.48,342.89,24.98,32.63
560,362.04,357.14,359.29,358.5,358.93,359.64,359.11,361.16,359.5,359.85,358.33,342.89,24.98,32.63
561,362.06,357.17,359.29,358.54,358.95,359.59,359.11,361.14,359.55,359.9,358.23,342.91,24.98,32.63
562,362.06,357.18,359.28,358.6,358.96,359.55,359.11,361.13,359.56,360.02,358.19,342.94,24.98,32.63
563,362.08,357.21,359.28,358.64,358.95,359.52,359.09,361.11,359.57,360.12,358.21,342.97,24.98,32.63
564,362.09,357.27,359.31,358.67,358.96,359.51,359.08,361.09,359.61,360.11,358.28,342.99,24.98,32.63
565,362.12,357.28,359.31,358.65,358.97,359.51,359.07,361.05,359.69,360.09,358.38,343.01,24.98,32.62
566,362.13,357.26,359.29,358.61,358.99,359.52,359.06,361.02,359.79,360.1,358.45,343.01,24.98,32.63
567,362.14,357.24,359.27,358.47,358.98,359.54,359.08,361.01,359.91,360.12,358.46,343.02,24.99,32.63
568,362.15,357.2,359.24,358.34,358.99,359.53,359.1,360.97,360,360.18,358.43,343.06,24.98,32.63
569,362.16,357.2,359.19,358.23,358.97,359.52,359.11,360.95,360.03,360.26,358.38,343.12,24.99,32.63
570,362.17,357.23,359.14,358.16,358.97,359.52,359.12,360.93,360.06,360.31,358.31,343.18,24.99,32.63
571,362.17,357.3,359.11,358.14,358.96,359.52,359.13,360.91,360.07,360.33,358.25,343.23,24.97,32.62
572,362.17,357.32,359.08,358.14,358.94,359.5,359.12,360.91,360.05,360.31,358.12,343.28,24.99,32.63
573,362.16,357.3,359.07,358.17,358.91,359.46,359.12,360.9,360.03,360.24,357.99,343.32,24.98,32.62
574,362.16,357.27,359.06,358.18,358.89,359.42,359.1,360.91,359.98,360.2,357.88,343.36,24.99,32.63
575,362.14,357.23,359.04,358.21,358.86,359.38,359.09,360.92,359.92,360.17,357.83,343.4,25,32.64
576,362.14,357.26,359.02,358.22,358.83,359.35,359.08,360.93,359.86,360.17,357.77,343.43,25.01,32.65
577,362.14,357.23,359.04,358.24,358.83,359.33,359.06,360.93,359.82,360.2,357.71,343.5,25,32.65
578,362.14,357.21,359.05,358.22,358.85,359.34,359.04,360.93,359.82,360.23,357.64,343.54,25,32.65
579,362.13,357.24,359.07,358.19,358.84,359.35,359.02,360.92,359.82,360.22,357.59,343.55,25.01,32.66
580,362.14,357.26,359.11,358.17,358.83,359.36,359.02,360.89,359.79,360.12,357.56,343.54,25,32.66
581,362.15,357.28,359.14,358.17,358.84,359.38,359.03,360.88,359.79,360.08,357.56,343.53,25.01,32.66
582,362.16,357.26,359.11,358.15,358.84,359.39,359.03,360.87,359.77,360.02,357.58,343.53,25.01,32.67
583,362.18,357.28,359.07,358.09,358.84,359.4,359.03,360.86,359.75,359.98,357.62,343.57,25.01,32.67
584,362.18,357.32,359.05,358.01,358.84,359.39,359.03,360.85,359.72,359.99,357.69,343.61,25.01,32.67
585,362.2,357.35,359.06,357.95,358.84,359.4,359.04,360.85,359.72,359.97,357.78,343.66,25.01,32.67
586,362.19,357.39,359.07,357.9,358.86,359.41,359.02,360.85,359.72,359.99,357.89,343.73,25.02,32.68
587,362.18,357.39,359.03,357.9,358.86,359.42,359.01,360.83,359.74,360.02,357.9,343.75,25.01,32.68
588,362.17,357.37,359,357.93,358.86,359.43,358.98,360.81,359.76,360.06,357.88,343.74,25,32.67
589,362.15,357.35,358.98,357.96,358.87,359.43,358.98,360.79,359.81,360.15,357.9,343.71,25,32.68
590,362.16,357.35,358.98,358,358.88,359.43,358.97,360.77,359.86,360.2,357.96,343.67,25.01,32.68
591,362.15,357.38,358.99,358.04,358.9,359.43,358.96,360.78,359.89,360.2,357.97,343.6,25.02,32.67
592,362.16,357.42,359.02,358.07,358.92,359.42,358.97,360.78,359.93,360.2,357.99,343.56,25.01,32.66
593,362.15,357.45,359.03,358.11,358.92,359.41,358.96,360.79,359.93,360.16,357.97,343.51,25.02,32.67
594,362.16,357.44,359.05,358.1,358.93,359.41,358.97,360.82,359.92,360.1,357.99,343.45,25.01,32.67
595,362.17,357.45,359.11,358.11,358.94,359.42,358.98,360.82,359.91,360.07,357.95,343.38,25,32.66
596,362.17,357.44,359.18,358.09,358.93,359.42,358.99,360.85,359.94,360.03,357.83,343.29,25.01,32.66
597,362.18,357.44,359.21,358.06,358.94,359.43,358.98,360.86,359.98,360.01,357.73,343.21,25.01,32.66
598,362.19,357.43,359.23,358.06,358.96,359.44,358.99,360.89,360.01,360.04,357.63,343.13,25.02,32.66
599,362.2,357.46,359.22,358.06,358.97,359.45,359.02,360.92,360.04,360.07,357.51,343.04,25.03,32.67
600,362.2,357.5,359.18,357.96,358.97,359.45,359.03,360.95,360.05,360.02,357.38,342.92,25.02,32.67
601,362.22,357.5,359.09,357.9,358.98,359.45,359.04,360.99,360.08,360.01,357.25,342.81,25.03,32.68
602,362.23,357.48,359.02,357.87,358.98,359.47,359.06,361.02,360.08,360.03,357.2,342.75,25.02,32.68
603,362.26,357.47,358.97,357.86,358.96,359.49,359.08,361.05,360.01,360.1,357.18,342.74,25.03,32.67
604,362.28,357.47,358.96,357.88,358.96,359.5,359.11,361.06,359.86,360.11,357.2,342.77,25.03,32.68
605,362.3,357.5,358.97,357.9,358.97,359.52,359.13,361.06,359.76,360.07,357.23,342.79,25.02,32.68
606,362.31,357.58,358.98,357.95,358.98,359.53,359.15,361.05,359.68,360.02,357.28,342.8,25.03,32.68
607,362.32,357.68,358.97,357.95,358.99,359.55,359.18,361.05,359.64,360,357.34,342.8,25.02,32.67
608,362.32,357.74,358.98,357.93,359,359.57,359.19,361.05,359.63,360.04,357.35,342.77,25.02,32.68
609,362.33,357.77,358.98,357.91,359.01,359.59,359.21,361.04,359.65,360.06,357.36,342.77,25.02,32.68
610,362.34,357.75,358.98,357.88,359,359.58,359.24,361.04,359.7,360.05,357.4,342.78,25.02,32.68
611,362.34,357.72,358.94,357.84,358.96,359.56,359.26,361.04,359.74,360.06,357.48,342.79,25.04,32.69
612,362.35,357.63,358.84,357.75,358.91,359.53,359.27,361.04,359.79,360.08,357.68,342.82,25.03,32.68
613,362.35,357.46,358.71,357.62,358.88,359.49,359.27,361.05,359.82,360.13,357.92,342.87,25.03,32.69
614,362.35,357.07,358.68,357.55,358.87,359.45,359.25,361.03,359.8,360.15,358.09,342.92,25.03,32.68
615,362.35,356.99,358.65,357.52,358.86,359.41,359.23,361.02,359.8,360.12,358.24,342.99,25.03,32.68
616,362.36,356.98,358.65,357.49,358.85,359.38,359.2,361.02,359.8,360.05,358.35,343.04,25.03,32.67
617,362.36,357.07,358.62,357.47,358.84,359.33,359.18,360.99,359.81,359.92,358.43,343.09,25.03,32.66
618,362.36,357.27,358.58,357.48,358.84,359.28,359.15,360.95,359.78,359.77,358.48,343.1,25.04,32.67
619,362.37,357.35,358.57,357.51,358.85,359.23,359.13,360.91,359.76,359.67,358.55,343.11,25.04,32.67
620,362.36,357.36,358.56,357.54,358.86,359.19,359.1,360.87,359.74,359.58,358.57,343.09,25.05,32.67
621,362.36,357.36,358.59,357.56,358.88,359.13,359.04,360.81,359.73,359.49,358.47,343.07,25.05,32.67
622,362.36,357.38,358.63,357.58,358.9,359.1,358.99,360.76,359.73,359.48,358.26,343.06,25.05,32.67
623,362.37,357.39,358.69,357.6,358.92,359.06,358.95,360.7,359.7,359.49,357.96,343.06,25.04,32.66
624,362.37,357.4,358.75,357.58,358.92,359.02,358.91,360.66,359.66,359.52,357.64,343.06,25.05,32.67
625,362.37,357.42,358.79,357.54,358.92,359,358.87,360.63,359.56,359.53,357.34,343.06,25.04,32.67
626,362.37,357.44,358.83,357.51,358.91,358.97,358.84,360.6,359.44,359.62,357.11,343.05,25.05,32.67
627,362.39,357.52,358.85,357.49,358.91,358.94,358.79,360.59,359.33,359.79,356.96,343.03,25.04,32.67
628,362.4,357.63,358.89,357.49,358.9,358.93,358.7,360.58,359.27,359.91,356.83,342.96,25.05,32.68
629,362.4,357.69,358.91,357.5,358.88,358.92,358.62,360.56,359.27,360.01,356.7,342.9,25.05,32.68
630,362.42,357.7,358.98,357.5,358.87,358.91,358.54,360.55,359.3,360.04,356.58,342.83,25.05,32.68
631,362.43,357.7,358.99,357.51,358.86,358.88,358.5,360.54,359.34,360,356.53,342.81,25.04,32.68
632,362.44,357.71,358.96,357.49,358.85,358.85,358.51,360.54,359.39,359.83,356.51,342.8,25.04,32.67
633,362.45,357.74,358.98,357.47,358.86,358.86,358.52,360.57,359.45,359.69,356.48,342.79,25.05,32.68
634,362.45,357.75,359,357.46,358.87,358.86,358.54,360.59,359.5,359.61,356.45,342.74,25.05,32.68
635,362.45,357.74,359.05,357.43,358.86,358.87,358.56,360.61,359.52,359.6,356.43,342.67,25.05,32.69
636,362.47,357.7,359.07,357.38,358.85,358.87,358.58,360.63,359.54,359.66,356.4,342.58,25.05,32.68
637,362.46,357.7,359.12,357.34,358.84,358.89,358.6,360.65,359.53,359.7,356.36,342.48,25.05,32.69
638,362.47,357.71,359.16,357.27,358.82,358.89,358.63,360.68,359.46,359.75,356.35,342.41,25.05,32.68
639,362.48,357.76,359.2,357.22,358.81,358.92,358.64,360.71,359.4,359.75,356.34,342.33,25.05,32.68
640,362.48,357.81,359.21,357.18,358.79,358.96,358.63,360.73,359.46,359.76,356.36,342.23,25.05,32.69
641,362.5,357.8,359.2,357.18,358.78,359,358.62,360.75,359.55,359.8,356.48,342.16,25.05,32.68
642,362.51,357.71,359.18,357.15,358.78,359.06,358.61,360.75,359.6,359.83,356.58,342.16,25.04,32.68
643,362.52,357.65,359.2,357.12,358.78,359.1,358.63,360.77,359.64,359.82,356.67,342.18,25.05,32.7
644,362.52,357.61,359.24,357.09,358.77,359.11,358.63,360.77,359.65,359.82,356.72,342.21,25.04,32.69
645,362.54,357.57,359.29,357.1,358.77,359.14,358.64,360.78,359.67,359.89,356.8,342.26,25.05,32.69
646,362.55,357.53,359.3,357.11,358.76,359.16,358.65,360.79,359.69,359.97,356.84,342.31,25.04,32.69
647,362.55,357.51,359.31,357.14,358.77,359.18,358.68,360.78,359.73,360.04,356.91,342.37,25.04,32.69
648,362.55,357.51,359.26,357.19,358.77,359.19,358.71,360.76,359.79,360.11,357,342.48,25.04,32.7
649,362.53,357.53,359.19,357.22,358.76,359.2,358.73,360.74,359.84,360.15,357.05,342.57,25.04,32.7
650,362.53,357.56,359.15,357.24,358.76,359.22,358.75,360.73,359.87,360.2,357.08,342.59,25.05,32.71
651,362.53,357.56,359.05,357.22,358.75,359.24,358.78,360.73,359.9,360.21,357.11,342.59,25.06,32.71
652,362.52,357.55,358.96,357.17,358.75,359.28,358.78,360.71,359.9,360.25,357.16,342.6,25.06,32.7
653,362.52,357.56,358.86,357.11,358.74,359.3,358.78,360.69,359.92,360.27,357.24,342.6,25.06,32.71
654,362.51,357.59,358.79,357.07,358.73,359.32,358.79,360.71,359.93,360.29,357.35,342.63,25.06,32.71
655,362.52,357.66,358.76,357.06,358.73,359.32,358.79,360.71,359.92,360.3,357.44,342.65,25.06,32.71
656,362.51,357.74,358.75,357.07,358.75,359.31,358.8,360.71,359.94,360.36,357.45,342.65,25.06,32.71
657,362.52,357.79,358.72,357.09,358.75,359.31,358.83,360.69,359.98,360.43,357.49,342.67,25.07,32.72
658,362.52,357.76,358.66,357.1,358.74,359.29,358.83,360.67,360,360.45,357.58,342.65,25.07,32.72
659,362.52,357.73,358.64,357.12,358.75,359.28,358.83,360.64,360,360.4,357.63,342.63,25.07,32.72
660,362.52,357.7,358.62,357.16,358.75,359.27,358.83,360.62,360,360.29,357.61,342.61,25.07,32.71
661,362.54,357.68,358.61,357.19,358.75,359.26,358.83,360.6,360.03,360.21,357.56,342.59,25.06,32.71
662,362.53,357.61,358.61,357.21,358.76,359.25,358.82,360.6,360.05,360.2,357.51,342.59,25.06,32.71
663,362.53,357.59,358.61,357.19,358.77,359.25,358.81,360.6,360.07,360.27,357.48,342.6,25.07,32.71
664,362.54,357.58,358.62,357.17,358.77,359.24,358.82,360.61,360.08,360.34,357.49,342.6,25.06,32.71
665,362.54,357.6,358.62,357.14,358.78,359.22,358.83,360.61,360.1,360.38,357.53,342.62,25.06,32.7
666,362.53,357.61,358.65,357.12,358.77,359.21,358.85,360.61,360.07,360.42,357.49,342.62,25.07,32.71
667,362.53,357.61,358.69,357.11,358.76,359.19,358.85,360.61,360.01,360.45,357.32,342.65,25.07,32.72
668,362.53,357.63,358.74,357.14,358.76,359.17,358.85,360.6,359.96,360.45,357.23,342.69,25.07,32.72
669,362.53,357.68,358.8,357.17,358.74,359.17,358.84,360.6,359.93,360.47,357.18,342.74,25.07,32.71
670,362.53,357.73,358.85,357.18,358.7,359.17,358.82,360.63,359.91,360.42,357.17,342.78,25.08,32.72
671,362.53,357.79,358.86,357.18,358.68,359.2,358.81,360.65,359.89,360.35,357.17,342.81,25.08,32.72
672,362.54,357.81,358.82,357.16,358.66,359.23,358.81,360.68,359.87,360.31,357.2,342.86,25.07,32.71
673,362.54,357.85,358.8,357.12,358.64,359.27,358.79,360.69,359.87,360.28,357.22,342.92,25.07,32.72
674,362.55,357.85,358.8,357.07,358.63,359.29,358.8,360.68,359.91,360.26,357.22,342.97,25.07,32.72
675,362.56,357.82,358.81,357.05,358.61,359.29,358.82,360.67,359.96,360.23,357.19,342.99,25.07,32.72
676,362.57,357.76,358.86,357.04,358.6,359.32,358.86,360.67,359.96,360.19,357.15,343,25.07,32.72
677,362.57,357.71,358.89,357.03,358.6,359.35,358.9,360.67,359.97,360.14,357.14,343.02,25.07,32.72
678,362.57,357.71,358.88,356.99,358.61,359.38,358.91,360.69,359.99,360.1,357.17,343.04,25.07,32.72
679,362.6,357.7,358.87,356.95,358.61,359.4,358.93,360.72,360,360.1,357.24,343.07,25.07,32.72
680,362.59,357.7,358.83,356.93,358.61,359.43,358.93,360.75,359.98,360.15,357.28,343.07,25.06,32.71
681,362.59,357.71,358.8,356.93,358.61,359.46,358.94,360.78,359.99,360.19,357.28,343.05,25.07,32.71
682,362.59,357.74,358.79,356.93,358.62,359.46,358.95,360.78,359.99,360.2,357.24,343.03,25.07,32.7
683,362.59,357.76,358.78,356.93,358.62,359.46,358.96,360.77,360,360.2,357.17,343.01,25.06,32.7
684,362.58,357.8,358.76,356.92,358.64,359.45,358.98,360.76,360.03,360.2,356.96,342.96,25.06,32.7
685,362.59,357.84,358.69,356.85,358.64,359.43,358.97,360.74,360.04,360.22,356.71,342.9,25.07,32.7
686,362.6,357.87,358.63,356.82,358.66,359.42,358.95,360.72,360.04,360.23,356.59,342.89,25.07,32.69
687,362.61,357.91,358.58,356.83,358.68,359.42,358.93,360.67,360.03,360.2,356.52,342.91,25.07,32.7
688,362.61,357.93,358.54,356.82,358.67,359.4,358.91,360.63,360.02,360.22,356.51,342.97,25.07,32.7
689,362.61,357.92,358.47,356.82,358.66,359.4,358.88,360.62,359.97,360.26,356.55,343.06,25.06,32.69
690,362.62,357.91,358.4,356.83,358.67,359.38,358.88,360.6,359.98,360.25,356.61,343.16,25.06,32.7
691,362.61,357.85,358.36,356.84,358.67,359.38,358.87,360.6,359.97,360.25,356.69,343.25,25.06,32.7
692,362.6,357.74,358.31,356.85,358.66,359.35,358.87,360.61,359.95,360.22,356.81,343.31,25.07,32.7
693,362.6,357.7,358.27,356.88,358.67,359.34,358.86,360.61,359.93,360.18,356.96,343.4,25.06,32.7
694,362.6,357.65,358.24,356.91,358.68,359.35,358.87,360.64,359.95,360.13,357.1,343.48,25.07,32.7
695,362.61,357.65,358.25,356.92,358.68,359.34,358.88,360.66,359.96,360.12,357.23,343.5,25.06,32.7
696,362.61,357.72,358.29,356.91,358.68,359.34,358.89,360.7,359.95,360.14,357.3,343.54,25.06,32.7
697,362.62,357.8,358.35,356.87,358.7,359.34,358.88,360.72,359.93,360.15,357.33,343.57,25.07,32.7
698,362.61,357.85,358.45,356.81,358.7,359.36,358.85,360.76,359.87,360.16,357.37,343.58,25.07,32.7
699,362.62,357.9,358.54,356.75,358.7,359.37,358.85,360.77,359.81,360.21,357.46,343.59,25.06,32.7
700,362.62,357.96,358.59,356.74,358.73,359.38,358.85,360.78,359.7,360.26,357.59,343.6,25.06,32.7
701,362.63,358.01,358.61,356.74,358.73,359.39,358.86,360.78,359.7,360.31,357.73,343.59,25.05,32.7
702,362.64,358.01,358.58,356.79,358.71,359.4,358.85,360.76,359.83,360.32,357.89,343.6,25.06,32.69
703,362.66,358.01,358.55,356.83,358.7,359.42,358.85,360.75,359.91,360.39,357.93,343.61,25.07,32.7
704,362.65,358,358.55,356.86,358.68,359.44,358.83,360.73,359.95,360.44,357.88,343.6,25.07,32.7
705,362.65,357.96,358.59,356.87,358.68,359.43,358.83,360.71,359.99,360.47,357.87,343.57,25.06,32.71
706,362.64,357.92,358.63,356.85,358.67,359.41,358.81,360.7,360.02,360.49,357.86,343.55,25.06,32.71
707,362.63,357.94,358.64,356.81,358.68,359.41,358.8,360.69,360.04,360.5,357.82,343.51,25.08,32.7
708,362.63,357.98,358.65,356.78,358.68,359.38,358.8,360.69,360.08,360.51,357.76,343.51,25.06,32.7
709,362.63,358.02,358.66,356.74,358.68,359.36,358.78,360.68,360.09,360.51,357.72,343.49,25.07,32.71
710,362.64,358.07,358.66,356.73,358.67,359.34,358.77,360.68,360.09,360.54,357.7,343.48,25.07,32.71
711,362.65,358.11,358.68,356.74,358.66,359.34,358.76,360.67,360.1,360.57,357.66,343.46,25.07,32.71
712,362.65,358.15,358.71,356.77,358.64,359.35,358.74,360.68,360.11,360.61,357.61,343.44,25.07,32.72
713,362.67,358.16,358.72,356.78,358.65,359.35,358.75,360.68,360.11,360.61,357.62,343.45,25.07,32.71
714,362.67,358.13,358.71,356.78,358.65,359.35,358.76,360.67,360.08,360.61,357.65,343.44,25.06,32.71
715,362.67,358.03,358.7,356.81,358.65,359.34,358.78,360.68,360.05,360.61,357.68,343.44,25.06,32.71
716,362.68,357.96,358.67,356.83,358.67,359.32,358.8,360.67,360,360.63,357.74,343.44,25.05,32.7
717,362.67,357.94,358.65,356.83,358.67,359.31,358.8,360.67,359.95,360.62,357.7,343.44,25.06,32.71
