Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10,h,flux,abs,surf
497,347.78,349.55,352.91,355.6,355.95,359.65,359.79,366.59,393.43,427.46,388.5,0.1575,25900,100,0.98
498,347.75,349.53,352.9,355.6,355.93,359.66,359.79,366.61,393.47,427.45,388.48,0.1575,25900,100,0.98
499,347.74,349.52,352.88,355.59,355.93,359.67,359.81,366.65,393.49,427.48,388.44,0.1575,25900,100,0.98
500,347.71,349.5,352.87,355.58,355.92,359.67,359.8,366.67,393.52,427.57,388.4,0.1575,25900,100,0.98
501,347.71,349.49,352.87,355.58,355.93,359.67,359.83,366.7,393.57,427.8,388.4,0.1575,25900,100,0.98
502,347.69,349.47,352.85,355.57,355.92,359.68,359.84,366.74,393.6,427.92,388.39,0.1575,25900,100,0.98
503,347.68,349.46,352.85,355.56,355.92,359.68,359.85,366.76,393.65,427.94,388.38,0.1575,25900,100,0.98
504,347.65,349.43,352.82,355.56,355.91,359.67,359.86,366.77,393.7,427.83,388.38,0.1575,25900,100,0.98
505,347.63,349.4,352.8,355.55,355.9,359.67,359.88,366.81,393.76,427.88,388.38,0.1575,25900,100,0.98
506,347.61,349.39,352.79,355.54,355.89,359.67,359.88,366.85,393.8,427.92,388.38,0.1575,25900,100,0.98
507,347.6,349.37,352.78,355.53,355.89,359.68,359.9,366.87,393.85,426.97,388.4,0.1575,25900,100,0.98
508,347.59,349.36,352.78,355.53,355.88,359.69,359.91,366.88,393.86,425.49,388.39,0.1575,25900,100,0.98
