Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10,h,flux,abs,surf
1582,330.47,333.58,341.28,348.36,353.03,364.9,372.12,384.48,412.47,436.84,414.36,0.1575,25900,100,0.98
1583,330.46,333.56,341.26,348.35,353.03,364.9,372.12,384.5,412.5,436.82,414.43,0.1575,25900,100,0.98
1584,330.45,333.56,341.26,348.36,353.03,364.91,372.13,384.51,412.51,436.79,414.47,0.1575,25900,100,0.98
1585,330.45,333.56,341.26,348.36,353.04,364.92,372.16,384.53,412.53,436.76,414.51,0.1575,25900,100,0.98
1586,330.44,333.56,341.25,348.36,353.05,364.93,372.16,384.54,412.53,436.76,414.56,0.1575,25900,100,0.98
1587,330.44,333.55,341.25,348.36,353.05,364.94,372.16,384.55,412.53,436.79,414.61,0.1575,25900,100,0.98
1588,330.43,333.54,341.24,348.36,353.05,364.94,372.17,384.56,412.54,436.8,414.64,0.1575,25900,100,0.98
1589,330.42,333.54,341.23,348.35,353.04,364.94,372.17,384.57,412.55,436.78,414.65,0.1575,25900,100,0.98
1590,330.4,333.52,341.22,348.34,353.04,364.95,372.18,384.58,412.56,436.76,414.7,0.1575,25900,100,0.98
1591,330.38,333.5,341.21,348.34,353.04,364.96,372.19,384.59,412.58,436.73,414.75,0.1575,25900,100,0.98
1592,330.38,333.5,341.19,348.33,353.04,364.96,372.2,384.59,412.58,436.7,414.78,0.1575,25900,100,0.98
1593,330.36,333.47,341.18,348.33,353.03,364.96,372.19,384.61,412.59,436.67,414.81,0.1575,25900,100,0.98
1594,330.35,333.47,341.18,348.33,353.04,364.97,372.2,384.62,412.61,436.63,414.85,0.1575,25900,100,0.98
1595,330.35,333.48,341.18,348.32,353.05,364.99,372.23,384.63,412.62,436.64,414.93,0.1575,25900,100,0.98
1596,330.35,333.47,341.17,348.32,353.04,364.99,372.23,384.64,412.63,436.63,414.97,0.1575,25900,100,0.98
1597,330.32,333.45,341.16,348.32,353.05,364.99,372.23,384.65,412.65,436.65,415.0,0.1575,25900,100,0.98
1598,330.33,333.45,341.16,348.32,353.06,365.01,372.25,384.67,412.67,436.71,415.02,0.1575,25900,100,0.98
1599,330.32,333.45,341.16,348.32,353.06,365.01,372.27,384.67,412.68,436.74,414.99,0.1575,25900,100,0.98
1600,330.3,333.45,341.16,348.31,353.06,365.01,372.3,384.69,412.7,436.76,414.95,0.1575,25900,100,0.98
1601,330.3,333.43,341.15,348.32,353.06,365.02,372.3,384.71,412.7,436.81,414.94,0.1575,25900,100,0.98
1602,330.28,333.42,341.14,348.31,353.06,365.04,372.3,384.71,412.71,436.89,414.93,0.1575,25900,100,0.98
1603,330.27,333.41,341.13,348.31,353.06,365.05,372.3,384.73,412.71,436.94,414.92,0.1575,25900,100,0.98
1604,330.27,333.4,341.13,348.32,353.06,365.06,372.32,384.74,412.73,436.95,414.95,0.1575,25900,100,0.98
1605,330.26,333.4,341.13,348.31,353.06,365.06,372.34,384.75,412.74,436.97,414.98,0.1575,25900,100,0.98
1606,330.25,333.39,341.12,348.31,353.06,365.06,372.34,384.76,412.74,437.01,415.01,0.1575,25900,100,0.98
1607,330.24,333.38,341.11,348.31,353.06,365.07,372.35,384.78,412.74,437.02,415.02,0.1575,25900,100,0.98
1608,330.23,333.37,341.11,348.31,353.07,365.07,372.36,384.78,412.77,437.0,415.03,0.1575,25900,100,0.98
1609,330.21,333.37,341.1,348.3,353.07,365.07,372.37,384.79,412.77,436.98,415.03,0.1575,25900,100,0.98
1610,330.2,333.35,341.09,348.29,353.07,365.09,372.38,384.82,412.79,436.98,415.06,0.1575,25900,100,0.98
1611,330.19,333.35,341.09,348.29,353.08,365.09,372.39,384.81,412.8,436.98,415.1,0.1575,25900,100,0.98
1612,330.19,333.35,341.09,348.28,353.08,365.09,372.4,384.82,412.82,436.97,415.13,0.1575,25900,100,0.98
1613,330.19,333.35,341.09,348.28,353.09,365.1,372.42,384.83,412.82,436.98,415.17,0.1575,25900,100,0.98
1614,330.17,333.33,341.08,348.28,353.08,365.12,372.41,384.85,412.82,437.02,415.21,0.1575,25900,100,0.98
1615,330.16,333.32,341.06,348.28,353.08,365.12,372.41,384.86,412.83,437.01,415.23,0.1575,25900,100,0.98
1616,330.14,333.31,341.06,348.28,353.07,365.13,372.42,384.87,412.84,437.04,415.25,0.1575,25900,100,0.98
1617,330.14,333.31,341.06,348.27,353.09,365.13,372.44,384.88,412.86,437.07,415.28,0.1575,25900,100,0.98
1618,330.12,333.3,341.05,348.27,353.08,365.13,372.45,384.89,412.87,437.08,415.28,0.1575,25900,100,0.98
1619,330.11,333.28,341.04,348.26,353.08,365.15,372.45,384.91,412.88,437.09,415.29,0.1575,25900,100,0.98
1620,330.1,333.28,341.04,348.27,353.09,365.16,372.47,384.92,412.88,437.09,415.31,0.1575,25900,100,0.98
1621,330.1,333.27,341.04,348.27,353.09,365.16,372.47,384.93,412.89,437.08,415.33,0.1575,25900,100,0.98
1622,330.09,333.26,341.02,348.26,353.09,365.18,372.48,384.95,412.9,437.08,415.34,0.1575,25900,100,0.98
1623,330.08,333.26,341.02,348.27,353.1,365.18,372.5,384.95,412.91,437.07,415.37,0.1575,25900,100,0.98
1624,330.07,333.25,341.01,348.26,353.1,365.18,372.5,384.96,412.92,437.08,415.38,0.1575,25900,100,0.98
1625,330.06,333.25,341.01,348.26,353.1,365.19,372.5,384.97,412.92,437.07,415.36,0.1575,25900,100,0.98
1626,330.05,333.23,340.99,348.25,353.1,365.2,372.51,384.99,412.94,437.09,415.34,0.1575,25900,100,0.98
1627,330.04,333.22,340.99,348.26,353.1,365.2,372.52,384.99,412.94,437.11,415.26,0.1575,25900,100,0.98
1628,330.03,333.21,340.99,348.26,353.1,365.22,372.54,385.0,412.95,437.14,415.16,0.1575,25900,100,0.98
1629,330.02,333.2,340.98,348.26,353.11,365.22,372.54,385.02,412.95,437.18,415.05,0.1575,25900,100,0.98
1630,330.01,333.19,340.98,348.26,353.1,365.24,372.55,385.03,412.96,437.21,414.93,0.1575,25900,100,0.98
1631,330.01,333.19,340.97,348.25,353.1,365.25,372.55,385.05,412.95,437.2,414.81,0.1575,25900,100,0.98
1632,330.0,333.19,340.97,348.26,353.12,365.25,372.56,385.06,412.98,437.21,414.7,0.1575,25900,100,0.98
1633,330.0,333.19,340.97,348.26,353.1,365.26,372.57,385.07,412.98,437.23,414.58,0.1575,25900,100,0.98
1634,329.99,333.17,340.96,348.25,353.12,365.27,372.57,385.07,412.97,437.22,414.46,0.1575,25900,100,0.98
1635,329.97,333.17,340.96,348.25,353.12,365.27,372.57,385.08,412.97,437.2,414.31,0.1575,25900,100,0.98
1636,329.96,333.15,340.95,348.25,353.12,365.28,372.58,385.1,412.98,437.19,414.16,0.1575,25900,100,0.98
1637,329.95,333.15,340.94,348.24,353.12,365.29,372.59,385.11,412.98,437.21,414.06,0.1575,25900,100,0.98
1638,329.94,333.14,340.94,348.24,353.12,365.29,372.59,385.11,412.98,437.2,413.98,0.1575,25900,100,0.98
1639,329.93,333.12,340.94,348.25,353.13,365.3,372.61,385.13,412.98,437.17,413.92,0.1575,25900,100,0.98
1640,329.93,333.12,340.93,348.23,353.12,365.3,372.62,385.14,412.99,437.18,413.85,0.1575,25900,100,0.98
1641,329.92,333.11,340.92,348.24,353.11,365.31,372.62,385.15,412.98,437.17,413.8,0.1575,25900,100,0.98
1642,329.9,333.1,340.91,348.23,353.11,365.31,372.62,385.17,412.97,437.15,413.73,0.1575,25900,100,0.98
1643,329.89,333.09,340.91,348.24,353.11,365.33,372.63,385.17,412.97,437.14,413.68,0.1575,25900,100,0.98
1644,329.88,333.08,340.9,348.23,353.11,365.33,372.64,385.19,412.98,437.16,413.6,0.1575,25900,100,0.98
1645,329.86,333.06,340.89,348.22,353.1,365.34,372.65,385.19,412.97,437.16,413.51,0.1575,25900,100,0.98
1646,329.86,333.06,340.89,348.21,353.12,365.34,372.66,385.2,412.98,437.18,413.48,0.1575,25900,100,0.98
1647,329.85,333.05,340.88,348.22,353.11,365.35,372.66,385.21,412.98,437.19,413.45,0.1575,25900,100,0.98
1648,329.84,333.04,340.87,348.21,353.11,365.36,372.68,385.23,413.0,437.19,413.44,0.1575,25900,100,0.98
1649,329.84,333.03,340.87,348.21,353.12,365.36,372.7,385.23,413.0,437.16,413.45,0.1575,25900,100,0.98
1650,329.83,333.03,340.87,348.2,353.13,365.37,372.71,385.24,413.01,437.18,413.47,0.1575,25900,100,0.98
1651,329.83,333.02,340.87,348.21,353.13,365.37,372.72,385.26,413.01,437.17,413.46,0.1575,25900,100,0.98
1652,329.83,333.01,340.86,348.2,353.13,365.38,372.73,385.25,413.02,437.21,413.45,0.1575,25900,100,0.98
1653,329.81,333.0,340.85,348.2,353.13,365.38,372.73,385.28,413.02,437.23,413.44,0.1575,25900,100,0.98
1654,329.79,332.99,340.84,348.19,353.13,365.4,372.75,385.29,413.03,437.27,413.44,0.1575,25900,100,0.98
1655,329.79,332.98,340.83,348.19,353.13,365.4,372.76,385.31,413.05,437.29,413.46,0.1575,25900,100,0.98
1656,329.78,332.98,340.84,348.19,353.14,365.4,372.77,385.31,413.06,437.3,413.45,0.1575,25900,100,0.98
1657,329.78,332.98,340.83,348.19,353.14,365.42,372.78,385.32,413.07,437.32,413.45,0.1575,25900,100,0.98
1658,329.77,332.97,340.83,348.2,353.15,365.43,372.79,385.34,413.08,437.32,413.43,0.1575,25900,100,0.98
1659,329.77,332.95,340.82,348.19,353.14,365.42,372.79,385.34,413.08,437.34,413.42,0.1575,25900,100,0.98
1660,329.74,332.94,340.81,348.19,353.14,365.43,372.8,385.35,413.07,437.35,413.42,0.1575,25900,100,0.98
1661,329.73,332.93,340.8,348.2,353.13,365.45,372.81,385.36,413.1,437.37,413.46,0.1575,25900,100,0.98
1662,329.73,332.92,340.79,348.19,353.14,365.45,372.82,385.37,413.11,437.38,413.53,0.1575,25900,100,0.98
1663,329.71,332.92,340.78,348.18,353.13,365.44,372.83,385.38,413.13,437.39,413.61,0.1575,25900,100,0.98
1664,329.71,332.9,340.77,348.18,353.13,365.45,372.83,385.39,413.13,437.39,413.65,0.1575,25900,100,0.98
1665,329.7,332.9,340.78,348.17,353.14,365.46,372.85,385.4,413.15,437.41,413.67,0.1575,25900,100,0.98
1666,329.69,332.89,340.76,348.18,353.14,365.46,372.86,385.42,413.17,437.4,413.71,0.1575,25900,100,0.98
1667,329.68,332.88,340.76,348.18,353.14,365.47,372.87,385.43,413.18,437.38,413.77,0.1575,25900,100,0.98
1668,329.67,332.87,340.75,348.18,353.14,365.47,372.88,385.43,413.2,437.37,413.86,0.1575,25900,100,0.98
1669,329.67,332.86,340.74,348.17,353.14,365.48,372.87,385.44,413.2,437.34,413.91,0.1575,25900,100,0.98
1670,329.65,332.85,340.73,348.16,353.13,365.48,372.88,385.45,413.21,437.34,413.99,0.1575,25900,100,0.98
1671,329.64,332.85,340.72,348.16,353.13,365.49,372.9,385.46,413.22,437.36,414.06,0.1575,25900,100,0.98
1672,329.63,332.84,340.72,348.16,353.14,365.5,372.91,385.47,413.24,437.37,414.19,0.1575,25900,100,0.98
1673,329.61,332.81,340.7,348.16,353.12,365.49,372.91,385.48,413.25,437.38,414.31,0.1575,25900,100,0.98
1674,329.6,332.81,340.69,348.17,353.13,365.51,372.91,385.51,413.26,437.41,414.4,0.1575,25900,100,0.98
1675,329.59,332.8,340.68,348.18,353.13,365.51,372.93,385.51,413.27,437.41,414.49,0.1575,25900,100,0.98
1676,329.58,332.78,340.68,348.17,353.13,365.51,372.94,385.52,413.3,437.41,414.58,0.1575,25900,100,0.98
1677,329.58,332.78,340.67,348.17,353.14,365.53,372.96,385.53,413.31,437.42,414.66,0.1575,25900,100,0.98
1678,329.58,332.79,340.67,348.17,353.14,365.53,372.97,385.55,413.33,437.42,414.73,0.1575,25900,100,0.98
1679,329.57,332.77,340.67,348.17,353.14,365.54,372.97,385.55,413.34,437.4,414.8,0.1575,25900,100,0.98
1680,329.56,332.77,340.66,348.16,353.14,365.55,372.98,385.56,413.36,437.41,414.93,0.1575,25900,100,0.98
1681,329.55,332.75,340.65,348.17,353.14,365.55,373.0,385.58,413.38,437.42,415.06,0.1575,25900,100,0.98
1682,329.54,332.75,340.64,348.16,353.15,365.54,373.01,385.59,413.4,437.43,415.13,0.1575,25900,100,0.98
1683,329.54,332.74,340.64,348.16,353.15,365.55,373.02,385.59,413.41,437.44,415.19,0.1575,25900,100,0.98
1684,329.53,332.73,340.63,348.16,353.15,365.57,373.03,385.6,413.43,437.45,415.22,0.1575,25900,100,0.98
1685,329.52,332.72,340.63,348.16,353.15,365.57,373.03,385.62,413.44,437.47,415.26,0.1575,25900,100,0.98
1686,329.51,332.72,340.62,348.16,353.16,365.58,373.05,385.63,413.45,437.48,415.29,0.1575,25900,100,0.98
1687,329.51,332.72,340.62,348.15,353.16,365.59,373.05,385.63,413.47,437.45,415.33,0.1575,25900,100,0.98
1688,329.5,332.71,340.6,348.16,353.15,365.59,373.06,385.65,413.47,437.46,415.38,0.1575,25900,100,0.98
1689,329.49,332.69,340.59,348.15,353.16,365.6,373.07,385.66,413.49,437.41,415.46,0.1575,25900,100,0.98
1690,329.48,332.67,340.58,348.15,353.16,365.6,373.07,385.67,413.5,437.39,415.53,0.1575,25900,100,0.98
1691,329.46,332.67,340.58,348.14,353.16,365.61,373.08,385.68,413.51,437.38,415.57,0.1575,25900,100,0.98
1692,329.46,332.67,340.59,348.14,353.17,365.61,373.1,385.7,413.53,437.39,415.61,0.1575,25900,100,0.98
1693,329.45,332.66,340.57,348.13,353.17,365.62,373.11,385.7,413.53,437.44,415.6,0.1575,25900,100,0.98
1694,329.44,332.65,340.57,348.13,353.17,365.64,373.11,385.72,413.55,437.5,415.61,0.1575,25900,100,0.98
1695,329.43,332.66,340.56,348.13,353.18,365.63,373.12,385.72,413.56,437.54,415.57,0.1575,25900,100,0.98
1696,329.43,332.65,340.57,348.12,353.18,365.63,373.14,385.73,413.58,437.58,415.55,0.1575,25900,100,0.98
1697,329.42,332.64,340.55,348.13,353.18,365.65,373.13,385.75,413.59,437.6,415.55,0.1575,25900,100,0.98
1698,329.41,332.63,340.54,348.12,353.18,365.64,373.15,385.76,413.61,437.6,415.57,0.1575,25900,100,0.98
1699,329.39,332.62,340.53,348.13,353.18,365.65,373.16,385.76,413.62,437.59,415.59,0.1575,25900,100,0.98
1700,329.39,332.61,340.53,348.12,353.17,365.65,373.17,385.77,413.62,437.57,415.63,0.1575,25900,100,0.98
1701,329.38,332.6,340.52,348.13,353.18,365.66,373.18,385.78,413.64,437.48,415.68,0.1575,25900,100,0.98
1702,329.37,332.6,340.52,348.12,353.18,365.67,373.19,385.8,413.65,437.49,415.72,0.1575,25900,100,0.98
1703,329.36,332.58,340.51,348.13,353.18,365.68,373.2,385.81,413.66,437.45,415.76,0.1575,25900,100,0.98
1704,329.36,332.58,340.5,348.13,353.19,365.67,373.21,385.82,413.67,437.43,415.8,0.1575,25900,100,0.98
1705,329.34,332.56,340.5,348.12,353.19,365.68,373.21,385.83,413.68,437.41,415.83,0.1575,25900,100,0.98
1706,329.34,332.56,340.49,348.12,353.18,365.7,373.22,385.85,413.69,437.39,415.83,0.1575,25900,100,0.98
1707,329.33,332.56,340.49,348.12,353.2,365.7,373.25,385.85,413.72,437.4,415.84,0.1575,25900,100,0.98
1708,329.32,332.55,340.49,348.12,353.21,365.7,373.26,385.86,413.74,437.39,415.83,0.1575,25900,100,0.98
1709,329.32,332.54,340.48,348.12,353.21,365.72,373.27,385.87,413.75,437.4,415.81,0.1575,25900,100,0.98
1710,329.3,332.54,340.48,348.11,353.21,365.73,373.28,385.89,413.75,437.43,415.76,0.1575,25900,100,0.98
1711,329.3,332.54,340.47,348.12,353.22,365.73,373.29,385.91,413.76,437.44,415.73,0.1575,25900,100,0.98
1712,329.29,332.53,340.47,348.11,353.22,365.75,373.29,385.9,413.75,437.48,415.68,0.1575,25900,100,0.98
1713,329.28,332.52,340.46,348.1,353.22,365.75,373.3,385.91,413.76,437.48,415.64,0.1575,25900,100,0.98
1714,329.26,332.51,340.46,348.11,353.22,365.76,373.3,385.93,413.76,437.47,415.6,0.1575,25900,100,0.98
1715,329.25,332.51,340.45,348.1,353.22,365.77,373.29,385.94,413.76,437.42,415.58,0.1575,25900,100,0.98
1716,329.24,332.5,340.45,348.1,353.22,365.77,373.31,385.95,413.77,437.38,415.6,0.1575,25900,100,0.98
1717,329.23,332.5,340.45,348.09,353.23,365.78,373.32,385.96,413.78,437.33,415.64,0.1575,25900,100,0.98
1718,329.23,332.49,340.43,348.09,353.23,365.79,373.31,385.99,413.79,437.32,415.65,0.1575,25900,100,0.98
1719,329.21,332.49,340.44,348.1,353.23,365.8,373.32,385.99,413.8,437.31,415.63,0.1575,25900,100,0.98
1720,329.21,332.48,340.44,348.1,353.24,365.81,373.34,386.0,413.82,437.32,415.61,0.1575,25900,100,0.98
1721,329.2,332.48,340.43,348.09,353.23,365.81,373.34,386.0,413.82,437.37,415.55,0.1575,25900,100,0.98
1722,329.19,332.47,340.42,348.09,353.23,365.82,373.33,386.02,413.82,437.41,415.5,0.1575,25900,100,0.98
1723,329.17,332.45,340.41,348.09,353.22,365.83,373.33,386.03,413.82,437.45,415.46,0.1575,25900,100,0.98
1724,329.16,332.45,340.4,348.09,353.22,365.83,373.34,386.04,413.84,437.49,415.44,0.1575,25900,100,0.98
1725,329.16,332.45,340.4,348.08,353.24,365.83,373.36,386.05,413.85,437.52,415.41,0.1575,25900,100,0.98
1726,329.15,332.44,340.39,348.08,353.24,365.84,373.36,386.05,413.86,437.55,415.4,0.1575,25900,100,0.98
1727,329.14,332.42,340.4,348.08,353.24,365.85,373.37,386.06,413.87,437.56,415.42,0.1575,25900,100,0.98
1728,329.14,332.42,340.39,348.08,353.24,365.84,373.38,386.06,413.88,437.56,415.47,0.1575,25900,100,0.98
1729,329.12,332.41,340.38,348.07,353.23,365.85,373.38,386.08,413.88,437.52,415.5,0.1575,25900,100,0.98
1730,329.12,332.4,340.38,348.06,353.24,365.85,373.39,386.1,413.89,437.49,415.56,0.1575,25900,100,0.98
1731,329.11,332.4,340.37,348.06,353.24,365.87,373.41,386.1,413.9,437.47,415.62,0.1575,25900,100,0.98
1732,329.1,332.39,340.37,348.07,353.24,365.87,373.41,386.11,413.91,437.45,415.68,0.1575,25900,100,0.98
1733,329.1,332.38,340.36,348.06,353.24,365.87,373.41,386.11,413.92,437.47,415.72,0.1575,25900,100,0.98
1734,329.08,332.37,340.35,348.06,353.24,365.88,373.42,386.13,413.92,437.48,415.75,0.1575,25900,100,0.98
1735,329.07,332.37,340.35,348.06,353.24,365.89,373.44,386.15,413.95,437.46,415.79,0.1575,25900,100,0.98
1736,329.07,332.37,340.35,348.05,353.26,365.89,373.45,386.15,413.96,437.43,415.83,0.1575,25900,100,0.98
1737,329.07,332.37,340.35,348.05,353.26,365.89,373.47,386.16,413.98,437.42,415.86,0.1575,25900,100,0.98
1738,329.06,332.36,340.35,348.05,353.27,365.9,373.48,386.17,413.99,437.42,415.87,0.1575,25900,100,0.98
1739,329.04,332.35,340.33,348.04,353.26,365.9,373.48,386.18,414.0,437.43,415.85,0.1575,25900,100,0.98
1740,329.04,332.34,340.32,348.04,353.26,365.91,373.49,386.18,414.01,437.44,415.82,0.1575,25900,100,0.98
1741,329.03,332.33,340.32,348.05,353.27,365.93,373.49,386.21,414.01,437.54,415.77,0.1575,25900,100,0.98
1742,329.02,332.33,340.31,348.05,353.26,365.93,373.5,386.22,414.01,437.65,415.73,0.1575,25900,100,0.98
1743,329.01,332.32,340.31,348.05,353.27,365.93,373.52,386.23,414.03,437.65,415.69,0.1575,25900,100,0.98
1744,328.99,332.3,340.3,348.04,353.26,365.94,373.54,386.24,414.04,437.66,415.69,0.1575,25900,100,0.98
1745,328.99,332.3,340.3,348.05,353.28,365.95,373.54,386.26,414.05,437.65,415.72,0.1575,25900,100,0.98
1746,329.0,332.3,340.3,348.04,353.27,365.96,373.55,386.27,414.06,437.64,415.77,0.1575,25900,100,0.98
1747,328.98,332.29,340.28,348.04,353.27,365.96,373.56,386.28,414.07,437.62,415.82,0.1575,25900,100,0.98
1748,328.98,332.28,340.29,348.04,353.28,365.96,373.58,386.29,414.08,437.63,415.86,0.1575,25900,100,0.98
1749,328.97,332.27,340.29,348.04,353.28,365.98,373.59,386.31,414.09,437.62,415.89,0.1575,25900,100,0.98
1750,328.96,332.27,340.28,348.04,353.29,365.98,373.6,386.32,414.1,437.62,415.94,0.1575,25900,100,0.98
1751,328.95,332.25,340.28,348.04,353.28,365.99,373.6,386.32,414.1,437.64,415.97,0.1575,25900,100,0.98
1752,328.94,332.25,340.26,348.04,353.28,366.0,373.61,386.34,414.11,437.65,416.02,0.1575,25900,100,0.98
1753,328.91,332.23,340.25,348.04,353.28,366.0,373.62,386.34,414.13,437.68,416.09,0.1575,25900,100,0.98
1754,328.92,332.22,340.26,348.03,353.29,366.0,373.61,386.35,414.14,437.72,416.15,0.1575,25900,100,0.98
1755,328.91,332.22,340.26,348.03,353.3,366.02,373.64,386.36,414.17,437.73,416.2,0.1575,25900,100,0.98
1756,328.9,332.22,340.25,348.03,353.3,366.02,373.63,386.37,414.18,437.76,416.22,0.1575,25900,100,0.98
1757,328.9,332.21,340.24,348.03,353.3,366.03,373.63,386.38,414.18,437.78,416.2,0.1575,25900,100,0.98
1758,328.89,332.2,340.23,348.03,353.3,366.04,373.64,386.38,414.2,437.84,416.16,0.1575,25900,100,0.98
1759,328.89,332.19,340.23,348.03,353.29,366.04,373.64,386.39,414.21,437.89,416.11,0.1575,25900,100,0.98
1760,328.88,332.18,340.22,348.02,353.3,366.05,373.66,386.4,414.22,437.93,416.09,0.1575,25900,100,0.98
1761,328.87,332.17,340.23,348.02,353.31,366.06,373.68,386.41,414.23,438.02,416.09,0.1575,25900,100,0.98
1762,328.86,332.15,340.23,348.01,353.31,366.06,373.7,386.42,414.25,438.09,416.11,0.1575,25900,100,0.98
1763,328.86,332.16,340.22,348.01,353.32,366.07,373.71,386.43,414.27,438.11,416.14,0.1575,25900,100,0.98
1764,328.86,332.15,340.22,348.01,353.3,366.07,373.71,386.44,414.27,438.15,416.17,0.1575,25900,100,0.98
1765,328.85,332.14,340.21,348.01,353.31,366.08,373.72,386.45,414.27,438.18,416.2,0.1575,25900,100,0.98
1766,328.84,332.14,340.19,348.01,353.3,366.08,373.73,386.45,414.29,438.19,416.22,0.1575,25900,100,0.98
1767,328.83,332.13,340.19,348.0,353.32,366.08,373.74,386.47,414.29,438.2,416.22,0.1575,25900,100,0.98
1768,328.84,332.13,340.18,347.99,353.31,366.09,373.74,386.48,414.3,438.21,416.23,0.1575,25900,100,0.98
1769,328.82,332.12,340.17,348.0,353.3,366.1,373.75,386.5,414.3,438.23,416.23,0.1575,25900,100,0.98
1770,328.81,332.11,340.16,348.0,353.3,366.09,373.76,386.51,414.3,438.24,416.22,0.1575,25900,100,0.98
1771,328.8,332.1,340.15,348.0,353.31,366.11,373.78,386.52,414.29,438.23,416.2,0.1575,25900,100,0.98
1772,328.79,332.1,340.15,348.01,353.32,366.11,373.8,386.53,414.31,438.23,416.17,0.1575,25900,100,0.98
1773,328.79,332.09,340.15,348.01,353.32,366.12,373.82,386.53,414.32,438.24,416.11,0.1575,25900,100,0.98
1774,328.78,332.09,340.15,348.01,353.32,366.12,373.82,386.55,414.3,438.23,416.04,0.1575,25900,100,0.98
1775,328.79,332.09,340.14,348.01,353.33,366.13,373.84,386.57,414.31,438.25,415.95,0.1575,25900,100,0.98
1776,328.77,332.09,340.15,348.01,353.34,366.14,373.85,386.58,414.32,438.27,415.89,0.1575,25900,100,0.98
1777,328.78,332.08,340.15,348.01,353.35,366.14,373.86,386.58,414.32,438.25,415.82,0.1575,25900,100,0.98
1778,328.77,332.07,340.13,348.01,353.34,366.15,373.86,386.6,414.32,438.18,415.77,0.1575,25900,100,0.98
1779,328.76,332.06,340.13,348.01,353.34,366.15,373.87,386.61,414.33,438.12,415.72,0.1575,25900,100,0.98
1780,328.75,332.06,340.12,348.01,353.34,366.15,373.89,386.61,414.33,438.11,415.71,0.1575,25900,100,0.98
1781,328.74,332.05,340.12,348.01,353.35,366.17,373.91,386.62,414.35,438.04,415.73,0.1575,25900,100,0.98
1782,328.73,332.05,340.11,348.01,353.35,366.18,373.9,386.63,414.36,438.01,415.75,0.1575,25900,100,0.98
1783,328.72,332.04,340.12,348.0,353.35,366.18,373.92,386.65,414.36,438.0,415.75,0.1575,25900,100,0.98
1784,328.72,332.03,340.1,348.01,353.35,366.18,373.92,386.66,414.37,438.0,415.76,0.1575,25900,100,0.98
1785,328.72,332.03,340.1,348.01,353.36,366.2,373.93,386.67,414.38,437.96,415.79,0.1575,25900,100,0.98
1786,328.7,332.03,340.1,348.01,353.36,366.21,373.94,386.68,414.39,437.92,415.82,0.1575,25900,100,0.98
1787,328.7,332.02,340.09,348.01,353.37,366.21,373.96,386.69,414.4,437.88,415.85,0.1575,25900,100,0.98
1788,328.69,332.01,340.09,348.0,353.38,366.21,373.96,386.69,414.42,437.87,415.94,0.1575,25900,100,0.98
1789,328.68,332.0,340.08,348.0,353.37,366.22,373.97,386.71,414.43,437.83,416.02,0.1575,25900,100,0.98
1790,328.68,331.99,340.08,348.0,353.38,366.22,373.99,386.72,414.45,437.84,416.04,0.1575,25900,100,0.98
1791,328.67,331.99,340.08,348.0,353.38,366.24,374.0,386.73,414.45,437.89,416.04,0.1575,25900,100,0.98
1792,328.66,331.98,340.08,348.01,353.38,366.24,374.0,386.74,414.46,437.92,416.01,0.1575,25900,100,0.98
1793,328.65,331.97,340.07,348.0,353.38,366.25,374.0,386.75,414.47,437.96,416.01,0.1575,25900,100,0.98
1794,328.64,331.97,340.06,347.99,353.38,366.25,374.01,386.77,414.47,437.96,416.0,0.1575,25900,100,0.98
1795,328.63,331.96,340.06,347.99,353.38,366.26,374.02,386.78,414.48,437.99,416.02,0.1575,25900,100,0.98
1796,328.62,331.96,340.06,348.0,353.39,366.26,374.02,386.79,414.48,438.01,416.04,0.1575,25900,100,0.98
1797,328.61,331.95,340.05,347.99,353.39,366.28,374.04,386.8,414.51,438.05,416.06,0.1575,25900,100,0.98
1798,328.6,331.93,340.05,348.0,353.39,366.29,374.05,386.82,414.51,438.13,416.04,0.1575,25900,100,0.98
1799,328.59,331.93,340.04,347.99,353.4,366.3,374.05,386.83,414.52,438.2,416.03,0.1575,25900,100,0.98
1800,328.59,331.93,340.05,348.0,353.4,366.3,374.07,386.84,414.53,438.24,416.05,0.1575,25900,100,0.98
1801,328.58,331.93,340.04,347.99,353.41,366.31,374.07,386.85,414.54,438.23,416.07,0.1575,25900,100,0.98
1802,328.58,331.92,340.03,347.99,353.4,366.32,374.08,386.86,414.53,438.24,416.1,0.1575,25900,100,0.98
1803,328.56,331.91,340.03,347.99,353.41,366.32,374.08,386.87,414.55,438.23,416.14,0.1575,25900,100,0.98
1804,328.55,331.91,340.02,347.98,353.41,366.34,374.09,386.88,414.56,438.26,416.17,0.1575,25900,100,0.98
1805,328.55,331.9,340.01,348.0,353.41,366.34,374.1,386.89,414.57,438.25,416.19,0.1575,25900,100,0.98
1806,328.54,331.9,340.01,348.0,353.42,366.34,374.12,386.91,414.59,438.26,416.19,0.1575,25900,100,0.98
1807,328.54,331.89,340.0,347.99,353.43,366.34,374.14,386.92,414.6,438.27,416.15,0.1575,25900,100,0.98
1808,328.53,331.88,340.0,347.99,353.42,366.35,374.15,386.92,414.61,438.28,416.12,0.1575,25900,100,0.98
1809,328.52,331.88,340.0,347.99,353.42,366.35,374.16,386.93,414.61,438.29,416.1,0.1575,25900,100,0.98
