Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
94	378.3	24.64	378.75	374.75	194.19	84.78	73.01	370.46	378.46	285.45	135.16	24.92	25.5	378.03
95	378.26	24.66	378.64	374.6	194.14	84.75	73	370.53	378.38	285.27	135.16	24.91	25.51	377.93
96	378.19	24.55	378.56	374.5	194.07	84.76	72.99	370.59	378.29	285.21	135.24	24.92	25.5	377.85
97	378.13	24.49	378.48	374.42	193.88	84.81	72.99	370.64	378.19	285.27	135.39	24.91	25.49	377.77
98	378.08	24.45	378.41	374.35	193.65	84.86	73	370.71	378.14	285.36	135.42	24.92	25.5	377.69
99	378.04	24.51	378.33	374.28	193.62	84.94	73	370.76	378.04	285.47	135.5	24.91	25.5	377.61
100	377.97	24.54	378.26	374.2	193.53	85.02	73.02	370.82	377.95	285.62	135.58	24.91	25.5	377.53
101	377.92	24.5	378.18	374.11	193.35	85.05	73.03	370.87	377.86	285.83	135.6	24.91	25.5	377.46
102	377.85	24.59	378.11	374.03	193	85.06	73.04	370.92	377.77	286.04	135.56	24.91	25.5	377.38
103	377.74	24.64	378.02	373.95	192.47	85.02	73.06	370.99	377.68	286.2	135.49	24.91	25.5	377.27
104	377.65	24.48	377.93	373.89	192.08	84.95	73.07	371.04	377.61	286.31	135.44	24.91	25.49	377.19
105	377.59	24.62	377.86	373.82	191.79	84.84	73.07	371.06	377.55	286.33	135.23	24.9	25.5	377.12
106	377.55	24.51	377.81	373.77	191.74	84.68	73.06	371.08	377.48	286.33	134.88	24.91	25.49	377.08
107	377.49	24.52	377.75	373.7	191.86	84.53	73.06	371.09	377.4	286.24	134.62	24.91	25.49	377.03
108	377.44	24.47	377.7	373.63	191.67	84.48	73.04	371.1	377.34	286.14	134.6	24.91	25.49	376.98
109	377.39	24.49	377.66	373.58	191.45	84.5	73.03	371.11	377.29	286.03	134.67	24.91	25.49	376.93
110	377.35	24.47	377.61	373.53	191.45	84.55	73.02	371.12	377.23	285.85	134.73	24.91	25.49	376.89
111	377.28	24.57	377.56	373.46	191.47	84.55	73.02	371.14	377.16	285.65	134.78	24.91	25.48	376.84
112	377.19	24.57	377.49	373.34	191.46	84.6	73.01	371.12	377.12	285.52	134.85	24.91	25.48	376.79
113	377.12	24.49	377.42	373.19	191.66	84.63	73	371.12	377.06	285.26	134.8	24.91	25.49	376.71
114	377.07	24.59	377.37	373.07	191.62	84.63	73	371.11	376.98	284.94	134.75	24.92	25.48	376.67
115	377.01	24.67	377.33	372.98	191.61	84.63	73	371.11	376.91	284.62	134.75	24.92	25.49	376.65
116	376.96	24.55	377.28	372.87	191.57	84.61	73	371.1	376.84	284.3	134.67	24.91	25.49	376.61
117	376.91	24.62	377.23	372.76	191.6	84.6	72.99	371.09	376.74	284.05	134.76	24.91	25.49	376.55
118	376.85	24.61	377.17	372.65	191.71	84.61	72.99	371.08	376.63	283.83	134.84	24.93	25.49	376.49
119	376.79	24.61	377.11	372.55	191.78	84.61	72.99	371.07	376.57	283.67	134.92	24.92	25.49	376.41
120	376.76	24.67	377.06	372.45	191.88	84.63	72.98	371.05	376.49	283.48	135.02	24.91	25.48	376.34
121	376.71	24.69	376.98	372.35	191.88	84.59	72.97	371.03	376.43	283.33	135.04	24.91	25.49	376.25
122	376.63	24.68	376.89	372.26	191.7	84.58	72.96	371.01	376.36	283.26	135.17	24.92	25.48	376.18
123	376.54	24.67	376.81	372.19	191.54	84.57	72.94	371	376.3	283.16	135.18	24.91	25.49	376.12
124	376.46	24.68	376.73	372.12	191.42	84.53	72.93	370.98	376.24	283.02	135.11	24.91	25.48	376.06
125	376.37	24.66	376.68	372.04	191.37	84.49	72.91	370.96	376.18	282.86	135.09	24.92	25.49	375.98
126	376.29	24.81	376.58	371.93	191.22	84.47	72.9	370.95	376.12	282.75	135.05	24.91	25.49	375.9
127	376.21	24.88	376.51	371.81	191.15	84.44	72.89	370.92	376.02	282.61	134.92	24.92	25.49	375.82
128	376.14	24.84	376.43	371.66	191.17	84.42	72.88	370.9	375.92	282.43	134.85	24.92	25.49	375.76
129	376.07	24.8	376.35	371.55	190.95	84.37	72.85	370.87	375.84	282.23	134.7	24.92	25.49	375.72
130	375.98	24.69	376.26	371.36	190.68	84.31	72.83	370.85	375.77	282.06	134.64	24.92	25.5	375.65
131	375.85	24.68	376.18	371.17	190.91	84.32	72.8	370.81	375.72	281.84	134.73	24.91	25.5	375.55
132	375.75	24.77	376.12	371.07	191.01	84.35	72.78	370.79	375.66	281.63	134.87	24.92	25.5	375.49
133	375.65	24.71	376.08	370.97	190.8	84.41	72.77	370.78	375.63	281.51	134.89	24.91	25.49	375.44
134	375.55	24.58	376.03	370.87	190.41	84.44	72.76	370.76	375.59	281.41	134.9	24.91	25.49	375.37
135	375.47	24.47	375.99	370.8	190.01	84.44	72.72	370.73	375.55	281.3	134.94	24.91	25.48	375.32
136	375.37	24.53	375.94	370.74	189.8	84.41	72.71	370.72	375.52	281.21	134.87	24.92	25.47	375.26
137	375.29	24.42	375.89	370.69	189.78	84.35	72.67	370.7	375.48	281.09	134.77	24.91	25.47	375.23
138	375.2	24.41	375.85	370.65	190.01	84.27	72.65	370.68	375.45	280.97	134.86	24.91	25.45	375.16
139	375.06	24.42	375.76	370.58	190.6	84.17	72.61	370.64	375.41	280.81	134.94	24.92	25.45	375.06
140	374.92	24.43	375.67	370.5	190.94	84.12	72.58	370.61	375.37	280.67	134.89	24.91	25.45	374.97
141	374.86	24.45	375.62	370.44	190.99	84.06	72.56	370.59	375.32	280.42	134.8	24.91	25.45	374.92
142	374.81	24.41	375.59	370.32	190.81	84.02	72.54	370.57	375.26	280.2	134.69	24.92	25.46	374.87
143	374.76	24.42	375.54	370.15	190.51	83.96	72.51	370.55	375.19	280.09	134.64	24.91	25.46	374.81
144	374.71	24.41	375.51	369.98	190.26	83.87	72.48	370.53	375.12	280.04	134.59	24.91	25.46	374.77
145	374.67	24.5	375.44	369.78	189.9	83.79	72.42	370.51	375.03	279.95	134.58	24.9	25.46	374.71
146	374.65	24.53	375.34	369.6	189.55	83.77	72.39	370.5	374.94	279.87	134.6	24.91	25.47	374.67
147	374.66	24.41	375.27	369.46	189.48	83.8	72.37	370.49	374.87	279.8	134.57	24.91	25.46	374.62
148	374.68	24.57	375.19	369.31	189.82	83.92	72.34	370.46	374.77	279.63	134.43	24.91	25.47	374.53
149	374.67	24.56	375.11	369.26	189.91	84.01	72.33	370.45	374.66	279.41	134.23	24.91	25.47	374.43
150	374.65	24.47	375.04	369.27	189.91	84.06	72.34	370.45	374.57	279.25	134.09	24.9	25.47	374.36
151	374.63	24.62	374.98	369.29	189.95	84.15	72.35	370.45	374.49	279.13	134.07	24.9	25.48	374.31
152	374.61	24.46	374.91	369.32	189.8	84.22	72.36	370.43	374.4	279.06	134.16	24.9	25.48	374.23
153	374.6	24.42	374.85	369.34	189.57	84.32	72.38	370.44	374.32	279.07	134.23	24.91	25.48	374.17
154	374.58	24.55	374.79	369.37	189.05	84.39	72.39	370.43	374.27	279.14	134.18	24.91	25.49	374.09
155	374.56	24.51	374.71	369.41	188.37	84.43	72.4	370.43	374.21	279.3	133.94	24.92	25.47	374.03
156	374.54	24.55	374.65	369.46	187.81	84.44	72.41	370.42	374.13	279.44	133.75	24.91	25.45	373.97
157	374.5	24.56	374.55	369.51	187.62	84.53	72.44	370.42	374.07	279.57	133.8	24.91	25.46	373.87
158	374.47	24.51	374.44	369.53	187.74	84.69	72.48	370.41	373.99	279.69	133.99	24.91	25.46	373.77
159	374.44	24.55	374.38	369.53	187.95	84.81	72.51	370.4	373.89	279.84	134.19	24.91	25.45	373.7
160	374.41	24.47	374.31	369.53	188.34	84.93	72.56	370.39	373.8	279.91	134.21	24.92	25.46	373.65
161	374.35	24.38	374.22	369.52	188.74	85	72.62	370.39	373.73	279.88	134.17	24.9	25.45	373.57
162	374.3	24.44	374.14	369.52	189.04	85.02	72.68	370.37	373.66	279.77	134	24.91	25.46	373.51
163	374.27	24.36	374.08	369.52	189.22	85.05	72.75	370.36	373.57	279.68	133.97	24.91	25.46	373.45
164	374.23	24.42	374.01	369.52	189.35	85.08	72.83	370.35	373.51	279.53	133.83	24.91	25.46	373.39
165	374.17	24.53	373.94	369.51	189.44	85.09	72.89	370.34	373.43	279.31	133.64	24.91	25.46	373.3
166	374.1	24.38	373.84	369.45	189.44	85.07	72.95	370.32	373.36	279.07	133.41	24.91	25.46	373.21
167	374.02	24.42	373.75	369.39	189.39	85.03	72.98	370.3	373.28	278.82	133.23	24.91	25.46	373.13
168	373.96	24.46	373.69	369.35	189.29	85	73	370.29	373.24	278.71	133.25	24.91	25.46	373.07
169	373.91	24.52	373.64	369.32	189.13	84.94	73.02	370.3	373.18	278.6	133.14	24.91	25.46	373.01
170	373.86	24.66	373.59	369.29	188.99	84.87	73.03	370.29	373.12	278.48	132.93	24.91	25.47	372.97
171	373.8	24.5	373.56	369.25	188.74	84.81	73.04	370.28	373.05	278.42	132.89	24.91	25.47	372.93
172	373.75	24.51	373.51	369.18	188.65	84.74	73.03	370.25	372.99	278.37	132.89	24.92	25.48	372.89
173	373.69	24.52	373.46	369.12	188.37	84.66	73.01	370.23	372.92	278.35	133.01	24.91	25.48	372.85
174	373.65	24.56	373.42	369.06	188.1	84.61	72.99	370.2	372.88	278.38	133.13	24.91	25.47	372.81
175	373.6	24.51	373.36	368.99	187.67	84.46	72.92	370.18	372.84	278.39	133.06	24.91	25.46	372.77
176	373.53	24.41	373.3	368.89	187.08	84.23	72.86	370.14	372.79	278.42	132.86	24.91	25.45	372.71
177	373.49	24.48	373.26	368.85	186.93	84.07	72.82	370.12	372.76	278.44	132.64	24.91	25.45	372.67
178	373.44	24.57	373.22	368.78	187.07	83.91	72.79	370.08	372.7	278.41	132.58	24.92	25.45	372.65
179	373.41	24.48	373.18	368.72	187.08	83.75	72.76	370.06	372.64	278.35	132.4	24.92	25.45	372.61
180	373.38	24.52	373.16	368.66	187.17	83.64	72.74	370.03	372.6	278.11	132.23	24.91	25.45	372.6
181	373.34	24.49	373.12	368.58	187.14	83.56	72.72	370.01	372.54	277.84	131.98	24.91	25.46	372.57
182	373.3	24.44	373.08	368.46	187.05	83.47	72.68	369.98	372.49	277.64	131.75	24.92	25.45	372.55
183	373.26	24.49	373.02	368.36	186.87	83.38	72.63	369.97	372.42	277.41	131.55	24.91	25.45	372.51
184	373.15	24.57	372.95	368.21	186.94	83.29	72.55	369.93	372.35	277.26	131.5	24.91	25.46	372.46
185	373.06	24.53	372.84	368.1	187	83.2	72.48	369.91	372.26	277.1	131.44	24.91	25.47	372.37
186	372.99	24.61	372.75	368.02	187.07	83.14	72.43	369.88	372.17	276.93	131.51	24.91	25.47	372.28
187	372.93	24.5	372.67	367.94	187.06	83.11	72.37	369.85	372.11	276.81	131.53	24.9	25.47	372.2
188	372.87	24.58	372.62	367.89	187	83.05	72.31	369.82	372.06	276.67	131.4	24.91	25.48	372.13
189	372.81	24.44	372.57	367.84	186.82	82.98	72.25	369.79	372.04	276.56	131.3	24.91	25.48	372.05
190	372.75	24.35	372.51	367.77	186.74	82.87	72.17	369.77	371.98	276.39	131.23	24.91	25.46	371.97
191	372.69	24.26	372.45	367.66	186.53	82.8	72.08	369.73	371.9	276.22	131.25	24.91	25.45	371.91
192	372.63	24.28	372.38	367.54	186.13	82.74	72	369.7	371.79	276.12	131.32	24.9	25.45	371.86
193	372.56	24.22	372.29	367.36	186.05	82.76	71.9	369.64	371.68	276.01	131.55	24.9	25.43	371.75
194	372.5	24.28	372.24	367.14	186.12	82.88	71.82	369.58	371.58	275.93	131.77	24.91	25.44	371.65
195	372.46	24.21	372.22	366.99	186.32	83.03	71.79	369.55	371.51	275.89	132.08	24.91	25.43	371.6
196	372.43	24.3	372.19	366.85	186.6	83.19	71.79	369.52	371.47	275.85	132.27	24.91	25.44	371.57
197	372.4	24.28	372.14	366.74	186.71	83.29	71.79	369.48	371.39	275.75	132.25	24.91	25.44	371.55
198	372.37	24.4	372.08	366.6	186.54	83.35	71.78	369.45	371.29	275.68	132.17	24.91	25.45	371.52
199	372.34	24.33	372.05	366.54	186.22	83.4	71.78	369.42	371.21	275.63	132.11	24.91	25.44	371.51
200	372.28	24.29	371.99	366.5	186.02	83.42	71.77	369.38	371.16	275.61	132.15	24.91	25.44	371.47
201	372.21	24.37	371.95	366.48	186.18	83.47	71.76	369.34	371.12	275.56	132.29	24.9	25.45	371.45
202	372.13	24.32	371.87	366.43	186.64	83.58	71.76	369.29	371.08	275.46	132.4	24.9	25.44	371.39
203	372.06	24.34	371.8	366.4	186.97	83.72	71.77	369.25	371.05	275.38	132.46	24.91	25.45	371.31
204	372.01	24.23	371.76	366.38	186.99	83.8	71.8	369.21	371.05	275.28	132.59	24.9	25.43	371.27
205	371.97	24.32	371.72	366.36	186.58	83.8	71.8	369.17	371.04	275.22	132.51	24.9	25.44	371.22
206	371.92	24.36	371.69	366.33	186.15	83.71	71.81	369.14	371.03	275.19	132.29	24.9	25.44	371.15
207	371.86	24.37	371.65	366.28	185.76	83.57	71.8	369.1	371	275.14	132.02	24.91	25.44	371.06
208	371.79	24.45	371.61	366.2	185.32	83.43	71.78	369.06	370.98	275.09	131.83	24.91	25.44	370.98
209	371.71	24.42	371.56	366.1	185.08	83.3	71.76	369.03	370.93	275.01	131.7	24.91	25.43	370.89
210	371.63	24.51	371.51	365.97	184.88	83.2	71.75	369	370.91	274.98	131.61	24.91	25.44	370.84
211	371.51	24.41	371.43	365.65	184.65	83.1	71.69	368.94	370.89	274.89	131.59	24.91	25.45	370.75
212	371.36	24.41	371.34	365.18	184.57	83.09	71.64	368.89	370.86	274.81	131.63	24.92	25.44	370.65
213	371.29	24.46	371.27	364.86	184.8	83.15	71.63	368.85	370.82	274.75	131.84	24.91	25.44	370.59
214	371.23	24.28	371.21	364.58	184.96	83.23	71.63	368.83	370.78	274.71	132.07	24.91	25.44	370.53
215	371.15	24.4	371.14	364.33	185.01	83.3	71.61	368.79	370.72	274.65	132.17	24.92	25.44	370.47
216	371.1	24.55	371.1	364.09	185.07	83.32	71.61	368.75	370.68	274.52	132.07	24.92	25.45	370.41
217	371.04	24.57	371.05	363.82	185.15	83.27	71.6	368.71	370.63	274.4	131.92	24.92	25.45	370.33
218	370.96	24.46	371	363.55	185.23	83.2	71.6	368.68	370.54	274.19	131.87	24.91	25.44	370.27
219	370.92	24.45	370.94	363.32	185.25	83.13	71.59	368.63	370.45	274.03	131.95	24.91	25.43	370.2
220	370.83	24.5	370.85	363.09	185.37	83.01	71.59	368.58	370.34	273.89	131.95	24.91	25.44	370.11
221	370.77	24.48	370.74	362.93	185.67	82.95	71.59	368.52	370.22	273.75	131.93	24.92	25.44	370.04
222	370.72	24.3	370.65	362.83	185.8	82.89	71.59	368.49	370.11	273.56	131.83	24.9	25.44	369.98
223	370.67	24.49	370.57	362.73	185.67	82.85	71.58	368.45	370	273.38	131.71	24.92	25.45	369.93
224	370.64	24.31	370.49	362.64	185.58	82.79	71.58	368.42	369.94	273.26	131.56	24.91	25.45	369.88
225	370.59	24.4	370.4	362.56	185.42	82.71	71.56	368.39	369.82	273.06	131.23	24.91	25.44	369.83
226	370.54	24.48	370.31	362.48	185.36	82.63	71.53	368.34	369.73	272.87	131.01	24.91	25.45	369.77
227	370.49	24.5	370.24	362.41	185.2	82.56	71.5	368.31	369.6	272.76	130.94	24.92	25.45	369.71
228	370.43	24.55	370.18	362.36	185.27	82.56	71.46	368.27	369.48	272.68	130.93	24.91	25.45	369.65
229	370.35	24.59	370.1	362.25	185.22	82.54	71.41	368.21	369.37	272.6	130.96	24.92	25.45	369.56
230	370.26	24.65	370	362.12	184.72	82.53	71.36	368.15	369.27	272.52	131.01	24.92	25.45	369.46
231	370.2	24.76	369.95	362.04	184.25	82.56	71.35	368.12	369.2	272.49	131.05	24.91	25.45	369.42
232	370.15	24.7	369.86	362.01	184.27	82.59	71.32	368.08	369.1	272.39	131.19	24.92	25.46	369.38
233	370.07	24.7	369.76	361.98	184.32	82.61	71.3	368.03	368.99	272.31	131.19	24.93	25.46	369.32
234	370	24.72	369.66	362	183.98	82.59	71.28	368	368.9	272.34	131.06	24.92	25.46	369.2
235	369.96	24.62	369.59	362.1	183.72	82.55	71.26	367.96	368.81	272.4	130.96	24.92	25.46	369.08
236	369.91	24.61	369.53	362.26	183.5	82.54	71.25	367.93	368.75	272.49	131.06	24.92	25.47	368.98
237	369.86	24.52	369.48	362.44	183.5	82.57	71.23	367.89	368.71	272.51	131.06	24.92	25.47	368.91
