Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
94	380.54	381.28	380.82	375.52	185.27	65.65	54.46	374.79	380.35	287.46	118.35	23.81	27.93	380.4
95	380.53	381.8	380.78	375.53	185.26	65.67	54.44	374.78	380.4	287.33	118.41	23.82	27.94	380.4
96	380.5	382.01	380.75	375.57	185.17	65.69	54.42	374.8	380.41	287.18	118.47	23.82	27.94	380.39
97	380.45	382.53	380.71	375.56	185.15	65.75	54.4	374.79	380.42	287.09	118.54	23.82	27.95	380.35
98	380.4	382.62	380.69	375.51	185.15	65.82	54.39	374.77	380.39	287	118.62	23.82	27.94	380.29
99	380.34	382.17	380.69	375.45	185.16	65.87	54.39	374.77	380.41	286.9	118.66	23.82	27.93	380.27
100	380.29	382.03	380.69	375.4	185.17	65.91	54.39	374.75	380.39	286.85	118.67	23.81	27.93	380.26
101	380.24	382.03	380.67	375.37	185.19	65.93	54.4	374.75	380.43	286.86	118.68	23.81	27.94	380.26
102	380.19	381.68	380.68	375.39	185.17	65.96	54.4	374.75	380.49	286.91	118.68	23.81	27.93	380.24
103	380.15	381.84	380.67	375.45	185.1	65.94	54.4	374.73	380.52	286.97	118.66	23.81	27.93	380.22
104	380.11	382.44	380.7	375.54	185.09	65.92	54.4	374.73	380.59	286.98	118.57	23.81	27.93	380.21
105	380.07	383.35	380.74	375.65	185.11	65.89	54.41	374.72	380.63	286.92	118.4	23.81	27.92	380.22
106	380.03	384.45	380.78	375.87	185.07	65.81	54.41	374.7	380.65	286.85	118.32	23.81	27.92	380.22
107	380.01	384.94	380.8	376.13	184.95	65.75	54.4	374.67	380.66	286.84	118.26	23.81	27.92	380.2
108	379.99	385.19	380.81	376.31	184.91	65.72	54.39	374.64	380.69	286.86	118.35	23.81	27.92	380.18
109	379.98	385.12	380.81	376.47	184.8	65.71	54.38	374.62	380.73	286.91	118.39	23.82	27.93	380.18
110	379.97	385.01	380.81	376.57	184.68	65.7	54.38	374.59	380.76	286.96	118.45	23.82	27.92	380.18
111	379.97	385.01	380.81	376.66	184.65	65.72	54.38	374.58	380.8	286.98	118.49	23.82	27.9	380.18
112	379.96	384.94	380.81	376.73	184.76	65.75	54.38	374.56	380.87	287.04	118.56	23.82	27.9	380.17
113	379.95	384.75	380.8	376.81	184.88	65.78	54.38	374.54	380.98	287.09	118.59	23.82	27.91	380.16
114	379.96	384.68	380.8	376.92	184.97	65.81	54.4	374.52	381.04	287.13	118.59	23.84	27.91	380.15
115	379.95	384.27	380.8	377.09	185.09	65.88	54.41	374.49	381.16	287.2	118.65	23.84	27.91	380.13
116	379.93	384.18	380.81	377.27	185.24	65.93	54.43	374.46	381.27	287.28	118.74	23.83	27.9	380.08
117	379.87	384.31	380.81	377.4	185.24	65.91	54.43	374.43	381.33	287.4	118.83	23.83	27.9	380.04
118	379.82	384.24	380.82	377.52	185.28	65.88	54.42	374.4	381.4	287.53	118.93	23.82	27.89	380.02
119	379.75	384.26	380.83	377.6	185.39	65.85	54.42	374.38	381.41	287.66	119.16	23.83	27.89	380.02
120	379.68	384.41	380.84	377.67	185.46	65.79	54.43	374.35	381.43	287.76	119.27	23.83	27.89	380.03
121	379.62	384.3	380.83	377.74	185.41	65.71	54.4	374.32	381.44	287.76	119.21	23.83	27.89	380.05
122	379.56	384.11	380.84	377.8	185.44	65.65	54.38	374.29	381.45	287.77	119.15	23.83	27.89	380.06
123	379.48	383.98	380.85	377.84	185.47	65.6	54.38	374.27	381.46	287.77	119.06	23.83	27.89	380.07
124	379.39	383.94	380.87	377.87	185.54	65.56	54.36	374.24	381.46	287.83	119.09	23.83	27.9	380.08
125	379.3	383.89	380.9	377.87	185.59	65.58	54.36	374.19	381.46	287.96	119.3	23.82	27.88	380.08
126	379.24	383.77	380.92	377.87	185.75	65.6	54.36	374.16	381.45	288.08	119.39	23.83	27.89	380.08
127	379.16	383.66	380.92	377.88	185.88	65.59	54.35	374.14	381.46	288.19	119.36	23.83	27.89	380.08
128	379.1	383.61	380.95	377.89	186.02	65.59	54.35	374.12	381.46	288.28	119.39	23.83	27.89	380.08
129	379.03	383.67	380.96	377.89	186.09	65.57	54.34	374.09	381.46	288.37	119.27	23.83	27.88	380.05
130	378.96	383.78	380.96	377.89	186.01	65.53	54.32	374.07	381.46	288.43	119.11	23.82	27.88	380.02
131	378.88	384.16	380.96	377.9	186	65.52	54.31	374.03	381.48	288.5	119.06	23.83	27.89	379.98
132	378.81	384.25	380.97	377.91	186	65.53	54.29	374.02	381.51	288.55	119.1	23.83	27.89	379.93
133	378.72	384.04	380.98	377.83	186.04	65.48	54.25	373.99	381.54	288.56	119.13	23.84	27.9	379.86
134	378.65	383.62	380.98	377.69	186	65.42	54.22	373.94	381.56	288.52	119.09	23.83	27.9	379.79
135	378.6	383.49	380.97	377.63	186.04	65.38	54.2	373.92	381.59	288.48	119.07	23.83	27.91	379.76
136	378.56	383.43	380.97	377.58	186.05	65.36	54.17	373.91	381.62	288.47	119.17	23.83	27.91	379.73
137	378.53	383.48	380.96	377.55	186.09	65.32	54.16	373.88	381.65	288.52	119.29	23.83	27.92	379.7
138	378.49	383.44	380.95	377.52	186.22	65.28	54.14	373.84	381.67	288.57	119.26	23.84	27.91	379.68
139	378.46	383.61	380.95	377.5	186.37	65.27	54.14	373.83	381.68	288.55	119.18	23.83	27.91	379.66
140	378.42	383.76	380.93	377.47	186.45	65.24	54.14	373.8	381.69	288.51	119.07	23.84	27.92	379.64
141	378.39	383.88	380.93	377.47	186.45	65.2	54.13	373.77	381.69	288.43	118.96	23.84	27.92	379.62
142	378.33	384.04	380.91	377.5	186.38	65.17	54.1	373.74	381.7	288.39	118.97	23.84	27.92	379.61
143	378.28	383.97	380.91	377.56	186.28	65.15	54.08	373.7	381.7	288.33	118.94	23.84	27.93	379.6
144	378.24	383.86	380.9	377.58	186.26	65.15	54.06	373.67	381.69	288.27	118.9	23.84	27.92	379.58
145	378.19	383.79	380.89	377.59	186.22	65.14	54.05	373.65	381.69	288.23	118.87	23.84	27.91	379.56
146	378.13	383.36	380.88	377.62	186.21	65.13	54.02	373.61	381.69	288.21	118.82	23.84	27.92	379.55
147	378.09	383.19	380.86	377.61	186.26	65.14	54	373.57	381.7	288.18	118.87	23.84	27.92	379.52
148	378.04	383.37	380.86	377.56	186.29	65.18	54.02	373.55	381.7	288.16	119.03	23.84	27.93	379.51
149	377.99	383.47	380.85	377.47	186.31	65.21	54	373.52	381.69	288.14	119.09	23.84	27.92	379.5
150	377.94	383.65	380.84	377.34	186.28	65.28	53.99	373.5	381.68	288.15	119.25	23.84	27.92	379.49
151	377.87	383.68	380.83	377.25	186.34	65.36	53.99	373.45	381.68	288.16	119.42	23.85	27.92	379.47
152	377.84	383.63	380.82	377.25	186.4	65.38	53.99	373.42	381.71	288.18	119.42	23.85	27.92	379.44
153	377.79	383.79	380.82	377.27	186.48	65.43	54.01	373.39	381.76	288.23	119.44	23.85	27.92	379.43
154	377.74	384.09	380.81	377.28	186.57	65.46	54	373.37	381.78	288.3	119.4	23.84	27.93	379.41
155	377.69	384.11	380.79	377.22	186.6	65.49	53.99	373.34	381.79	288.26	119.28	23.83	27.92	379.38
156	377.64	384.26	380.76	377.16	186.61	65.52	54	373.31	381.79	288.18	119.22	23.85	27.92	379.34
157	377.53	383.59	380.68	377.12	186.62	65.52	53.99	373.28	381.84	288.17	119.15	23.84	27.92	379.33
158	377.5	383.4	380.65	377.12	186.66	65.52	54	373.27	381.85	288.18	119.07	23.85	27.91	379.37
159	377.67	383.32	380.7	377.14	186.65	65.51	53.99	373.24	381.85	288.17	119.04	23.85	27.92	379.45
160	378.04	383.11	380.73	377.16	186.63	65.53	53.99	373.26	381.79	288.21	119.12	23.84	27.91	379.61
161	378.32	382.63	380.76	377.17	186.58	65.54	53.99	373.27	381.72	288.22	119.13	23.84	27.91	379.69
162	378.58	382.34	380.77	377.14	186.56	65.55	53.99	373.29	381.62	288.24	119.06	23.83	27.91	379.74
163	378.8	382.17	380.78	377.14	186.56	65.58	54	373.3	381.61	288.26	119.04	23.84	27.92	379.77
164	378.94	381.94	380.77	377.11	186.58	65.59	53.99	373.32	381.6	288.32	119.06	23.85	27.92	379.8
165	379.09	381.81	380.79	377.07	186.52	65.57	53.99	373.34	381.58	288.31	118.99	23.85	27.92	379.86
166	379.31	381.68	380.84	377.06	186.45	65.53	53.99	373.37	381.57	288.22	118.85	23.85	27.91	379.94
167	379.49	381.38	380.9	377.02	186.34	65.46	54	373.4	381.49	288.08	118.68	23.86	27.91	380.05
168	379.64	381.34	380.95	376.96	186.26	65.39	53.99	373.43	381.43	287.94	118.63	23.85	27.91	380.09
169	379.75	381.23	380.98	376.85	186.09	65.31	53.99	373.5	381.37	287.77	118.53	23.85	27.91	380.17
170	379.88	381.13	381.02	376.74	185.88	65.24	53.99	373.56	381.36	287.66	118.47	23.86	27.92	380.3
171	379.94	381.17	381.07	376.7	185.78	65.21	53.99	373.61	381.34	287.49	118.46	23.85	27.91	380.38
172	380.04	381.36	381.11	376.66	185.71	65.2	54	373.65	381.29	287.3	118.53	23.86	27.91	380.37
173	380.14	381.45	381.11	376.6	185.64	65.21	53.98	373.7	381.2	287.18	118.55	23.85	27.91	380.36
174	380.17	381.39	381.09	376.51	185.58	65.24	53.99	373.75	381.12	287.08	118.54	23.85	27.9	380.38
175	380.23	381.52	381.1	376.45	185.48	65.28	53.99	373.81	381.1	287.03	118.54	23.85	27.91	380.4
176	380.28	381.43	381.12	376.38	185.37	65.33	53.98	373.85	381.08	286.98	118.51	23.85	27.9	380.44
177	380.4	381.38	381.17	376.27	185.26	65.37	53.98	373.94	381.05	286.89	118.49	23.86	27.9	380.46
178	380.54	381.24	381.18	376.18	185.11	65.39	53.97	374.05	381.01	286.78	118.4	23.86	27.91	380.53
179	380.62	380.93	381.18	376.14	184.97	65.4	53.98	374.13	380.96	286.62	118.3	23.87	27.9	380.56
180	380.69	381.05	381.22	376.1	184.92	65.4	53.98	374.2	380.91	286.45	118.25	23.86	27.9	380.58
181	380.76	381.23	381.25	376.07	184.93	65.42	54	374.26	380.91	286.34	118.21	23.87	27.91	380.61
182	380.84	381.42	381.29	376.04	184.89	65.38	53.98	374.32	380.93	286.22	118.14	23.86	27.9	380.65
183	380.92	381.71	381.34	376.01	184.79	65.35	53.98	374.38	380.98	286.06	118.05	23.86	27.89	380.71
184	380.97	381.52	381.35	375.96	184.71	65.32	53.98	374.43	381	286	118	23.86	27.89	380.72
185	381.01	381.41	381.33	375.91	184.66	65.3	53.98	374.49	381.01	285.93	118	23.86	27.9	380.72
186	381.02	381.48	381.33	375.85	184.68	65.3	53.98	374.56	381.01	285.92	118	23.86	27.89	380.71
187	380.98	381.41	381.33	375.77	184.59	65.27	53.98	374.67	381.01	285.83	118	23.86	27.89	380.74
188	381.01	381.33	381.33	375.64	184.52	65.19	53.96	374.78	381.01	285.74	117.91	23.86	27.89	380.75
189	381.01	381.46	381.34	375.53	184.52	65.17	53.97	374.84	380.98	285.69	117.87	23.87	27.89	380.81
190	381	381.4	381.33	375.44	184.5	65.17	53.94	374.91	380.94	285.62	117.82	23.86	27.88	380.8
191	380.95	381.32	381.34	375.37	184.45	65.2	53.97	374.98	380.91	285.54	117.8	23.85	27.89	380.78
192	380.88	381.32	381.33	375.32	184.38	65.23	53.97	375.03	380.9	285.45	117.79	23.87	27.9	380.8
193	380.85	381.31	381.33	375.28	184.28	65.24	53.96	375.06	380.91	285.36	117.75	23.87	27.89	380.83
194	380.78	381.54	381.32	375.25	184.19	65.24	53.95	375.1	380.86	285.27	117.75	23.87	27.89	380.83
195	380.76	381.73	381.31	375.23	184.08	65.23	53.94	375.12	380.79	285.21	117.66	23.87	27.9	380.83
196	380.77	381.7	381.28	375.23	184	65.2	53.94	375.14	380.73	285.22	117.64	23.86	27.9	380.82
197	380.84	381.7	381.22	375.23	184.04	65.18	53.92	375.15	380.68	285.25	117.65	23.86	27.89	380.82
198	380.85	381.79	381.2	375.27	184.07	65.16	53.91	375.14	380.63	285.29	117.67	23.86	27.89	380.83
199	380.85	381.91	381.17	375.32	184.07	65.17	53.91	375.13	380.64	285.31	117.69	23.86	27.89	380.84
200	380.83	382.22	381.17	375.34	184.08	65.16	53.93	375.13	380.69	285.33	117.67	23.87	27.89	380.81
201	380.81	382.44	381.16	375.33	184.09	65.19	53.93	375.12	380.73	285.37	117.72	23.87	27.89	380.82
202	380.81	383.56	381.15	375.34	184.04	65.21	53.93	375.12	380.77	285.41	117.74	23.86	27.88	380.81
203	380.79	383.76	381.15	375.41	184.07	65.24	53.95	375.1	380.79	285.56	117.91	23.86	27.88	380.79
204	380.77	384.2	381.17	375.59	184.18	65.29	53.96	375.09	380.72	285.78	118.08	23.87	27.88	380.77
205	380.75	384.35	381.17	375.82	184.36	65.37	53.95	375.08	380.7	285.94	118.21	23.87	27.88	380.72
206	380.7	383.97	381.14	376.06	184.53	65.41	53.97	375.07	380.67	286.24	118.36	23.87	27.88	380.67
207	380.68	383.74	381.14	376.21	184.65	65.44	53.96	375.05	380.66	286.5	118.45	23.87	27.87	380.66
208	380.65	384.12	381.13	376.37	184.58	65.44	53.96	375.04	380.72	286.71	118.33	23.87	27.87	380.68
209	380.63	384.44	381.13	376.52	184.57	65.43	53.96	375.03	380.8	286.87	118.22	23.87	27.87	380.7
210	380.61	384.22	381.14	376.69	184.68	65.43	53.97	375	380.92	286.99	118.13	23.87	27.88	380.71
211	380.59	383.89	381.15	376.81	184.73	65.42	53.99	374.98	381.02	287.02	118.02	23.87	27.87	380.71
212	380.56	383.8	381.18	376.9	184.76	65.41	53.98	374.96	381.08	287.03	117.97	23.87	27.88	380.74
213	380.52	383.77	381.21	376.94	184.77	65.39	54	374.94	381.13	286.99	117.87	23.87	27.88	380.75
214	380.5	383.81	381.24	377.05	184.75	65.36	54	374.91	381.16	286.95	117.74	23.88	27.88	380.74
215	380.48	383.72	381.27	377.22	184.72	65.34	54.02	374.88	381.19	286.88	117.67	23.88	27.88	380.72
216	380.46	384.02	381.29	377.35	184.65	65.33	54.01	374.85	381.23	286.86	117.65	23.88	27.88	380.72
217	380.42	384.1	381.29	377.5	184.65	65.31	54.02	374.83	381.27	286.87	117.66	23.88	27.87	380.71
218	380.38	384.18	381.3	377.62	184.56	65.26	54.02	374.81	381.33	286.92	117.6	23.88	27.88	380.67
219	380.35	384.13	381.3	377.73	184.46	65.19	54.02	374.77	381.37	286.91	117.54	23.88	27.88	380.63
220	380.28	384.02	381.3	377.81	184.39	65.12	54.01	374.75	381.43	286.93	117.46	23.87	27.87	380.61
221	380.21	383.98	381.3	377.89	184.34	65.07	53.99	374.73	381.49	286.97	117.4	23.88	27.88	380.6
222	380.14	384.19	381.3	377.95	184.32	65.04	53.97	374.71	381.56	287.05	117.39	23.88	27.88	380.58
223	380.03	384.33	381.32	377.98	184.3	65.03	53.97	374.68	381.62	287.1	117.42	23.88	27.87	380.55
224	379.88	384.22	381.34	377.96	184.43	65.09	53.96	374.63	381.68	287.2	117.59	23.88	27.88	380.52
225	379.8	383.92	381.35	377.97	184.6	65.17	53.97	374.61	381.72	287.35	117.78	23.87	27.88	380.51
226	379.71	383.92	381.35	378.02	184.77	65.26	53.98	374.59	381.73	287.46	117.94	23.87	27.88	380.49
227	379.63	383.78	381.36	378.1	184.97	65.35	54.01	374.56	381.75	287.65	118.13	23.88	27.89	380.49
228	379.56	383.73	381.36	378.15	185.13	65.47	54.02	374.54	381.74	287.82	118.32	23.89	27.89	380.47
229	379.48	383.58	381.36	378.19	185.21	65.59	54.03	374.51	381.73	287.91	118.4	23.88	27.88	380.46
230	379.4	383.6	381.37	378.22	185.19	65.7	54.07	374.47	381.73	287.98	118.41	23.88	27.87	380.46
231	379.26	383.91	381.36	378.21	185.24	65.81	54.09	374.43	381.76	288.01	118.42	23.88	27.89	380.42
232	379.15	383.96	381.35	378.21	185.4	65.92	54.12	374.39	381.76	288.06	118.55	23.88	27.88	380.38
233	379.08	383.87	381.34	378.22	185.42	65.99	54.16	374.36	381.77	288.11	118.69	23.88	27.89	380.35
234	379.03	383.73	381.35	378.22	185.5	66.03	54.17	374.33	381.79	288.21	118.85	23.88	27.88	380.33
235	378.98	383.64	381.35	378.22	185.63	66.09	54.19	374.31	381.8	288.3	118.96	23.88	27.89	380.29
236	378.93	383.56	381.35	378.18	185.72	66.15	54.23	374.28	381.8	288.41	119.03	23.88	27.88	380.26
237	378.9	383.54	381.36	378.11	185.63	66.21	54.26	374.25	381.81	288.46	119.13	23.88	27.89	380.23
