Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
Seconds	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C
														
122	376.34	24.45	379.67	377.73	196.23	82.61	69.06	368.2	380.98	285.6	137.25	25.12	24.92	377.97
123	376.96	24.36	379.66	377.49	196.32	82.62	69.09	368.39	380.91	285.44	137.18	25.11	24.91	378.14
124	377.31	24.41	379.68	377.36	196.44	82.56	69.11	368.51	380.84	285.24	137.12	25.11	24.91	378.23
125	377.59	24.49	379.78	377.24	196.23	82.47	69.1	368.62	380.8	285.12	137.12	25.11	24.91	378.32
126	377.84	24.53	379.88	377.14	195.95	82.4	69.11	368.73	380.77	285.13	137.17	25.12	24.91	378.44
127	378.03	24.37	379.91	377.03	195.58	82.42	69.1	368.82	380.78	285.22	137.38	25.12	24.91	378.56
128	378.12	24.42	379.95	376.96	195.38	82.45	69.1	368.89	380.91	285.35	137.46	25.11	24.9	378.65
129	378.16	24.36	379.98	376.94	195.28	82.46	69.11	368.97	381.06	285.49	137.37	25.11	24.91	378.75
130	378.06	24.32	380.02	377.04	195.05	82.39	69.11	369.05	381.09	285.57	137.32	25.11	24.9	378.88
131	377.89	24.44	380.03	377.17	194.81	82.36	69.1	369.11	381.08	285.7	137.32	25.12	24.91	378.93
132	377.77	24.46	380.05	377.25	194.77	82.35	69.09	369.14	381.06	285.85	137.32	25.12	24.92	378.95
133	377.65	24.42	380.05	377.29	194.76	82.34	69.09	369.16	381.02	285.97	137.3	25.13	24.9	378.94
134	377.56	24.46	380.05	377.3	194.96	82.35	69.09	369.18	380.96	286.02	137.34	25.12	24.9	378.93
135	377.47	24.43	380.04	377.3	195.17	82.35	69.09	369.2	380.91	286.01	137.44	25.12	24.9	378.91
136	377.37	24.3	380.04	377.28	195.49	82.4	69.1	369.22	380.87	285.99	137.59	25.12	24.89	378.88
137	377.26	24.28	380.02	377.25	195.81	82.45	69.1	369.23	380.84	285.94	137.61	25.11	24.9	378.83
138	377.14	24.44	379.99	377.21	196	82.48	69.11	369.24	380.79	285.86	137.51	25.11	24.9	378.77
139	377.05	24.38	379.98	377.18	196.12	82.51	69.12	369.24	380.77	285.75	137.39	25.11	24.9	378.73
140	376.94	24.26	379.93	377.15	196.29	82.56	69.14	369.25	380.73	285.7	137.42	25.11	24.89	378.68
141	376.86	24.4	379.88	377.15	196.24	82.5	69.14	369.26	380.71	285.72	137.36	25.11	24.9	378.63
142	376.8	24.45	379.85	377.14	196.11	82.48	69.15	369.27	380.7	285.8	137.46	25.12	24.9	378.58
143	376.72	24.53	379.83	377.14	196.01	82.44	69.14	369.27	380.69	285.9	137.41	25.13	24.9	378.54
144	376.62	24.41	379.84	377.15	195.94	82.37	69.14	369.27	380.69	285.91	137.23	25.12	24.89	378.49
145	376.54	24.43	379.86	377.18	195.76	82.33	69.12	369.27	380.69	285.96	137.1	25.12	24.89	378.47
146	376.46	24.37	379.87	377.2	195.48	82.3	69.11	369.27	380.7	286.08	137.15	25.12	24.88	378.44
147	376.38	24.37	379.88	377.21	195.24	82.35	69.11	369.26	380.71	286.24	137.29	25.12	24.88	378.44
148	376.31	24.19	379.89	377.21	195.31	82.38	69.1	369.26	380.72	286.39	137.4	25.11	24.87	378.44
149	376.24	24.2	379.88	377.24	195.77	82.44	69.12	369.24	380.72	286.47	137.49	25.11	24.86	378.43
150	376.15	24.13	379.88	377.26	196.29	82.49	69.14	369.24	380.72	286.5	137.49	25.11	24.86	378.41
151	376.12	24.14	379.89	377.27	196.52	82.5	69.15	369.22	380.72	286.49	137.5	25.11	24.87	378.4
152	376.06	24.22	379.87	377.27	196.64	82.48	69.16	369.22	380.72	286.49	137.44	25.11	24.87	378.37
153	376.01	24.13	379.87	377.31	196.76	82.44	69.17	369.2	380.72	286.45	137.33	25.11	24.86	378.35
154	375.98	24.41	379.88	377.36	196.84	82.42	69.19	369.2	380.71	286.38	137.33	25.12	24.87	378.33
155	375.95	24.49	379.89	377.41	196.94	82.37	69.18	369.2	380.72	286.32	137.33	25.12	24.87	378.3
156	375.92	24.41	379.9	377.46	197.03	82.31	69.18	369.2	380.73	286.3	137.32	25.12	24.87	378.28
157	375.85	24.22	379.91	377.51	196.91	82.23	69.16	369.19	380.73	286.35	137.36	25.13	24.87	378.25
158	375.79	24.29	379.93	377.58	196.72	82.22	69.14	369.18	380.74	286.42	137.45	25.12	24.87	378.21
159	375.78	24.33	379.89	377.62	196.43	82.23	69.12	369.17	380.76	286.56	137.51	25.12	24.87	378.21
160	375.75	24.31	379.87	377.67	196.24	82.27	69.12	369.16	380.78	286.72	137.61	25.12	24.87	378.21
161	375.73	24.3	379.85	377.69	196.26	82.37	69.1	369.16	380.8	286.88	137.74	25.12	24.87	378.2
162	375.72	24.33	379.83	377.71	196.38	82.41	69.11	369.14	380.82	286.96	137.66	25.11	24.86	378.19
163	375.69	24.29	379.81	377.73	196.42	82.4	69.11	369.15	380.84	286.96	137.49	25.12	24.87	378.19
164	375.66	24.29	379.79	377.73	196.08	82.33	69.09	369.14	380.86	287.01	137.31	25.12	24.87	378.18
165	375.62	24.51	379.77	377.74	195.55	82.29	69.08	369.13	380.87	287.09	137.25	25.13	24.88	378.17
166	375.54	24.41	379.74	377.73	195.08	82.25	69.05	369.11	380.86	287.22	137.07	25.12	24.88	378.15
167	375.48	24.35	379.73	377.76	195.06	82.27	69.04	369.1	380.87	287.33	136.97	25.13	24.87	378.13
168	375.45	24.45	379.71	377.79	195.34	82.27	69.04	369.09	380.91	287.32	137.01	25.12	24.87	378.12
169	375.41	24.29	379.7	377.84	195.64	82.32	69.04	369.08	380.95	287.22	137.08	25.12	24.87	378.09
170	375.39	24.33	379.71	377.9	195.82	82.35	69.06	369.07	380.97	287.03	137.1	25.13	24.87	378.04
171	375.3	24.46	379.76	377.97	196	82.37	69.04	369.05	381.01	286.82	137.06	25.13	24.88	377.94
172	375.23	24.49	379.85	378.07	196.06	82.36	69.05	369.04	381.08	286.62	136.99	25.13	24.87	377.88
173	375.29	24.35	379.99	378.15	196.13	82.41	69.04	369.04	381.2	286.34	137.15	25.12	24.87	377.98
174	375.53	24.33	380.08	378.19	195.95	82.44	69.03	369.03	381.27	286.12	137.27	25.12	24.88	378.18
175	376.02	24.29	380.11	378.2	195.77	82.53	69.04	369.06	381.3	285.96	137.48	25.12	24.87	378.25
176	376.6	24.28	380.13	378.11	195.47	82.64	69.05	369.14	381.28	285.86	137.58	25.12	24.87	378.35
177	376.99	24.11	380.16	377.98	195.21	82.69	69.07	369.23	381.23	285.77	137.69	25.12	24.86	378.47
178	377.37	24.31	380.19	377.87	195.15	82.73	69.09	369.32	381.18	285.69	137.73	25.12	24.87	378.64
179	377.67	24.21	380.2	377.74	195.3	82.79	69.11	369.43	381.13	285.62	137.78	25.12	24.87	378.77
180	378	24.27	380.19	377.62	195.45	82.86	69.13	369.55	381.09	285.5	137.85	25.12	24.86	378.9
181	378.24	24.27	380.22	377.53	195.67	82.91	69.16	369.68	381.06	285.36	137.97	25.12	24.86	379.02
182	378.45	24.46	380.26	377.43	195.79	82.89	69.2	369.8	381.1	285.22	137.72	25.13	24.87	379.1
183	378.63	24.32	380.3	377.33	195.71	82.83	69.22	369.9	381.38	285.1	137.49	25.13	24.87	379.15
184	378.86	24.41	380.35	377.2	195.79	82.69	69.24	370.03	381.7	285.09	137.47	25.12	24.87	379.25
185	378.99	24.31	380.4	377.12	195.88	82.58	69.23	370.14	381.88	285.09	137.48	25.12	24.86	379.35
186	379.04	24.28	380.44	377.11	195.85	82.49	69.23	370.2	381.92	285.05	137.43	25.11	24.86	379.43
187	378.99	24.35	380.48	377.09	195.76	82.4	69.21	370.25	381.87	284.97	137.26	25.12	24.87	379.47
188	378.96	24.25	380.5	377.07	195.7	82.29	69.19	370.31	381.78	284.88	137.11	25.12	24.86	379.45
