Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10
220,363.67,360.83,286.61,162.96,113.22,76.84,64.67,54.05,45.29,357.98,44.32
221,363.67,361.04,286.63,163.11,113.39,77.04,64.9,54.32,45.55,358.88,44.81
222,363.66,361.25,286.75,163.26,113.59,77.23,65.11,54.49,45.78,359.51,45.31
223,363.66,361.43,286.99,163.33,113.77,77.37,65.3,54.59,46.01,359.9,45.81
224,363.66,361.6,287.29,163.39,113.94,77.56,65.46,54.73,46.22,360.47,46.32
225,363.65,361.84,287.72,163.47,114.21,77.76,65.7,54.87,46.55,361.02,47.09
226,363.67,362.08,288.1,163.46,114.46,77.95,65.9,54.96,46.87,361.78,47.88
227,363.67,362.25,288.3,163.48,114.62,78.13,66.02,55.02,47.08,362.44,48.42
228,363.68,362.42,288.46,163.56,114.78,78.3,66.19,55.17,47.3,363.1,48.97
229,363.67,362.57,288.53,163.72,114.94,78.49,66.36,55.37,47.57,363.77,49.51
230,363.67,362.72,288.58,163.81,115.09,78.62,66.5,55.5,47.82,364.06,50.05
231,363.67,362.87,288.76,163.93,115.25,78.81,66.64,55.65,48.08,364.52,50.61
232,363.66,363.01,289.03,163.96,115.39,78.98,66.79,55.81,48.34,365.09,51.17
233,363.66,363.17,289.3,164.05,115.55,79.17,66.98,56.04,48.61,365.4,51.74
234,363.66,363.4,289.61,164.25,115.78,79.37,67.26,56.25,49.02,365.49,52.6
235,363.65,363.63,289.72,164.43,115.97,79.56,67.52,56.43,49.43,365.88,53.48
236,363.64,363.78,289.79,164.52,116.07,79.74,67.64,56.57,49.69,366.29,54.06
237,363.65,363.94,289.85,164.59,116.18,79.86,67.82,56.72,50.0,366.65,54.66
238,363.64,364.08,289.95,164.66,116.3,80.05,68.0,56.98,50.31,367.28,55.25
239,363.64,364.23,290.16,164.74,116.41,80.24,68.18,57.24,50.65,367.91,55.86
240,363.63,364.36,290.35,164.88,116.53,80.43,68.37,57.46,50.97,368.67,56.48
241,363.63,364.51,290.66,165.0,116.68,80.62,68.55,57.64,51.29,369.32,57.1
242,363.63,364.65,291.01,165.16,116.82,80.81,68.72,57.78,51.58,369.87,57.71
243,363.62,364.78,291.31,165.35,116.97,81.03,68.9,58.01,51.86,370.54,58.32
244,363.61,365.0,291.54,165.46,117.22,81.17,69.2,58.15,52.31,371.06,59.25
245,363.59,365.2,291.79,165.61,117.43,81.37,69.44,58.32,52.74,371.72,60.17
246,363.6,365.35,291.94,165.73,117.58,81.57,69.62,58.52,53.08,372.26,60.78
247,363.58,365.49,292.1,165.88,117.74,81.77,69.78,58.82,53.45,372.51,61.42
248,363.57,365.61,292.18,166.09,117.92,81.98,69.99,59.18,53.85,372.46,62.05
249,363.58,365.76,292.26,166.41,118.11,82.23,70.22,59.58,54.29,372.22,62.68
250,363.57,365.89,292.3,166.74,118.31,82.47,70.46,59.96,54.73,372.25,63.34
251,363.57,366.03,292.43,166.89,118.48,82.63,70.7,60.14,55.17,372.5,63.99
252,363.55,366.21,293.01,167.04,118.75,82.86,71.0,60.34,55.72,372.61,64.94
253,363.55,366.39,293.62,167.1,119.03,83.08,71.3,60.5,56.22,372.76,65.91
254,363.53,366.5,294.03,167.09,119.22,83.29,71.45,60.63,56.52,373.01,66.55
255,363.54,366.61,294.43,167.17,119.38,83.48,71.6,60.75,56.81,373.26,67.17
256,363.52,366.73,294.75,167.31,119.56,83.67,71.78,60.96,57.12,373.62,67.82
257,363.52,366.85,295.03,167.6,119.75,83.91,72.03,61.29,57.48,373.89,68.44
258,363.52,366.96,295.24,167.85,119.98,84.06,72.26,61.46,57.85,374.26,69.07
259,363.5,367.07,295.34,168.29,120.21,84.3,72.48,61.71,58.23,374.76,69.71
260,363.51,367.18,295.59,168.74,120.45,84.55,72.75,61.99,58.62,374.82,70.34
261,363.5,367.28,295.85,169.17,120.69,84.81,73.0,62.3,59.03,374.93,70.97
262,363.49,367.45,296.09,169.5,121.02,85.06,73.37,62.6,59.64,375.11,71.92
263,363.48,367.63,296.41,169.75,121.37,85.28,73.68,62.83,60.25,375.65,72.88
264,363.47,367.75,296.78,169.97,121.58,85.49,73.87,63.04,60.59,376.26,73.49
265,363.47,367.88,297.14,170.11,121.78,85.65,74.01,63.16,60.93,376.55,74.1
266,363.46,367.99,297.58,170.18,121.96,85.83,74.12,63.27,61.23,376.5,74.72
267,363.45,368.12,298.0,170.23,122.12,86.02,74.24,63.38,61.55,376.22,75.33
268,363.44,368.24,298.39,170.27,122.27,86.17,74.35,63.51,61.86,376.15,75.93
269,363.44,368.35,298.65,170.41,122.41,86.36,74.5,63.68,62.2,376.43,76.55
270,363.44,368.51,298.83,170.57,122.65,86.54,74.67,63.79,62.66,376.73,77.46
271,363.42,368.66,299.22,170.82,122.91,86.73,74.83,63.95,63.1,376.81,78.34
272,363.42,368.77,299.42,171.01,123.1,86.86,74.99,64.09,63.41,376.89,78.92
273,363.42,368.88,299.6,171.2,123.27,87.05,75.09,64.21,63.69,377.39,79.5
274,363.41,368.98,299.93,171.26,123.42,87.23,75.14,64.26,63.95,377.95,80.07
275,363.4,369.08,300.15,171.3,123.54,87.37,75.17,64.32,64.21,378.16,80.63
276,363.38,369.19,300.21,171.39,123.67,87.53,75.2,64.42,64.47,378.32,81.19
277,363.37,369.29,300.42,171.54,123.78,87.7,75.28,64.61,64.76,378.66,81.74
278,363.38,369.4,300.62,171.71,123.92,87.88,75.4,64.84,65.07,379.16,82.29
279,363.38,369.51,300.86,171.85,124.06,87.98,75.53,64.97,65.36,379.36,82.83
280,363.37,369.67,301.26,172.16,124.31,88.16,75.72,65.12,65.82,379.43,83.64
281,363.37,369.82,301.66,172.52,124.6,88.36,75.95,65.34,66.31,379.38,84.46
282,363.37,369.94,301.89,172.92,124.8,88.56,76.16,65.67,66.69,379.79,84.99
283,363.36,370.03,301.93,173.32,124.98,88.77,76.38,66.02,67.09,380.53,85.53
284,363.36,370.14,302.18,173.67,125.2,89.01,76.61,66.35,67.48,381.28,86.07
285,363.35,370.23,302.55,173.98,125.41,89.23,76.85,66.61,67.82,381.92,86.6
286,363.34,370.34,302.97,174.14,125.64,89.37,77.03,66.66,68.12,382.22,87.13
287,363.34,370.44,303.34,174.4,125.85,89.57,77.2,66.8,68.43,382.44,87.66
288,363.34,370.54,303.72,174.66,126.07,89.77,77.36,66.96,68.72,382.38,88.18
289,363.33,370.71,304.2,174.93,126.38,89.94,77.59,67.09,69.17,382.4,88.96
290,363.33,370.86,304.49,175.28,126.71,90.14,77.77,67.26,69.66,382.6,89.76
291,363.33,370.97,304.78,175.49,126.91,90.3,77.86,67.37,69.97,382.72,90.28
292,363.34,371.06,305.14,175.7,127.12,90.47,77.98,67.49,70.28,382.76,90.78
293,363.33,371.17,305.44,175.92,127.34,90.61,78.13,67.63,70.59,382.5,91.3
294,363.32,371.26,305.67,176.24,127.58,90.8,78.26,67.88,70.93,382.41,91.8
295,363.32,371.35,305.95,176.49,127.83,91.0,78.4,68.12,71.3,382.29,92.32
296,363.33,371.44,306.22,176.67,128.06,91.2,78.56,68.33,71.66,382.7,92.83
297,363.33,371.54,306.46,176.9,128.29,91.39,78.7,68.58,72.01,383.17,93.34
298,363.32,371.67,306.84,177.23,128.62,91.6,79.0,68.84,72.54,383.57,94.1
299,363.33,371.81,307.16,177.63,128.97,91.81,79.27,69.03,73.03,383.93,94.86
